Well,Content,Raw Data (No filter),
G09,Sample X153,105762,
G10,Sample X154,96694,
G11,Sample X155,48350,
G12,Sample X156,76860,
G13,Sample X157,72646,
G14,Sample X158,87981,
G15,Sample X159,52012,
G16,Sample X160,64572,
G17,Sample X161,78095,
G18,Sample X162,78164,
G19,Sample X163,111242,
G20,Sample X164,62797,
G21,Sample X165,98959,
G22,Sample X166,90829,
G23,Sample X167,74675,
G24,Sample X168,110785,
H01,Sample X169,79201,
H02,Sample X170,89391,
H03,Sample X171,52881,
H04,Sample X172,45111,
H05,Sample X173,71066,
H06,Sample X174,80926,
H07,Sample X175,95128,
H08,Sample X176,34385,
H09,Sample X177,92203,
H10,Sample X178,71231,
H11,Sample X179,34948,
H12,Sample X180,55817,
H13,Sample X181,63276,
H14,Sample X182,87655,
H15,Sample X183,53850,
H16,Sample X184,65463,
H17,Sample X185,77298,
H18,Sample X186,69124,
H19,Sample X187,118894,
H20,Sample X188,43685,
H21,Sample X189,86320,
H22,Sample X190,84441,
H23,Sample X191,56549,
H24,Sample X192,98858,
I01,Sample X193,59509,
I02,Sample X194,91383,
I03,Sample X195,47852,
I04,Sample X196,37025,
I05,Sample X197,71523,
I06,Sample X198,70333,
I07,Sample X199,87689,
I08,Sample X200,22906,
I09,Sample X201,75916,
I10,Sample X202,57789,
I11,Sample X203,19622,
I12,Sample X204,38542,
I13,Sample X205,56461,
I14,Sample X206,79664,
I15,Sample X207,54729,
I16,Sample X208,45677,
I17,Sample X209,77253,
I18,Sample X210,67621,
I19,Sample X211,109811,
I20,Sample X212,34144,
I21,Sample X213,100281,
I22,Sample X214,68147,
I23,Sample X215,41984,
I24,Sample X216,79422,
J01,Sample X217,40597,
J02,Sample X218,74928,
J03,Sample X219,45348,
J04,Sample X220,26703,
J05,Sample X221,52830,
J06,Sample X222,61757,
J07,Sample X223,105117,
J08,Sample X224,12587,
J09,Sample X225,62864,
J10,Sample X226,38025,
J11,Sample X227,12429,
J12,Sample X228,28850,
J13,Sample X229,40598,
J14,Sample X230,75597,
J15,Sample X231,44978,
J16,Sample X232,45776,
J17,Sample X233,61321,
J18,Sample X234,69868,
J19,Sample X235,102680,
J20,Sample X236,24434,
J21,Sample X237,69084,
J22,Sample X238,60701,
J23,Sample X239,31302,
J24,Sample X240,60397,
K01,Sample X241,30335,
K02,Sample X242,73725,
K03,Sample X243,40399,
K04,Sample X244,20778,
K05,Sample X245,43267,
K06,Sample X246,57173,
K07,Sample X247,91510,
K08,Sample X248,10811,
K09,Sample X249,41629,
K10,Sample X250,24048,
K11,Sample X251,13140,
K12,Sample X252,16402,
K13,Sample X253,32349,
K14,Sample X254,55104,
K15,Sample X255,47339,
K16,Sample X256,31190,
K17,Sample X257,55053,
K18,Sample X258,66165,
K19,Sample X259,91440,
K20,Sample X260,18778,
K21,Sample X261,62528,
K22,Sample X262,44515,
K23,Sample X263,24580,
K24,Sample X264,39204,
L01,Sample X265,22823,
L02,Sample X266,51024,
L03,Sample X267,38579,
L04,Sample X268,21215,
L05,Sample X269,38932,
L06,Sample X270,41697,
L07,Sample X271,90674,
L08,Sample X272,9374,
L09,Sample X273,23281,
L10,Sample X274,25690,
L11,Sample X275,10630,
L12,Sample X276,12320,
L13,Sample X277,25007,
L14,Sample X278,54411,
L15,Sample X279,39524,
L16,Sample X280,25389,
L17,Sample X281,44950,
L18,Sample X282,45103,
L19,Sample X283,107525,
L20,Sample X284,19849,
L21,Sample X285,41036,
L22,Sample X286,50568,
L23,Sample X287,23761,
L24,Sample X288,23714,
M01,Sample X289,15544,
M02,Sample X290,26683,
M03,Sample X291,16046,
M04,Sample X292,12626,
M05,Sample X293,20924,
M06,Sample X294,20915,
M07,Sample X295,80020,
M08,Sample X296,11506,
M09,Sample X297,13851,
M10,Sample X298,23092,
M11,Sample X299,1099,
M12,Sample X300,8989,
M13,Sample X301,17212,
M14,Sample X302,30919,
M15,Sample X303,23404,
M16,Sample X304,18248,
M17,Sample X305,31329,
M18,Sample X306,27281,
M19,Sample X307,101749,
M20,Sample X308,17571,
M21,Sample X309,24056,
M22,Sample X310,53127,
M23,Sample X311,1270,
M24,Sample X312,17303,
N01,Sample X313,2136,
N02,Sample X314,1266,
N03,Sample X315,1525,
N04,Sample X316,1496,
N05,Sample X317,1583,
N06,Sample X318,1516,
N07,Sample X319,76461,
N08,Sample X320,2601,
N09,Sample X321,3197,
N10,Sample X322,28109,
N11,Sample X323,863,
N12,Sample X324,2395,
N13,Sample X325,3141,
N14,Sample X326,1573,
N15,Sample X327,2228,
N16,Sample X328,1930,
N17,Sample X329,2115,
N18,Sample X330,2337,
N19,Sample X331,107865,
N20,Sample X332,5267,
N21,Sample X333,7841,
N22,Sample X334,61039,
N23,Sample X335,945,
N24,Sample X336,4396,
O01,Sample X337,989,
O02,Sample X338,772,
O03,Sample X339,702,
O04,Sample X340,683,
O05,Sample X341,758,
O06,Sample X342,868,
O07,Sample X343,86528,
O08,Sample X344,1097,
O09,Sample X345,1263,
O10,Sample X346,22612,
O11,Sample X347,932,
O12,Sample X348,945,
O13,Sample X349,1050,
O14,Sample X350,858,
O15,Sample X351,833,
O16,Sample X352,758,
O17,Sample X353,852,
O18,Sample X354,1078,
O19,Sample X355,113391,
O20,Sample X356,1265,
O21,Sample X357,1495,
O22,Sample X358,55417,
O23,Sample X359,1124,
O24,Sample X360,983,
P01,Sample X361,161516,
P02,Sample X362,151845,
P03,Sample X363,69646,
P04,Sample X364,87278,
P05,Sample X365,92406,
P06,Sample X366,92223,
P07,Sample X367,89145,
P08,Sample X368,82706,
P09,Sample X369,108931,
P10,Sample X370,96515,
P11,Sample X371,100481,
P12,Sample X372,108169,
P13,Sample X373,136643,
P14,Sample X374,130079,
P15,Sample X375,74512,
P16,Sample X376,101193,
P17,Sample X377,141034,
P18,Sample X378,139421,
P19,Sample X379,125432,
P20,Sample X380,144534,
P21,Sample X381,141764,
P22,Sample X382,111607,
P23,Sample X383,142932,
P24,Sample X384,184057,
