Well,Content,Raw Data (530-15/590-20),
E24,Sample X120,124472,
F01,Sample X121,124332,
F02,Sample X122,59653,
F03,Sample X123,96632,
F04,Sample X124,107751,
F05,Sample X125,114761,
F06,Sample X126,121914,
F07,Sample X127,88352,
F08,Sample X128,95856,
F09,Sample X129,95853,
F10,Sample X130,116162,
F11,Sample X131,110553,
F12,Sample X132,82557,
F13,Sample X133,7838,
F14,Sample X134,4922,
F15,Sample X135,43806,
F16,Sample X136,59529,
F17,Sample X137,80063,
F18,Sample X138,59952,
F19,Sample X139,102643,
F20,Sample X140,117008,
F21,Sample X141,113416,
F22,Sample X142,111463,
F23,Sample X143,125187,
F24,Sample X144,124336,
G01,Sample X145,124261,
G02,Sample X146,47949,
G03,Sample X147,90922,
G04,Sample X148,115901,
G05,Sample X149,118734,
G06,Sample X150,119664,
G07,Sample X151,120157,
G08,Sample X152,121884,
G09,Sample X153,109915,
G10,Sample X154,87363,
G11,Sample X155,97255,
G12,Sample X156,97966,
G13,Sample X157,106356,
G14,Sample X158,94241,
G15,Sample X159,82684,
G16,Sample X160,82838,
G17,Sample X161,104145,
G18,Sample X162,85314,
G19,Sample X163,109872,
G20,Sample X164,103418,
G21,Sample X165,119256,
G22,Sample X166,122367,
G23,Sample X167,125585,
G24,Sample X168,127591,
H01,Sample X169,121249,
H02,Sample X170,142843,
H03,Sample X171,133362,
H04,Sample X172,126255,
H05,Sample X173,122590,
H06,Sample X174,120518,
H07,Sample X175,124914,
H08,Sample X176,101582,
H09,Sample X177,103219,
H10,Sample X178,81373,
H11,Sample X179,104414,
H12,Sample X180,100960,
H13,Sample X181,84344,
H14,Sample X182,83401,
H15,Sample X183,87954,
H16,Sample X184,94710,
H17,Sample X185,96936,
H18,Sample X186,102952,
H19,Sample X187,81892,
H20,Sample X188,111137,
H21,Sample X189,117089,
H22,Sample X190,118741,
H23,Sample X191,127192,
H24,Sample X192,124427,
I01,Sample X193,126827,
I02,Sample X194,125891,
I03,Sample X195,129359,
I04,Sample X196,122958,
I05,Sample X197,103899,
I06,Sample X198,116128,
I07,Sample X199,100644,
I08,Sample X200,120358,
I09,Sample X201,112545,
I10,Sample X202,115656,
I11,Sample X203,80326,
I12,Sample X204,89446,
I13,Sample X205,3287,
I14,Sample X206,3459,
I15,Sample X207,89088,
I16,Sample X208,98961,
I17,Sample X209,84899,
I18,Sample X210,80553,
I19,Sample X211,99067,
I20,Sample X212,118019,
I21,Sample X213,115468,
I22,Sample X214,125842,
I23,Sample X215,126228,
I24,Sample X216,119387,
J01,Sample X217,125198,
J02,Sample X218,128257,
J03,Sample X219,130301,
J04,Sample X220,130927,
J05,Sample X221,129664,
J06,Sample X222,120129,
J07,Sample X223,115293,
J08,Sample X224,116760,
J09,Sample X225,123047,
J10,Sample X226,121404,
J11,Sample X227,113126,
J12,Sample X228,118364,
J13,Sample X229,54605,
J14,Sample X230,93000,
J15,Sample X231,119293,
J16,Sample X232,110347,
J17,Sample X233,118780,
J18,Sample X234,96072,
J19,Sample X235,115433,
J20,Sample X236,112432,
J21,Sample X237,118075,
J22,Sample X238,126986,
J23,Sample X239,128062,
J24,Sample X240,125919,
K01,Sample X241,136078,
K02,Sample X242,22932,
K03,Sample X243,112776,
K04,Sample X244,116109,
K05,Sample X245,127587,
K06,Sample X246,128848,
K07,Sample X247,119826,
K08,Sample X248,125883,
K09,Sample X249,125373,
K10,Sample X250,115280,
K11,Sample X251,125221,
K12,Sample X252,117062,
K13,Sample X253,124754,
K14,Sample X254,106272,
K15,Sample X255,116352,
K16,Sample X256,99558,
K17,Sample X257,112692,
K18,Sample X258,117195,
K19,Sample X259,115394,
K20,Sample X260,121495,
K21,Sample X261,129451,
K22,Sample X262,98915,
K23,Sample X263,123074,
K24,Sample X264,127164,
L01,Sample X265,124942,
L02,Sample X266,115305,
L03,Sample X267,130462,
L04,Sample X268,125966,
L05,Sample X269,125450,
L06,Sample X270,124720,
L07,Sample X271,122301,
L08,Sample X272,125601,
L09,Sample X273,114311,
L10,Sample X274,120424,
L11,Sample X275,117588,
L12,Sample X276,120677,
L13,Sample X277,126310,
L14,Sample X278,124820,
L15,Sample X279,122178,
L16,Sample X280,87638,
L17,Sample X281,105654,
L18,Sample X282,118653,
L19,Sample X283,103958,
L20,Sample X284,85307,
L21,Sample X285,98690,
L22,Sample X286,119765,
L23,Sample X287,124984,
L24,Sample X288,123869,
M01,Sample X289,130964,
M02,Sample X290,107305,
M03,Sample X291,112298,
M04,Sample X292,98887,
M05,Sample X293,96080,
M06,Sample X294,109292,
M07,Sample X295,119928,
M08,Sample X296,115747,
M09,Sample X297,121409,
M10,Sample X298,122132,
M11,Sample X299,122095,
M12,Sample X300,116838,
M13,Sample X301,110495,
M14,Sample X302,98696,
M15,Sample X303,115983,
M16,Sample X304,87006,
M17,Sample X305,128407,
M18,Sample X306,120133,
M19,Sample X307,124885,
M20,Sample X308,120853,
M21,Sample X309,103830,
M22,Sample X310,119413,
M23,Sample X311,126947,
M24,Sample X312,124821,
N01,Sample X313,127138,
N02,Sample X314,59439,
N03,Sample X315,102951,
N04,Sample X316,111770,
N05,Sample X317,109328,
N06,Sample X318,102670,
N07,Sample X319,122942,
N08,Sample X320,130131,
N09,Sample X321,125475,
N10,Sample X322,122147,
N11,Sample X323,130628,
N12,Sample X324,127776,
N13,Sample X325,129948,
N14,Sample X326,121230,
N15,Sample X327,125131,
N16,Sample X328,122526,
N17,Sample X329,124832,
N18,Sample X330,125346,
N19,Sample X331,123362,
N20,Sample X332,123719,
N21,Sample X333,129872,
N22,Sample X334,124330,
N23,Sample X335,130284,
N24,Sample X336,118433,
O01,Sample X337,125143,
O02,Sample X338,118970,
O03,Sample X339,125597,
O04,Sample X340,135037,
O05,Sample X341,126591,
O06,Sample X342,135465,
O07,Sample X343,130104,
O08,Sample X344,134018,
O09,Sample X345,128971,
O10,Sample X346,134665,
O11,Sample X347,130217,
O12,Sample X348,120897,
O13,Sample X349,126650,
O14,Sample X350,127899,
O15,Sample X351,131776,
O16,Sample X352,130612,
O17,Sample X353,134703,
O18,Sample X354,122350,
O19,Sample X355,130782,
O20,Sample X356,128759,
O21,Sample X357,127402,
O22,Sample X358,127087,
O23,Sample X359,132912,
O24,Sample X360,124224,
P01,Sample X361,118605,
P02,Sample X362,118596,
P03,Sample X363,127870,
P04,Sample X364,128795,
P05,Sample X365,123713,
P06,Sample X366,130931,
P07,Sample X367,125912,
P08,Sample X368,128875,
P09,Sample X369,128585,
P10,Sample X370,128795,
P11,Sample X371,126586,
P12,Sample X372,128576,
P13,Sample X373,126848,
P14,Sample X374,127298,
P15,Sample X375,129016,
P16,Sample X376,129745,
P17,Sample X377,130246,
P18,Sample X378,127762,
P19,Sample X379,128927,
P20,Sample X380,127345,
P21,Sample X381,130561,
P22,Sample X382,133410,
P23,Sample X383,126811,
P24,Sample X384,118403,
