Well,Content,Raw Data (530-15/590-20),
H18,Sample X186,109987,
H19,Sample X187,120103,
H20,Sample X188,116172,
H21,Sample X189,121244,
H22,Sample X190,119111,
H23,Sample X191,117977,
H24,Sample X192,112934,
I01,Sample X193,112401,
I02,Sample X194,126087,
I03,Sample X195,125132,
I04,Sample X196,120358,
I05,Sample X197,122570,
I06,Sample X198,123059,
I07,Sample X199,113922,
I08,Sample X200,105786,
I09,Sample X201,105864,
I10,Sample X202,103064,
I11,Sample X203,108491,
I12,Sample X204,99885,
I13,Sample X205,83287,
I14,Sample X206,76126,
I15,Sample X207,86740,
I16,Sample X208,103074,
I17,Sample X209,90958,
I18,Sample X210,110253,
I19,Sample X211,89311,
I20,Sample X212,118521,
I21,Sample X213,120405,
I22,Sample X214,119793,
I23,Sample X215,116252,
I24,Sample X216,113509,
J01,Sample X217,113436,
J02,Sample X218,78040,
J03,Sample X219,111399,
J04,Sample X220,120753,
J05,Sample X221,121203,
J06,Sample X222,123828,
J07,Sample X223,119762,
J08,Sample X224,113856,
J09,Sample X225,111056,
J10,Sample X226,111406,
J11,Sample X227,111495,
J12,Sample X228,112143,
J13,Sample X229,99718,
J14,Sample X230,110364,
J15,Sample X231,108720,
J16,Sample X232,108726,
J17,Sample X233,113621,
J18,Sample X234,111005,
J19,Sample X235,118473,
J20,Sample X236,120208,
J21,Sample X237,121416,
J22,Sample X238,120840,
J23,Sample X239,117940,
J24,Sample X240,113593,
K01,Sample X241,114599,
K02,Sample X242,112010,
K03,Sample X243,115777,
K04,Sample X244,121625,
K05,Sample X245,122139,
K06,Sample X246,120431,
K07,Sample X247,121647,
K08,Sample X248,118902,
K09,Sample X249,122139,
K10,Sample X250,113844,
K11,Sample X251,120782,
K12,Sample X252,123312,
K13,Sample X253,120658,
K14,Sample X254,122158,
K15,Sample X255,120698,
K16,Sample X256,115678,
K17,Sample X257,116955,
K18,Sample X258,119291,
K19,Sample X259,123123,
K20,Sample X260,120568,
K21,Sample X261,124693,
K22,Sample X262,119731,
K23,Sample X263,116284,
K24,Sample X264,114527,
L01,Sample X265,111342,
L02,Sample X266,2054,
L03,Sample X267,2109,
L04,Sample X268,2151,
L05,Sample X269,83501,
L06,Sample X270,118738,
L07,Sample X271,125656,
L08,Sample X272,125848,
L09,Sample X273,122045,
L10,Sample X274,121340,
L11,Sample X275,121735,
L12,Sample X276,122295,
L13,Sample X277,115261,
L14,Sample X278,112131,
L15,Sample X279,120719,
L16,Sample X280,120070,
L17,Sample X281,113008,
L18,Sample X282,121599,
L19,Sample X283,120994,
L20,Sample X284,119001,
L21,Sample X285,119756,
L22,Sample X286,119230,
L23,Sample X287,116011,
L24,Sample X288,112848,
M01,Sample X289,114098,
M02,Sample X290,122479,
M03,Sample X291,124938,
M04,Sample X292,124762,
M05,Sample X293,127975,
M06,Sample X294,124227,
M07,Sample X295,122399,
M08,Sample X296,122725,
M09,Sample X297,120691,
M10,Sample X298,122117,
M11,Sample X299,122128,
M12,Sample X300,123879,
M13,Sample X301,105616,
M14,Sample X302,119353,
M15,Sample X303,119898,
M16,Sample X304,125908,
M17,Sample X305,120375,
M18,Sample X306,122979,
M19,Sample X307,123372,
M20,Sample X308,123317,
M21,Sample X309,121291,
M22,Sample X310,122051,
M23,Sample X311,120311,
M24,Sample X312,112853,
N01,Sample X313,117355,
N02,Sample X314,129201,
N03,Sample X315,133062,
N04,Sample X316,133325,
N05,Sample X317,127783,
N06,Sample X318,126428,
N07,Sample X319,128906,
N08,Sample X320,127529,
N09,Sample X321,126419,
N10,Sample X322,123498,
N11,Sample X323,123307,
N12,Sample X324,122768,
N13,Sample X325,123056,
N14,Sample X326,124545,
N15,Sample X327,122569,
N16,Sample X328,122815,
N17,Sample X329,126517,
N18,Sample X330,123404,
N19,Sample X331,122009,
N20,Sample X332,123694,
N21,Sample X333,126378,
N22,Sample X334,124476,
N23,Sample X335,121225,
N24,Sample X336,112493,
O01,Sample X337,116231,
O02,Sample X338,119673,
O03,Sample X339,131003,
O04,Sample X340,130081,
O05,Sample X341,126937,
O06,Sample X342,126217,
O07,Sample X343,125808,
O08,Sample X344,124048,
O09,Sample X345,81344,
O10,Sample X346,121840,
O11,Sample X347,124619,
O12,Sample X348,124332,
O13,Sample X349,124799,
O14,Sample X350,122971,
O15,Sample X351,123580,
O16,Sample X352,121373,
O17,Sample X353,123940,
O18,Sample X354,123508,
O19,Sample X355,121831,
O20,Sample X356,123090,
O21,Sample X357,123199,
O22,Sample X358,120423,
O23,Sample X359,118654,
O24,Sample X360,111264,
P01,Sample X361,102798,
P02,Sample X362,110753,
P03,Sample X363,115121,
P04,Sample X364,115236,
P05,Sample X365,118119,
P06,Sample X366,117714,
P07,Sample X367,114845,
P08,Sample X368,118542,
P09,Sample X369,115034,
P10,Sample X370,112721,
P11,Sample X371,118744,
P12,Sample X372,115503,
P13,Sample X373,118136,
P14,Sample X374,119116,
P15,Sample X375,119049,
P16,Sample X376,114762,
P17,Sample X377,116128,
P18,Sample X378,115714,
P19,Sample X379,118474,
P20,Sample X380,115806,
P21,Sample X381,119335,
P22,Sample X382,115053,
P23,Sample X383,113927,
P24,Sample X384,105075,
