Well,Content,Raw Data (530-15/590-20),
H04,Sample X172,120888,
H05,Sample X173,120020,
H06,Sample X174,116576,
H07,Sample X175,111495,
H08,Sample X176,112375,
H09,Sample X177,113784,
H10,Sample X178,110434,
H11,Sample X179,97542,
H12,Sample X180,110121,
H13,Sample X181,98097,
H14,Sample X182,108437,
H15,Sample X183,103038,
H16,Sample X184,99817,
H17,Sample X185,112147,
H18,Sample X186,106051,
H19,Sample X187,109970,
H20,Sample X188,109188,
H21,Sample X189,112630,
H22,Sample X190,115046,
H23,Sample X191,114415,
H24,Sample X192,112815,
I01,Sample X193,118129,
I02,Sample X194,1845,
I03,Sample X195,85088,
I04,Sample X196,104617,
I05,Sample X197,110785,
I06,Sample X198,112376,
I07,Sample X199,112426,
I08,Sample X200,105715,
I09,Sample X201,109063,
I10,Sample X202,104076,
I11,Sample X203,102484,
I12,Sample X204,103489,
I13,Sample X205,84519,
I14,Sample X206,90535,
I15,Sample X207,95371,
I16,Sample X208,97263,
I17,Sample X209,101538,
I18,Sample X210,102142,
I19,Sample X211,107084,
I20,Sample X212,99180,
I21,Sample X213,114139,
I22,Sample X214,112565,
I23,Sample X215,115289,
I24,Sample X216,113179,
J01,Sample X217,114876,
J02,Sample X218,116120,
J03,Sample X219,114080,
J04,Sample X220,119917,
J05,Sample X221,116494,
J06,Sample X222,116716,
J07,Sample X223,115592,
J08,Sample X224,104212,
J09,Sample X225,104008,
J10,Sample X226,113329,
J11,Sample X227,112426,
J12,Sample X228,81866,
J13,Sample X229,88520,
J14,Sample X230,86936,
J15,Sample X231,98142,
J16,Sample X232,106073,
J17,Sample X233,99684,
J18,Sample X234,106542,
J19,Sample X235,109807,
J20,Sample X236,99616,
J21,Sample X237,115308,
J22,Sample X238,115369,
J23,Sample X239,117105,
J24,Sample X240,113124,
K01,Sample X241,114543,
K02,Sample X242,92535,
K03,Sample X243,105020,
K04,Sample X244,111487,
K05,Sample X245,112925,
K06,Sample X246,113130,
K07,Sample X247,114740,
K08,Sample X248,105880,
K09,Sample X249,112505,
K10,Sample X250,110353,
K11,Sample X251,111442,
K12,Sample X252,98636,
K13,Sample X253,109878,
K14,Sample X254,106229,
K15,Sample X255,103534,
K16,Sample X256,108798,
K17,Sample X257,96884,
K18,Sample X258,109997,
K19,Sample X259,116271,
K20,Sample X260,112899,
K21,Sample X261,118355,
K22,Sample X262,120768,
K23,Sample X263,116659,
K24,Sample X264,114017,
L01,Sample X265,115697,
L02,Sample X266,116017,
L03,Sample X267,119008,
L04,Sample X268,118911,
L05,Sample X269,117914,
L06,Sample X270,117495,
L07,Sample X271,115950,
L08,Sample X272,114943,
L09,Sample X273,112705,
L10,Sample X274,113118,
L11,Sample X275,113596,
L12,Sample X276,113958,
L13,Sample X277,114249,
L14,Sample X278,114079,
L15,Sample X279,103559,
L16,Sample X280,115699,
L17,Sample X281,105307,
L18,Sample X282,116346,
L19,Sample X283,111874,
L20,Sample X284,114593,
L21,Sample X285,118199,
L22,Sample X286,117560,
L23,Sample X287,117711,
L24,Sample X288,113374,
M01,Sample X289,109564,
M02,Sample X290,111662,
M03,Sample X291,119755,
M04,Sample X292,119206,
M05,Sample X293,118823,
M06,Sample X294,118219,
M07,Sample X295,120974,
M08,Sample X296,119543,
M09,Sample X297,118272,
M10,Sample X298,117764,
M11,Sample X299,118044,
M12,Sample X300,116661,
M13,Sample X301,115536,
M14,Sample X302,116108,
M15,Sample X303,115897,
M16,Sample X304,115540,
M17,Sample X305,115161,
M18,Sample X306,117490,
M19,Sample X307,118283,
M20,Sample X308,116815,
M21,Sample X309,117839,
M22,Sample X310,118314,
M23,Sample X311,116538,
M24,Sample X312,111146,
N01,Sample X313,114989,
N02,Sample X314,118248,
N03,Sample X315,121704,
N04,Sample X316,123265,
N05,Sample X317,119985,
N06,Sample X318,118266,
N07,Sample X319,113217,
N08,Sample X320,117594,
N09,Sample X321,114654,
N10,Sample X322,115654,
N11,Sample X323,116754,
N12,Sample X324,113436,
N13,Sample X325,93578,
N14,Sample X326,112605,
N15,Sample X327,113110,
N16,Sample X328,119030,
N17,Sample X329,115981,
N18,Sample X330,117115,
N19,Sample X331,116771,
N20,Sample X332,116355,
N21,Sample X333,117070,
N22,Sample X334,116194,
N23,Sample X335,116494,
N24,Sample X336,113371,
O01,Sample X337,113215,
O02,Sample X338,122091,
O03,Sample X339,122658,
O04,Sample X340,121837,
O05,Sample X341,121403,
O06,Sample X342,119647,
O07,Sample X343,119673,
O08,Sample X344,118346,
O09,Sample X345,117461,
O10,Sample X346,119518,
O11,Sample X347,116494,
O12,Sample X348,119055,
O13,Sample X349,114285,
O14,Sample X350,120588,
O15,Sample X351,123890,
O16,Sample X352,123711,
O17,Sample X353,120083,
O18,Sample X354,116391,
O19,Sample X355,120403,
O20,Sample X356,118399,
O21,Sample X357,117926,
O22,Sample X358,115726,
O23,Sample X359,115049,
O24,Sample X360,110592,
P01,Sample X361,106682,
P02,Sample X362,109216,
P03,Sample X363,115254,
P04,Sample X364,114407,
P05,Sample X365,111659,
P06,Sample X366,109406,
P07,Sample X367,110029,
P08,Sample X368,115076,
P09,Sample X369,116901,
P10,Sample X370,115739,
P11,Sample X371,114790,
P12,Sample X372,112113,
P13,Sample X373,114209,
P14,Sample X374,109994,
P15,Sample X375,113820,
P16,Sample X376,112975,
P17,Sample X377,110947,
P18,Sample X378,118194,
P19,Sample X379,110767,
P20,Sample X380,117668,
P21,Sample X381,109338,
P22,Sample X382,112175,
P23,Sample X383,112724,
P24,Sample X384,107228,
