Well,Content,Raw Data (No filter),
G14,Sample X158,123995,
G15,Sample X159,152913,
G16,Sample X160,160811,
G17,Sample X161,159406,
G18,Sample X162,167670,
G19,Sample X163,177301,
G20,Sample X164,188984,
G21,Sample X165,181879,
G22,Sample X166,183042,
G23,Sample X167,171621,
G24,Sample X168,185116,
H01,Sample X169,164914,
H02,Sample X170,109724,
H03,Sample X171,133601,
H04,Sample X172,149410,
H05,Sample X173,156599,
H06,Sample X174,170643,
H07,Sample X175,177264,
H08,Sample X176,176392,
H09,Sample X177,188770,
H10,Sample X178,172617,
H11,Sample X179,173639,
H12,Sample X180,165344,
H13,Sample X181,160942,
H14,Sample X182,163820,
H15,Sample X183,166613,
H16,Sample X184,175743,
H17,Sample X185,174377,
H18,Sample X186,181834,
H19,Sample X187,178016,
H20,Sample X188,185609,
H21,Sample X189,191311,
H22,Sample X190,167717,
H23,Sample X191,186454,
H24,Sample X192,189843,
I01,Sample X193,174947,
I02,Sample X194,2271,
I03,Sample X195,5048,
I04,Sample X196,20410,
I05,Sample X197,41180,
I06,Sample X198,72569,
I07,Sample X199,79117,
I08,Sample X200,90276,
I09,Sample X201,98955,
I10,Sample X202,110741,
I11,Sample X203,142180,
I12,Sample X204,161161,
I13,Sample X205,117542,
I14,Sample X206,127208,
I15,Sample X207,140172,
I16,Sample X208,170853,
I17,Sample X209,170114,
I18,Sample X210,176816,
I19,Sample X211,183895,
I20,Sample X212,177898,
I21,Sample X213,173803,
I22,Sample X214,182897,
I23,Sample X215,185524,
I24,Sample X216,178568,
J01,Sample X217,187338,
J02,Sample X218,118965,
J03,Sample X219,138486,
J04,Sample X220,158091,
J05,Sample X221,174146,
J06,Sample X222,168470,
J07,Sample X223,178244,
J08,Sample X224,186296,
J09,Sample X225,172266,
J10,Sample X226,174387,
J11,Sample X227,184371,
J12,Sample X228,181129,
J13,Sample X229,190517,
J14,Sample X230,180864,
J15,Sample X231,178589,
J16,Sample X232,177747,
J17,Sample X233,182481,
J18,Sample X234,186477,
J19,Sample X235,178598,
J20,Sample X236,183781,
J21,Sample X237,182457,
J22,Sample X238,179227,
J23,Sample X239,211542,
J24,Sample X240,188227,
K01,Sample X241,180178,
K02,Sample X242,18161,
K03,Sample X243,49501,
K04,Sample X244,97323,
K05,Sample X245,145901,
K06,Sample X246,163227,
K07,Sample X247,160123,
K08,Sample X248,167029,
K09,Sample X249,177607,
K10,Sample X250,180154,
K11,Sample X251,188543,
K12,Sample X252,188375,
K13,Sample X253,156362,
K14,Sample X254,167841,
K15,Sample X255,175158,
K16,Sample X256,170168,
K17,Sample X257,184028,
K18,Sample X258,195963,
K19,Sample X259,186486,
K20,Sample X260,178021,
K21,Sample X261,187753,
K22,Sample X262,173577,
K23,Sample X263,168282,
K24,Sample X264,187549,
L01,Sample X265,169453,
L02,Sample X266,101181,
L03,Sample X267,140119,
L04,Sample X268,158731,
L05,Sample X269,168910,
L06,Sample X270,171108,
L07,Sample X271,193095,
L08,Sample X272,179186,
L09,Sample X273,193181,
L10,Sample X274,189179,
L11,Sample X275,170286,
L12,Sample X276,182755,
L13,Sample X277,139859,
L14,Sample X278,153223,
L15,Sample X279,160758,
L16,Sample X280,171735,
L17,Sample X281,188863,
L18,Sample X282,173098,
L19,Sample X283,166113,
L20,Sample X284,193152,
L21,Sample X285,196864,
L22,Sample X286,173844,
L23,Sample X287,183613,
L24,Sample X288,192444,
M01,Sample X289,177768,
M02,Sample X290,126316,
M03,Sample X291,133205,
M04,Sample X292,160467,
M05,Sample X293,173171,
M06,Sample X294,205921,
M07,Sample X295,178079,
M08,Sample X296,187404,
M09,Sample X297,177943,
M10,Sample X298,173989,
M11,Sample X299,183513,
M12,Sample X300,193405,
M13,Sample X301,183119,
M14,Sample X302,164334,
M15,Sample X303,194293,
M16,Sample X304,188496,
M17,Sample X305,168185,
M18,Sample X306,168769,
M19,Sample X307,178148,
M20,Sample X308,173089,
M21,Sample X309,189776,
M22,Sample X310,168377,
M23,Sample X311,186901,
M24,Sample X312,202441,
N01,Sample X313,176654,
N02,Sample X314,16098,
N03,Sample X315,25696,
N04,Sample X316,38851,
N05,Sample X317,63128,
N06,Sample X318,95917,
N07,Sample X319,115294,
N08,Sample X320,145669,
N09,Sample X321,170568,
N10,Sample X322,174794,
N11,Sample X323,166253,
N12,Sample X324,189311,
N13,Sample X325,29889,
N14,Sample X326,54266,
N15,Sample X327,89699,
N16,Sample X328,120627,
N17,Sample X329,143237,
N18,Sample X330,171769,
N19,Sample X331,152224,
N20,Sample X332,188402,
N21,Sample X333,175350,
N22,Sample X334,176707,
N23,Sample X335,186705,
N24,Sample X336,212437,
O01,Sample X337,170283,
O02,Sample X338,86696,
O03,Sample X339,117052,
O04,Sample X340,135498,
O05,Sample X341,161508,
O06,Sample X342,160206,
O07,Sample X343,171358,
O08,Sample X344,166246,
O09,Sample X345,175252,
O10,Sample X346,177040,
O11,Sample X347,172299,
O12,Sample X348,182707,
O13,Sample X349,73011,
O14,Sample X350,129485,
O15,Sample X351,154652,
O16,Sample X352,173856,
O17,Sample X353,193123,
O18,Sample X354,179858,
O19,Sample X355,185442,
O20,Sample X356,173570,
O21,Sample X357,182219,
O22,Sample X358,183802,
O23,Sample X359,188351,
O24,Sample X360,185487,
P01,Sample X361,184531,
P02,Sample X362,155712,
P03,Sample X363,155794,
P04,Sample X364,173006,
P05,Sample X365,173704,
P06,Sample X366,172083,
P07,Sample X367,177036,
P08,Sample X368,190129,
P09,Sample X369,187266,
P10,Sample X370,178831,
P11,Sample X371,183891,
P12,Sample X372,188406,
P13,Sample X373,184351,
P14,Sample X374,198865,
P15,Sample X375,196341,
P16,Sample X376,177305,
P17,Sample X377,181876,
P18,Sample X378,173588,
P19,Sample X379,186447,
P20,Sample X380,194414,
P21,Sample X381,199799,
P22,Sample X382,181264,
P23,Sample X383,186081,
P24,Sample X384,212302,
