Well,Content,Raw Data (530-15/590-20),
E06,Sample X102,134295,
E07,Sample X103,136198,
E08,Sample X104,132247,
E09,Sample X105,114149,
E10,Sample X106,135761,
E11,Sample X107,128840,
E12,Sample X108,127190,
E13,Sample X109,118140,
E14,Sample X110,124852,
E15,Sample X111,128173,
E16,Sample X112,120614,
E17,Sample X113,133513,
E18,Sample X114,136320,
E19,Sample X115,140398,
E20,Sample X116,139600,
E21,Sample X117,135615,
E22,Sample X118,137696,
E23,Sample X119,136715,
E24,Sample X120,136696,
F01,Sample X121,136928,
F02,Sample X122,144155,
F03,Sample X123,143764,
F04,Sample X124,138180,
F05,Sample X125,140498,
F06,Sample X126,128725,
F07,Sample X127,124234,
F08,Sample X128,132510,
F09,Sample X129,130478,
F10,Sample X130,128267,
F11,Sample X131,112025,
F12,Sample X132,121177,
F13,Sample X133,2096,
F14,Sample X134,2131,
F15,Sample X135,105543,
F16,Sample X136,123969,
F17,Sample X137,127263,
F18,Sample X138,136309,
F19,Sample X139,136452,
F20,Sample X140,127200,
F21,Sample X141,138071,
F22,Sample X142,132483,
F23,Sample X143,136863,
F24,Sample X144,129626,
G01,Sample X145,135431,
G02,Sample X146,2354,
G03,Sample X147,2327,
G04,Sample X148,2593,
G05,Sample X149,106830,
G06,Sample X150,127244,
G07,Sample X151,131104,
G08,Sample X152,120106,
G09,Sample X153,128237,
G10,Sample X154,126746,
G11,Sample X155,113701,
G12,Sample X156,127498,
G13,Sample X157,119137,
G14,Sample X158,111212,
G15,Sample X159,111134,
G16,Sample X160,121955,
G17,Sample X161,123117,
G18,Sample X162,127820,
G19,Sample X163,118421,
G20,Sample X164,131502,
G21,Sample X165,129186,
G22,Sample X166,135489,
G23,Sample X167,132881,
G24,Sample X168,132325,
H01,Sample X169,133848,
H02,Sample X170,143346,
H03,Sample X171,141533,
H04,Sample X172,128022,
H05,Sample X173,137544,
H06,Sample X174,131124,
H07,Sample X175,135788,
H08,Sample X176,128133,
H09,Sample X177,121519,
H10,Sample X178,115393,
H11,Sample X179,121238,
H12,Sample X180,121133,
H13,Sample X181,120722,
H14,Sample X182,84426,
H15,Sample X183,112475,
H16,Sample X184,97319,
H17,Sample X185,125522,
H18,Sample X186,123303,
H19,Sample X187,126885,
H20,Sample X188,131383,
H21,Sample X189,136604,
H22,Sample X190,133094,
H23,Sample X191,132742,
H24,Sample X192,129866,
I01,Sample X193,137551,
I02,Sample X194,2265,
I03,Sample X195,84015,
I04,Sample X196,125718,
I05,Sample X197,129739,
I06,Sample X198,117002,
I07,Sample X199,129146,
I08,Sample X200,126914,
I09,Sample X201,112109,
I10,Sample X202,119272,
I11,Sample X203,119449,
I12,Sample X204,113863,
I13,Sample X205,75924,
I14,Sample X206,104566,
I15,Sample X207,73900,
I16,Sample X208,122098,
I17,Sample X209,93400,
I18,Sample X210,118651,
I19,Sample X211,119273,
I20,Sample X212,131581,
I21,Sample X213,136398,
I22,Sample X214,135031,
I23,Sample X215,131917,
I24,Sample X216,133652,
J01,Sample X217,136968,
J02,Sample X218,141912,
J03,Sample X219,144260,
J04,Sample X220,142019,
J05,Sample X221,137253,
J06,Sample X222,133147,
J07,Sample X223,123754,
J08,Sample X224,129636,
J09,Sample X225,125723,
J10,Sample X226,119641,
J11,Sample X227,106093,
J12,Sample X228,102768,
J13,Sample X229,127519,
J14,Sample X230,122824,
J15,Sample X231,126991,
J16,Sample X232,124704,
J17,Sample X233,110113,
J18,Sample X234,116068,
J19,Sample X235,129346,
J20,Sample X236,129650,
J21,Sample X237,142092,
J22,Sample X238,134883,
J23,Sample X239,135284,
J24,Sample X240,130944,
K01,Sample X241,139494,
K02,Sample X242,112086,
K03,Sample X243,119767,
K04,Sample X244,130761,
K05,Sample X245,126232,
K06,Sample X246,132590,
K07,Sample X247,130760,
K08,Sample X248,129518,
K09,Sample X249,123156,
K10,Sample X250,126932,
K11,Sample X251,127888,
K12,Sample X252,116841,
K13,Sample X253,111764,
K14,Sample X254,124089,
K15,Sample X255,125742,
K16,Sample X256,123806,
K17,Sample X257,120475,
K18,Sample X258,122503,
K19,Sample X259,135455,
K20,Sample X260,134466,
K21,Sample X261,137205,
K22,Sample X262,139785,
K23,Sample X263,136200,
K24,Sample X264,133278,
L01,Sample X265,138359,
L02,Sample X266,134472,
L03,Sample X267,141310,
L04,Sample X268,142913,
L05,Sample X269,140490,
L06,Sample X270,128408,
L07,Sample X271,135312,
L08,Sample X272,124905,
L09,Sample X273,135966,
L10,Sample X274,131386,
L11,Sample X275,132812,
L12,Sample X276,136811,
L13,Sample X277,144494,
L14,Sample X278,139487,
L15,Sample X279,125607,
L16,Sample X280,127556,
L17,Sample X281,133303,
L18,Sample X282,140115,
L19,Sample X283,134870,
L20,Sample X284,132675,
L21,Sample X285,139668,
L22,Sample X286,136694,
L23,Sample X287,134084,
L24,Sample X288,132628,
M01,Sample X289,134598,
M02,Sample X290,132609,
M03,Sample X291,135551,
M04,Sample X292,140373,
M05,Sample X293,141602,
M06,Sample X294,136810,
M07,Sample X295,140067,
M08,Sample X296,134681,
M09,Sample X297,135935,
M10,Sample X298,137658,
M11,Sample X299,138723,
M12,Sample X300,137743,
M13,Sample X301,134762,
M14,Sample X302,138796,
M15,Sample X303,131998,
M16,Sample X304,136693,
M17,Sample X305,135466,
M18,Sample X306,137491,
M19,Sample X307,133861,
M20,Sample X308,135120,
M21,Sample X309,140306,
M22,Sample X310,139686,
M23,Sample X311,133905,
M24,Sample X312,132807,
N01,Sample X313,135999,
N02,Sample X314,135098,
N03,Sample X315,141149,
N04,Sample X316,138654,
N05,Sample X317,139852,
N06,Sample X318,140576,
N07,Sample X319,140741,
N08,Sample X320,140185,
N09,Sample X321,137392,
N10,Sample X322,137589,
N11,Sample X323,136780,
N12,Sample X324,138566,
N13,Sample X325,126742,
N14,Sample X326,135459,
N15,Sample X327,134204,
N16,Sample X328,136202,
N17,Sample X329,140838,
N18,Sample X330,134283,
N19,Sample X331,138370,
N20,Sample X332,131562,
N21,Sample X333,138923,
N22,Sample X334,137247,
N23,Sample X335,139089,
N24,Sample X336,137358,
O01,Sample X337,134021,
O02,Sample X338,143748,
O03,Sample X339,146179,
O04,Sample X340,143878,
O05,Sample X341,141168,
O06,Sample X342,142733,
O07,Sample X343,140338,
O08,Sample X344,137049,
O09,Sample X345,139965,
O10,Sample X346,140598,
O11,Sample X347,139904,
O12,Sample X348,141421,
O13,Sample X349,134006,
O14,Sample X350,143638,
O15,Sample X351,142981,
O16,Sample X352,141777,
O17,Sample X353,139265,
O18,Sample X354,137268,
O19,Sample X355,140004,
O20,Sample X356,141706,
O21,Sample X357,139611,
O22,Sample X358,134915,
O23,Sample X359,136210,
O24,Sample X360,139271,
P01,Sample X361,131527,
P02,Sample X362,134684,
P03,Sample X363,137500,
P04,Sample X364,133241,
P05,Sample X365,132425,
P06,Sample X366,127024,
P07,Sample X367,125786,
P08,Sample X368,127405,
P09,Sample X369,128630,
P10,Sample X370,140487,
P11,Sample X371,131038,
P12,Sample X372,134041,
P13,Sample X373,130003,
P14,Sample X374,146117,
P15,Sample X375,136496,
P16,Sample X376,132701,
P17,Sample X377,137128,
P18,Sample X378,140498,
P19,Sample X379,142363,
P20,Sample X380,138964,
P21,Sample X381,137066,
P22,Sample X382,141318,
P23,Sample X383,127145,
P24,Sample X384,129267,
