Well,Content,Raw Data (530-15/590-20),
A01,Sample X1,110245,
A02,Sample X2,112838,
A03,Sample X3,113601,
A04,Sample X4,109613,
A05,Sample X5,110285,
A06,Sample X6,112903,
A07,Sample X7,114777,
A08,Sample X8,106669,
A09,Sample X9,1581,
A10,Sample X10,1603,
A11,Sample X11,1562,
A12,Sample X12,1571,
A13,Sample X13,17139,
A14,Sample X14,91501,
A15,Sample X15,107396,
A16,Sample X16,109911,
A17,Sample X17,110089,
A18,Sample X18,109285,
A19,Sample X19,113489,
A20,Sample X20,115551,
A21,Sample X21,116114,
A22,Sample X22,114363,
A23,Sample X23,116360,
A24,Sample X24,111132,
B01,Sample X25,115559,
B02,Sample X26,117743,
B03,Sample X27,119105,
B04,Sample X28,117888,
B05,Sample X29,118644,
B06,Sample X30,114992,
B07,Sample X31,115670,
B08,Sample X32,113461,
B09,Sample X33,109235,
B10,Sample X34,110973,
B11,Sample X35,108436,
B12,Sample X36,109903,
B13,Sample X37,108235,
B14,Sample X38,109123,
B15,Sample X39,109850,
B16,Sample X40,113769,
B17,Sample X41,115486,
B18,Sample X42,115781,
B19,Sample X43,117951,
B20,Sample X44,117263,
B21,Sample X45,116385,
B22,Sample X46,118848,
B23,Sample X47,118665,
B24,Sample X48,114592,
C01,Sample X49,117164,
C02,Sample X50,107360,
C03,Sample X51,120114,
C04,Sample X52,122991,
C05,Sample X53,121572,
C06,Sample X54,118849,
C07,Sample X55,117437,
C08,Sample X56,116248,
C09,Sample X57,115312,
C10,Sample X58,116171,
C11,Sample X59,110586,
C12,Sample X60,111337,
C13,Sample X61,97760,
C14,Sample X62,107913,
C15,Sample X63,112525,
C16,Sample X64,114702,
C17,Sample X65,117337,
C18,Sample X66,117777,
C19,Sample X67,117868,
C20,Sample X68,117558,
C21,Sample X69,116559,
C22,Sample X70,121100,
C23,Sample X71,121607,
C24,Sample X72,119372,
D01,Sample X73,116405,
D02,Sample X74,31639,
D03,Sample X75,100675,
D04,Sample X76,113112,
D05,Sample X77,114998,
D06,Sample X78,113397,
D07,Sample X79,115095,
D08,Sample X80,113697,
D09,Sample X81,114748,
D10,Sample X82,108315,
D11,Sample X83,104307,
D12,Sample X84,113668,
D13,Sample X85,89903,
D14,Sample X86,102322,
D15,Sample X87,106327,
D16,Sample X88,93175,
D17,Sample X89,101479,
D18,Sample X90,107974,
D19,Sample X91,112052,
D20,Sample X92,103093,
D21,Sample X93,112452,
D22,Sample X94,117447,
D23,Sample X95,120943,
D24,Sample X96,119776,
E01,Sample X97,115998,
E02,Sample X98,119686,
E03,Sample X99,121426,
E04,Sample X100,124431,
E05,Sample X101,121248,
E06,Sample X102,117746,
E07,Sample X103,115128,
E08,Sample X104,116932,
E09,Sample X105,113780,
E10,Sample X106,112456,
E11,Sample X107,107906,
E12,Sample X108,114084,
E13,Sample X109,1891,
E14,Sample X110,1904,
E15,Sample X111,1918,
E16,Sample X112,9377,
E17,Sample X113,78711,
E18,Sample X114,102666,
E19,Sample X115,112092,
E20,Sample X116,113876,
E21,Sample X117,119169,
E22,Sample X118,120302,
E23,Sample X119,121304,
E24,Sample X120,118645,
F01,Sample X121,117834,
F02,Sample X122,4412,
F03,Sample X123,88126,
F04,Sample X124,114545,
F05,Sample X125,117174,
F06,Sample X126,117783,
F07,Sample X127,118260,
F08,Sample X128,112626,
F09,Sample X129,110751,
F10,Sample X130,109262,
F11,Sample X131,106367,
F12,Sample X132,104529,
F13,Sample X133,30279,
F14,Sample X134,96434,
F15,Sample X135,104121,
F16,Sample X136,108447,
F17,Sample X137,109271,
F18,Sample X138,102346,
F19,Sample X139,107803,
F20,Sample X140,84197,
F21,Sample X141,114920,
F22,Sample X142,118106,
F23,Sample X143,118265,
F24,Sample X144,116306,
G01,Sample X145,120290,
G02,Sample X146,120058,
G03,Sample X147,119376,
G04,Sample X148,114453,
G05,Sample X149,118145,
G06,Sample X150,113662,
G07,Sample X151,116056,
G08,Sample X152,97224,
G09,Sample X153,114865,
G10,Sample X154,114955,
G11,Sample X155,110050,
G12,Sample X156,108582,
G13,Sample X157,13514,
G14,Sample X158,78346,
G15,Sample X159,103484,
G16,Sample X160,111116,
G17,Sample X161,104395,
G18,Sample X162,112539,
G19,Sample X163,115331,
G20,Sample X164,114401,
G21,Sample X165,117426,
G22,Sample X166,121097,
G23,Sample X167,120607,
G24,Sample X168,119513,
H01,Sample X169,116876,
H02,Sample X170,114622,
H03,Sample X171,116838,
H04,Sample X172,114793,
H05,Sample X173,114406,
H06,Sample X174,113903,
H07,Sample X175,110112,
H08,Sample X176,107923,
H09,Sample X177,112687,
H10,Sample X178,111358,
H11,Sample X179,98826,
H12,Sample X180,109032,
H13,Sample X181,105630,
H14,Sample X182,88472,
H15,Sample X183,108245,
H16,Sample X184,108274,
H17,Sample X185,96566,
H18,Sample X186,91186,
H19,Sample X187,101990,
H20,Sample X188,116876,
H21,Sample X189,116578,
H22,Sample X190,119507,
H23,Sample X191,119762,
H24,Sample X192,118901,
I01,Sample X193,120575,
I02,Sample X194,118469,
I03,Sample X195,121855,
I04,Sample X196,118381,
I05,Sample X197,116205,
I06,Sample X198,117597,
I07,Sample X199,117509,
I08,Sample X200,120025,
I09,Sample X201,108837,
I10,Sample X202,117256,
I11,Sample X203,113535,
I12,Sample X204,108646,
I13,Sample X205,1803,
I14,Sample X206,1826,
I15,Sample X207,14161,
I16,Sample X208,52172,
I17,Sample X209,96337,
I18,Sample X210,105472,
I19,Sample X211,116374,
I20,Sample X212,118629,
I21,Sample X213,120424,
I22,Sample X214,123514,
I23,Sample X215,123678,
I24,Sample X216,119852,
J01,Sample X217,118187,
J02,Sample X218,120009,
J03,Sample X219,121938,
J04,Sample X220,118565,
J05,Sample X221,116727,
J06,Sample X222,112334,
J07,Sample X223,119010,
J08,Sample X224,114702,
J09,Sample X225,111762,
J10,Sample X226,111232,
J11,Sample X227,114910,
J12,Sample X228,91501,
J13,Sample X229,102641,
J14,Sample X230,104693,
J15,Sample X231,109403,
J16,Sample X232,89384,
J17,Sample X233,115043,
J18,Sample X234,110059,
J19,Sample X235,113846,
J20,Sample X236,118450,
J21,Sample X237,119170,
J22,Sample X238,122441,
J23,Sample X239,120511,
J24,Sample X240,116383,
K01,Sample X241,117070,
K02,Sample X242,132279,
K03,Sample X243,122558,
K04,Sample X244,123394,
K05,Sample X245,119204,
K06,Sample X246,118703,
K07,Sample X247,116976,
K08,Sample X248,114644,
K09,Sample X249,109717,
K10,Sample X250,103311,
K11,Sample X251,111911,
K12,Sample X252,106934,
K13,Sample X253,113827,
K14,Sample X254,109488,
K15,Sample X255,107092,
K16,Sample X256,109639,
K17,Sample X257,111709,
K18,Sample X258,113911,
K19,Sample X259,115926,
K20,Sample X260,121444,
K21,Sample X261,122133,
K22,Sample X262,122043,
K23,Sample X263,121716,
K24,Sample X264,118639,
L01,Sample X265,117739,
L02,Sample X266,57215,
L03,Sample X267,85228,
L04,Sample X268,116724,
L05,Sample X269,124242,
L06,Sample X270,120742,
L07,Sample X271,118330,
L08,Sample X272,116510,
L09,Sample X273,115938,
L10,Sample X274,115557,
L11,Sample X275,109509,
L12,Sample X276,116870,
L13,Sample X277,112741,
L14,Sample X278,115638,
L15,Sample X279,112449,
L16,Sample X280,116735,
L17,Sample X281,112506,
L18,Sample X282,90054,
L19,Sample X283,115381,
L20,Sample X284,114038,
L21,Sample X285,118213,
L22,Sample X286,123480,
L23,Sample X287,119848,
L24,Sample X288,118370,
M01,Sample X289,118056,
M02,Sample X290,118667,
M03,Sample X291,121689,
M04,Sample X292,117167,
M05,Sample X293,124283,
M06,Sample X294,122298,
M07,Sample X295,119608,
M08,Sample X296,119783,
M09,Sample X297,120717,
M10,Sample X298,119389,
M11,Sample X299,114613,
M12,Sample X300,119028,
M13,Sample X301,118524,
M14,Sample X302,100545,
M15,Sample X303,122186,
M16,Sample X304,114863,
M17,Sample X305,97822,
M18,Sample X306,117979,
M19,Sample X307,118932,
M20,Sample X308,121883,
M21,Sample X309,119871,
M22,Sample X310,119597,
M23,Sample X311,118941,
M24,Sample X312,118383,
N01,Sample X313,118745,
N02,Sample X314,118386,
N03,Sample X315,122052,
N04,Sample X316,119144,
N05,Sample X317,119885,
N06,Sample X318,122334,
N07,Sample X319,119250,
N08,Sample X320,118041,
N09,Sample X321,120050,
N10,Sample X322,120309,
N11,Sample X323,114769,
N12,Sample X324,120846,
N13,Sample X325,94258,
N14,Sample X326,110810,
N15,Sample X327,117872,
N16,Sample X328,118124,
N17,Sample X329,120201,
N18,Sample X330,117388,
N19,Sample X331,121945,
N20,Sample X332,109724,
N21,Sample X333,120208,
N22,Sample X334,124110,
N23,Sample X335,120533,
N24,Sample X336,116116,
O01,Sample X337,121031,
O02,Sample X338,120808,
O03,Sample X339,122519,
O04,Sample X340,117720,
O05,Sample X341,121419,
O06,Sample X342,119042,
O07,Sample X343,123140,
O08,Sample X344,122909,
O09,Sample X345,122747,
O10,Sample X346,121361,
O11,Sample X347,119876,
O12,Sample X348,122708,
O13,Sample X349,119900,
O14,Sample X350,120863,
O15,Sample X351,121541,
O16,Sample X352,119819,
O17,Sample X353,122660,
O18,Sample X354,120479,
O19,Sample X355,120861,
O20,Sample X356,121678,
O21,Sample X357,118879,
O22,Sample X358,119668,
O23,Sample X359,120945,
O24,Sample X360,114415,
P01,Sample X361,110905,
P02,Sample X362,119155,
P03,Sample X363,121506,
P04,Sample X364,114382,
P05,Sample X365,117177,
P06,Sample X366,119311,
P07,Sample X367,115910,
P08,Sample X368,111837,
P09,Sample X369,118234,
P10,Sample X370,116630,
P11,Sample X371,119262,
P12,Sample X372,120026,
P13,Sample X373,118511,
P14,Sample X374,109978,
P15,Sample X375,117809,
P16,Sample X376,118247,
P17,Sample X377,118899,
P18,Sample X378,116205,
P19,Sample X379,119885,
P20,Sample X380,119028,
P21,Sample X381,116796,
P22,Sample X382,117967,
P23,Sample X383,114169,
P24,Sample X384,112337,
