Well,Content,Raw Data (530-15/590-20),
H20,Sample X188,113383,
H21,Sample X189,117795,
H22,Sample X190,120671,
H23,Sample X191,118522,
H24,Sample X192,120175,
I01,Sample X193,118603,
I02,Sample X194,120655,
I03,Sample X195,122131,
I04,Sample X196,117901,
I05,Sample X197,118109,
I06,Sample X198,98868,
I07,Sample X199,116217,
I08,Sample X200,117182,
I09,Sample X201,115562,
I10,Sample X202,117056,
I11,Sample X203,111371,
I12,Sample X204,109058,
I13,Sample X205,80992,
I14,Sample X206,61571,
I15,Sample X207,102154,
I16,Sample X208,105292,
I17,Sample X209,109748,
I18,Sample X210,111790,
I19,Sample X211,111437,
I20,Sample X212,113494,
I21,Sample X213,115628,
I22,Sample X214,119642,
I23,Sample X215,118201,
I24,Sample X216,118612,
J01,Sample X217,116494,
J02,Sample X218,79195,
J03,Sample X219,109280,
J04,Sample X220,117129,
J05,Sample X221,118590,
J06,Sample X222,117570,
J07,Sample X223,116358,
J08,Sample X224,116131,
J09,Sample X225,112382,
J10,Sample X226,114995,
J11,Sample X227,113894,
J12,Sample X228,101747,
J13,Sample X229,106923,
J14,Sample X230,108399,
J15,Sample X231,113811,
J16,Sample X232,114354,
J17,Sample X233,115914,
J18,Sample X234,113701,
J19,Sample X235,115152,
J20,Sample X236,113367,
J21,Sample X237,116476,
J22,Sample X238,118037,
J23,Sample X239,118685,
J24,Sample X240,118425,
K01,Sample X241,118803,
K02,Sample X242,108479,
K03,Sample X243,114024,
K04,Sample X244,115265,
K05,Sample X245,116213,
K06,Sample X246,114855,
K07,Sample X247,117065,
K08,Sample X248,115902,
K09,Sample X249,118008,
K10,Sample X250,116100,
K11,Sample X251,116295,
K12,Sample X252,117060,
K13,Sample X253,119268,
K14,Sample X254,118974,
K15,Sample X255,116774,
K16,Sample X256,116369,
K17,Sample X257,115944,
K18,Sample X258,117665,
K19,Sample X259,117855,
K20,Sample X260,114419,
K21,Sample X261,118600,
K22,Sample X262,117476,
K23,Sample X263,122640,
K24,Sample X264,117937,
L01,Sample X265,120753,
L02,Sample X266,1759,
L03,Sample X267,1838,
L04,Sample X268,38693,
L05,Sample X269,92107,
L06,Sample X270,120285,
L07,Sample X271,120697,
L08,Sample X272,121588,
L09,Sample X273,119851,
L10,Sample X274,120406,
L11,Sample X275,118736,
L12,Sample X276,119280,
L13,Sample X277,111582,
L14,Sample X278,113109,
L15,Sample X279,119261,
L16,Sample X280,116257,
L17,Sample X281,114227,
L18,Sample X282,117032,
L19,Sample X283,118091,
L20,Sample X284,119587,
L21,Sample X285,118716,
L22,Sample X286,116049,
L23,Sample X287,120868,
L24,Sample X288,118175,
M01,Sample X289,118460,
M02,Sample X290,119929,
M03,Sample X291,120833,
M04,Sample X292,120555,
M05,Sample X293,119040,
M06,Sample X294,118828,
M07,Sample X295,118499,
M08,Sample X296,119786,
M09,Sample X297,118351,
M10,Sample X298,119825,
M11,Sample X299,120026,
M12,Sample X300,118109,
M13,Sample X301,102878,
M14,Sample X302,117148,
M15,Sample X303,120629,
M16,Sample X304,119498,
M17,Sample X305,118600,
M18,Sample X306,121332,
M19,Sample X307,118497,
M20,Sample X308,118885,
M21,Sample X309,118833,
M22,Sample X310,119688,
M23,Sample X311,121611,
M24,Sample X312,117088,
N01,Sample X313,115999,
N02,Sample X314,122295,
N03,Sample X315,123514,
N04,Sample X316,123365,
N05,Sample X317,120898,
N06,Sample X318,123054,
N07,Sample X319,127730,
N08,Sample X320,120258,
N09,Sample X321,121660,
N10,Sample X322,121931,
N11,Sample X323,121225,
N12,Sample X324,123182,
N13,Sample X325,118789,
N14,Sample X326,120962,
N15,Sample X327,122141,
N16,Sample X328,123579,
N17,Sample X329,119657,
N18,Sample X330,120036,
N19,Sample X331,119144,
N20,Sample X332,122378,
N21,Sample X333,122174,
N22,Sample X334,120891,
N23,Sample X335,121796,
N24,Sample X336,118542,
O01,Sample X337,113902,
O02,Sample X338,116189,
O03,Sample X339,125769,
O04,Sample X340,125850,
O05,Sample X341,125691,
O06,Sample X342,124170,
O07,Sample X343,125213,
O08,Sample X344,125306,
O09,Sample X345,126639,
O10,Sample X346,125965,
O11,Sample X347,125291,
O12,Sample X348,127719,
O13,Sample X349,126294,
O14,Sample X350,125330,
O15,Sample X351,127986,
O16,Sample X352,125828,
O17,Sample X353,125691,
O18,Sample X354,125253,
O19,Sample X355,124537,
O20,Sample X356,124683,
O21,Sample X357,123331,
O22,Sample X358,123190,
O23,Sample X359,123293,
O24,Sample X360,119901,
P01,Sample X361,109896,
P02,Sample X362,112224,
P03,Sample X363,110859,
P04,Sample X364,114383,
P05,Sample X365,114727,
P06,Sample X366,110750,
P07,Sample X367,107009,
P08,Sample X368,112880,
P09,Sample X369,117175,
P10,Sample X370,115958,
P11,Sample X371,117920,
P12,Sample X372,123698,
P13,Sample X373,121048,
P14,Sample X374,121814,
P15,Sample X375,120966,
P16,Sample X376,120776,
P17,Sample X377,120693,
P18,Sample X378,120531,
P19,Sample X379,121420,
P20,Sample X380,118971,
P21,Sample X381,119524,
P22,Sample X382,120692,
P23,Sample X383,115451,
P24,Sample X384,117499,
