Well,Content,Raw Data (530-15/590-20),
G15,Sample X159,112848,
G16,Sample X160,114519,
G17,Sample X161,112080,
G18,Sample X162,126809,
G19,Sample X163,125962,
G20,Sample X164,123005,
G21,Sample X165,129799,
G22,Sample X166,130112,
G23,Sample X167,125929,
G24,Sample X168,123080,
H01,Sample X169,135814,
H02,Sample X170,129569,
H03,Sample X171,131839,
H04,Sample X172,137067,
H05,Sample X173,136279,
H06,Sample X174,131982,
H07,Sample X175,131001,
H08,Sample X176,104617,
H09,Sample X177,116473,
H10,Sample X178,122286,
H11,Sample X179,123039,
H12,Sample X180,109786,
H13,Sample X181,98268,
H14,Sample X182,109036,
H15,Sample X183,91450,
H16,Sample X184,111304,
H17,Sample X185,121654,
H18,Sample X186,104799,
H19,Sample X187,103267,
H20,Sample X188,128384,
H21,Sample X189,127176,
H22,Sample X190,123934,
H23,Sample X191,130250,
H24,Sample X192,125764,
I01,Sample X193,156106,
I02,Sample X194,145669,
I03,Sample X195,142895,
I04,Sample X196,145068,
I05,Sample X197,135571,
I06,Sample X198,134299,
I07,Sample X199,121327,
I08,Sample X200,119826,
I09,Sample X201,118724,
I10,Sample X202,119347,
I11,Sample X203,117781,
I12,Sample X204,107912,
I13,Sample X205,2162,
I14,Sample X206,2187,
I15,Sample X207,10556,
I16,Sample X208,72895,
I17,Sample X209,89539,
I18,Sample X210,100744,
I19,Sample X211,114145,
I20,Sample X212,129729,
I21,Sample X213,135529,
I22,Sample X214,135762,
I23,Sample X215,133614,
I24,Sample X216,135939,
J01,Sample X217,137350,
J02,Sample X218,134709,
J03,Sample X219,141793,
J04,Sample X220,140580,
J05,Sample X221,138335,
J06,Sample X222,138077,
J07,Sample X223,132402,
J08,Sample X224,127450,
J09,Sample X225,131235,
J10,Sample X226,101079,
J11,Sample X227,104864,
J12,Sample X228,110671,
J13,Sample X229,123096,
J14,Sample X230,130597,
J15,Sample X231,99269,
J16,Sample X232,122357,
J17,Sample X233,73541,
J18,Sample X234,93770,
J19,Sample X235,111692,
J20,Sample X236,138012,
J21,Sample X237,128192,
J22,Sample X238,137659,
J23,Sample X239,133524,
J24,Sample X240,123689,
K01,Sample X241,132610,
K02,Sample X242,146747,
K03,Sample X243,149277,
K04,Sample X244,139078,
K05,Sample X245,142762,
K06,Sample X246,141419,
K07,Sample X247,133625,
K08,Sample X248,115176,
K09,Sample X249,131352,
K10,Sample X250,116561,
K11,Sample X251,111512,
K12,Sample X252,118674,
K13,Sample X253,94857,
K14,Sample X254,134998,
K15,Sample X255,116033,
K16,Sample X256,110131,
K17,Sample X257,98939,
K18,Sample X258,112800,
K19,Sample X259,122420,
K20,Sample X260,132058,
K21,Sample X261,132419,
K22,Sample X262,143340,
K23,Sample X263,133755,
K24,Sample X264,142715,
L01,Sample X265,138716,
L02,Sample X266,64101,
L03,Sample X267,99766,
L04,Sample X268,127981,
L05,Sample X269,145496,
L06,Sample X270,143074,
L07,Sample X271,137581,
L08,Sample X272,136075,
L09,Sample X273,143753,
L10,Sample X274,143564,
L11,Sample X275,137167,
L12,Sample X276,139434,
L13,Sample X277,124041,
L14,Sample X278,105218,
L15,Sample X279,131025,
L16,Sample X280,135188,
L17,Sample X281,117624,
L18,Sample X282,105704,
L19,Sample X283,118280,
L20,Sample X284,87514,
L21,Sample X285,110944,
L22,Sample X286,139556,
L23,Sample X287,145172,
L24,Sample X288,127334,
M01,Sample X289,148543,
M02,Sample X290,149435,
M03,Sample X291,150389,
M04,Sample X292,150781,
M05,Sample X293,147045,
M06,Sample X294,144094,
M07,Sample X295,146898,
M08,Sample X296,143929,
M09,Sample X297,134929,
M10,Sample X298,132463,
M11,Sample X299,141341,
M12,Sample X300,137279,
M13,Sample X301,137178,
M14,Sample X302,136624,
M15,Sample X303,111156,
M16,Sample X304,131014,
M17,Sample X305,133951,
M18,Sample X306,134127,
M19,Sample X307,118717,
M20,Sample X308,133589,
M21,Sample X309,137313,
M22,Sample X310,138066,
M23,Sample X311,140786,
M24,Sample X312,126144,
N01,Sample X313,131294,
N02,Sample X314,135132,
N03,Sample X315,141947,
N04,Sample X316,143829,
N05,Sample X317,139714,
N06,Sample X318,145808,
N07,Sample X319,140541,
N08,Sample X320,140295,
N09,Sample X321,139844,
N10,Sample X322,143032,
N11,Sample X323,138114,
N12,Sample X324,137580,
N13,Sample X325,104461,
N14,Sample X326,123576,
N15,Sample X327,135871,
N16,Sample X328,138222,
N17,Sample X329,136545,
N18,Sample X330,134862,
N19,Sample X331,136221,
N20,Sample X332,130232,
N21,Sample X333,135868,
N22,Sample X334,131730,
N23,Sample X335,138814,
N24,Sample X336,129032,
O01,Sample X337,132715,
O02,Sample X338,140815,
O03,Sample X339,144914,
O04,Sample X340,140225,
O05,Sample X341,137017,
O06,Sample X342,140637,
O07,Sample X343,143231,
O08,Sample X344,143587,
O09,Sample X345,140550,
O10,Sample X346,141988,
O11,Sample X347,144325,
O12,Sample X348,135208,
O13,Sample X349,139976,
O14,Sample X350,133032,
O15,Sample X351,141218,
O16,Sample X352,135141,
O17,Sample X353,139635,
O18,Sample X354,136244,
O19,Sample X355,137967,
O20,Sample X356,137016,
O21,Sample X357,134885,
O22,Sample X358,135199,
O23,Sample X359,132179,
O24,Sample X360,128816,
P01,Sample X361,111906,
P02,Sample X362,127363,
P03,Sample X363,129853,
P04,Sample X364,130069,
P05,Sample X365,124316,
P06,Sample X366,121134,
P07,Sample X367,121476,
P08,Sample X368,123710,
P09,Sample X369,127475,
P10,Sample X370,135114,
P11,Sample X371,129764,
P12,Sample X372,128124,
P13,Sample X373,133491,
P14,Sample X374,129766,
P15,Sample X375,130137,
P16,Sample X376,132066,
P17,Sample X377,137830,
P18,Sample X378,133353,
P19,Sample X379,131029,
P20,Sample X380,131636,
P21,Sample X381,129599,
P22,Sample X382,129902,
P23,Sample X383,126383,
P24,Sample X384,119346,
