Well,Content,Raw Data (530-15/590-20),
D22,Sample X94,117318,
D23,Sample X95,117438,
D24,Sample X96,117237,
E01,Sample X97,118514,
E02,Sample X98,132443,
E03,Sample X99,132384,
E04,Sample X100,124373,
E05,Sample X101,119355,
E06,Sample X102,116730,
E07,Sample X103,114756,
E08,Sample X104,118637,
E09,Sample X105,116063,
E10,Sample X106,117469,
E11,Sample X107,109516,
E12,Sample X108,112061,
E13,Sample X109,97731,
E14,Sample X110,103763,
E15,Sample X111,107118,
E16,Sample X112,107461,
E17,Sample X113,114904,
E18,Sample X114,101354,
E19,Sample X115,113176,
E20,Sample X116,114519,
E21,Sample X117,114976,
E22,Sample X118,116154,
E23,Sample X119,118971,
E24,Sample X120,117748,
F01,Sample X121,117858,
F02,Sample X122,125907,
F03,Sample X123,121004,
F04,Sample X124,119980,
F05,Sample X125,113315,
F06,Sample X126,114719,
F07,Sample X127,113129,
F08,Sample X128,116825,
F09,Sample X129,110002,
F10,Sample X130,113188,
F11,Sample X131,111720,
F12,Sample X132,112378,
F13,Sample X133,1755,
F14,Sample X134,1818,
F15,Sample X135,104020,
F16,Sample X136,112674,
F17,Sample X137,100876,
F18,Sample X138,108751,
F19,Sample X139,104575,
F20,Sample X140,113100,
F21,Sample X141,112885,
F22,Sample X142,117630,
F23,Sample X143,117174,
F24,Sample X144,115976,
G01,Sample X145,120036,
G02,Sample X146,1944,
G03,Sample X147,1944,
G04,Sample X148,2077,
G05,Sample X149,93970,
G06,Sample X150,112547,
G07,Sample X151,114594,
G08,Sample X152,118033,
G09,Sample X153,117691,
G10,Sample X154,105929,
G11,Sample X155,112673,
G12,Sample X156,110179,
G13,Sample X157,88995,
G14,Sample X158,99800,
G15,Sample X159,110748,
G16,Sample X160,110271,
G17,Sample X161,98771,
G18,Sample X162,111449,
G19,Sample X163,111528,
G20,Sample X164,113505,
G21,Sample X165,114679,
G22,Sample X166,117047,
G23,Sample X167,120575,
G24,Sample X168,115653,
H01,Sample X169,120136,
H02,Sample X170,124188,
H03,Sample X171,122158,
H04,Sample X172,121277,
H05,Sample X173,119127,
H06,Sample X174,116574,
H07,Sample X175,116895,
H08,Sample X176,114857,
H09,Sample X177,116664,
H10,Sample X178,118726,
H11,Sample X179,117238,
H12,Sample X180,113148,
H13,Sample X181,114429,
H14,Sample X182,108899,
H15,Sample X183,115915,
H16,Sample X184,115996,
H17,Sample X185,114032,
H18,Sample X186,114482,
H19,Sample X187,108160,
H20,Sample X188,113830,
H21,Sample X189,118084,
H22,Sample X190,118961,
H23,Sample X191,119980,
H24,Sample X192,116690,
I01,Sample X193,118131,
I02,Sample X194,1937,
I03,Sample X195,59601,
I04,Sample X196,106158,
I05,Sample X197,115210,
I06,Sample X198,115674,
I07,Sample X199,118080,
I08,Sample X200,117151,
I09,Sample X201,114892,
I10,Sample X202,116195,
I11,Sample X203,112785,
I12,Sample X204,116026,
I13,Sample X205,98892,
I14,Sample X206,99367,
I15,Sample X207,110340,
I16,Sample X208,113748,
I17,Sample X209,110961,
I18,Sample X210,115289,
I19,Sample X211,115529,
I20,Sample X212,112283,
I21,Sample X213,113592,
I22,Sample X214,119126,
I23,Sample X215,120890,
I24,Sample X216,117510,
J01,Sample X217,117170,
J02,Sample X218,122105,
J03,Sample X219,121776,
J04,Sample X220,117316,
J05,Sample X221,115728,
J06,Sample X222,116893,
J07,Sample X223,116015,
J08,Sample X224,117055,
J09,Sample X225,116012,
J10,Sample X226,113786,
J11,Sample X227,117912,
J12,Sample X228,115490,
J13,Sample X229,116672,
J14,Sample X230,118818,
J15,Sample X231,116709,
J16,Sample X232,111196,
J17,Sample X233,107999,
J18,Sample X234,116637,
J19,Sample X235,118670,
J20,Sample X236,116600,
J21,Sample X237,116927,
J22,Sample X238,121613,
J23,Sample X239,118830,
J24,Sample X240,116634,
K01,Sample X241,117930,
K02,Sample X242,94567,
K03,Sample X243,104974,
K04,Sample X244,112287,
K05,Sample X245,114437,
K06,Sample X246,114404,
K07,Sample X247,114709,
K08,Sample X248,118250,
K09,Sample X249,118233,
K10,Sample X250,114598,
K11,Sample X251,116619,
K12,Sample X252,117207,
K13,Sample X253,117024,
K14,Sample X254,119778,
K15,Sample X255,118369,
K16,Sample X256,115939,
K17,Sample X257,115655,
K18,Sample X258,119204,
K19,Sample X259,119297,
K20,Sample X260,116197,
K21,Sample X261,116539,
K22,Sample X262,119575,
K23,Sample X263,119769,
K24,Sample X264,116191,
L01,Sample X265,116419,
L02,Sample X266,116848,
L03,Sample X267,121038,
L04,Sample X268,119575,
L05,Sample X269,119143,
L06,Sample X270,116123,
L07,Sample X271,116943,
L08,Sample X272,117408,
L09,Sample X273,115833,
L10,Sample X274,119257,
L11,Sample X275,116136,
L12,Sample X276,115478,
L13,Sample X277,122821,
L14,Sample X278,123017,
L15,Sample X279,123136,
L16,Sample X280,120874,
L17,Sample X281,120296,
L18,Sample X282,119474,
L19,Sample X283,120020,
L20,Sample X284,116212,
L21,Sample X285,120711,
L22,Sample X286,120417,
L23,Sample X287,119843,
L24,Sample X288,114875,
M01,Sample X289,116641,
M02,Sample X290,116767,
M03,Sample X291,119028,
M04,Sample X292,119692,
M05,Sample X293,117710,
M06,Sample X294,120022,
M07,Sample X295,117701,
M08,Sample X296,117118,
M09,Sample X297,117098,
M10,Sample X298,117450,
M11,Sample X299,117750,
M12,Sample X300,118624,
M13,Sample X301,115413,
M14,Sample X302,117829,
M15,Sample X303,117234,
M16,Sample X304,117885,
M17,Sample X305,117916,
M18,Sample X306,116431,
M19,Sample X307,116370,
M20,Sample X308,115823,
M21,Sample X309,118814,
M22,Sample X310,118654,
M23,Sample X311,119665,
M24,Sample X312,113453,
N01,Sample X313,114552,
N02,Sample X314,117494,
N03,Sample X315,121062,
N04,Sample X316,121687,
N05,Sample X317,122698,
N06,Sample X318,120834,
N07,Sample X319,117908,
N08,Sample X320,119941,
N09,Sample X321,121152,
N10,Sample X322,122516,
N11,Sample X323,121374,
N12,Sample X324,121836,
N13,Sample X325,113248,
N14,Sample X326,118230,
N15,Sample X327,120246,
N16,Sample X328,121894,
N17,Sample X329,120716,
N18,Sample X330,121967,
N19,Sample X331,119508,
N20,Sample X332,119949,
N21,Sample X333,121698,
N22,Sample X334,122753,
N23,Sample X335,119454,
N24,Sample X336,116249,
O01,Sample X337,116783,
O02,Sample X338,121651,
O03,Sample X339,125217,
O04,Sample X340,122786,
O05,Sample X341,121979,
O06,Sample X342,121596,
O07,Sample X343,120582,
O08,Sample X344,123405,
O09,Sample X345,121594,
O10,Sample X346,121515,
O11,Sample X347,122207,
O12,Sample X348,122827,
O13,Sample X349,115697,
O14,Sample X350,123004,
O15,Sample X351,124822,
O16,Sample X352,124135,
O17,Sample X353,124948,
O18,Sample X354,124365,
O19,Sample X355,122320,
O20,Sample X356,121351,
O21,Sample X357,120813,
O22,Sample X358,119780,
O23,Sample X359,120006,
O24,Sample X360,115977,
P01,Sample X361,109938,
P02,Sample X362,114967,
P03,Sample X363,113289,
P04,Sample X364,117727,
P05,Sample X365,116048,
P06,Sample X366,117605,
P07,Sample X367,113909,
P08,Sample X368,115662,
P09,Sample X369,117238,
P10,Sample X370,114142,
P11,Sample X371,115013,
P12,Sample X372,117596,
P13,Sample X373,117269,
P14,Sample X374,116634,
P15,Sample X375,115752,
P16,Sample X376,118797,
P17,Sample X377,117260,
P18,Sample X378,118296,
P19,Sample X379,118272,
P20,Sample X380,118396,
P21,Sample X381,117004,
P22,Sample X382,116113,
P23,Sample X383,112576,
P24,Sample X384,110889,
