Well,Content,Raw Data (530-15/590-20),
F03,Sample X123,121978,
F04,Sample X124,136169,
F05,Sample X125,132772,
F06,Sample X126,136970,
F07,Sample X127,128174,
F08,Sample X128,128924,
F09,Sample X129,118503,
F10,Sample X130,105103,
F11,Sample X131,130793,
F12,Sample X132,126892,
F13,Sample X133,106098,
F14,Sample X134,119254,
F15,Sample X135,105207,
F16,Sample X136,126714,
F17,Sample X137,115755,
F18,Sample X138,119398,
F19,Sample X139,130461,
F20,Sample X140,127161,
F21,Sample X141,129462,
F22,Sample X142,131179,
F23,Sample X143,132054,
F24,Sample X144,135654,
G01,Sample X145,132797,
G02,Sample X146,138994,
G03,Sample X147,135452,
G04,Sample X148,132120,
G05,Sample X149,128271,
G06,Sample X150,131434,
G07,Sample X151,126459,
G08,Sample X152,127683,
G09,Sample X153,120698,
G10,Sample X154,110048,
G11,Sample X155,123379,
G12,Sample X156,118947,
G13,Sample X157,103383,
G14,Sample X158,117624,
G15,Sample X159,120421,
G16,Sample X160,127993,
G17,Sample X161,124813,
G18,Sample X162,124110,
G19,Sample X163,130597,
G20,Sample X164,135637,
G21,Sample X165,130575,
G22,Sample X166,138327,
G23,Sample X167,137012,
G24,Sample X168,131786,
H01,Sample X169,130843,
H02,Sample X170,142479,
H03,Sample X171,145653,
H04,Sample X172,138124,
H05,Sample X173,136011,
H06,Sample X174,129534,
H07,Sample X175,126645,
H08,Sample X176,125566,
H09,Sample X177,121689,
H10,Sample X178,114898,
H11,Sample X179,88595,
H12,Sample X180,111154,
H13,Sample X181,103151,
H14,Sample X182,121721,
H15,Sample X183,113526,
H16,Sample X184,110428,
H17,Sample X185,98025,
H18,Sample X186,105520,
H19,Sample X187,123206,
H20,Sample X188,131059,
H21,Sample X189,127279,
H22,Sample X190,130492,
H23,Sample X191,132517,
H24,Sample X192,131143,
I01,Sample X193,134999,
I02,Sample X194,148679,
I03,Sample X195,146349,
I04,Sample X196,139050,
I05,Sample X197,136549,
I06,Sample X198,130055,
I07,Sample X199,123272,
I08,Sample X200,113797,
I09,Sample X201,120867,
I10,Sample X202,120815,
I11,Sample X203,120817,
I12,Sample X204,115767,
I13,Sample X205,61727,
I14,Sample X206,94658,
I15,Sample X207,73424,
I16,Sample X208,107829,
I17,Sample X209,116029,
I18,Sample X210,119066,
I19,Sample X211,129264,
I20,Sample X212,136173,
I21,Sample X213,133872,
I22,Sample X214,140635,
I23,Sample X215,141691,
I24,Sample X216,135404,
J01,Sample X217,133352,
J02,Sample X218,97327,
J03,Sample X219,126143,
J04,Sample X220,139562,
J05,Sample X221,138547,
J06,Sample X222,135903,
J07,Sample X223,124908,
J08,Sample X224,124922,
J09,Sample X225,124068,
J10,Sample X226,127685,
J11,Sample X227,123973,
J12,Sample X228,118464,
J13,Sample X229,112224,
J14,Sample X230,125191,
J15,Sample X231,117669,
J16,Sample X232,125631,
J17,Sample X233,122791,
J18,Sample X234,126340,
J19,Sample X235,129834,
J20,Sample X236,137635,
J21,Sample X237,140108,
J22,Sample X238,140906,
J23,Sample X239,139873,
J24,Sample X240,134357,
K01,Sample X241,136132,
K02,Sample X242,125615,
K03,Sample X243,133519,
K04,Sample X244,138910,
K05,Sample X245,140628,
K06,Sample X246,139979,
K07,Sample X247,134754,
K08,Sample X248,133578,
K09,Sample X249,134534,
K10,Sample X250,134905,
K11,Sample X251,136994,
K12,Sample X252,133152,
K13,Sample X253,133897,
K14,Sample X254,129958,
K15,Sample X255,133110,
K16,Sample X256,134784,
K17,Sample X257,141463,
K18,Sample X258,135866,
K19,Sample X259,138684,
K20,Sample X260,133204,
K21,Sample X261,138438,
K22,Sample X262,139720,
K23,Sample X263,138640,
K24,Sample X264,135378,
L01,Sample X265,137328,
L02,Sample X266,2162,
L03,Sample X267,2247,
L04,Sample X268,5292,
L05,Sample X269,124076,
L06,Sample X270,139064,
L07,Sample X271,140371,
L08,Sample X272,139755,
L09,Sample X273,137434,
L10,Sample X274,136614,
L11,Sample X275,139973,
L12,Sample X276,139577,
L13,Sample X277,128914,
L14,Sample X278,127328,
L15,Sample X279,131423,
L16,Sample X280,139573,
L17,Sample X281,138136,
L18,Sample X282,138360,
L19,Sample X283,139550,
L20,Sample X284,139933,
L21,Sample X285,139133,
L22,Sample X286,141243,
L23,Sample X287,137569,
L24,Sample X288,136833,
M01,Sample X289,136042,
M02,Sample X290,138914,
M03,Sample X291,141754,
M04,Sample X292,143000,
M05,Sample X293,140939,
M06,Sample X294,143787,
M07,Sample X295,141308,
M08,Sample X296,139584,
M09,Sample X297,139800,
M10,Sample X298,139983,
M11,Sample X299,139909,
M12,Sample X300,140874,
M13,Sample X301,122062,
M14,Sample X302,136590,
M15,Sample X303,137786,
M16,Sample X304,139842,
M17,Sample X305,139332,
M18,Sample X306,141111,
M19,Sample X307,137890,
M20,Sample X308,137840,
M21,Sample X309,142509,
M22,Sample X310,140853,
M23,Sample X311,136980,
M24,Sample X312,134472,
N01,Sample X313,132218,
N02,Sample X314,146661,
N03,Sample X315,147657,
N04,Sample X316,145690,
N05,Sample X317,142472,
N06,Sample X318,141528,
N07,Sample X319,141054,
N08,Sample X320,139140,
N09,Sample X321,135647,
N10,Sample X322,137246,
N11,Sample X323,131097,
N12,Sample X324,135378,
N13,Sample X325,140590,
N14,Sample X326,142733,
N15,Sample X327,141277,
N16,Sample X328,142730,
N17,Sample X329,144580,
N18,Sample X330,134717,
N19,Sample X331,134532,
N20,Sample X332,135476,
N21,Sample X333,136306,
N22,Sample X334,140428,
N23,Sample X335,137873,
N24,Sample X336,140781,
O01,Sample X337,131307,
O02,Sample X338,135326,
O03,Sample X339,149828,
O04,Sample X340,150409,
O05,Sample X341,145323,
O06,Sample X342,144080,
O07,Sample X343,139253,
O08,Sample X344,142736,
O09,Sample X345,146781,
O10,Sample X346,144779,
O11,Sample X347,141306,
O12,Sample X348,141662,
O13,Sample X349,142378,
O14,Sample X350,139629,
O15,Sample X351,143691,
O16,Sample X352,141672,
O17,Sample X353,144056,
O18,Sample X354,143794,
O19,Sample X355,141830,
O20,Sample X356,139562,
O21,Sample X357,141961,
O22,Sample X358,142544,
O23,Sample X359,140025,
O24,Sample X360,136218,
P01,Sample X361,124056,
P02,Sample X362,133160,
P03,Sample X363,134748,
P04,Sample X364,148419,
P05,Sample X365,140289,
P06,Sample X366,140984,
P07,Sample X367,140442,
P08,Sample X368,135638,
P09,Sample X369,136542,
P10,Sample X370,135156,
P11,Sample X371,136149,
P12,Sample X372,138441,
P13,Sample X373,140209,
P14,Sample X374,134988,
P15,Sample X375,136993,
P16,Sample X376,135889,
P17,Sample X377,136907,
P18,Sample X378,144448,
P19,Sample X379,136333,
P20,Sample X380,134044,
P21,Sample X381,135480,
P22,Sample X382,138159,
P23,Sample X383,137093,
P24,Sample X384,137812,
