Well,Content,Raw Data (No filter),
F03,Sample X123,3301,
F04,Sample X124,3135,
F05,Sample X125,3365,
F06,Sample X126,3515,
F07,Sample X127,3594,
F08,Sample X128,3578,
F09,Sample X129,3545,
F10,Sample X130,3597,
F11,Sample X131,3485,
F12,Sample X132,3598,
F13,Sample X133,1889,
F14,Sample X134,1623,
F15,Sample X135,4608,
F16,Sample X136,3998,
F17,Sample X137,3976,
F18,Sample X138,3909,
F19,Sample X139,4029,
F20,Sample X140,3873,
F21,Sample X141,3954,
F22,Sample X142,3764,
F23,Sample X143,3554,
F24,Sample X144,3491,
G01,Sample X145,3882,
G02,Sample X146,1319,
G03,Sample X147,1170,
G04,Sample X148,1332,
G05,Sample X149,1235,
G06,Sample X150,1851,
G07,Sample X151,2739,
G08,Sample X152,3385,
G09,Sample X153,3679,
G10,Sample X154,3272,
G11,Sample X155,3416,
G12,Sample X156,3780,
G13,Sample X157,3325,
G14,Sample X158,3245,
G15,Sample X159,3712,
G16,Sample X160,3669,
G17,Sample X161,3346,
G18,Sample X162,3339,
G19,Sample X163,3507,
G20,Sample X164,3796,
G21,Sample X165,3894,
G22,Sample X166,3726,
G23,Sample X167,3732,
G24,Sample X168,3370,
H01,Sample X169,3812,
H02,Sample X170,2908,
H03,Sample X171,3582,
H04,Sample X172,3751,
H05,Sample X173,4193,
H06,Sample X174,3949,
H07,Sample X175,3950,
H08,Sample X176,3815,
H09,Sample X177,3882,
H10,Sample X178,3993,
H11,Sample X179,3910,
H12,Sample X180,3615,
H13,Sample X181,3211,
H14,Sample X182,3816,
H15,Sample X183,3415,
H16,Sample X184,3571,
H17,Sample X185,3310,
H18,Sample X186,3552,
H19,Sample X187,3541,
H20,Sample X188,3588,
H21,Sample X189,3272,
H22,Sample X190,3741,
H23,Sample X191,3800,
H24,Sample X192,3545,
I01,Sample X193,4186,
I02,Sample X194,1776,
I03,Sample X195,5879,
I04,Sample X196,31308,
I05,Sample X197,68448,
I06,Sample X198,111328,
I07,Sample X199,141570,
I08,Sample X200,146571,
I09,Sample X201,122813,
I10,Sample X202,92499,
I11,Sample X203,73903,
I12,Sample X204,6616,
I13,Sample X205,2741,
I14,Sample X206,2955,
I15,Sample X207,3202,
I16,Sample X208,3310,
I17,Sample X209,3317,
I18,Sample X210,3459,
I19,Sample X211,3551,
I20,Sample X212,3626,
I21,Sample X213,3783,
I22,Sample X214,3740,
I23,Sample X215,3686,
I24,Sample X216,3526,
J01,Sample X217,3977,
J02,Sample X218,3081,
J03,Sample X219,3932,
J04,Sample X220,3915,
J05,Sample X221,4191,
J06,Sample X222,3640,
J07,Sample X223,4123,
J08,Sample X224,3853,
J09,Sample X225,4334,
J10,Sample X226,3670,
J11,Sample X227,3873,
J12,Sample X228,3826,
J13,Sample X229,3684,
J14,Sample X230,3607,
J15,Sample X231,3852,
J16,Sample X232,3755,
J17,Sample X233,3844,
J18,Sample X234,3574,
J19,Sample X235,3940,
J20,Sample X236,3615,
J21,Sample X237,3954,
J22,Sample X238,3643,
J23,Sample X239,3594,
J24,Sample X240,3719,
K01,Sample X241,3906,
K02,Sample X242,1296,
K03,Sample X243,2359,
K04,Sample X244,2756,
K05,Sample X245,3317,
K06,Sample X246,3285,
K07,Sample X247,3550,
K08,Sample X248,3787,
K09,Sample X249,3414,
K10,Sample X250,3791,
K11,Sample X251,3651,
K12,Sample X252,3961,
K13,Sample X253,3310,
K14,Sample X254,3241,
K15,Sample X255,3414,
K16,Sample X256,3179,
K17,Sample X257,3509,
K18,Sample X258,3688,
K19,Sample X259,3528,
K20,Sample X260,3671,
K21,Sample X261,3628,
K22,Sample X262,3706,
K23,Sample X263,3914,
K24,Sample X264,3613,
L01,Sample X265,4029,
L02,Sample X266,2732,
L03,Sample X267,3489,
L04,Sample X268,3423,
L05,Sample X269,3855,
L06,Sample X270,3743,
L07,Sample X271,4038,
L08,Sample X272,3824,
L09,Sample X273,3775,
L10,Sample X274,4056,
L11,Sample X275,3746,
L12,Sample X276,3514,
L13,Sample X277,3047,
L14,Sample X278,3438,
L15,Sample X279,3621,
L16,Sample X280,3673,
L17,Sample X281,3357,
L18,Sample X282,3563,
L19,Sample X283,3981,
L20,Sample X284,3732,
L21,Sample X285,3479,
L22,Sample X286,3460,
L23,Sample X287,3811,
L24,Sample X288,3619,
M01,Sample X289,3772,
M02,Sample X290,3044,
M03,Sample X291,3520,
M04,Sample X292,3652,
M05,Sample X293,3671,
M06,Sample X294,3784,
M07,Sample X295,3545,
M08,Sample X296,3741,
M09,Sample X297,3620,
M10,Sample X298,3619,
M11,Sample X299,3654,
M12,Sample X300,3852,
M13,Sample X301,3474,
M14,Sample X302,3670,
M15,Sample X303,3965,
M16,Sample X304,3446,
M17,Sample X305,3337,
M18,Sample X306,3474,
M19,Sample X307,3576,
M20,Sample X308,3526,
M21,Sample X309,3698,
M22,Sample X310,3488,
M23,Sample X311,3595,
M24,Sample X312,3598,
N01,Sample X313,3508,
N02,Sample X314,4228,
N03,Sample X315,4777,
N04,Sample X316,3613,
N05,Sample X317,3301,
N06,Sample X318,3358,
N07,Sample X319,3210,
N08,Sample X320,3537,
N09,Sample X321,3639,
N10,Sample X322,3802,
N11,Sample X323,3560,
N12,Sample X324,3619,
N13,Sample X325,2593,
N14,Sample X326,3033,
N15,Sample X327,3150,
N16,Sample X328,3543,
N17,Sample X329,3559,
N18,Sample X330,3649,
N19,Sample X331,3550,
N20,Sample X332,3573,
N21,Sample X333,3706,
N22,Sample X334,3370,
N23,Sample X335,3654,
N24,Sample X336,3589,
O01,Sample X337,3406,
O02,Sample X338,2692,
O03,Sample X339,2896,
O04,Sample X340,3074,
O05,Sample X341,3516,
O06,Sample X342,3513,
O07,Sample X343,3757,
O08,Sample X344,3472,
O09,Sample X345,3313,
O10,Sample X346,3842,
O11,Sample X347,3400,
O12,Sample X348,3686,
O13,Sample X349,1852,
O14,Sample X350,2904,
O15,Sample X351,3401,
O16,Sample X352,3653,
O17,Sample X353,3845,
O18,Sample X354,3572,
O19,Sample X355,3648,
O20,Sample X356,3735,
O21,Sample X357,3456,
O22,Sample X358,3498,
O23,Sample X359,3506,
O24,Sample X360,3505,
P01,Sample X361,3453,
P02,Sample X362,3659,
P03,Sample X363,3524,
P04,Sample X364,3404,
P05,Sample X365,3652,
P06,Sample X366,3560,
P07,Sample X367,3463,
P08,Sample X368,3834,
P09,Sample X369,3663,
P10,Sample X370,4101,
P11,Sample X371,3543,
P12,Sample X372,3761,
P13,Sample X373,3393,
P14,Sample X374,4011,
P15,Sample X375,3843,
P16,Sample X376,3834,
P17,Sample X377,3789,
P18,Sample X378,3729,
P19,Sample X379,3725,
P20,Sample X380,3977,
P21,Sample X381,3546,
P22,Sample X382,3836,
P23,Sample X383,3866,
P24,Sample X384,3652,
