Well,Content,Raw Data (No filter),
H01,Sample X169,4169,
H02,Sample X170,223787,
H03,Sample X171,241994,
H04,Sample X172,265267,
H05,Sample X173,269830,
H06,Sample X174,223417,
H07,Sample X175,200902,
H08,Sample X176,133148,
H09,Sample X177,96272,
H10,Sample X178,42109,
H11,Sample X179,9870,
H12,Sample X180,4102,
H13,Sample X181,81012,
H14,Sample X182,174274,
H15,Sample X183,216095,
H16,Sample X184,284535,
H17,Sample X185,283979,
H18,Sample X186,302970,
H19,Sample X187,242595,
H20,Sample X188,231745,
H21,Sample X189,204883,
H22,Sample X190,163778,
H23,Sample X191,17111,
H24,Sample X192,3422,
I01,Sample X193,4260,
I02,Sample X194,187855,
I03,Sample X195,204558,
I04,Sample X196,192308,
I05,Sample X197,193521,
I06,Sample X198,163570,
I07,Sample X199,136952,
I08,Sample X200,112849,
I09,Sample X201,73129,
I10,Sample X202,25044,
I11,Sample X203,7013,
I12,Sample X204,4374,
I13,Sample X205,3757,
I14,Sample X206,8349,
I15,Sample X207,14125,
I16,Sample X208,15432,
I17,Sample X209,15830,
I18,Sample X210,15493,
I19,Sample X211,14722,
I20,Sample X212,12270,
I21,Sample X213,11367,
I22,Sample X214,8784,
I23,Sample X215,3396,
I24,Sample X216,3886,
J01,Sample X217,3870,
J02,Sample X218,3257,
J03,Sample X219,15287,
J04,Sample X220,32284,
J05,Sample X221,31959,
J06,Sample X222,25976,
J07,Sample X223,23369,
J08,Sample X224,17756,
J09,Sample X225,12982,
J10,Sample X226,9597,
J11,Sample X227,6959,
J12,Sample X228,3501,
J13,Sample X229,20700,
J14,Sample X230,17804,
J15,Sample X231,14726,
J16,Sample X232,10654,
J17,Sample X233,6470,
J18,Sample X234,4693,
J19,Sample X235,3488,
J20,Sample X236,3524,
J21,Sample X237,2905,
J22,Sample X238,3190,
J23,Sample X239,3602,
J24,Sample X240,3478,
K01,Sample X241,3555,
K02,Sample X242,51152,
K03,Sample X243,49360,
K04,Sample X244,50445,
K05,Sample X245,47262,
K06,Sample X246,37416,
K07,Sample X247,34684,
K08,Sample X248,27484,
K09,Sample X249,20339,
K10,Sample X250,15578,
K11,Sample X251,6878,
K12,Sample X252,3684,
K13,Sample X253,6247,
K14,Sample X254,4609,
K15,Sample X255,3933,
K16,Sample X256,3567,
K17,Sample X257,3719,
K18,Sample X258,3809,
K19,Sample X259,3516,
K20,Sample X260,3804,
K21,Sample X261,3699,
K22,Sample X262,3692,
K23,Sample X263,3707,
K24,Sample X264,3591,
L01,Sample X265,3558,
L02,Sample X266,1858,
L03,Sample X267,1809,
L04,Sample X268,2584,
L05,Sample X269,2419,
L06,Sample X270,3257,
L07,Sample X271,3317,
L08,Sample X272,3703,
L09,Sample X273,3730,
L10,Sample X274,3738,
L11,Sample X275,3729,
L12,Sample X276,3800,
L13,Sample X277,3203,
L14,Sample X278,3332,
L15,Sample X279,3697,
L16,Sample X280,3836,
L17,Sample X281,3699,
L18,Sample X282,3540,
L19,Sample X283,3654,
L20,Sample X284,3738,
L21,Sample X285,3395,
L22,Sample X286,4007,
L23,Sample X287,3754,
L24,Sample X288,3747,
M01,Sample X289,3883,
M02,Sample X290,3840,
M03,Sample X291,3761,
M04,Sample X292,4063,
M05,Sample X293,3938,
M06,Sample X294,3477,
M07,Sample X295,4250,
M08,Sample X296,4008,
M09,Sample X297,4126,
M10,Sample X298,3938,
M11,Sample X299,3840,
M12,Sample X300,3953,
M13,Sample X301,2291,
M14,Sample X302,3172,
M15,Sample X303,3405,
M16,Sample X304,3483,
M17,Sample X305,3667,
M18,Sample X306,4043,
M19,Sample X307,3993,
M20,Sample X308,3735,
M21,Sample X309,3985,
M22,Sample X310,4032,
M23,Sample X311,3742,
M24,Sample X312,3678,
N01,Sample X313,3905,
N02,Sample X314,101239,
N03,Sample X315,191344,
N04,Sample X316,215197,
N05,Sample X317,225573,
N06,Sample X318,3972,
N07,Sample X319,194380,
N08,Sample X320,167083,
N09,Sample X321,134885,
N10,Sample X322,99826,
N11,Sample X323,41341,
N12,Sample X324,4683,
N13,Sample X325,3442,
N14,Sample X326,3741,
N15,Sample X327,3862,
N16,Sample X328,3934,
N17,Sample X329,3957,
N18,Sample X330,248815,
N19,Sample X331,216120,
N20,Sample X332,149999,
N21,Sample X333,57857,
N22,Sample X334,3655,
N23,Sample X335,3749,
N24,Sample X336,3983,
O01,Sample X337,3726,
O02,Sample X338,2056,
O03,Sample X339,2485,
O04,Sample X340,3047,
O05,Sample X341,3658,
O06,Sample X342,3427,
O07,Sample X343,3760,
O08,Sample X344,3744,
O09,Sample X345,3993,
O10,Sample X346,3776,
O11,Sample X347,3848,
O12,Sample X348,3934,
O13,Sample X349,3907,
O14,Sample X350,3911,
O15,Sample X351,3952,
O16,Sample X352,3882,
O17,Sample X353,3630,
O18,Sample X354,4024,
O19,Sample X355,3899,
O20,Sample X356,3683,
O21,Sample X357,3745,
O22,Sample X358,3434,
O23,Sample X359,3545,
O24,Sample X360,3571,
P01,Sample X361,3821,
P02,Sample X362,3429,
P03,Sample X363,3683,
P04,Sample X364,3745,
P05,Sample X365,3645,
P06,Sample X366,3687,
P07,Sample X367,3470,
P08,Sample X368,3501,
P09,Sample X369,3775,
P10,Sample X370,3908,
P11,Sample X371,3738,
P12,Sample X372,4158,
P13,Sample X373,3837,
P14,Sample X374,4024,
P15,Sample X375,3835,
P16,Sample X376,3861,
P17,Sample X377,3563,
P18,Sample X378,3745,
P19,Sample X379,3871,
P20,Sample X380,3684,
P21,Sample X381,3693,
P22,Sample X382,3671,
P23,Sample X383,3477,
P24,Sample X384,3875,
