Well,Content,Raw Data (530-15/590-20),
E02,Sample X98,129936,
E03,Sample X99,124057,
E04,Sample X100,119658,
E05,Sample X101,109483,
E06,Sample X102,94818,
E07,Sample X103,107974,
E08,Sample X104,110776,
E09,Sample X105,107536,
E10,Sample X106,96865,
E11,Sample X107,99062,
E12,Sample X108,109557,
E13,Sample X109,107067,
E14,Sample X110,110915,
E15,Sample X111,106450,
E16,Sample X112,99665,
E17,Sample X113,106019,
E18,Sample X114,109321,
E19,Sample X115,104839,
E20,Sample X116,111228,
E21,Sample X117,112457,
E22,Sample X118,114539,
E23,Sample X119,112663,
E24,Sample X120,106805,
F01,Sample X121,112914,
F02,Sample X122,115152,
F03,Sample X123,104791,
F04,Sample X124,111049,
F05,Sample X125,109349,
F06,Sample X126,107385,
F07,Sample X127,101446,
F08,Sample X128,106601,
F09,Sample X129,91457,
F10,Sample X130,95959,
F11,Sample X131,85807,
F12,Sample X132,105590,
F13,Sample X133,1790,
F14,Sample X134,1823,
F15,Sample X135,97598,
F16,Sample X136,80374,
F17,Sample X137,81829,
F18,Sample X138,88910,
F19,Sample X139,108416,
F20,Sample X140,87217,
F21,Sample X141,108162,
F22,Sample X142,110292,
F23,Sample X143,110961,
F24,Sample X144,106077,
G01,Sample X145,112671,
G02,Sample X146,1944,
G03,Sample X147,1967,
G04,Sample X148,2107,
G05,Sample X149,73869,
G06,Sample X150,93516,
G07,Sample X151,87043,
G08,Sample X152,94044,
G09,Sample X153,101608,
G10,Sample X154,74010,
G11,Sample X155,75697,
G12,Sample X156,105100,
G13,Sample X157,79463,
G14,Sample X158,71731,
G15,Sample X159,93668,
G16,Sample X160,96048,
G17,Sample X161,93825,
G18,Sample X162,71861,
G19,Sample X163,92883,
G20,Sample X164,108627,
G21,Sample X165,110143,
G22,Sample X166,112705,
G23,Sample X167,112475,
G24,Sample X168,109168,
H01,Sample X169,112200,
H02,Sample X170,117591,
H03,Sample X171,118474,
H04,Sample X172,114912,
H05,Sample X173,116684,
H06,Sample X174,103023,
H07,Sample X175,87394,
H08,Sample X176,79526,
H09,Sample X177,79492,
H10,Sample X178,96646,
H11,Sample X179,90938,
H12,Sample X180,73468,
H13,Sample X181,93718,
H14,Sample X182,89028,
H15,Sample X183,81499,
H16,Sample X184,97573,
H17,Sample X185,64669,
H18,Sample X186,98461,
H19,Sample X187,103553,
H20,Sample X188,105400,
H21,Sample X189,97237,
H22,Sample X190,99073,
H23,Sample X191,110277,
H24,Sample X192,110633,
I01,Sample X193,107663,
I02,Sample X194,1860,
I03,Sample X195,67822,
I04,Sample X196,104162,
I05,Sample X197,105585,
I06,Sample X198,84795,
I07,Sample X199,100990,
I08,Sample X200,103085,
I09,Sample X201,88294,
I10,Sample X202,78585,
I11,Sample X203,74639,
I12,Sample X204,69835,
I13,Sample X205,78627,
I14,Sample X206,63703,
I15,Sample X207,87890,
I16,Sample X208,76620,
I17,Sample X209,71305,
I18,Sample X210,96017,
I19,Sample X211,101970,
I20,Sample X212,113359,
I21,Sample X213,115153,
I22,Sample X214,111639,
I23,Sample X215,107932,
I24,Sample X216,109839,
J01,Sample X217,114478,
J02,Sample X218,116117,
J03,Sample X219,117664,
J04,Sample X220,114062,
J05,Sample X221,97666,
J06,Sample X222,107368,
J07,Sample X223,80093,
J08,Sample X224,93683,
J09,Sample X225,97354,
J10,Sample X226,99486,
J11,Sample X227,79097,
J12,Sample X228,101906,
J13,Sample X229,71189,
J14,Sample X230,74087,
J15,Sample X231,73636,
J16,Sample X232,103725,
J17,Sample X233,72890,
J18,Sample X234,76333,
J19,Sample X235,106778,
J20,Sample X236,101515,
J21,Sample X237,112530,
J22,Sample X238,114372,
J23,Sample X239,113578,
J24,Sample X240,107071,
K01,Sample X241,108179,
K02,Sample X242,94076,
K03,Sample X243,98306,
K04,Sample X244,104177,
K05,Sample X245,100897,
K06,Sample X246,109300,
K07,Sample X247,83650,
K08,Sample X248,103059,
K09,Sample X249,105801,
K10,Sample X250,100255,
K11,Sample X251,106135,
K12,Sample X252,98050,
K13,Sample X253,91535,
K14,Sample X254,89762,
K15,Sample X255,83438,
K16,Sample X256,103374,
K17,Sample X257,106916,
K18,Sample X258,104036,
K19,Sample X259,110092,
K20,Sample X260,101418,
K21,Sample X261,112119,
K22,Sample X262,117119,
K23,Sample X263,110316,
K24,Sample X264,109914,
L01,Sample X265,108845,
L02,Sample X266,111864,
L03,Sample X267,115732,
L04,Sample X268,111091,
L05,Sample X269,114701,
L06,Sample X270,108456,
L07,Sample X271,88353,
L08,Sample X272,91855,
L09,Sample X273,107427,
L10,Sample X274,110945,
L11,Sample X275,97781,
L12,Sample X276,90924,
L13,Sample X277,102651,
L14,Sample X278,110139,
L15,Sample X279,112560,
L16,Sample X280,110859,
L17,Sample X281,102368,
L18,Sample X282,84237,
L19,Sample X283,90379,
L20,Sample X284,111372,
L21,Sample X285,113398,
L22,Sample X286,113938,
L23,Sample X287,114745,
L24,Sample X288,110933,
M01,Sample X289,113062,
M02,Sample X290,109192,
M03,Sample X291,114071,
M04,Sample X292,110609,
M05,Sample X293,115314,
M06,Sample X294,115652,
M07,Sample X295,114899,
M08,Sample X296,113557,
M09,Sample X297,111345,
M10,Sample X298,110076,
M11,Sample X299,106301,
M12,Sample X300,119145,
M13,Sample X301,110158,
M14,Sample X302,111203,
M15,Sample X303,108234,
M16,Sample X304,107332,
M17,Sample X305,91214,
M18,Sample X306,107066,
M19,Sample X307,111067,
M20,Sample X308,113859,
M21,Sample X309,113414,
M22,Sample X310,114401,
M23,Sample X311,114068,
M24,Sample X312,108889,
N01,Sample X313,106976,
N02,Sample X314,111662,
N03,Sample X315,116190,
N04,Sample X316,115454,
N05,Sample X317,110155,
N06,Sample X318,94231,
N07,Sample X319,114303,
N08,Sample X320,110203,
N09,Sample X321,110388,
N10,Sample X322,93798,
N11,Sample X323,112921,
N12,Sample X324,111482,
N13,Sample X325,100704,
N14,Sample X326,104589,
N15,Sample X327,111765,
N16,Sample X328,112325,
N17,Sample X329,104090,
N18,Sample X330,111701,
N19,Sample X331,109844,
N20,Sample X332,107628,
N21,Sample X333,115387,
N22,Sample X334,115357,
N23,Sample X335,113210,
N24,Sample X336,108098,
O01,Sample X337,106747,
O02,Sample X338,116704,
O03,Sample X339,118934,
O04,Sample X340,112213,
O05,Sample X341,115613,
O06,Sample X342,110900,
O07,Sample X343,117349,
O08,Sample X344,112878,
O09,Sample X345,114013,
O10,Sample X346,114719,
O11,Sample X347,114443,
O12,Sample X348,115913,
O13,Sample X349,108226,
O14,Sample X350,116289,
O15,Sample X351,117260,
O16,Sample X352,111667,
O17,Sample X353,113086,
O18,Sample X354,113666,
O19,Sample X355,114617,
O20,Sample X356,113913,
O21,Sample X357,108373,
O22,Sample X358,112280,
O23,Sample X359,115848,
O24,Sample X360,109353,
P01,Sample X361,100515,
P02,Sample X362,106587,
P03,Sample X363,111635,
P04,Sample X364,108035,
P05,Sample X365,108826,
P06,Sample X366,105878,
P07,Sample X367,105544,
P08,Sample X368,105615,
P09,Sample X369,108560,
P10,Sample X370,109480,
P11,Sample X371,110536,
P12,Sample X372,109274,
P13,Sample X373,111113,
P14,Sample X374,111927,
P15,Sample X375,109763,
P16,Sample X376,110787,
P17,Sample X377,112725,
P18,Sample X378,107624,
P19,Sample X379,112675,
P20,Sample X380,111716,
P21,Sample X381,107822,
P22,Sample X382,111273,
P23,Sample X383,109563,
P24,Sample X384,105320,
