Well,Content,Raw Data (No filter),
F01,Sample X121,3644,
F02,Sample X122,26277,
F03,Sample X123,18689,
F04,Sample X124,11219,
F05,Sample X125,6752,
F06,Sample X126,4445,
F07,Sample X127,3794,
F08,Sample X128,3210,
F09,Sample X129,3180,
F10,Sample X130,3132,
F11,Sample X131,3482,
F12,Sample X132,3845,
F13,Sample X133,2650,
F14,Sample X134,3391,
F15,Sample X135,3637,
F16,Sample X136,3813,
F17,Sample X137,3531,
F18,Sample X138,3415,
F19,Sample X139,3805,
F20,Sample X140,3501,
F21,Sample X141,3092,
F22,Sample X142,3446,
F23,Sample X143,3514,
F24,Sample X144,3513,
G01,Sample X145,3648,
G02,Sample X146,1224,
G03,Sample X147,1467,
G04,Sample X148,4330,
G05,Sample X149,3498,
G06,Sample X150,3810,
G07,Sample X151,3764,
G08,Sample X152,3782,
G09,Sample X153,3910,
G10,Sample X154,3910,
G11,Sample X155,3562,
G12,Sample X156,3796,
G13,Sample X157,1973,
G14,Sample X158,2383,
G15,Sample X159,3048,
G16,Sample X160,3391,
G17,Sample X161,3461,
G18,Sample X162,3624,
G19,Sample X163,3500,
G20,Sample X164,3759,
G21,Sample X165,3266,
G22,Sample X166,3718,
G23,Sample X167,3461,
G24,Sample X168,3560,
H01,Sample X169,3732,
H02,Sample X170,875,
H03,Sample X171,1126,
H04,Sample X172,1705,
H05,Sample X173,2964,
H06,Sample X174,3596,
H07,Sample X175,3498,
H08,Sample X176,3644,
H09,Sample X177,3606,
H10,Sample X178,3852,
H11,Sample X179,4141,
H12,Sample X180,3753,
H13,Sample X181,2053,
H14,Sample X182,3253,
H15,Sample X183,7694,
H16,Sample X184,3144,
H17,Sample X185,3174,
H18,Sample X186,3171,
H19,Sample X187,3632,
H20,Sample X188,3415,
H21,Sample X189,3609,
H22,Sample X190,3447,
H23,Sample X191,3495,
H24,Sample X192,3579,
I01,Sample X193,3269,
I02,Sample X194,1762,
I03,Sample X195,1755,
I04,Sample X196,2619,
I05,Sample X197,2733,
I06,Sample X198,3029,
I07,Sample X199,3484,
I08,Sample X200,3425,
I09,Sample X201,3369,
I10,Sample X202,3554,
I11,Sample X203,3412,
I12,Sample X204,3624,
I13,Sample X205,43007,
I14,Sample X206,47920,
I15,Sample X207,46760,
I16,Sample X208,33750,
I17,Sample X209,19489,
I18,Sample X210,20675,
I19,Sample X211,14301,
I20,Sample X212,10427,
I21,Sample X213,7912,
I22,Sample X214,4454,
I23,Sample X215,3406,
I24,Sample X216,3215,
J01,Sample X217,3650,
J02,Sample X218,1602,
J03,Sample X219,2126,
J04,Sample X220,2872,
J05,Sample X221,2862,
J06,Sample X222,3080,
J07,Sample X223,3388,
J08,Sample X224,3566,
J09,Sample X225,3768,
J10,Sample X226,3869,
J11,Sample X227,3942,
J12,Sample X228,3478,
J13,Sample X229,3868,
J14,Sample X230,3584,
J15,Sample X231,3754,
J16,Sample X232,3593,
J17,Sample X233,3666,
J18,Sample X234,3576,
J19,Sample X235,3359,
J20,Sample X236,3375,
J21,Sample X237,3485,
J22,Sample X238,3370,
J23,Sample X239,3271,
J24,Sample X240,3319,
K01,Sample X241,4042,
K02,Sample X242,3034,
K03,Sample X243,3260,
K04,Sample X244,3658,
K05,Sample X245,3920,
K06,Sample X246,3532,
K07,Sample X247,3570,
K08,Sample X248,3806,
K09,Sample X249,3491,
K10,Sample X250,3689,
K11,Sample X251,3856,
K12,Sample X252,3745,
K13,Sample X253,1063,
K14,Sample X254,1215,
K15,Sample X255,1190,
K16,Sample X256,1922,
K17,Sample X257,2890,
K18,Sample X258,3672,
K19,Sample X259,3488,
K20,Sample X260,3778,
K21,Sample X261,3804,
K22,Sample X262,3899,
K23,Sample X263,3559,
K24,Sample X264,3571,
L01,Sample X265,3908,
L02,Sample X266,89298,
L03,Sample X267,143258,
L04,Sample X268,156880,
L05,Sample X269,149876,
L06,Sample X270,108205,
L07,Sample X271,68887,
L08,Sample X272,31712,
L09,Sample X273,12755,
L10,Sample X274,4957,
L11,Sample X275,3657,
L12,Sample X276,3706,
L13,Sample X277,3579,
L14,Sample X278,3746,
L15,Sample X279,3540,
L16,Sample X280,3668,
L17,Sample X281,3659,
L18,Sample X282,3440,
L19,Sample X283,3733,
L20,Sample X284,3735,
L21,Sample X285,3743,
L22,Sample X286,3563,
L23,Sample X287,3534,
L24,Sample X288,3459,
M01,Sample X289,3202,
M02,Sample X290,4441,
M03,Sample X291,4914,
M04,Sample X292,5161,
M05,Sample X293,4932,
M06,Sample X294,3886,
M07,Sample X295,3244,
M08,Sample X296,3034,
M09,Sample X297,3523,
M10,Sample X298,3663,
M11,Sample X299,3742,
M12,Sample X300,3677,
M13,Sample X301,1616,
M14,Sample X302,2887,
M15,Sample X303,4031,
M16,Sample X304,4101,
M17,Sample X305,4108,
M18,Sample X306,3983,
M19,Sample X307,3667,
M20,Sample X308,3529,
M21,Sample X309,3713,
M22,Sample X310,3529,
M23,Sample X311,3627,
M24,Sample X312,3629,
N01,Sample X313,3599,
N02,Sample X314,1576,
N03,Sample X315,2032,
N04,Sample X316,2514,
N05,Sample X317,3169,
N06,Sample X318,3420,
N07,Sample X319,3520,
N08,Sample X320,3513,
N09,Sample X321,3570,
N10,Sample X322,3546,
N11,Sample X323,3890,
N12,Sample X324,3663,
N13,Sample X325,1361,
N14,Sample X326,2001,
N15,Sample X327,3178,
N16,Sample X328,3487,
N17,Sample X329,3870,
N18,Sample X330,3584,
N19,Sample X331,3739,
N20,Sample X332,3878,
N21,Sample X333,3536,
N22,Sample X334,3808,
N23,Sample X335,3618,
N24,Sample X336,3681,
O01,Sample X337,3756,
O02,Sample X338,3725,
O03,Sample X339,3903,
O04,Sample X340,3777,
O05,Sample X341,3658,
O06,Sample X342,3620,
O07,Sample X343,3558,
O08,Sample X344,3278,
O09,Sample X345,3255,
O10,Sample X346,3634,
O11,Sample X347,3586,
O12,Sample X348,3918,
O13,Sample X349,2072,
O14,Sample X350,2370,
O15,Sample X351,2371,
O16,Sample X352,3070,
O17,Sample X353,3423,
O18,Sample X354,3622,
O19,Sample X355,3851,
O20,Sample X356,3528,
O21,Sample X357,3639,
O22,Sample X358,3765,
O23,Sample X359,3687,
O24,Sample X360,3504,
P01,Sample X361,4088,
P02,Sample X362,3579,
P03,Sample X363,3638,
P04,Sample X364,3578,
P05,Sample X365,3773,
P06,Sample X366,3790,
P07,Sample X367,3853,
P08,Sample X368,3512,
P09,Sample X369,3672,
P10,Sample X370,3861,
P11,Sample X371,3678,
P12,Sample X372,3777,
P13,Sample X373,3554,
P14,Sample X374,3764,
P15,Sample X375,3511,
P16,Sample X376,3754,
P17,Sample X377,3707,
P18,Sample X378,3676,
P19,Sample X379,3742,
P20,Sample X380,3964,
P21,Sample X381,3774,
P22,Sample X382,3564,
P23,Sample X383,3525,
P24,Sample X384,3690,
