Well,Content,Raw Data (530-15/590-20),
F14,Sample X134,3182,
F15,Sample X135,76452,
F16,Sample X136,77771,
F17,Sample X137,83699,
F18,Sample X138,84064,
F19,Sample X139,73472,
F20,Sample X140,80120,
F21,Sample X141,90794,
F22,Sample X142,95293,
F23,Sample X143,98798,
F24,Sample X144,114618,
G01,Sample X145,126526,
G02,Sample X146,3324,
G03,Sample X147,3341,
G04,Sample X148,3481,
G05,Sample X149,64046,
G06,Sample X150,84374,
G07,Sample X151,85120,
G08,Sample X152,84443,
G09,Sample X153,82647,
G10,Sample X154,90832,
G11,Sample X155,79811,
G12,Sample X156,77933,
G13,Sample X157,79374,
G14,Sample X158,88774,
G15,Sample X159,80187,
G16,Sample X160,81200,
G17,Sample X161,80400,
G18,Sample X162,80955,
G19,Sample X163,77932,
G20,Sample X164,83786,
G21,Sample X165,89676,
G22,Sample X166,97532,
G23,Sample X167,116476,
G24,Sample X168,117757,
H01,Sample X169,134050,
H02,Sample X170,122143,
H03,Sample X171,114478,
H04,Sample X172,117160,
H05,Sample X173,106686,
H06,Sample X174,97620,
H07,Sample X175,87727,
H08,Sample X176,90957,
H09,Sample X177,83993,
H10,Sample X178,82259,
H11,Sample X179,77521,
H12,Sample X180,79911,
H13,Sample X181,77231,
H14,Sample X182,76024,
H15,Sample X183,74634,
H16,Sample X184,81115,
H17,Sample X185,85552,
H18,Sample X186,77492,
H19,Sample X187,76993,
H20,Sample X188,83412,
H21,Sample X189,86412,
H22,Sample X190,101006,
H23,Sample X191,102079,
H24,Sample X192,116741,
I01,Sample X193,130601,
I02,Sample X194,3231,
I03,Sample X195,48286,
I04,Sample X196,94116,
I05,Sample X197,111661,
I06,Sample X198,87843,
I07,Sample X199,87748,
I08,Sample X200,81997,
I09,Sample X201,79076,
I10,Sample X202,87390,
I11,Sample X203,82719,
I12,Sample X204,82480,
I13,Sample X205,75280,
I14,Sample X206,73099,
I15,Sample X207,69484,
I16,Sample X208,75122,
I17,Sample X209,79013,
I18,Sample X210,75863,
I19,Sample X211,74534,
I20,Sample X212,84484,
I21,Sample X213,93786,
I22,Sample X214,100235,
I23,Sample X215,105039,
I24,Sample X216,118288,
J01,Sample X217,129822,
J02,Sample X218,128742,
J03,Sample X219,125284,
J04,Sample X220,111374,
J05,Sample X221,99607,
J06,Sample X222,93215,
J07,Sample X223,87587,
J08,Sample X224,84374,
J09,Sample X225,83581,
J10,Sample X226,81297,
J11,Sample X227,83543,
J12,Sample X228,80927,
J13,Sample X229,85467,
J14,Sample X230,76097,
J15,Sample X231,88365,
J16,Sample X232,73338,
J17,Sample X233,79073,
J18,Sample X234,78182,
J19,Sample X235,79750,
J20,Sample X236,80299,
J21,Sample X237,89554,
J22,Sample X238,106043,
J23,Sample X239,122793,
J24,Sample X240,115631,
K01,Sample X241,121678,
K02,Sample X242,98619,
K03,Sample X243,112389,
K04,Sample X244,119242,
K05,Sample X245,95789,
K06,Sample X246,85336,
K07,Sample X247,101088,
K08,Sample X248,80952,
K09,Sample X249,83016,
K10,Sample X250,82172,
K11,Sample X251,80275,
K12,Sample X252,86383,
K13,Sample X253,75779,
K14,Sample X254,83911,
K15,Sample X255,80243,
K16,Sample X256,82793,
K17,Sample X257,78863,
K18,Sample X258,89421,
K19,Sample X259,73780,
K20,Sample X260,87121,
K21,Sample X261,91682,
K22,Sample X262,110545,
K23,Sample X263,94881,
K24,Sample X264,122995,
L01,Sample X265,121507,
L02,Sample X266,115847,
L03,Sample X267,108255,
L04,Sample X268,103301,
L05,Sample X269,95180,
L06,Sample X270,100737,
L07,Sample X271,85845,
L08,Sample X272,88687,
L09,Sample X273,82724,
L10,Sample X274,90433,
L11,Sample X275,80333,
L12,Sample X276,84350,
L13,Sample X277,98161,
L14,Sample X278,92301,
L15,Sample X279,83024,
L16,Sample X280,82257,
L17,Sample X281,81623,
L18,Sample X282,87573,
L19,Sample X283,83178,
L20,Sample X284,82700,
L21,Sample X285,93639,
L22,Sample X286,106136,
L23,Sample X287,120266,
L24,Sample X288,115168,
M01,Sample X289,130386,
M02,Sample X290,125512,
M03,Sample X291,130013,
M04,Sample X292,126572,
M05,Sample X293,95760,
M06,Sample X294,93905,
M07,Sample X295,98203,
M08,Sample X296,94977,
M09,Sample X297,100292,
M10,Sample X298,101100,
M11,Sample X299,95570,
M12,Sample X300,99564,
M13,Sample X301,92484,
M14,Sample X302,86747,
M15,Sample X303,99096,
M16,Sample X304,88695,
M17,Sample X305,91526,
M18,Sample X306,94396,
M19,Sample X307,96966,
M20,Sample X308,92877,
M21,Sample X309,95697,
M22,Sample X310,95626,
M23,Sample X311,115411,
M24,Sample X312,124415,
N01,Sample X313,128283,
N02,Sample X314,127851,
N03,Sample X315,126090,
N04,Sample X316,123001,
N05,Sample X317,116134,
N06,Sample X318,115308,
N07,Sample X319,97717,
N08,Sample X320,105514,
N09,Sample X321,96069,
N10,Sample X322,102368,
N11,Sample X323,101360,
N12,Sample X324,101947,
N13,Sample X325,90277,
N14,Sample X326,96770,
N15,Sample X327,95667,
N16,Sample X328,100887,
N17,Sample X329,96044,
N18,Sample X330,96633,
N19,Sample X331,99084,
N20,Sample X332,106481,
N21,Sample X333,117881,
N22,Sample X334,115669,
N23,Sample X335,130508,
N24,Sample X336,126128,
O01,Sample X337,123524,
O02,Sample X338,133156,
O03,Sample X339,123687,
O04,Sample X340,130775,
O05,Sample X341,126333,
O06,Sample X342,121202,
O07,Sample X343,122281,
O08,Sample X344,122834,
O09,Sample X345,116415,
O10,Sample X346,117946,
O11,Sample X347,120028,
O12,Sample X348,107954,
O13,Sample X349,89916,
O14,Sample X350,102140,
O15,Sample X351,96401,
O16,Sample X352,118244,
O17,Sample X353,122645,
O18,Sample X354,114594,
O19,Sample X355,123162,
O20,Sample X356,116643,
O21,Sample X357,105589,
O22,Sample X358,111847,
O23,Sample X359,113443,
O24,Sample X360,120528,
P01,Sample X361,117287,
P02,Sample X362,125982,
P03,Sample X363,122778,
P04,Sample X364,121973,
P05,Sample X365,116931,
P06,Sample X366,122867,
P07,Sample X367,117865,
P08,Sample X368,117916,
P09,Sample X369,112548,
P10,Sample X370,103646,
P11,Sample X371,120874,
P12,Sample X372,117356,
P13,Sample X373,121793,
P14,Sample X374,110882,
P15,Sample X375,113434,
P16,Sample X376,116009,
P17,Sample X377,119754,
P18,Sample X378,127957,
P19,Sample X379,124283,
P20,Sample X380,115415,
P21,Sample X381,125891,
P22,Sample X382,114512,
P23,Sample X383,123424,
P24,Sample X384,115153,
