Well,Content,Raw Data (530-15/590-20),
N23,Sample X335,133807,
N24,Sample X336,129411,
O01,Sample X337,133691,
O02,Sample X338,139323,
O03,Sample X339,145747,
O04,Sample X340,139648,
O05,Sample X341,136736,
O06,Sample X342,133539,
O07,Sample X343,142011,
O08,Sample X344,143179,
O09,Sample X345,140550,
O10,Sample X346,138214,
O11,Sample X347,139865,
O12,Sample X348,139215,
O13,Sample X349,138530,
O14,Sample X350,139000,
O15,Sample X351,140251,
O16,Sample X352,141100,
O17,Sample X353,138154,
O18,Sample X354,137118,
O19,Sample X355,137790,
O20,Sample X356,133990,
O21,Sample X357,133773,
O22,Sample X358,129950,
O23,Sample X359,133348,
O24,Sample X360,126108,
P01,Sample X361,124046,
P02,Sample X362,131324,
P03,Sample X363,133682,
P04,Sample X364,130233,
P05,Sample X365,132285,
P06,Sample X366,131701,
P07,Sample X367,128606,
P08,Sample X368,127607,
P09,Sample X369,128440,
P10,Sample X370,123556,
P11,Sample X371,116947,
P12,Sample X372,128124,
P13,Sample X373,121525,
P14,Sample X374,120967,
P15,Sample X375,126784,
P16,Sample X376,129812,
P17,Sample X377,127108,
P18,Sample X378,126564,
P19,Sample X379,127680,
P20,Sample X380,130147,
P21,Sample X381,130410,
P22,Sample X382,128439,
P23,Sample X383,129055,
P24,Sample X384,112439,
