Well,Content,Raw Data (530-15/590-20),
A01,Sample X1,102304,
A02,Sample X2,103083,
A03,Sample X3,107333,
A04,Sample X4,107032,
A05,Sample X5,108367,
A06,Sample X6,109044,
A07,Sample X7,109469,
A08,Sample X8,106305,
A09,Sample X9,1638,
A10,Sample X10,1606,
A11,Sample X11,1616,
A12,Sample X12,1588,
A13,Sample X13,10447,
A14,Sample X14,66735,
A15,Sample X15,92754,
A16,Sample X16,94755,
A17,Sample X17,96505,
A18,Sample X18,101469,
A19,Sample X19,102801,
A20,Sample X20,103170,
A21,Sample X21,103445,
A22,Sample X22,103283,
A23,Sample X23,102079,
A24,Sample X24,100403,
B01,Sample X25,111800,
B02,Sample X26,111666,
B03,Sample X27,115868,
B04,Sample X28,114721,
B05,Sample X29,116406,
B06,Sample X30,114839,
B07,Sample X31,116949,
B08,Sample X32,114233,
B09,Sample X33,84414,
B10,Sample X34,83072,
B11,Sample X35,79292,
B12,Sample X36,83652,
B13,Sample X37,101677,
B14,Sample X38,106718,
B15,Sample X39,107964,
B16,Sample X40,107307,
B17,Sample X41,107386,
B18,Sample X42,109296,
B19,Sample X43,107529,
B20,Sample X44,104223,
B21,Sample X45,108636,
B22,Sample X46,108076,
B23,Sample X47,106993,
B24,Sample X48,101078,
C01,Sample X49,113368,
C02,Sample X50,122656,
C03,Sample X51,129643,
C04,Sample X52,119622,
C05,Sample X53,116341,
C06,Sample X54,115400,
C07,Sample X55,117109,
C08,Sample X56,113196,
C09,Sample X57,113644,
C10,Sample X58,112489,
C11,Sample X59,114265,
C12,Sample X60,113844,
C13,Sample X61,103998,
C14,Sample X62,111257,
C15,Sample X63,108652,
C16,Sample X64,110927,
C17,Sample X65,112206,
C18,Sample X66,106621,
C19,Sample X67,112503,
C20,Sample X68,113486,
C21,Sample X69,114198,
C22,Sample X70,113161,
C23,Sample X71,111586,
C24,Sample X72,106817,
D01,Sample X73,110066,
D02,Sample X74,119807,
D03,Sample X75,121353,
D04,Sample X76,117632,
D05,Sample X77,113237,
D06,Sample X78,108150,
D07,Sample X79,104859,
D08,Sample X80,104980,
D09,Sample X81,112743,
D10,Sample X82,111052,
D11,Sample X83,110431,
D12,Sample X84,110795,
D13,Sample X85,111138,
D14,Sample X86,109497,
D15,Sample X87,109345,
D16,Sample X88,105894,
D17,Sample X89,109301,
D18,Sample X90,106364,
D19,Sample X91,100609,
D20,Sample X92,113211,
D21,Sample X93,112208,
D22,Sample X94,114683,
D23,Sample X95,112175,
D24,Sample X96,109038,
E01,Sample X97,109039,
E02,Sample X98,117790,
E03,Sample X99,120012,
E04,Sample X100,114973,
E05,Sample X101,113567,
E06,Sample X102,115248,
E07,Sample X103,112533,
E08,Sample X104,108463,
E09,Sample X105,107782,
E10,Sample X106,104840,
E11,Sample X107,109716,
E12,Sample X108,112199,
E13,Sample X109,107453,
E14,Sample X110,107591,
E15,Sample X111,111054,
E16,Sample X112,96715,
E17,Sample X113,105631,
E18,Sample X114,111134,
E19,Sample X115,110890,
E20,Sample X116,112634,
E21,Sample X117,113770,
E22,Sample X118,113105,
E23,Sample X119,110697,
E24,Sample X120,107054,
F01,Sample X121,107891,
F02,Sample X122,82090,
F03,Sample X123,100206,
F04,Sample X124,109724,
F05,Sample X125,96728,
F06,Sample X126,109828,
F07,Sample X127,108873,
F08,Sample X128,107112,
F09,Sample X129,105709,
F10,Sample X130,105064,
F11,Sample X131,83599,
F12,Sample X132,101109,
F13,Sample X133,100372,
F14,Sample X134,103655,
F15,Sample X135,102905,
F16,Sample X136,78062,
F17,Sample X137,98569,
F18,Sample X138,105591,
F19,Sample X139,108169,
F20,Sample X140,107956,
F21,Sample X141,112612,
F22,Sample X142,109295,
F23,Sample X143,108542,
F24,Sample X144,110649,
G01,Sample X145,110553,
G02,Sample X146,115155,
G03,Sample X147,117085,
G04,Sample X148,116665,
G05,Sample X149,114797,
G06,Sample X150,108176,
G07,Sample X151,88774,
G08,Sample X152,109660,
G09,Sample X153,108487,
G10,Sample X154,105851,
G11,Sample X155,105708,
G12,Sample X156,105045,
G13,Sample X157,97534,
G14,Sample X158,98176,
G15,Sample X159,105403,
G16,Sample X160,80984,
G17,Sample X161,84675,
G18,Sample X162,107213,
G19,Sample X163,87043,
G20,Sample X164,109133,
G21,Sample X165,111884,
G22,Sample X166,110811,
G23,Sample X167,113697,
G24,Sample X168,110407,
H01,Sample X169,108183,
H02,Sample X170,118199,
H03,Sample X171,108790,
H04,Sample X172,118243,
H05,Sample X173,114285,
H06,Sample X174,112550,
H07,Sample X175,103030,
H08,Sample X176,99946,
H09,Sample X177,86912,
H10,Sample X178,106038,
H11,Sample X179,92511,
H12,Sample X180,83583,
H13,Sample X181,95812,
H14,Sample X182,86490,
H15,Sample X183,106557,
H16,Sample X184,109180,
H17,Sample X185,94814,
H18,Sample X186,80905,
H19,Sample X187,108131,
H20,Sample X188,107209,
H21,Sample X189,111331,
H22,Sample X190,115542,
H23,Sample X191,107353,
H24,Sample X192,107672,
I01,Sample X193,110404,
I02,Sample X194,121316,
I03,Sample X195,120072,
I04,Sample X196,121260,
I05,Sample X197,113931,
I06,Sample X198,110139,
I07,Sample X199,109236,
I08,Sample X200,93030,
I09,Sample X201,107911,
I10,Sample X202,109882,
I11,Sample X203,95968,
I12,Sample X204,92871,
I13,Sample X205,75329,
I14,Sample X206,77839,
I15,Sample X207,82779,
I16,Sample X208,98925,
I17,Sample X209,101562,
I18,Sample X210,101969,
I19,Sample X211,105991,
I20,Sample X212,107137,
I21,Sample X213,110797,
I22,Sample X214,111508,
I23,Sample X215,109503,
I24,Sample X216,109112,
J01,Sample X217,115771,
J02,Sample X218,85142,
J03,Sample X219,111853,
J04,Sample X220,120975,
J05,Sample X221,121931,
J06,Sample X222,112703,
J07,Sample X223,111474,
J08,Sample X224,106162,
J09,Sample X225,87717,
J10,Sample X226,108540,
J11,Sample X227,101196,
J12,Sample X228,110410,
J13,Sample X229,105162,
J14,Sample X230,90071,
J15,Sample X231,96912,
J16,Sample X232,104869,
J17,Sample X233,105761,
J18,Sample X234,100513,
J19,Sample X235,85301,
J20,Sample X236,103650,
J21,Sample X237,105037,
J22,Sample X238,113228,
J23,Sample X239,110713,
J24,Sample X240,105723,
K01,Sample X241,116278,
K02,Sample X242,108423,
K03,Sample X243,118609,
K04,Sample X244,120241,
K05,Sample X245,120158,
K06,Sample X246,118104,
K07,Sample X247,118626,
K08,Sample X248,115905,
K09,Sample X249,115371,
K10,Sample X250,119576,
K11,Sample X251,115399,
K12,Sample X252,115085,
K13,Sample X253,113619,
K14,Sample X254,108469,
K15,Sample X255,117976,
K16,Sample X256,112865,
K17,Sample X257,113218,
K18,Sample X258,111244,
K19,Sample X259,114348,
K20,Sample X260,113240,
K21,Sample X261,115153,
K22,Sample X262,117178,
K23,Sample X263,113995,
K24,Sample X264,108076,
L01,Sample X265,111794,
L02,Sample X266,1844,
L03,Sample X267,1904,
L04,Sample X268,4582,
L05,Sample X269,98686,
L06,Sample X270,120229,
L07,Sample X271,116471,
L08,Sample X272,116401,
L09,Sample X273,115350,
L10,Sample X274,117111,
L11,Sample X275,114978,
L12,Sample X276,114623,
L13,Sample X277,105201,
L14,Sample X278,105712,
L15,Sample X279,113406,
L16,Sample X280,112958,
L17,Sample X281,112673,
L18,Sample X282,111481,
L19,Sample X283,113275,
L20,Sample X284,112591,
L21,Sample X285,115028,
L22,Sample X286,117587,
L23,Sample X287,114056,
L24,Sample X288,109603,
M01,Sample X289,111531,
M02,Sample X290,119823,
M03,Sample X291,119715,
M04,Sample X292,121335,
M05,Sample X293,119198,
M06,Sample X294,117365,
M07,Sample X295,116589,
M08,Sample X296,116316,
M09,Sample X297,117381,
M10,Sample X298,115073,
M11,Sample X299,115886,
M12,Sample X300,116666,
M13,Sample X301,103129,
M14,Sample X302,115223,
M15,Sample X303,114206,
M16,Sample X304,115627,
M17,Sample X305,116077,
M18,Sample X306,114916,
M19,Sample X307,114846,
M20,Sample X308,115099,
M21,Sample X309,113605,
M22,Sample X310,116823,
M23,Sample X311,114300,
M24,Sample X312,110968,
N01,Sample X313,112662,
N02,Sample X314,120650,
N03,Sample X315,119722,
N04,Sample X316,120814,
N05,Sample X317,119735,
N06,Sample X318,116814,
N07,Sample X319,118018,
N08,Sample X320,118716,
N09,Sample X321,117110,
N10,Sample X322,116715,
N11,Sample X323,115590,
N12,Sample X324,116750,
N13,Sample X325,117895,
N14,Sample X326,116409,
N15,Sample X327,117039,
N16,Sample X328,114424,
N17,Sample X329,115738,
N18,Sample X330,113686,
N19,Sample X331,115703,
N20,Sample X332,114845,
N21,Sample X333,113566,
N22,Sample X334,117513,
N23,Sample X335,115220,
N24,Sample X336,108761,
O01,Sample X337,111128,
O02,Sample X338,120005,
O03,Sample X339,122614,
O04,Sample X340,123192,
O05,Sample X341,121512,
O06,Sample X342,119234,
O07,Sample X343,119182,
O08,Sample X344,118744,
O09,Sample X345,117916,
O10,Sample X346,115926,
O11,Sample X347,118829,
O12,Sample X348,115098,
O13,Sample X349,119487,
O14,Sample X350,120494,
O15,Sample X351,118237,
O16,Sample X352,118835,
O17,Sample X353,118255,
O18,Sample X354,118052,
O19,Sample X355,117246,
O20,Sample X356,118506,
O21,Sample X357,114557,
O22,Sample X358,114124,
O23,Sample X359,114277,
O24,Sample X360,110247,
P01,Sample X361,106150,
P02,Sample X362,110796,
P03,Sample X363,111720,
P04,Sample X364,112221,
P05,Sample X365,114760,
P06,Sample X366,110091,
P07,Sample X367,110833,
P08,Sample X368,110893,
P09,Sample X369,108337,
P10,Sample X370,111707,
P11,Sample X371,112562,
P12,Sample X372,112514,
P13,Sample X373,116741,
P14,Sample X374,110267,
P15,Sample X375,110304,
P16,Sample X376,113599,
P17,Sample X377,113519,
P18,Sample X378,109653,
P19,Sample X379,112140,
P20,Sample X380,111259,
P21,Sample X381,109112,
P22,Sample X382,105737,
P23,Sample X383,104720,
P24,Sample X384,96637,
