Well,Content,Raw Data (No filter),
E19,Sample X115,183688,
E20,Sample X116,177130,
E21,Sample X117,178553,
E22,Sample X118,175920,
E23,Sample X119,191281,
E24,Sample X120,187242,
F01,Sample X121,178274,
F02,Sample X122,7055,
F03,Sample X123,15480,
F04,Sample X124,37895,
F05,Sample X125,75757,
F06,Sample X126,130632,
F07,Sample X127,163466,
F08,Sample X128,191272,
F09,Sample X129,184542,
F10,Sample X130,184025,
F11,Sample X131,184220,
F12,Sample X132,186681,
F13,Sample X133,126450,
F14,Sample X134,166925,
F15,Sample X135,192385,
F16,Sample X136,189282,
F17,Sample X137,192198,
F18,Sample X138,211150,
F19,Sample X139,190434,
F20,Sample X140,182730,
F21,Sample X141,195314,
F22,Sample X142,172692,
F23,Sample X143,178232,
F24,Sample X144,189284,
G01,Sample X145,207755,
G02,Sample X146,87799,
G03,Sample X147,143348,
G04,Sample X148,179712,
G05,Sample X149,203693,
G06,Sample X150,176434,
G07,Sample X151,162965,
G08,Sample X152,192088,
G09,Sample X153,188473,
G10,Sample X154,188653,
G11,Sample X155,186688,
G12,Sample X156,174897,
G13,Sample X157,28462,
G14,Sample X158,31627,
G15,Sample X159,34134,
G16,Sample X160,30390,
G17,Sample X161,30188,
G18,Sample X162,32633,
G19,Sample X163,48595,
G20,Sample X164,87169,
G21,Sample X165,141329,
G22,Sample X166,170568,
G23,Sample X167,188838,
G24,Sample X168,187641,
H01,Sample X169,189213,
H02,Sample X170,163544,
H03,Sample X171,159358,
H04,Sample X172,190685,
H05,Sample X173,202635,
H06,Sample X174,203573,
H07,Sample X175,166603,
H08,Sample X176,143289,
H09,Sample X177,170854,
H10,Sample X178,179895,
H11,Sample X179,179521,
H12,Sample X180,188600,
H13,Sample X181,70217,
H14,Sample X182,123143,
H15,Sample X183,178845,
H16,Sample X184,215926,
H17,Sample X185,200319,
H18,Sample X186,214648,
H19,Sample X187,198590,
H20,Sample X188,182437,
H21,Sample X189,160121,
H22,Sample X190,177810,
H23,Sample X191,185389,
H24,Sample X192,191279,
I01,Sample X193,196883,
I02,Sample X194,128173,
I03,Sample X195,151363,
I04,Sample X196,140954,
I05,Sample X197,134087,
I06,Sample X198,130339,
I07,Sample X199,136484,
I08,Sample X200,146391,
I09,Sample X201,164747,
I10,Sample X202,186736,
I11,Sample X203,180594,
I12,Sample X204,178372,
I13,Sample X205,3779,
I14,Sample X206,4499,
I15,Sample X207,7876,
I16,Sample X208,10056,
I17,Sample X209,10378,
I18,Sample X210,12076,
I19,Sample X211,18858,
I20,Sample X212,51140,
I21,Sample X213,110818,
I22,Sample X214,167950,
I23,Sample X215,197095,
I24,Sample X216,205381,
J01,Sample X217,215116,
J02,Sample X218,3757,
J03,Sample X219,15661,
J04,Sample X220,27182,
J05,Sample X221,25975,
J06,Sample X222,25246,
J07,Sample X223,24909,
J08,Sample X224,30421,
J09,Sample X225,58218,
J10,Sample X226,115772,
J11,Sample X227,163435,
J12,Sample X228,187569,
J13,Sample X229,27884,
J14,Sample X230,28781,
J15,Sample X231,29448,
J16,Sample X232,34587,
J17,Sample X233,42669,
J18,Sample X234,54687,
J19,Sample X235,88107,
J20,Sample X236,137426,
J21,Sample X237,156523,
J22,Sample X238,169858,
J23,Sample X239,181768,
J24,Sample X240,202045,
K01,Sample X241,205524,
K02,Sample X242,45746,
K03,Sample X243,44415,
K04,Sample X244,42924,
K05,Sample X245,44897,
K06,Sample X246,45294,
K07,Sample X247,49613,
K08,Sample X248,77267,
K09,Sample X249,130833,
K10,Sample X250,180765,
K11,Sample X251,205015,
K12,Sample X252,192943,
K13,Sample X253,188279,
K14,Sample X254,201815,
K15,Sample X255,186586,
K16,Sample X256,185177,
K17,Sample X257,173450,
K18,Sample X258,195362,
K19,Sample X259,189729,
K20,Sample X260,190577,
K21,Sample X261,183063,
K22,Sample X262,197222,
K23,Sample X263,200213,
K24,Sample X264,195884,
L01,Sample X265,185998,
L02,Sample X266,2246,
L03,Sample X267,2139,
L04,Sample X268,2602,
L05,Sample X269,61920,
L06,Sample X270,127562,
L07,Sample X271,155175,
L08,Sample X272,177391,
L09,Sample X273,177155,
L10,Sample X274,185388,
L11,Sample X275,204029,
L12,Sample X276,194163,
L13,Sample X277,150724,
L14,Sample X278,154276,
L15,Sample X279,187523,
L16,Sample X280,187021,
L17,Sample X281,199277,
L18,Sample X282,189232,
L19,Sample X283,189725,
L20,Sample X284,183005,
L21,Sample X285,181764,
L22,Sample X286,175034,
L23,Sample X287,185835,
L24,Sample X288,194279,
M01,Sample X289,197963,
M02,Sample X290,186768,
M03,Sample X291,182668,
M04,Sample X292,197552,
M05,Sample X293,201159,
M06,Sample X294,184844,
M07,Sample X295,199506,
M08,Sample X296,193759,
M09,Sample X297,197929,
M10,Sample X298,183036,
M11,Sample X299,180172,
M12,Sample X300,185884,
M13,Sample X301,16123,
M14,Sample X302,49403,
M15,Sample X303,101452,
M16,Sample X304,146165,
M17,Sample X305,164002,
M18,Sample X306,166111,
M19,Sample X307,184645,
M20,Sample X308,179836,
M21,Sample X309,182086,
M22,Sample X310,179234,
M23,Sample X311,193804,
M24,Sample X312,200325,
N01,Sample X313,204156,
N02,Sample X314,182623,
N03,Sample X315,187060,
N04,Sample X316,196435,
N05,Sample X317,195750,
N06,Sample X318,181745,
N07,Sample X319,144991,
N08,Sample X320,149606,
N09,Sample X321,158387,
N10,Sample X322,175334,
N11,Sample X323,160651,
N12,Sample X324,192599,
N13,Sample X325,108023,
N14,Sample X326,132127,
N15,Sample X327,158592,
N16,Sample X328,178395,
N17,Sample X329,184014,
N18,Sample X330,193884,
N19,Sample X331,191916,
N20,Sample X332,185912,
N21,Sample X333,187879,
N22,Sample X334,192603,
N23,Sample X335,195728,
N24,Sample X336,193991,
O01,Sample X337,186936,
O02,Sample X338,27138,
O03,Sample X339,59452,
O04,Sample X340,104054,
O05,Sample X341,148536,
O06,Sample X342,176016,
O07,Sample X343,161502,
O08,Sample X344,170658,
O09,Sample X345,185079,
O10,Sample X346,185495,
O11,Sample X347,190774,
O12,Sample X348,193263,
O13,Sample X349,190342,
O14,Sample X350,192662,
O15,Sample X351,180632,
O16,Sample X352,194259,
O17,Sample X353,196941,
O18,Sample X354,189291,
O19,Sample X355,197853,
O20,Sample X356,191327,
O21,Sample X357,188979,
O22,Sample X358,193234,
O23,Sample X359,196005,
O24,Sample X360,226614,
P01,Sample X361,210302,
P02,Sample X362,190796,
P03,Sample X363,220249,
P04,Sample X364,189742,
P05,Sample X365,206880,
P06,Sample X366,193482,
P07,Sample X367,191213,
P08,Sample X368,195936,
P09,Sample X369,199565,
P10,Sample X370,204555,
P11,Sample X371,204390,
P12,Sample X372,200721,
P13,Sample X373,193698,
P14,Sample X374,193638,
P15,Sample X375,200118,
P16,Sample X376,192639,
P17,Sample X377,205670,
P18,Sample X378,208217,
P19,Sample X379,215027,
P20,Sample X380,202574,
P21,Sample X381,195087,
P22,Sample X382,213636,
P23,Sample X383,198129,
P24,Sample X384,230039,
