Well,Content,Raw Data (530-15/590-20),
A01,Sample X1,132038,
A02,Sample X2,135838,
A03,Sample X3,136889,
A04,Sample X4,135951,
A05,Sample X5,134381,
A06,Sample X6,134326,
A07,Sample X7,139042,
A08,Sample X8,135000,
A09,Sample X9,1682,
A10,Sample X10,1669,
A11,Sample X11,2026,
A12,Sample X12,1733,
A13,Sample X13,50178,
A14,Sample X14,120991,
A15,Sample X15,124981,
A16,Sample X16,132286,
A17,Sample X17,131502,
A18,Sample X18,132653,
A19,Sample X19,134806,
A20,Sample X20,135802,
A21,Sample X21,136178,
A22,Sample X22,134908,
A23,Sample X23,135522,
A24,Sample X24,131119,
B01,Sample X25,137833,
B02,Sample X26,137142,
B03,Sample X27,140338,
B04,Sample X28,139494,
B05,Sample X29,137315,
B06,Sample X30,134917,
B07,Sample X31,135228,
B08,Sample X32,135565,
B09,Sample X33,131335,
B10,Sample X34,128319,
B11,Sample X35,127636,
B12,Sample X36,129309,
B13,Sample X37,130719,
B14,Sample X38,126969,
B15,Sample X39,130259,
B16,Sample X40,132241,
B17,Sample X41,127339,
B18,Sample X42,132066,
B19,Sample X43,137910,
B20,Sample X44,138167,
B21,Sample X45,136991,
B22,Sample X46,139508,
B23,Sample X47,141211,
B24,Sample X48,135232,
C01,Sample X49,135356,
C02,Sample X50,2051,
C03,Sample X51,10727,
C04,Sample X52,103681,
C05,Sample X53,132305,
C06,Sample X54,136673,
C07,Sample X55,140300,
C08,Sample X56,134842,
C09,Sample X57,136939,
C10,Sample X58,134938,
C11,Sample X59,136869,
C12,Sample X60,137393,
C13,Sample X61,116300,
C14,Sample X62,129107,
C15,Sample X63,133496,
C16,Sample X64,137856,
C17,Sample X65,136357,
C18,Sample X66,137565,
C19,Sample X67,136394,
C20,Sample X68,133998,
C21,Sample X69,139317,
C22,Sample X70,140219,
C23,Sample X71,138411,
C24,Sample X72,130992,
D01,Sample X73,137387,
D02,Sample X74,26502,
D03,Sample X75,97532,
D04,Sample X76,130627,
D05,Sample X77,137347,
D06,Sample X78,132129,
D07,Sample X79,138657,
D08,Sample X80,136388,
D09,Sample X81,136250,
D10,Sample X82,133505,
D11,Sample X83,131337,
D12,Sample X84,128948,
D13,Sample X85,119264,
D14,Sample X86,127916,
D15,Sample X87,131082,
D16,Sample X88,129258,
D17,Sample X89,133851,
D18,Sample X90,130661,
D19,Sample X91,134104,
D20,Sample X92,135063,
D21,Sample X93,131380,
