Well,Content,Raw Data (530-15/590-20),
N02,Sample X314,94924,
N03,Sample X315,101375,
N04,Sample X316,103062,
N05,Sample X317,106594,
N06,Sample X318,101199,
N07,Sample X319,101562,
N08,Sample X320,104261,
N09,Sample X321,102399,
N10,Sample X322,114430,
N11,Sample X323,103484,
N12,Sample X324,105526,
N13,Sample X325,85317,
N14,Sample X326,98578,
N15,Sample X327,99102,
N16,Sample X328,104290,
N17,Sample X329,98889,
N18,Sample X330,98369,
N19,Sample X331,99790,
N20,Sample X332,100413,
N21,Sample X333,99803,
N22,Sample X334,95774,
N23,Sample X335,100314,
N24,Sample X336,119294,
O01,Sample X337,121514,
O02,Sample X338,118561,
O03,Sample X339,124635,
O04,Sample X340,117471,
O05,Sample X341,102703,
O06,Sample X342,117366,
O07,Sample X343,125542,
O08,Sample X344,119557,
O09,Sample X345,104196,
O10,Sample X346,110078,
O11,Sample X347,114775,
O12,Sample X348,99589,
O13,Sample X349,119588,
O14,Sample X350,103257,
O15,Sample X351,119034,
O16,Sample X352,106003,
O17,Sample X353,111060,
O18,Sample X354,107939,
O19,Sample X355,97173,
O20,Sample X356,101991,
O21,Sample X357,119475,
O22,Sample X358,121080,
O23,Sample X359,113672,
O24,Sample X360,127154,
P01,Sample X361,115424,
P02,Sample X362,122442,
P03,Sample X363,121978,
P04,Sample X364,118815,
P05,Sample X365,117975,
P06,Sample X366,119207,
P07,Sample X367,120646,
P08,Sample X368,115706,
P09,Sample X369,104904,
P10,Sample X370,119682,
P11,Sample X371,120465,
P12,Sample X372,117479,
P13,Sample X373,115925,
P14,Sample X374,114483,
P15,Sample X375,116616,
P16,Sample X376,128060,
P17,Sample X377,106882,
P18,Sample X378,116639,
P19,Sample X379,126891,
P20,Sample X380,121652,
P21,Sample X381,126758,
P22,Sample X382,104986,
P23,Sample X383,127097,
P24,Sample X384,111271,
