Well,Content,Raw Data (530-15/590-20),
A01,Sample X1,102995,
A02,Sample X2,104860,
A03,Sample X3,110317,
A04,Sample X4,106989,
A05,Sample X5,108828,
A06,Sample X6,110442,
A07,Sample X7,114568,
A08,Sample X8,110332,
A09,Sample X9,1594,
A10,Sample X10,1581,
A11,Sample X11,1616,
A12,Sample X12,1602,
A13,Sample X13,6602,
A14,Sample X14,68550,
A15,Sample X15,101022,
A16,Sample X16,106195,
A17,Sample X17,107775,
A18,Sample X18,109211,
A19,Sample X19,112348,
A20,Sample X20,113671,
A21,Sample X21,113538,
A22,Sample X22,116186,
A23,Sample X23,112037,
A24,Sample X24,110117,
B01,Sample X25,110449,
B02,Sample X26,111500,
B03,Sample X27,114354,
B04,Sample X28,113806,
B05,Sample X29,110943,
B06,Sample X30,113243,
B07,Sample X31,113451,
B08,Sample X32,113105,
B09,Sample X33,86271,
B10,Sample X34,87463,
B11,Sample X35,89407,
B12,Sample X36,86293,
B13,Sample X37,110044,
B14,Sample X38,115882,
B15,Sample X39,114562,
B16,Sample X40,116107,
B17,Sample X41,116038,
B18,Sample X42,114000,
B19,Sample X43,114527,
B20,Sample X44,116847,
B21,Sample X45,115360,
B22,Sample X46,119151,
B23,Sample X47,113012,
B24,Sample X48,114372,
C01,Sample X49,113236,
C02,Sample X50,1762,
C03,Sample X51,13432,
C04,Sample X52,83476,
C05,Sample X53,109197,
C06,Sample X54,108958,
C07,Sample X55,116362,
C08,Sample X56,115577,
C09,Sample X57,114836,
C10,Sample X58,116125,
C11,Sample X59,112846,
C12,Sample X60,111403,
C13,Sample X61,87806,
C14,Sample X62,108674,
C15,Sample X63,116564,
C16,Sample X64,114478,
C17,Sample X65,116510,
C18,Sample X66,111181,
C19,Sample X67,114240,
C20,Sample X68,113907,
C21,Sample X69,110727,
C22,Sample X70,114965,
C23,Sample X71,113715,
C24,Sample X72,120618,
D01,Sample X73,114157,
D02,Sample X74,4159,
D03,Sample X75,65130,
D04,Sample X76,99472,
D05,Sample X77,103876,
D06,Sample X78,81298,
D07,Sample X79,88908,
D08,Sample X80,84506,
D09,Sample X81,90928,
D10,Sample X82,103285,
D11,Sample X83,86488,
D12,Sample X84,102082,
D13,Sample X85,100184,
D14,Sample X86,112494,
D15,Sample X87,113701,
D16,Sample X88,107415,
D17,Sample X89,111161,
D18,Sample X90,112322,
D19,Sample X91,105780,
D20,Sample X92,115206,
D21,Sample X93,114695,
D22,Sample X94,114685,
D23,Sample X95,115356,
D24,Sample X96,114224,
E01,Sample X97,113944,
E02,Sample X98,90281,
E03,Sample X99,107334,
E04,Sample X100,107961,
E05,Sample X101,113310,
E06,Sample X102,94501,
E07,Sample X103,102803,
E08,Sample X104,115423,
E09,Sample X105,104083,
E10,Sample X106,106949,
E11,Sample X107,103810,
E12,Sample X108,108720,
E13,Sample X109,1975,
E14,Sample X110,1991,
E15,Sample X111,1938,
E16,Sample X112,1950,
E17,Sample X113,1904,
E18,Sample X114,1885,
E19,Sample X115,1900,
E20,Sample X116,77014,
E21,Sample X117,109573,
E22,Sample X118,113556,
E23,Sample X119,114263,
E24,Sample X120,113055,
F01,Sample X121,118099,
F02,Sample X122,73228,
F03,Sample X123,96978,
F04,Sample X124,101912,
F05,Sample X125,111592,
F06,Sample X126,90319,
F07,Sample X127,109985,
F08,Sample X128,95812,
F09,Sample X129,90141,
F10,Sample X130,93468,
F11,Sample X131,90993,
F12,Sample X132,107840,
F13,Sample X133,33411,
F14,Sample X134,63966,
F15,Sample X135,72833,
F16,Sample X136,98553,
F17,Sample X137,105253,
F18,Sample X138,83611,
F19,Sample X139,108730,
F20,Sample X140,106087,
F21,Sample X141,108210,
F22,Sample X142,100822,
F23,Sample X143,117424,
F24,Sample X144,111103,
G01,Sample X145,115315,
G02,Sample X146,60484,
G03,Sample X147,92972,
G04,Sample X148,108841,
G05,Sample X149,111573,
G06,Sample X150,100169,
G07,Sample X151,96115,
G08,Sample X152,90159,
G09,Sample X153,78639,
G10,Sample X154,111460,
G11,Sample X155,85071,
G12,Sample X156,92556,
G13,Sample X157,77675,
G14,Sample X158,90293,
G15,Sample X159,93521,
G16,Sample X160,96954,
G17,Sample X161,93460,
G18,Sample X162,110303,
G19,Sample X163,108979,
G20,Sample X164,116419,
G21,Sample X165,108042,
G22,Sample X166,117498,
G23,Sample X167,114799,
G24,Sample X168,112858,
H01,Sample X169,113052,
H02,Sample X170,125431,
H03,Sample X171,122047,
H04,Sample X172,119926,
H05,Sample X173,108054,
H06,Sample X174,108547,
H07,Sample X175,91545,
H08,Sample X176,102030,
H09,Sample X177,105323,
H10,Sample X178,91187,
H11,Sample X179,109122,
H12,Sample X180,82145,
H13,Sample X181,80457,
H14,Sample X182,101220,
H15,Sample X183,88032,
H16,Sample X184,107412,
H17,Sample X185,108292,
H18,Sample X186,92563,
H19,Sample X187,112208,
H20,Sample X188,108263,
H21,Sample X189,115173,
H22,Sample X190,116532,
H23,Sample X191,112058,
H24,Sample X192,115926,
I01,Sample X193,115749,
I02,Sample X194,115516,
I03,Sample X195,119143,
I04,Sample X196,117155,
I05,Sample X197,116488,
I06,Sample X198,109801,
I07,Sample X199,99243,
I08,Sample X200,106468,
I09,Sample X201,94364,
I10,Sample X202,82667,
I11,Sample X203,95084,
I12,Sample X204,94895,
I13,Sample X205,1843,
I14,Sample X206,2740,
I15,Sample X207,81596,
I16,Sample X208,87344,
I17,Sample X209,110531,
I18,Sample X210,101084,
I19,Sample X211,109887,
I20,Sample X212,112879,
I21,Sample X213,115100,
I22,Sample X214,121575,
I23,Sample X215,117684,
I24,Sample X216,115986,
J01,Sample X217,114780,
J02,Sample X218,120095,
J03,Sample X219,115675,
J04,Sample X220,114737,
J05,Sample X221,109918,
J06,Sample X222,110939,
J07,Sample X223,114260,
J08,Sample X224,109903,
J09,Sample X225,107236,
J10,Sample X226,86146,
J11,Sample X227,110454,
J12,Sample X228,103605,
J13,Sample X229,85954,
J14,Sample X230,100496,
J15,Sample X231,98510,
J16,Sample X232,103107,
J17,Sample X233,91408,
J18,Sample X234,110186,
J19,Sample X235,112016,
J20,Sample X236,113333,
J21,Sample X237,116513,
J22,Sample X238,119299,
J23,Sample X239,117215,
J24,Sample X240,115948,
K01,Sample X241,115720,
K02,Sample X242,83137,
K03,Sample X243,96935,
K04,Sample X244,112626,
K05,Sample X245,109101,
K06,Sample X246,114629,
K07,Sample X247,111280,
K08,Sample X248,111181,
K09,Sample X249,103399,
K10,Sample X250,111989,
K11,Sample X251,108469,
K12,Sample X252,112184,
K13,Sample X253,105227,
K14,Sample X254,106867,
K15,Sample X255,109976,
K16,Sample X256,89636,
K17,Sample X257,106163,
K18,Sample X258,109832,
K19,Sample X259,108125,
K20,Sample X260,113473,
K21,Sample X261,116487,
K22,Sample X262,116247,
K23,Sample X263,114954,
K24,Sample X264,113902,
L01,Sample X265,115688,
L02,Sample X266,117487,
L03,Sample X267,119694,
L04,Sample X268,120157,
L05,Sample X269,115238,
L06,Sample X270,114274,
L07,Sample X271,100074,
L08,Sample X272,105114,
L09,Sample X273,107558,
L10,Sample X274,107467,
L11,Sample X275,110477,
L12,Sample X276,113094,
L13,Sample X277,94332,
L14,Sample X278,110172,
L15,Sample X279,106029,
L16,Sample X280,107050,
L17,Sample X281,109664,
L18,Sample X282,110159,
L19,Sample X283,113044,
L20,Sample X284,112539,
L21,Sample X285,115352,
L22,Sample X286,117652,
L23,Sample X287,116125,
L24,Sample X288,113543,
M01,Sample X289,113642,
M02,Sample X290,99229,
M03,Sample X291,106448,
M04,Sample X292,106774,
M05,Sample X293,106493,
M06,Sample X294,106544,
M07,Sample X295,113142,
M08,Sample X296,112341,
M09,Sample X297,110661,
M10,Sample X298,114333,
M11,Sample X299,114805,
M12,Sample X300,113694,
M13,Sample X301,91479,
M14,Sample X302,100973,
M15,Sample X303,107084,
M16,Sample X304,110986,
M17,Sample X305,109000,
M18,Sample X306,112865,
M19,Sample X307,113648,
M20,Sample X308,114754,
M21,Sample X309,114716,
M22,Sample X310,116319,
M23,Sample X311,115931,
M24,Sample X312,110978,
N01,Sample X313,115062,
N02,Sample X314,63662,
N03,Sample X315,90954,
N04,Sample X316,106270,
N05,Sample X317,110965,
N06,Sample X318,107473,
N07,Sample X319,112744,
N08,Sample X320,111700,
N09,Sample X321,112390,
N10,Sample X322,110211,
N11,Sample X323,111905,
N12,Sample X324,114838,
N13,Sample X325,112012,
N14,Sample X326,114264,
N15,Sample X327,114730,
N16,Sample X328,109246,
N17,Sample X329,108713,
N18,Sample X330,116376,
N19,Sample X331,113303,
N20,Sample X332,115447,
N21,Sample X333,113913,
N22,Sample X334,117139,
N23,Sample X335,115177,
N24,Sample X336,113922,
O01,Sample X337,112773,
O02,Sample X338,104346,
O03,Sample X339,115264,
O04,Sample X340,117838,
O05,Sample X341,117571,
O06,Sample X342,114648,
O07,Sample X343,115516,
O08,Sample X344,117654,
O09,Sample X345,121144,
O10,Sample X346,116587,
O11,Sample X347,113832,
O12,Sample X348,120007,
O13,Sample X349,113536,
O14,Sample X350,115765,
O15,Sample X351,113400,
O16,Sample X352,112852,
O17,Sample X353,113667,
O18,Sample X354,111980,
O19,Sample X355,116009,
O20,Sample X356,113475,
O21,Sample X357,115199,
O22,Sample X358,114331,
O23,Sample X359,115903,
O24,Sample X360,113231,
P01,Sample X361,108338,
P02,Sample X362,116211,
P03,Sample X363,112902,
P04,Sample X364,116274,
P05,Sample X365,112635,
P06,Sample X366,112224,
P07,Sample X367,110452,
P08,Sample X368,113402,
P09,Sample X369,111929,
P10,Sample X370,112937,
P11,Sample X371,114450,
P12,Sample X372,112935,
P13,Sample X373,112791,
P14,Sample X374,115163,
P15,Sample X375,112321,
P16,Sample X376,114278,
P17,Sample X377,113128,
P18,Sample X378,115011,
P19,Sample X379,113826,
P20,Sample X380,113769,
P21,Sample X381,112889,
P22,Sample X382,110546,
P23,Sample X383,112156,
P24,Sample X384,106985,
