Well,Content,Raw Data (530-15/590-20),
A01,Sample X1,126169,
A02,Sample X2,126493,
A03,Sample X3,125705,
A04,Sample X4,127157,
A05,Sample X5,123140,
A06,Sample X6,122420,
A07,Sample X7,123873,
A08,Sample X8,117560,
A09,Sample X9,2987,
A10,Sample X10,3005,
A11,Sample X11,3236,
A12,Sample X12,3027,
A13,Sample X13,22283,
A14,Sample X14,89075,
A15,Sample X15,117577,
A16,Sample X16,113997,
A17,Sample X17,114852,
A18,Sample X18,120185,
A19,Sample X19,111208,
A20,Sample X20,125144,
A21,Sample X21,126075,
A22,Sample X22,125445,
A23,Sample X23,119858,
A24,Sample X24,121532,
B01,Sample X25,125439,
B02,Sample X26,125182,
B03,Sample X27,124754,
B04,Sample X28,126148,
B05,Sample X29,119166,
B06,Sample X30,120945,
B07,Sample X31,121290,
B08,Sample X32,119462,
B09,Sample X33,119900,
B10,Sample X34,123696,
B11,Sample X35,119832,
B12,Sample X36,119049,
B13,Sample X37,115267,
B14,Sample X38,114673,
B15,Sample X39,125690,
B16,Sample X40,112797,
B17,Sample X41,116818,
B18,Sample X42,115238,
B19,Sample X43,112568,
B20,Sample X44,118878,
B21,Sample X45,123662,
B22,Sample X46,124396,
B23,Sample X47,123850,
B24,Sample X48,126625,
C01,Sample X49,126207,
C02,Sample X50,129830,
C03,Sample X51,134668,
C04,Sample X52,138670,
C05,Sample X53,128248,
C06,Sample X54,123263,
C07,Sample X55,122786,
C08,Sample X56,112778,
C09,Sample X57,123794,
C10,Sample X58,119790,
C11,Sample X59,99329,
C12,Sample X60,116071,
C13,Sample X61,107869,
C14,Sample X62,96307,
C15,Sample X63,101342,
C16,Sample X64,121710,
C17,Sample X65,124736,
C18,Sample X66,113265,
C19,Sample X67,97309,
C20,Sample X68,121097,
C21,Sample X69,118523,
C22,Sample X70,123813,
C23,Sample X71,124713,
C24,Sample X72,127842,
D01,Sample X73,124508,
D02,Sample X74,129227,
D03,Sample X75,127420,
D04,Sample X76,129683,
D05,Sample X77,120491,
D06,Sample X78,122070,
D07,Sample X79,115545,
D08,Sample X80,106033,
D09,Sample X81,103587,
D10,Sample X82,99223,
D11,Sample X83,88554,
D12,Sample X84,113718,
D13,Sample X85,85431,
D14,Sample X86,87606,
D15,Sample X87,89374,
D16,Sample X88,113282,
D17,Sample X89,123228,
D18,Sample X90,101389,
D19,Sample X91,87610,
D20,Sample X92,119144,
D21,Sample X93,108073,
D22,Sample X94,102779,
D23,Sample X95,128172,
D24,Sample X96,128394,
E01,Sample X97,127870,
E02,Sample X98,122507,
E03,Sample X99,128932,
E04,Sample X100,125632,
E05,Sample X101,110600,
E06,Sample X102,115365,
E07,Sample X103,106520,
E08,Sample X104,97191,
E09,Sample X105,81502,
E10,Sample X106,82535,
E11,Sample X107,84662,
E12,Sample X108,107591,
E13,Sample X109,82302,
E14,Sample X110,81177,
E15,Sample X111,80592,
E16,Sample X112,86725,
E17,Sample X113,86268,
E18,Sample X114,89253,
E19,Sample X115,91506,
E20,Sample X116,102784,
E21,Sample X117,117387,
E22,Sample X118,109244,
E23,Sample X119,128506,
E24,Sample X120,128234,
F01,Sample X121,125005,
F02,Sample X122,80348,
F03,Sample X123,103323,
F04,Sample X124,108921,
F05,Sample X125,110883,
F06,Sample X126,108762,
F07,Sample X127,83235,
F08,Sample X128,84349,
F09,Sample X129,92232,
F10,Sample X130,113942,
F11,Sample X131,115698,
F12,Sample X132,86304,
F13,Sample X133,81874,
F14,Sample X134,80175,
F15,Sample X135,94743,
F16,Sample X136,86211,
F17,Sample X137,84527,
F18,Sample X138,85173,
F19,Sample X139,80836,
F20,Sample X140,103717,
F21,Sample X141,118768,
F22,Sample X142,89962,
F23,Sample X143,122744,
F24,Sample X144,130329,
G01,Sample X145,119787,
G02,Sample X146,126545,
G03,Sample X147,123852,
G04,Sample X148,118180,
G05,Sample X149,122323,
G06,Sample X150,106884,
G07,Sample X151,99325,
G08,Sample X152,86550,
G09,Sample X153,80241,
G10,Sample X154,82968,
G11,Sample X155,83925,
G12,Sample X156,79533,
G13,Sample X157,79773,
G14,Sample X158,88357,
G15,Sample X159,97470,
G16,Sample X160,89585,
G17,Sample X161,98555,
G18,Sample X162,81702,
G19,Sample X163,97373,
G20,Sample X164,106706,
G21,Sample X165,109658,
G22,Sample X166,92859,
G23,Sample X167,121648,
G24,Sample X168,125013,
H01,Sample X169,122860,
H02,Sample X170,132541,
H03,Sample X171,123661,
H04,Sample X172,114767,
H05,Sample X173,123203,
H06,Sample X174,121797,
H07,Sample X175,47947,
H08,Sample X176,123460,
H09,Sample X177,95046,
H10,Sample X178,81000,
H11,Sample X179,88330,
H12,Sample X180,93450,
H13,Sample X181,81976,
H14,Sample X182,102270,
H15,Sample X183,122991,
H16,Sample X184,84620,
H17,Sample X185,113029,
H18,Sample X186,81547,
H19,Sample X187,117831,
H20,Sample X188,118363,
H21,Sample X189,82996,
H22,Sample X190,85422,
H23,Sample X191,125768,
H24,Sample X192,127954,
I01,Sample X193,142014,
I02,Sample X194,144499,
I03,Sample X195,127831,
I04,Sample X196,128219,
I05,Sample X197,84009,
I06,Sample X198,121423,
I07,Sample X199,99570,
I08,Sample X200,86311,
I09,Sample X201,90651,
I10,Sample X202,82713,
I11,Sample X203,81564,
I12,Sample X204,110871,
I13,Sample X205,68382,
I14,Sample X206,77827,
I15,Sample X207,104187,
I16,Sample X208,101054,
I17,Sample X209,79237,
I18,Sample X210,86438,
I19,Sample X211,87139,
I20,Sample X212,119462,
I21,Sample X213,94382,
I22,Sample X214,110930,
I23,Sample X215,125441,
I24,Sample X216,97420,
J01,Sample X217,128860,
J02,Sample X218,85304,
J03,Sample X219,118412,
J04,Sample X220,116364,
J05,Sample X221,106766,
J06,Sample X222,113021,
J07,Sample X223,116738,
J08,Sample X224,96282,
J09,Sample X225,96150,
J10,Sample X226,84722,
J11,Sample X227,116325,
J12,Sample X228,116600,
J13,Sample X229,88583,
J14,Sample X230,97716,
J15,Sample X231,86765,
J16,Sample X232,90883,
J17,Sample X233,101279,
J18,Sample X234,84800,
J19,Sample X235,96923,
J20,Sample X236,108381,
J21,Sample X237,91196,
J22,Sample X238,118983,
J23,Sample X239,128420,
J24,Sample X240,131907,
K01,Sample X241,128683,
K02,Sample X242,116652,
K03,Sample X243,112324,
K04,Sample X244,116289,
K05,Sample X245,117927,
K06,Sample X246,91414,
K07,Sample X247,82520,
K08,Sample X248,109890,
K09,Sample X249,96501,
K10,Sample X250,87882,
K11,Sample X251,85728,
K12,Sample X252,87315,
K13,Sample X253,87832,
K14,Sample X254,98148,
K15,Sample X255,114914,
K16,Sample X256,96699,
K17,Sample X257,91472,
K18,Sample X258,95270,
K19,Sample X259,112111,
K20,Sample X260,86510,
K21,Sample X261,121821,
K22,Sample X262,133096,
K23,Sample X263,129928,
K24,Sample X264,126818,
L01,Sample X265,126290,
L02,Sample X266,3259,
L03,Sample X267,3308,
L04,Sample X268,3314,
L05,Sample X269,81121,
L06,Sample X270,113269,
L07,Sample X271,117042,
L08,Sample X272,96338,
L09,Sample X273,104595,
L10,Sample X274,105880,
L11,Sample X275,85164,
L12,Sample X276,103685,
L13,Sample X277,83890,
L14,Sample X278,83298,
L15,Sample X279,99905,
L16,Sample X280,83251,
L17,Sample X281,84502,
L18,Sample X282,89591,
L19,Sample X283,85931,
L20,Sample X284,120095,
L21,Sample X285,106678,
L22,Sample X286,112568,
L23,Sample X287,126529,
L24,Sample X288,126452,
M01,Sample X289,126764,
M02,Sample X290,123536,
M03,Sample X291,123012,
M04,Sample X292,124019,
M05,Sample X293,113716,
M06,Sample X294,115950,
M07,Sample X295,118646,
M08,Sample X296,100855,
M09,Sample X297,99274,
M10,Sample X298,90397,
M11,Sample X299,98206,
M12,Sample X300,105103,
M13,Sample X301,93977,
M14,Sample X302,98562,
M15,Sample X303,105336,
M16,Sample X304,89710,
M17,Sample X305,96454,
M18,Sample X306,89879,
M19,Sample X307,83807,
M20,Sample X308,112769,
M21,Sample X309,116988,
M22,Sample X310,122596,
M23,Sample X311,124055,
M24,Sample X312,127344,
N01,Sample X313,124103,
N02,Sample X314,135933,
N03,Sample X315,124890,
N04,Sample X316,124228,
N05,Sample X317,122079,
N06,Sample X318,120113,
N07,Sample X319,129733,
N08,Sample X320,104462,
N09,Sample X321,104336,
N10,Sample X322,121556,
N11,Sample X323,103414,
N12,Sample X324,107398,
N13,Sample X325,117599,
N14,Sample X326,102751,
N15,Sample X327,100802,
N16,Sample X328,98867,
N17,Sample X329,113208,
N18,Sample X330,98708,
N19,Sample X331,119191,
N20,Sample X332,112702,
N21,Sample X333,121894,
N22,Sample X334,121335,
N23,Sample X335,131983,
N24,Sample X336,130388,
O01,Sample X337,121512,
O02,Sample X338,124828,
O03,Sample X339,121955,
O04,Sample X340,138830,
O05,Sample X341,124802,
O06,Sample X342,131775,
O07,Sample X343,118185,
O08,Sample X344,129184,
O09,Sample X345,124998,
O10,Sample X346,126087,
O11,Sample X347,122650,
O12,Sample X348,127703,
O13,Sample X349,125659,
O14,Sample X350,117019,
O15,Sample X351,129346,
O16,Sample X352,117262,
O17,Sample X353,124372,
O18,Sample X354,123373,
O19,Sample X355,126102,
O20,Sample X356,130113,
O21,Sample X357,129197,
O22,Sample X358,121067,
O23,Sample X359,130901,
O24,Sample X360,128801,
P01,Sample X361,123383,
P02,Sample X362,124942,
P03,Sample X363,126282,
P04,Sample X364,121676,
P05,Sample X365,119394,
P06,Sample X366,118003,
P07,Sample X367,118797,
P08,Sample X368,118664,
P09,Sample X369,123900,
P10,Sample X370,124124,
P11,Sample X371,117877,
P12,Sample X372,124981,
P13,Sample X373,119026,
P14,Sample X374,122642,
P15,Sample X375,123359,
P16,Sample X376,126686,
P17,Sample X377,128335,
P18,Sample X378,121009,
P19,Sample X379,124857,
P20,Sample X380,118453,
P21,Sample X381,122062,
P22,Sample X382,129223,
P23,Sample X383,120857,
P24,Sample X384,126046,
