Well,Content,Raw Data (530-15/590-20),
A01,Sample X1,122210,
A02,Sample X2,129352,
A03,Sample X3,126726,
A04,Sample X4,124352,
A05,Sample X5,125927,
A06,Sample X6,136118,
A07,Sample X7,126385,
A08,Sample X8,107020,
A09,Sample X9,3132,
A10,Sample X10,3072,
A11,Sample X11,3135,
A12,Sample X12,3079,
A13,Sample X13,46231,
A14,Sample X14,99177,
A15,Sample X15,105147,
A16,Sample X16,116127,
A17,Sample X17,122444,
A18,Sample X18,122927,
A19,Sample X19,100674,
A20,Sample X20,118679,
A21,Sample X21,124639,
A22,Sample X22,123626,
A23,Sample X23,132583,
A24,Sample X24,121792,
B01,Sample X25,129463,
B02,Sample X26,139044,
B03,Sample X27,126517,
B04,Sample X28,127825,
B05,Sample X29,126058,
B06,Sample X30,116080,
B07,Sample X31,120931,
B08,Sample X32,122159,
B09,Sample X33,87002,
B10,Sample X34,81091,
B11,Sample X35,80537,
B12,Sample X36,86254,
B13,Sample X37,104782,
B14,Sample X38,105346,
B15,Sample X39,115761,
B16,Sample X40,118300,
B17,Sample X41,105468,
B18,Sample X42,111946,
B19,Sample X43,121117,
B20,Sample X44,123504,
B21,Sample X45,124779,
B22,Sample X46,123190,
B23,Sample X47,125644,
B24,Sample X48,130117,
C01,Sample X49,127967,
C02,Sample X50,130053,
C03,Sample X51,131737,
C04,Sample X52,115263,
C05,Sample X53,112321,
C06,Sample X54,120646,
C07,Sample X55,112227,
C08,Sample X56,107960,
C09,Sample X57,113021,
C10,Sample X58,111769,
C11,Sample X59,113270,
C12,Sample X60,104770,
C13,Sample X61,100611,
C14,Sample X62,118713,
C15,Sample X63,109053,
C16,Sample X64,106492,
C17,Sample X65,111029,
C18,Sample X66,114323,
C19,Sample X67,130030,
C20,Sample X68,123065,
C21,Sample X69,122897,
C22,Sample X70,121343,
C23,Sample X71,129385,
C24,Sample X72,135992,
D01,Sample X73,128632,
D02,Sample X74,114914,
D03,Sample X75,102947,
D04,Sample X76,112457,
D05,Sample X77,115549,
D06,Sample X78,101619,
D07,Sample X79,104930,
D08,Sample X80,107975,
D09,Sample X81,103297,
D10,Sample X82,106343,
D11,Sample X83,105285,
D12,Sample X84,104080,
D13,Sample X85,75394,
D14,Sample X86,81588,
D15,Sample X87,97307,
D16,Sample X88,106731,
D17,Sample X89,103829,
D18,Sample X90,114989,
D19,Sample X91,108803,
D20,Sample X92,114163,
D21,Sample X93,123618,
D22,Sample X94,129430,
D23,Sample X95,128463,
D24,Sample X96,133199,
E01,Sample X97,140044,
E02,Sample X98,36118,
E03,Sample X99,111538,
E04,Sample X100,118589,
E05,Sample X101,122197,
E06,Sample X102,115071,
E07,Sample X103,110212,
E08,Sample X104,105771,
E09,Sample X105,104922,
E10,Sample X106,107465,
E11,Sample X107,104970,
E12,Sample X108,104949,
E13,Sample X109,3375,
E14,Sample X110,3374,
E15,Sample X111,4016,
E16,Sample X112,83330,
E17,Sample X113,91881,
E18,Sample X114,110353,
E19,Sample X115,119495,
E20,Sample X116,112045,
E21,Sample X117,127688,
E22,Sample X118,125470,
E23,Sample X119,138468,
E24,Sample X120,128612,
F01,Sample X121,140176,
F02,Sample X122,136125,
F03,Sample X123,124125,
F04,Sample X124,114674,
F05,Sample X125,133807,
F06,Sample X126,117253,
F07,Sample X127,104861,
F08,Sample X128,105249,
F09,Sample X129,104641,
F10,Sample X130,104176,
F11,Sample X131,107876,
F12,Sample X132,103463,
F13,Sample X133,105844,
F14,Sample X134,101465,
F15,Sample X135,106162,
F16,Sample X136,110995,
F17,Sample X137,103293,
F18,Sample X138,103664,
F19,Sample X139,112289,
F20,Sample X140,112746,
F21,Sample X141,117218,
F22,Sample X142,127735,
F23,Sample X143,121911,
F24,Sample X144,124479,
G01,Sample X145,137542,
G02,Sample X146,3298,
G03,Sample X147,3764,
G04,Sample X148,119540,
G05,Sample X149,111751,
G06,Sample X150,107178,
G07,Sample X151,104844,
G08,Sample X152,105671,
G09,Sample X153,116605,
G10,Sample X154,105882,
G11,Sample X155,108957,
G12,Sample X156,103033,
G13,Sample X157,104726,
G14,Sample X158,108071,
G15,Sample X159,109590,
G16,Sample X160,106040,
G17,Sample X161,105757,
G18,Sample X162,112258,
G19,Sample X163,123530,
G20,Sample X164,113735,
G21,Sample X165,121894,
G22,Sample X166,126821,
G23,Sample X167,123854,
G24,Sample X168,126462,
H01,Sample X169,144485,
H02,Sample X170,110533,
H03,Sample X171,119868,
H04,Sample X172,125544,
H05,Sample X173,122790,
H06,Sample X174,111187,
H07,Sample X175,107806,
H08,Sample X176,110769,
H09,Sample X177,109009,
H10,Sample X178,114520,
H11,Sample X179,103880,
H12,Sample X180,106332,
H13,Sample X181,73097,
H14,Sample X182,91895,
H15,Sample X183,94363,
H16,Sample X184,98922,
H17,Sample X185,104399,
H18,Sample X186,112394,
H19,Sample X187,109552,
H20,Sample X188,110901,
H21,Sample X189,112849,
H22,Sample X190,125846,
H23,Sample X191,119215,
H24,Sample X192,134555,
I01,Sample X193,134745,
I02,Sample X194,132410,
I03,Sample X195,125702,
I04,Sample X196,118779,
I05,Sample X197,122278,
I06,Sample X198,112668,
I07,Sample X199,114587,
I08,Sample X200,106606,
I09,Sample X201,103348,
I10,Sample X202,99638,
I11,Sample X203,105670,
I12,Sample X204,101523,
I13,Sample X205,101719,
I14,Sample X206,98449,
I15,Sample X207,100043,
I16,Sample X208,98538,
I17,Sample X209,103429,
I18,Sample X210,104908,
I19,Sample X211,107696,
I20,Sample X212,113412,
I21,Sample X213,121149,
I22,Sample X214,125976,
I23,Sample X215,140090,
I24,Sample X216,136032,
J01,Sample X217,131383,
J02,Sample X218,128730,
J03,Sample X219,123919,
J04,Sample X220,123035,
J05,Sample X221,111044,
J06,Sample X222,111021,
J07,Sample X223,110310,
J08,Sample X224,106815,
J09,Sample X225,105609,
J10,Sample X226,106168,
J11,Sample X227,107946,
J12,Sample X228,107605,
J13,Sample X229,99245,
J14,Sample X230,104669,
J15,Sample X231,104004,
J16,Sample X232,108408,
J17,Sample X233,114045,
J18,Sample X234,114823,
J19,Sample X235,112853,
J20,Sample X236,115668,
J21,Sample X237,119476,
J22,Sample X238,131576,
J23,Sample X239,128217,
J24,Sample X240,127809,
K01,Sample X241,144099,
K02,Sample X242,107445,
K03,Sample X243,119758,
K04,Sample X244,124829,
K05,Sample X245,125468,
K06,Sample X246,131409,
K07,Sample X247,107541,
K08,Sample X248,104949,
K09,Sample X249,106622,
K10,Sample X250,109791,
K11,Sample X251,106936,
K12,Sample X252,104444,
