Well,Content,Raw Data (530-15/590-20),
I06,Sample X198,139739,
I07,Sample X199,119543,
I08,Sample X200,108102,
I09,Sample X201,120562,
I10,Sample X202,106632,
I11,Sample X203,103628,
I12,Sample X204,109775,
I13,Sample X205,3184,
I14,Sample X206,4990,
I15,Sample X207,103095,
I16,Sample X208,108988,
I17,Sample X209,101945,
I18,Sample X210,127694,
I19,Sample X211,111830,
I20,Sample X212,119440,
I21,Sample X213,115912,
I22,Sample X214,134724,
I23,Sample X215,141615,
I24,Sample X216,143161,
J01,Sample X217,140536,
J02,Sample X218,143964,
J03,Sample X219,137047,
J04,Sample X220,121688,
J05,Sample X221,123476,
J06,Sample X222,129510,
J07,Sample X223,138048,
J08,Sample X224,129419,
J09,Sample X225,111146,
J10,Sample X226,107995,
J11,Sample X227,123872,
J12,Sample X228,119452,
J13,Sample X229,84071,
J14,Sample X230,107599,
J15,Sample X231,108669,
J16,Sample X232,113795,
J17,Sample X233,114037,
J18,Sample X234,128675,
J19,Sample X235,111680,
J20,Sample X236,123159,
J21,Sample X237,141251,
J22,Sample X238,137728,
J23,Sample X239,135180,
J24,Sample X240,138313,
K01,Sample X241,141151,
K02,Sample X242,27309,
K03,Sample X243,114661,
K04,Sample X244,118692,
K05,Sample X245,107687,
K06,Sample X246,122256,
K07,Sample X247,136384,
K08,Sample X248,124854,
K09,Sample X249,120772,
K10,Sample X250,124726,
K11,Sample X251,124657,
K12,Sample X252,120088,
K13,Sample X253,125407,
K14,Sample X254,107796,
K15,Sample X255,134800,
K16,Sample X256,117308,
K17,Sample X257,138757,
K18,Sample X258,110542,
K19,Sample X259,129452,
K20,Sample X260,114204,
K21,Sample X261,131117,
K22,Sample X262,134461,
K23,Sample X263,119686,
K24,Sample X264,128082,
L01,Sample X265,136178,
L02,Sample X266,137221,
L03,Sample X267,137790,
L04,Sample X268,148962,
L05,Sample X269,138847,
L06,Sample X270,134139,
L07,Sample X271,112957,
L08,Sample X272,129257,
L09,Sample X273,124853,
L10,Sample X274,126881,
L11,Sample X275,122733,
L12,Sample X276,137051,
L13,Sample X277,122584,
L14,Sample X278,132185,
L15,Sample X279,135810,
L16,Sample X280,128881,
L17,Sample X281,130428,
L18,Sample X282,130474,
L19,Sample X283,126614,
L20,Sample X284,132613,
L21,Sample X285,137306,
L22,Sample X286,138881,
L23,Sample X287,141686,
L24,Sample X288,138528,
M01,Sample X289,137976,
M02,Sample X290,132393,
M03,Sample X291,122978,
M04,Sample X292,128147,
M05,Sample X293,124906,
M06,Sample X294,121956,
M07,Sample X295,122795,
M08,Sample X296,134211,
M09,Sample X297,132255,
M10,Sample X298,131539,
M11,Sample X299,136443,
M12,Sample X300,134024,
M13,Sample X301,116306,
M14,Sample X302,125730,
M15,Sample X303,122823,
M16,Sample X304,132935,
M17,Sample X305,135714,
M18,Sample X306,131826,
M19,Sample X307,136138,
M20,Sample X308,137862,
M21,Sample X309,139464,
M22,Sample X310,135846,
M23,Sample X311,136007,
M24,Sample X312,130949,
N01,Sample X313,136449,
N02,Sample X314,66448,
N03,Sample X315,107808,
N04,Sample X316,133075,
N05,Sample X317,128589,
N06,Sample X318,129072,
N07,Sample X319,135894,
N08,Sample X320,128086,
N09,Sample X321,130126,
N10,Sample X322,134842,
N11,Sample X323,136094,
N12,Sample X324,140281,
N13,Sample X325,132219,
N14,Sample X326,140705,
N15,Sample X327,138120,
N16,Sample X328,137249,
N17,Sample X329,143472,
N18,Sample X330,135727,
N19,Sample X331,132285,
N20,Sample X332,134615,
N21,Sample X333,136499,
N22,Sample X334,143804,
N23,Sample X335,139285,
N24,Sample X336,134857,
O01,Sample X337,138597,
O02,Sample X338,128697,
O03,Sample X339,141354,
O04,Sample X340,132970,
O05,Sample X341,150434,
O06,Sample X342,147698,
O07,Sample X343,148199,
O08,Sample X344,140221,
O09,Sample X345,146365,
O10,Sample X346,141769,
O11,Sample X347,144057,
O12,Sample X348,148522,
O13,Sample X349,140868,
O14,Sample X350,141751,
O15,Sample X351,134231,
O16,Sample X352,141439,
O17,Sample X353,140729,
O18,Sample X354,135170,
O19,Sample X355,147548,
O20,Sample X356,139220,
O21,Sample X357,140462,
O22,Sample X358,146012,
O23,Sample X359,136941,
O24,Sample X360,131412,
P01,Sample X361,133877,
P02,Sample X362,134796,
P03,Sample X363,138524,
P04,Sample X364,130364,
P05,Sample X365,143191,
P06,Sample X366,145231,
P07,Sample X367,141650,
P08,Sample X368,145585,
P09,Sample X369,133329,
P10,Sample X370,144293,
P11,Sample X371,136051,
P12,Sample X372,146338,
P13,Sample X373,140799,
P14,Sample X374,139003,
P15,Sample X375,140404,
P16,Sample X376,142405,
P17,Sample X377,139948,
P18,Sample X378,137505,
P19,Sample X379,138493,
P20,Sample X380,144345,
P21,Sample X381,145185,
P22,Sample X382,140272,
P23,Sample X383,130740,
P24,Sample X384,135123,
