Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,2397,
A,2,Sample X2,2327,
A,3,Sample X3,2449,
A,4,Sample X4,2610,
A,5,Sample X5,2314,
A,6,Sample X6,2785,
A,7,Sample X7,2083,
A,8,Sample X8,2058,
A,9,Sample X9,119,
A,10,Sample X10,111,
A,11,Sample X11,109,
A,12,Sample X12,140,
A,13,Sample X13,275,
A,14,Sample X14,647,
A,15,Sample X15,1287,
A,16,Sample X16,2050,
A,17,Sample X17,3021,
A,18,Sample X18,2548,
A,19,Sample X19,2055,
A,20,Sample X20,2208,
A,21,Sample X21,1977,
A,22,Sample X22,2268,
A,23,Sample X23,2258,
A,24,Sample X24,2188,
B,1,Sample X25,2943,
B,2,Sample X26,2235,
B,3,Sample X27,2041,
B,4,Sample X28,2379,
B,5,Sample X29,1976,
B,6,Sample X30,1877,
B,7,Sample X31,2346,
B,8,Sample X32,2216,
B,9,Sample X33,189109,
B,10,Sample X34,199053,
B,11,Sample X35,169951,
B,12,Sample X36,193609,
B,13,Sample X37,189862,
B,14,Sample X38,224286,
B,15,Sample X39,219022,
B,16,Sample X40,174074,
B,17,Sample X41,123215,
B,18,Sample X42,98605,
B,19,Sample X43,76983,
B,20,Sample X44,41619,
B,21,Sample X45,19248,
B,22,Sample X46,12535,
B,23,Sample X47,6674,
B,24,Sample X48,2220,
C,1,Sample X49,2492,
C,2,Sample X50,1373,
C,3,Sample X51,1727,
C,4,Sample X52,1737,
C,5,Sample X53,1956,
C,6,Sample X54,2118,
C,7,Sample X55,2247,
C,8,Sample X56,2356,
C,9,Sample X57,2199,
C,10,Sample X58,2137,
C,11,Sample X59,2629,
C,12,Sample X60,2249,
C,13,Sample X61,1386,
C,14,Sample X62,2245,
C,15,Sample X63,2129,
C,16,Sample X64,1929,
C,17,Sample X65,2205,
C,18,Sample X66,1846,
C,19,Sample X67,2379,
C,20,Sample X68,2007,
C,21,Sample X69,2215,
C,22,Sample X70,2047,
C,23,Sample X71,2199,
C,24,Sample X72,2244,
D,1,Sample X73,2472,
D,2,Sample X74,18977,
D,3,Sample X75,20270,
D,4,Sample X76,24222,
D,5,Sample X77,19512,
D,6,Sample X78,10012,
D,7,Sample X79,5677,
D,8,Sample X80,2807,
D,9,Sample X81,1788,
D,10,Sample X82,1933,
D,11,Sample X83,2434,
D,12,Sample X84,1950,
D,13,Sample X85,1216,
D,14,Sample X86,1160,
D,15,Sample X87,1445,
D,16,Sample X88,1928,
D,17,Sample X89,1997,
D,18,Sample X90,1769,
D,19,Sample X91,2178,
D,20,Sample X92,1942,
D,21,Sample X93,1996,
D,22,Sample X94,2088,
D,23,Sample X95,2042,
D,24,Sample X96,2088,
E,1,Sample X97,2511,
E,2,Sample X98,1051,
E,3,Sample X99,1089,
E,4,Sample X100,1483,
E,5,Sample X101,2524,
E,6,Sample X102,2550,
E,7,Sample X103,2559,
E,8,Sample X104,2114,
E,9,Sample X105,2498,
E,10,Sample X106,2131,
E,11,Sample X107,2178,
E,12,Sample X108,2230,
E,13,Sample X109,778,
E,14,Sample X110,736,
E,15,Sample X111,805,
E,16,Sample X112,910,
E,17,Sample X113,1229,
E,18,Sample X114,1780,
E,19,Sample X115,2152,
E,20,Sample X116,2308,
E,21,Sample X117,2016,
E,22,Sample X118,2310,
E,23,Sample X119,2217,
E,24,Sample X120,1930,
F,1,Sample X121,2339,
F,2,Sample X122,9915,
F,3,Sample X123,7358,
F,4,Sample X124,4489,
F,5,Sample X125,2186,
F,6,Sample X126,1970,
F,7,Sample X127,1992,
F,8,Sample X128,1908,
F,9,Sample X129,2175,
