Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,124036,
A,2,Sample X2,119449,
A,3,Sample X3,121279,
A,4,Sample X4,129459,
A,5,Sample X5,125834,
A,6,Sample X6,127516,
A,7,Sample X7,131766,
A,8,Sample X8,126601,
A,9,Sample X9,2255,
A,10,Sample X10,2258,
A,11,Sample X11,2279,
A,12,Sample X12,2228,
A,13,Sample X13,2715,
A,14,Sample X14,12004,
A,15,Sample X15,83205,
A,16,Sample X16,68266,
A,17,Sample X17,109745,
A,18,Sample X18,113679,
A,19,Sample X19,119966,
A,20,Sample X20,121449,
A,21,Sample X21,122313,
A,22,Sample X22,126452,
A,23,Sample X23,123125,
A,24,Sample X24,122645,
B,1,Sample X25,123747,
B,2,Sample X26,129318,
B,3,Sample X27,125406,
B,4,Sample X28,130692,
B,5,Sample X29,123078,
B,6,Sample X30,126827,
B,7,Sample X31,129261,
B,8,Sample X32,123637,
B,9,Sample X33,123839,
B,10,Sample X34,122412,
B,11,Sample X35,115694,
B,12,Sample X36,117535,
B,13,Sample X37,119151,
B,14,Sample X38,116840,
B,15,Sample X39,120644,
B,16,Sample X40,118290,
B,17,Sample X41,121409,
B,18,Sample X42,123898,
B,19,Sample X43,123246,
B,20,Sample X44,122873,
B,21,Sample X45,124100,
B,22,Sample X46,127684,
B,23,Sample X47,128318,
B,24,Sample X48,126204,
C,1,Sample X49,125435,
C,2,Sample X50,128996,
C,3,Sample X51,125060,
C,4,Sample X52,124123,
C,5,Sample X53,122088,
C,6,Sample X54,121666,
C,7,Sample X55,121259,
C,8,Sample X56,120028,
C,9,Sample X57,124177,
C,10,Sample X58,121043,
C,11,Sample X59,120323,
C,12,Sample X60,115713,
C,13,Sample X61,121602,
C,14,Sample X62,120482,
C,15,Sample X63,117987,
C,16,Sample X64,108472,
C,17,Sample X65,119622,
C,18,Sample X66,118952,
C,19,Sample X67,121629,
C,20,Sample X68,121284,
C,21,Sample X69,123525,
C,22,Sample X70,124331,
C,23,Sample X71,125796,
C,24,Sample X72,124399,
D,1,Sample X73,125377,
D,2,Sample X74,92839,
D,3,Sample X75,108965,
D,4,Sample X76,119956,
D,5,Sample X77,118707,
D,6,Sample X78,106089,
D,7,Sample X79,111115,
D,8,Sample X80,116810,
D,9,Sample X81,116256,
D,10,Sample X82,103919,
D,11,Sample X83,84375,
D,12,Sample X84,117046,
D,13,Sample X85,100952,
D,14,Sample X86,117899,
D,15,Sample X87,97788,
D,16,Sample X88,107344,
D,17,Sample X89,103291,
D,18,Sample X90,112989,
D,19,Sample X91,119281,
D,20,Sample X92,117344,
D,21,Sample X93,107370,
D,22,Sample X94,126567,
D,23,Sample X95,124915,
D,24,Sample X96,119030,
E,1,Sample X97,126913,
E,2,Sample X98,148973,
E,3,Sample X99,143651,
E,4,Sample X100,131806,
E,5,Sample X101,119857,
E,6,Sample X102,119990,
E,7,Sample X103,117112,
E,8,Sample X104,110453,
E,9,Sample X105,105316,
E,10,Sample X106,119216,
E,11,Sample X107,103904,
E,12,Sample X108,110290,
E,13,Sample X109,96323,
E,14,Sample X110,101973,
E,15,Sample X111,97433,
E,16,Sample X112,110984,
E,17,Sample X113,104786,
E,18,Sample X114,117454,
E,19,Sample X115,109429,
E,20,Sample X116,117601,
E,21,Sample X117,122291,
E,22,Sample X118,123417,
E,23,Sample X119,127343,
E,24,Sample X120,125239,
F,1,Sample X121,128275,
F,2,Sample X122,131047,
F,3,Sample X123,124669,
