Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,129490,
A,2,Sample X2,127864,
A,3,Sample X3,129683,
A,4,Sample X4,125666,
A,5,Sample X5,125128,
A,6,Sample X6,125999,
A,7,Sample X7,129319,
A,8,Sample X8,129972,
A,9,Sample X9,2185,
A,10,Sample X10,2226,
A,11,Sample X11,2201,
A,12,Sample X12,2171,
A,13,Sample X13,2490,
A,14,Sample X14,11357,
A,15,Sample X15,57050,
A,16,Sample X16,89225,
A,17,Sample X17,108709,
A,18,Sample X18,121450,
A,19,Sample X19,121350,
A,20,Sample X20,128145,
A,21,Sample X21,124652,
A,22,Sample X22,131446,
A,23,Sample X23,128149,
A,24,Sample X24,128671,
B,1,Sample X25,128158,
B,2,Sample X26,130202,
B,3,Sample X27,131445,
B,4,Sample X28,125436,
B,5,Sample X29,130357,
B,6,Sample X30,128267,
B,7,Sample X31,122081,
B,8,Sample X32,123500,
B,9,Sample X33,118120,
B,10,Sample X34,125241,
B,11,Sample X35,97978,
B,12,Sample X36,123499,
B,13,Sample X37,117311,
B,14,Sample X38,120263,
B,15,Sample X39,122971,
B,16,Sample X40,122650,
B,17,Sample X41,130131,
B,18,Sample X42,120135,
B,19,Sample X43,126234,
B,20,Sample X44,134265,
B,21,Sample X45,128558,
B,22,Sample X46,133034,
B,23,Sample X47,134867,
B,24,Sample X48,131681,
C,1,Sample X49,128620,
C,2,Sample X50,132486,
C,3,Sample X51,126778,
C,4,Sample X52,127530,
C,5,Sample X53,131492,
C,6,Sample X54,122441,
C,7,Sample X55,124585,
C,8,Sample X56,120504,
C,9,Sample X57,121164,
C,10,Sample X58,124882,
C,11,Sample X59,124827,
C,12,Sample X60,119363,
C,13,Sample X61,129254,
C,14,Sample X62,118918,
C,15,Sample X63,116335,
C,16,Sample X64,126835,
C,17,Sample X65,127410,
C,18,Sample X66,124145,
C,19,Sample X67,122048,
C,20,Sample X68,124874,
C,21,Sample X69,135883,
C,22,Sample X70,129337,
C,23,Sample X71,131884,
C,24,Sample X72,132517,
D,1,Sample X73,128393,
D,2,Sample X74,114413,
D,3,Sample X75,122890,
D,4,Sample X76,119465,
D,5,Sample X77,122311,
D,6,Sample X78,116819,
D,7,Sample X79,121301,
D,8,Sample X80,105131,
D,9,Sample X81,115940,
D,10,Sample X82,105980,
D,11,Sample X83,128140,
D,12,Sample X84,119467,
D,13,Sample X85,118624,
D,14,Sample X86,106487,
D,15,Sample X87,107329,
D,16,Sample X88,112557,
D,17,Sample X89,125671,
D,18,Sample X90,118777,
D,19,Sample X91,129226,
D,20,Sample X92,119676,
D,21,Sample X93,129646,
D,22,Sample X94,135527,
D,23,Sample X95,133789,
D,24,Sample X96,133151,
E,1,Sample X97,131717,
E,2,Sample X98,149073,
E,3,Sample X99,136249,
E,4,Sample X100,137797,
E,5,Sample X101,122998,
E,6,Sample X102,129996,
E,7,Sample X103,125371,
E,8,Sample X104,112440,
E,9,Sample X105,116805,
E,10,Sample X106,117791,
E,11,Sample X107,116143,
E,12,Sample X108,121123,
E,13,Sample X109,112582,
E,14,Sample X110,119527,
E,15,Sample X111,117533,
E,16,Sample X112,111075,
E,17,Sample X113,125908,
E,18,Sample X114,126418,
E,19,Sample X115,121117,
E,20,Sample X116,127648,
E,21,Sample X117,131843,
E,22,Sample X118,127810,
E,23,Sample X119,131516,
E,24,Sample X120,131448,
F,1,Sample X121,124473,
F,2,Sample X122,134080,
F,3,Sample X123,127981,
F,4,Sample X124,124481,
F,5,Sample X125,117685,
F,6,Sample X126,118902,
