Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,128195,
A,2,Sample X2,130938,
A,3,Sample X3,131017,
A,4,Sample X4,124310,
A,5,Sample X5,133493,
A,6,Sample X6,128935,
A,7,Sample X7,131886,
A,8,Sample X8,132530,
A,9,Sample X9,2190,
A,10,Sample X10,2225,
A,11,Sample X11,2166,
A,12,Sample X12,2137,
A,13,Sample X13,4323,
A,14,Sample X14,19095,
A,15,Sample X15,32588,
A,16,Sample X16,90835,
A,17,Sample X17,111504,
A,18,Sample X18,124606,
A,19,Sample X19,126804,
A,20,Sample X20,124842,
A,21,Sample X21,128420,
A,22,Sample X22,130560,
A,23,Sample X23,130602,
A,24,Sample X24,130314,
B,1,Sample X25,134421,
B,2,Sample X26,135449,
B,3,Sample X27,135251,
B,4,Sample X28,131567,
B,5,Sample X29,132941,
B,6,Sample X30,135695,
B,7,Sample X31,132368,
B,8,Sample X32,130229,
B,9,Sample X33,122953,
B,10,Sample X34,121980,
B,11,Sample X35,127112,
B,12,Sample X36,126082,
B,13,Sample X37,123964,
B,14,Sample X38,124273,
B,15,Sample X39,122677,
B,16,Sample X40,125816,
B,17,Sample X41,130375,
B,18,Sample X42,128943,
B,19,Sample X43,129616,
B,20,Sample X44,131587,
B,21,Sample X45,126355,
B,22,Sample X46,132389,
B,23,Sample X47,131555,
B,24,Sample X48,130468,
C,1,Sample X49,134259,
C,2,Sample X50,132584,
C,3,Sample X51,135168,
C,4,Sample X52,135089,
C,5,Sample X53,135322,
C,6,Sample X54,129277,
C,7,Sample X55,131801,
C,8,Sample X56,129184,
C,9,Sample X57,129827,
C,10,Sample X58,127848,
C,11,Sample X59,126881,
C,12,Sample X60,132385,
C,13,Sample X61,128033,
C,14,Sample X62,130008,
C,15,Sample X63,125696,
C,16,Sample X64,133449,
C,17,Sample X65,133576,
C,18,Sample X66,134336,
C,19,Sample X67,133519,
C,20,Sample X68,133166,
C,21,Sample X69,134897,
C,22,Sample X70,131820,
C,23,Sample X71,138860,
C,24,Sample X72,132475,
D,1,Sample X73,129952,
D,2,Sample X74,97653,
D,3,Sample X75,103795,
