Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,144588,
A,2,Sample X2,138043,
A,3,Sample X3,136888,
A,4,Sample X4,140102,
A,5,Sample X5,137761,
A,6,Sample X6,140984,
A,7,Sample X7,136401,
A,8,Sample X8,128579,
A,9,Sample X9,2074,
A,10,Sample X10,2107,
A,11,Sample X11,2080,
A,12,Sample X12,2107,
A,13,Sample X13,2233,
A,14,Sample X14,12727,
A,15,Sample X15,38620,
A,16,Sample X16,69847,
A,17,Sample X17,109713,
A,18,Sample X18,132412,
A,19,Sample X19,119320,
A,20,Sample X20,137347,
A,21,Sample X21,139350,
A,22,Sample X22,130268,
A,23,Sample X23,131767,
A,24,Sample X24,139232,
B,1,Sample X25,145735,
B,2,Sample X26,142738,
B,3,Sample X27,146207,
B,4,Sample X28,138094,
B,5,Sample X29,137781,
B,6,Sample X30,146312,
B,7,Sample X31,137572,
B,8,Sample X32,129829,
B,9,Sample X33,125306,
B,10,Sample X34,134436,
B,11,Sample X35,134364,
B,12,Sample X36,125571,
B,13,Sample X37,127748,
B,14,Sample X38,129556,
B,15,Sample X39,120385,
B,16,Sample X40,124177,
B,17,Sample X41,126054,
B,18,Sample X42,114473,
B,19,Sample X43,124839,
B,20,Sample X44,119732,
B,21,Sample X45,132971,
B,22,Sample X46,136335,
B,23,Sample X47,138173,
B,24,Sample X48,132498,
C,1,Sample X49,139073,
C,2,Sample X50,146115,
C,3,Sample X51,146256,
C,4,Sample X52,140309,
C,5,Sample X53,133143,
C,6,Sample X54,134079,
C,7,Sample X55,133853,
C,8,Sample X56,131984,
C,9,Sample X57,130847,
C,10,Sample X58,126638,
C,11,Sample X59,129318,
C,12,Sample X60,117731,
C,13,Sample X61,121816,
C,14,Sample X62,126545,
C,15,Sample X63,119780,
C,16,Sample X64,119678,
C,17,Sample X65,126381,
C,18,Sample X66,131767,
C,19,Sample X67,120986,
C,20,Sample X68,116862,
C,21,Sample X69,119561,
C,22,Sample X70,130894,
C,23,Sample X71,126718,
C,24,Sample X72,136510,
D,1,Sample X73,136936,
D,2,Sample X74,136186,
D,3,Sample X75,129003,
D,4,Sample X76,136040,
D,5,Sample X77,131672,
D,6,Sample X78,136850,
D,7,Sample X79,129175,
D,8,Sample X80,131191,
D,9,Sample X81,129451,
D,10,Sample X82,120773,
D,11,Sample X83,127750,
D,12,Sample X84,123206,
D,13,Sample X85,115879,
D,14,Sample X86,122158,
D,15,Sample X87,119479,
D,16,Sample X88,119028,
D,17,Sample X89,113903,
D,18,Sample X90,120254,
D,19,Sample X91,116341,
D,20,Sample X92,75881,
D,21,Sample X93,119805,
D,22,Sample X94,115739,
D,23,Sample X95,128722,
D,24,Sample X96,128414,
E,1,Sample X97,134161,
E,2,Sample X98,137747,
E,3,Sample X99,133374,
E,4,Sample X100,132943,
E,5,Sample X101,132916,
E,6,Sample X102,131478,
E,7,Sample X103,124623,
E,8,Sample X104,127593,
E,9,Sample X105,125848,
E,10,Sample X106,127599,
E,11,Sample X107,111929,
E,12,Sample X108,113903,
E,13,Sample X109,120831,
E,14,Sample X110,93601,
E,15,Sample X111,115415,
E,16,Sample X112,112561,
E,17,Sample X113,71292,
