Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,137980,
A,2,Sample X2,138623,
A,3,Sample X3,138049,
A,4,Sample X4,135225,
A,5,Sample X5,139913,
A,6,Sample X6,139501,
A,7,Sample X7,135956,
A,8,Sample X8,136080,
A,9,Sample X9,2145,
A,10,Sample X10,2220,
A,11,Sample X11,2135,
A,12,Sample X12,2136,
A,13,Sample X13,5024,
A,14,Sample X14,20979,
A,15,Sample X15,38871,
A,16,Sample X16,90485,
A,17,Sample X17,99526,
A,18,Sample X18,124706,
A,19,Sample X19,129252,
A,20,Sample X20,131986,
A,21,Sample X21,132112,
A,22,Sample X22,133338,
A,23,Sample X23,129393,
A,24,Sample X24,136995,
B,1,Sample X25,139182,
B,2,Sample X26,141163,
B,3,Sample X27,140440,
B,4,Sample X28,139421,
B,5,Sample X29,143238,
B,6,Sample X30,140233,
B,7,Sample X31,139222,
B,8,Sample X32,138356,
B,9,Sample X33,133591,
B,10,Sample X34,131248,
B,11,Sample X35,129770,
B,12,Sample X36,135089,
B,13,Sample X37,131903,
B,14,Sample X38,130649,
B,15,Sample X39,125726,
B,16,Sample X40,124371,
B,17,Sample X41,126595,
B,18,Sample X42,126032,
B,19,Sample X43,131110,
B,20,Sample X44,134996,
B,21,Sample X45,139420,
B,22,Sample X46,139447,
B,23,Sample X47,138155,
B,24,Sample X48,128588,
C,1,Sample X49,141273,
C,2,Sample X50,149519,
C,3,Sample X51,149688,
C,4,Sample X52,143542,
C,5,Sample X53,138755,
C,6,Sample X54,141659,
C,7,Sample X55,141940,
C,8,Sample X56,138825,
C,9,Sample X57,137497,
C,10,Sample X58,130433,
C,11,Sample X59,133602,
C,12,Sample X60,131519,
C,13,Sample X61,120664,
C,14,Sample X62,126004,
C,15,Sample X63,127951,
C,16,Sample X64,122329,
C,17,Sample X65,128382,
C,18,Sample X66,125771,
C,19,Sample X67,128958,
C,20,Sample X68,129583,
C,21,Sample X69,129971,
C,22,Sample X70,134123,
C,23,Sample X71,137823,
C,24,Sample X72,135269,
D,1,Sample X73,133632,
D,2,Sample X74,143154,
D,3,Sample X75,139774,
D,4,Sample X76,138015,
D,5,Sample X77,141512,
D,6,Sample X78,134849,
D,7,Sample X79,134445,
D,8,Sample X80,136544,
D,9,Sample X81,131255,
D,10,Sample X82,131417,
D,11,Sample X83,130804,
D,12,Sample X84,120884,
D,13,Sample X85,116074,
D,14,Sample X86,106512,
D,15,Sample X87,121632,
D,16,Sample X88,115632,
D,17,Sample X89,110562,
D,18,Sample X90,119441,
D,19,Sample X91,124690,
D,20,Sample X92,119046,
D,21,Sample X93,126551,
D,22,Sample X94,137084,
D,23,Sample X95,136924,
D,24,Sample X96,137855,
E,1,Sample X97,144365,
E,2,Sample X98,134607,
E,3,Sample X99,138653,
E,4,Sample X100,135551,
E,5,Sample X101,140861,
E,6,Sample X102,138716,
E,7,Sample X103,136608,
E,8,Sample X104,129545,
E,9,Sample X105,132953,
E,10,Sample X106,133694,
E,11,Sample X107,123513,
E,12,Sample X108,122271,
E,13,Sample X109,108463,
E,14,Sample X110,98010,
