Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,167532,
A,2,Sample X2,158535,
A,3,Sample X3,163429,
A,4,Sample X4,156633,
A,5,Sample X5,163274,
A,6,Sample X6,162321,
A,7,Sample X7,155095,
A,8,Sample X8,155544,
A,9,Sample X9,2610,
A,10,Sample X10,2674,
A,11,Sample X11,2651,
A,12,Sample X12,2682,
A,13,Sample X13,5048,
A,14,Sample X14,6473,
A,15,Sample X15,90011,
A,16,Sample X16,120430,
A,17,Sample X17,148389,
A,18,Sample X18,159685,
A,19,Sample X19,159602,
A,20,Sample X20,163755,
A,21,Sample X21,163083,
A,22,Sample X22,162327,
A,23,Sample X23,159225,
A,24,Sample X24,165221,
B,1,Sample X25,160574,
B,2,Sample X26,158990,
B,3,Sample X27,165537,
B,4,Sample X28,157539,
B,5,Sample X29,158973,
B,6,Sample X30,156996,
B,7,Sample X31,151738,
B,8,Sample X32,155558,
B,9,Sample X33,154147,
B,10,Sample X34,151417,
B,11,Sample X35,149665,
B,12,Sample X36,159452,
B,13,Sample X37,157805,
B,14,Sample X38,157655,
B,15,Sample X39,154081,
B,16,Sample X40,158036,
B,17,Sample X41,160908,
B,18,Sample X42,159009,
B,19,Sample X43,155399,
B,20,Sample X44,160807,
B,21,Sample X45,164890,
B,22,Sample X46,168973,
B,23,Sample X47,171229,
B,24,Sample X48,157453,
C,1,Sample X49,161036,
C,2,Sample X50,173669,
C,3,Sample X51,163435,
C,4,Sample X52,161571,
C,5,Sample X53,168515,
C,6,Sample X54,160464,
C,7,Sample X55,142660,
C,8,Sample X56,153273,
C,9,Sample X57,150474,
C,10,Sample X58,154615,
C,11,Sample X59,149620,
C,12,Sample X60,154981,
C,13,Sample X61,139384,
C,14,Sample X62,135872,
C,15,Sample X63,152713,
C,16,Sample X64,157283,
C,17,Sample X65,154621,
C,18,Sample X66,153641,
C,19,Sample X67,159006,
C,20,Sample X68,156008,
C,21,Sample X69,164290,
C,22,Sample X70,168246,
C,23,Sample X71,165105,
C,24,Sample X72,165748,
D,1,Sample X73,167552,
D,2,Sample X74,160442,
D,3,Sample X75,161597,
D,4,Sample X76,158581,
D,5,Sample X77,152363,
D,6,Sample X78,148559,
D,7,Sample X79,138452,
D,8,Sample X80,147736,
