Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,137283,
A,2,Sample X2,138715,
A,3,Sample X3,141910,
A,4,Sample X4,138643,
A,5,Sample X5,144285,
A,6,Sample X6,144230,
A,7,Sample X7,136651,
A,8,Sample X8,136729,
A,9,Sample X9,2347,
A,10,Sample X10,2381,
A,11,Sample X11,2357,
A,12,Sample X12,2347,
A,13,Sample X13,2514,
A,14,Sample X14,13434,
A,15,Sample X15,44480,
A,16,Sample X16,99707,
A,17,Sample X17,101869,
A,18,Sample X18,131131,
A,19,Sample X19,137328,
A,20,Sample X20,138704,
A,21,Sample X21,138830,
A,22,Sample X22,139653,
A,23,Sample X23,139366,
A,24,Sample X24,141044,
B,1,Sample X25,133499,
B,2,Sample X26,142021,
B,3,Sample X27,143326,
B,4,Sample X28,137464,
B,5,Sample X29,138566,
B,6,Sample X30,140981,
B,7,Sample X31,137427,
B,8,Sample X32,133528,
B,9,Sample X33,130772,
B,10,Sample X34,131281,
B,11,Sample X35,130173,
B,12,Sample X36,135132,
B,13,Sample X37,138434,
B,14,Sample X38,136815,
B,15,Sample X39,132033,
B,16,Sample X40,135981,
B,17,Sample X41,139929,
B,18,Sample X42,142387,
B,19,Sample X43,141348,
B,20,Sample X44,136812,
B,21,Sample X45,140339,
B,22,Sample X46,138398,
B,23,Sample X47,141445,
B,24,Sample X48,144728,
C,1,Sample X49,136395,
C,2,Sample X50,2729,
C,3,Sample X51,2839,
C,4,Sample X52,73620,
C,5,Sample X53,134614,
C,6,Sample X54,140511,
C,7,Sample X55,139133,
C,8,Sample X56,138537,
C,9,Sample X57,134060,
C,10,Sample X58,136566,
C,11,Sample X59,128399,
C,12,Sample X60,140533,
C,13,Sample X61,115715,
C,14,Sample X62,140611,
C,15,Sample X63,138727,
C,16,Sample X64,136484,
C,17,Sample X65,141754,
C,18,Sample X66,138352,
C,19,Sample X67,137992,
C,20,Sample X68,139441,
C,21,Sample X69,138621,
C,22,Sample X70,134738,
C,23,Sample X71,146068,
C,24,Sample X72,143008,
D,1,Sample X73,141459,
D,2,Sample X74,2799,
D,3,Sample X75,26992,
D,4,Sample X76,102885,
D,5,Sample X77,148264,
D,6,Sample X78,146077,
D,7,Sample X79,145409,
D,8,Sample X80,142302,
D,9,Sample X81,136591,
D,10,Sample X82,132024,
D,11,Sample X83,134555,
D,12,Sample X84,122444,
D,13,Sample X85,120404,
D,14,Sample X86,120598,
D,15,Sample X87,122234,
D,16,Sample X88,126972,
D,17,Sample X89,139202,
D,18,Sample X90,139930,
D,19,Sample X91,139264,
D,20,Sample X92,136627,
D,21,Sample X93,140566,
D,22,Sample X94,139288,
D,23,Sample X95,140333,
