Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,2946,
A,2,Sample X2,3067,
A,3,Sample X3,2635,
A,4,Sample X4,2410,
A,5,Sample X5,2377,
A,6,Sample X6,2550,
A,7,Sample X7,2569,
A,8,Sample X8,2575,
A,9,Sample X9,131,
A,10,Sample X10,124,
A,11,Sample X11,121,
A,12,Sample X12,109,
A,13,Sample X13,294,
A,14,Sample X14,677,
A,15,Sample X15,1747,
A,16,Sample X16,2289,
A,17,Sample X17,2380,
A,18,Sample X18,2764,
A,19,Sample X19,2444,
A,20,Sample X20,3023,
A,21,Sample X21,2464,
A,22,Sample X22,2669,
A,23,Sample X23,3205,
A,24,Sample X24,2603,
B,1,Sample X25,2482,
B,2,Sample X26,1957,
B,3,Sample X27,2260,
B,4,Sample X28,2190,
B,5,Sample X29,2383,
B,6,Sample X30,2783,
B,7,Sample X31,2731,
B,8,Sample X32,2394,
B,9,Sample X33,241190,
B,10,Sample X34,237068,
B,11,Sample X35,233614,
B,12,Sample X36,244987,
B,13,Sample X37,243703,
B,14,Sample X38,229017,
B,15,Sample X39,237906,
B,16,Sample X40,215056,
B,17,Sample X41,136352,
B,18,Sample X42,125119,
B,19,Sample X43,79641,
B,20,Sample X44,55127,
B,21,Sample X45,26771,
B,22,Sample X46,14507,
B,23,Sample X47,7927,
B,24,Sample X48,2672,
C,1,Sample X49,2223,
C,2,Sample X50,1986,
C,3,Sample X51,2183,
C,4,Sample X52,1927,
C,5,Sample X53,2451,
C,6,Sample X54,2353,
C,7,Sample X55,2465,
C,8,Sample X56,2310,
C,9,Sample X57,2326,
C,10,Sample X58,2344,
C,11,Sample X59,2450,
C,12,Sample X60,2624,
C,13,Sample X61,2049,
C,14,Sample X62,2232,
C,15,Sample X63,2512,
C,16,Sample X64,2674,
C,17,Sample X65,2370,
C,18,Sample X66,2296,
C,19,Sample X67,2385,
C,20,Sample X68,2627,
C,21,Sample X69,2236,
C,22,Sample X70,2195,
C,23,Sample X71,2699,
C,24,Sample X72,2653,
D,1,Sample X73,2120,
D,2,Sample X74,4224,
D,3,Sample X75,7196,
D,4,Sample X76,7119,
D,5,Sample X77,3565,
D,6,Sample X78,2205,
D,7,Sample X79,1920,
D,8,Sample X80,2132,
D,9,Sample X81,2156,
D,10,Sample X82,2193,
D,11,Sample X83,2434,
D,12,Sample X84,2511,
D,13,Sample X85,2604,
D,14,Sample X86,2523,
D,15,Sample X87,2646,
D,16,Sample X88,2512,
D,17,Sample X89,2449,
D,18,Sample X90,2496,
D,19,Sample X91,2390,
D,20,Sample X92,2738,
D,21,Sample X93,2641,
D,22,Sample X94,2333,
D,23,Sample X95,2329,
D,24,Sample X96,2704,
E,1,Sample X97,2152,
E,2,Sample X98,2131,
E,3,Sample X99,1832,
E,4,Sample X100,2138,
E,5,Sample X101,2064,
E,6,Sample X102,2319,
E,7,Sample X103,5871,
E,8,Sample X104,3370,
E,9,Sample X105,2519,
E,10,Sample X106,2155,
E,11,Sample X107,2936,
E,12,Sample X108,2557,
E,13,Sample X109,705,
E,14,Sample X110,1550,
E,15,Sample X111,2181,
E,16,Sample X112,2420,
E,17,Sample X113,2271,
E,18,Sample X114,2808,
E,19,Sample X115,2688,
E,20,Sample X116,2289,
E,21,Sample X117,2424,
E,22,Sample X118,2374,
E,23,Sample X119,2695,
E,24,Sample X120,2759,
F,1,Sample X121,2285,
F,2,Sample X122,2255,
F,3,Sample X123,2053,
F,4,Sample X124,2038,
F,5,Sample X125,2141,
F,6,Sample X126,2404,
F,7,Sample X127,2175,
F,8,Sample X128,2269,
F,9,Sample X129,2467,
F,10,Sample X130,2290,
F,11,Sample X131,2309,
F,12,Sample X132,2430,
