Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,141792,
A,2,Sample X2,142814,
A,3,Sample X3,141054,
A,4,Sample X4,141950,
A,5,Sample X5,146090,
A,6,Sample X6,139975,
A,7,Sample X7,142283,
A,8,Sample X8,134780,
A,9,Sample X9,2287,
A,10,Sample X10,2195,
A,11,Sample X11,2274,
A,12,Sample X12,2228,
A,13,Sample X13,10309,
A,14,Sample X14,13427,
A,15,Sample X15,37970,
A,16,Sample X16,73509,
A,17,Sample X17,123600,
A,18,Sample X18,131912,
A,19,Sample X19,138063,
A,20,Sample X20,137435,
A,21,Sample X21,143237,
A,22,Sample X22,143019,
A,23,Sample X23,153652,
A,24,Sample X24,153490,
B,1,Sample X25,147793,
B,2,Sample X26,142269,
B,3,Sample X27,146811,
B,4,Sample X28,146525,
B,5,Sample X29,151900,
B,6,Sample X30,147160,
B,7,Sample X31,136751,
B,8,Sample X32,136559,
B,9,Sample X33,126015,
B,10,Sample X34,136296,
B,11,Sample X35,140820,
B,12,Sample X36,142184,
B,13,Sample X37,144403,
B,14,Sample X38,139791,
B,15,Sample X39,137221,
B,16,Sample X40,142955,
B,17,Sample X41,148097,
B,18,Sample X42,145270,
B,19,Sample X43,151376,
B,20,Sample X44,145652,
B,21,Sample X45,149260,
B,22,Sample X46,153103,
B,23,Sample X47,154122,
B,24,Sample X48,156017,
C,1,Sample X49,147383,
C,2,Sample X50,151437,
C,3,Sample X51,155768,
C,4,Sample X52,152236,
C,5,Sample X53,151494,
C,6,Sample X54,155247,
C,7,Sample X55,139620,
C,8,Sample X56,135341,
C,9,Sample X57,146011,
C,10,Sample X58,145973,
C,11,Sample X59,146510,
C,12,Sample X60,143042,
C,13,Sample X61,112606,
C,14,Sample X62,132176,
C,15,Sample X63,137725,
C,16,Sample X64,143994,
C,17,Sample X65,147416,
C,18,Sample X66,148386,
C,19,Sample X67,147648,
C,20,Sample X68,151047,
C,21,Sample X69,151414,
C,22,Sample X70,148483,
C,23,Sample X71,149698,
C,24,Sample X72,150758,
D,1,Sample X73,147750,
D,2,Sample X74,144566,
D,3,Sample X75,145902,
D,4,Sample X76,146916,
D,5,Sample X77,148218,
D,6,Sample X78,147392,
D,7,Sample X79,146895,
D,8,Sample X80,141183,
D,9,Sample X81,139080,
D,10,Sample X82,141797,
D,11,Sample X83,134930,
D,12,Sample X84,143451,
D,13,Sample X85,133395,
