Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,106733,
A,2,Sample X2,102179,
A,3,Sample X3,97824,
A,4,Sample X4,101152,
A,5,Sample X5,102479,
A,6,Sample X6,96964,
A,7,Sample X7,97169,
A,8,Sample X8,96828,
A,9,Sample X9,1699,
A,10,Sample X10,1700,
A,11,Sample X11,1682,
A,12,Sample X12,1664,
A,13,Sample X13,2101,
A,14,Sample X14,17380,
A,15,Sample X15,33520,
A,16,Sample X16,63112,
A,17,Sample X17,83648,
A,18,Sample X18,84959,
A,19,Sample X19,84935,
A,20,Sample X20,93449,
A,21,Sample X21,90723,
A,22,Sample X22,97524,
A,23,Sample X23,93603,
A,24,Sample X24,96248,
B,1,Sample X25,98599,
B,2,Sample X26,100617,
B,3,Sample X27,95895,
B,4,Sample X28,102871,
B,5,Sample X29,96515,
B,6,Sample X30,96747,
B,7,Sample X31,92939,
B,8,Sample X32,93365,
B,9,Sample X33,92521,
B,10,Sample X34,88073,
B,11,Sample X35,89808,
B,12,Sample X36,91509,
B,13,Sample X37,86212,
B,14,Sample X38,91293,
B,15,Sample X39,89920,
B,16,Sample X40,92633,
B,17,Sample X41,91206,
B,18,Sample X42,94368,
B,19,Sample X43,89061,
B,20,Sample X44,99039,
B,21,Sample X45,94133,
B,22,Sample X46,97001,
B,23,Sample X47,96567,
B,24,Sample X48,94066,
C,1,Sample X49,99757,
C,2,Sample X50,2035,
C,3,Sample X51,2085,
C,4,Sample X52,38887,
C,5,Sample X53,89028,
C,6,Sample X54,99179,
C,7,Sample X55,95479,
C,8,Sample X56,95508,
C,9,Sample X57,93188,
C,10,Sample X58,91823,
C,11,Sample X59,87576,
C,12,Sample X60,87657,
C,13,Sample X61,81389,
C,14,Sample X62,88239,
C,15,Sample X63,95466,
C,16,Sample X64,93844,
C,17,Sample X65,95951,
C,18,Sample X66,94539,
C,19,Sample X67,97712,
C,20,Sample X68,96989,
C,21,Sample X69,97161,
C,22,Sample X70,99164,
C,23,Sample X71,100339,
C,24,Sample X72,98694,
D,1,Sample X73,92125,
D,2,Sample X74,2085,
D,3,Sample X75,5285,
D,4,Sample X76,24639,
D,5,Sample X77,64009,
D,6,Sample X78,90800,
D,7,Sample X79,86170,
D,8,Sample X80,91133,
D,9,Sample X81,87820,
D,10,Sample X82,86679,
D,11,Sample X83,72589,
D,12,Sample X84,81854,
D,13,Sample X85,79399,
D,14,Sample X86,84555,
D,15,Sample X87,89833,
D,16,Sample X88,95302,
D,17,Sample X89,96131,
D,18,Sample X90,92321,
D,19,Sample X91,97846,
D,20,Sample X92,94642,
D,21,Sample X93,94474,
D,22,Sample X94,98248,
D,23,Sample X95,98051,
D,24,Sample X96,102997,
E,1,Sample X97,102716,
E,2,Sample X98,77132,
E,3,Sample X99,89744,
E,4,Sample X100,92517,
E,5,Sample X101,86467,
E,6,Sample X102,95532,
E,7,Sample X103,88859,
E,8,Sample X104,82911,
E,9,Sample X105,77883,
E,10,Sample X106,82511,
E,11,Sample X107,87359,
E,12,Sample X108,74803,
E,13,Sample X109,2059,
E,14,Sample X110,2029,
E,15,Sample X111,2078,
E,16,Sample X112,2049,
E,17,Sample X113,2081,
E,18,Sample X114,2086,
E,19,Sample X115,2087,
E,20,Sample X116,31642,
E,21,Sample X117,95898,
E,22,Sample X118,98898,
E,23,Sample X119,95030,
E,24,Sample X120,96741,
F,1,Sample X121,97336,
F,2,Sample X122,46489,
F,3,Sample X123,74148,
F,4,Sample X124,85667,
F,5,Sample X125,86005,
F,6,Sample X126,91851,
F,7,Sample X127,91304,
F,8,Sample X128,82065,
F,9,Sample X129,77367,
F,10,Sample X130,75079,
F,11,Sample X131,83864,
F,12,Sample X132,78936,
F,13,Sample X133,29085,
F,14,Sample X134,52363,
F,15,Sample X135,60290,
F,16,Sample X136,71316,
F,17,Sample X137,84026,
F,18,Sample X138,70636,
F,19,Sample X139,92550,
F,20,Sample X140,95101,
F,21,Sample X141,96062,
F,22,Sample X142,96528,
F,23,Sample X143,93628,
F,24,Sample X144,103147,
G,1,Sample X145,98811,
G,2,Sample X146,6869,
G,3,Sample X147,69999,
G,4,Sample X148,90384,
G,5,Sample X149,95627,
G,6,Sample X150,94268,
G,7,Sample X151,92072,
G,8,Sample X152,91529,
G,9,Sample X153,88755,
G,10,Sample X154,89127,
G,11,Sample X155,88037,
G,12,Sample X156,86174,
G,13,Sample X157,86435,
G,14,Sample X158,89899,
G,15,Sample X159,90163,
G,16,Sample X160,90433,
G,17,Sample X161,86537,
G,18,Sample X162,92560,
G,19,Sample X163,98783,
G,20,Sample X164,102695,
G,21,Sample X165,102237,
G,22,Sample X166,92963,
G,23,Sample X167,96738,
G,24,Sample X168,94442,
H,1,Sample X169,103982,
H,2,Sample X170,105372,
H,3,Sample X171,103458,
H,4,Sample X172,105710,
H,5,Sample X173,101358,
H,6,Sample X174,90977,
H,7,Sample X175,88922,
H,8,Sample X176,90044,
H,9,Sample X177,91569,
H,10,Sample X178,92146,
H,11,Sample X179,90275,
H,12,Sample X180,91586,
H,13,Sample X181,92541,
H,14,Sample X182,91656,
H,15,Sample X183,92419,
H,16,Sample X184,92464,
H,17,Sample X185,88844,
H,18,Sample X186,94468,
H,19,Sample X187,95579,
H,20,Sample X188,97890,
H,21,Sample X189,97981,
H,22,Sample X190,99407,
H,23,Sample X191,97563,
H,24,Sample X192,100445,
I,1,Sample X193,106606,
I,2,Sample X194,105282,
I,3,Sample X195,109203,
I,4,Sample X196,104586,
I,5,Sample X197,106968,
I,6,Sample X198,102200,
I,7,Sample X199,103976,
I,8,Sample X200,98650,
I,9,Sample X201,92751,
I,10,Sample X202,90639,
I,11,Sample X203,89285,
I,12,Sample X204,97862,
I,13,Sample X205,2085,
I,14,Sample X206,6019,
I,15,Sample X207,30558,
I,16,Sample X208,81664,
I,17,Sample X209,91668,
I,18,Sample X210,95078,
I,19,Sample X211,99656,
I,20,Sample X212,104130,
I,21,Sample X213,103967,
I,22,Sample X214,105982,
I,23,Sample X215,104381,
I,24,Sample X216,100361,
J,1,Sample X217,109520,
J,2,Sample X218,103952,
J,3,Sample X219,103574,
J,4,Sample X220,105138,
J,5,Sample X221,100535,
J,6,Sample X222,106781,
J,7,Sample X223,97979,
J,8,Sample X224,97462,
J,9,Sample X225,96099,
J,10,Sample X226,99767,
J,11,Sample X227,93468,
J,12,Sample X228,99065,
J,13,Sample X229,63545,
J,14,Sample X230,76522,
J,15,Sample X231,93352,
J,16,Sample X232,102166,
J,17,Sample X233,103396,
J,18,Sample X234,103726,
J,19,Sample X235,99147,
J,20,Sample X236,103876,
J,21,Sample X237,104692,
J,22,Sample X238,106733,
J,23,Sample X239,108405,
J,24,Sample X240,107378,
K,1,Sample X241,108875,
K,2,Sample X242,2195,
K,3,Sample X243,1889,
K,4,Sample X244,8909,
K,5,Sample X245,96805,
K,6,Sample X246,89029,
K,7,Sample X247,99149,
K,8,Sample X248,103923,
K,9,Sample X249,101818,
K,10,Sample X250,100147,
K,11,Sample X251,89721,
K,12,Sample X252,75015,
K,13,Sample X253,95911,
K,14,Sample X254,94772,
K,15,Sample X255,98973,
K,16,Sample X256,97675,
K,17,Sample X257,103826,
K,18,Sample X258,100391,
K,19,Sample X259,100772,
K,20,Sample X260,86411,
K,21,Sample X261,104894,
K,22,Sample X262,105879,
K,23,Sample X263,108794,
K,24,Sample X264,102901,
L,1,Sample X265,109423,
L,2,Sample X266,103629,
L,3,Sample X267,111607,
L,4,Sample X268,110236,
L,5,Sample X269,104058,
L,6,Sample X270,103837,
L,7,Sample X271,99526,
L,8,Sample X272,103828,
L,9,Sample X273,105426,
L,10,Sample X274,105994,
L,11,Sample X275,98134,
L,12,Sample X276,97829,
L,13,Sample X277,102162,
L,14,Sample X278,104125,
L,15,Sample X279,75742,
L,16,Sample X280,86283,
L,17,Sample X281,104136,
L,18,Sample X282,105566,
L,19,Sample X283,88412,
L,20,Sample X284,114319,
L,21,Sample X285,106214,
L,22,Sample X286,110124,
L,23,Sample X287,106072,
L,24,Sample X288,87974,
M,1,Sample X289,109934,
M,2,Sample X290,92247,
M,3,Sample X291,101587,
M,4,Sample X292,101896,
M,5,Sample X293,96768,
M,6,Sample X294,107731,
M,7,Sample X295,104107,
M,8,Sample X296,114267,
M,9,Sample X297,109680,
M,10,Sample X298,104049,
M,11,Sample X299,106049,
M,12,Sample X300,103971,
M,13,Sample X301,93569,
M,14,Sample X302,96610,
M,15,Sample X303,101311,
M,16,Sample X304,100447,
M,17,Sample X305,106316,
M,18,Sample X306,105138,
M,19,Sample X307,106139,
M,20,Sample X308,107083,
M,21,Sample X309,108750,
M,22,Sample X310,107281,
M,23,Sample X311,112856,
M,24,Sample X312,109242,
N,1,Sample X313,115370,
N,2,Sample X314,23042,
N,3,Sample X315,76430,
N,4,Sample X316,95107,
N,5,Sample X317,100700,
N,6,Sample X318,100629,
N,7,Sample X319,107356,
N,8,Sample X320,107297,
N,9,Sample X321,104255,
N,10,Sample X322,108455,
N,11,Sample X323,113083,
N,12,Sample X324,110885,
N,13,Sample X325,106222,
N,14,Sample X326,108154,
N,15,Sample X327,106863,
N,16,Sample X328,78728,
N,17,Sample X329,107450,
N,18,Sample X330,99392,
N,19,Sample X331,110276,
N,20,Sample X332,111977,
N,21,Sample X333,100737,
N,22,Sample X334,91304,
N,23,Sample X335,107538,
N,24,Sample X336,99866,
O,1,Sample X337,113235,
O,2,Sample X338,93450,
O,3,Sample X339,103622,
O,4,Sample X340,107688,
O,5,Sample X341,106279,
