Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,3059,
A,2,Sample X2,3569,
A,3,Sample X3,2977,
A,4,Sample X4,3160,
A,5,Sample X5,2964,
A,6,Sample X6,3563,
A,7,Sample X7,3623,
A,8,Sample X8,3617,
A,9,Sample X9,112,
A,10,Sample X10,116,
A,11,Sample X11,96,
A,12,Sample X12,115,
A,13,Sample X13,274,
A,14,Sample X14,1270,
A,15,Sample X15,1166,
A,16,Sample X16,2645,
A,17,Sample X17,3775,
A,18,Sample X18,3673,
A,19,Sample X19,3665,
A,20,Sample X20,4094,
A,21,Sample X21,4140,
A,22,Sample X22,3819,
A,23,Sample X23,4039,
A,24,Sample X24,4092,
B,1,Sample X25,4010,
B,2,Sample X26,3924,
B,3,Sample X27,4185,
B,4,Sample X28,4281,
B,5,Sample X29,3807,
B,6,Sample X30,3731,
B,7,Sample X31,4152,
B,8,Sample X32,4225,
B,9,Sample X33,303439,
B,10,Sample X34,263472,
B,11,Sample X35,282442,
B,12,Sample X36,299652,
B,13,Sample X37,315438,
B,14,Sample X38,325857,
B,15,Sample X39,290603,
B,16,Sample X40,267557,
B,17,Sample X41,206853,
B,18,Sample X42,174953,
B,19,Sample X43,127365,
B,20,Sample X44,81607,
B,21,Sample X45,42258,
B,22,Sample X46,22401,
B,23,Sample X47,10280,
B,24,Sample X48,3786,
C,1,Sample X49,3826,
C,2,Sample X50,1217,
C,3,Sample X51,1773,
C,4,Sample X52,3295,
C,5,Sample X53,4037,
C,6,Sample X54,4177,
C,7,Sample X55,3763,
C,8,Sample X56,3550,
C,9,Sample X57,4120,
C,10,Sample X58,4150,
C,11,Sample X59,3907,
C,12,Sample X60,3958,
C,13,Sample X61,2348,
C,14,Sample X62,2858,
C,15,Sample X63,3987,
C,16,Sample X64,4136,
C,17,Sample X65,4168,
C,18,Sample X66,4173,
C,19,Sample X67,3684,
C,20,Sample X68,3723,
C,21,Sample X69,3622,
C,22,Sample X70,4191,
C,23,Sample X71,3695,
C,24,Sample X72,3777,
D,1,Sample X73,4233,
D,2,Sample X74,1025,
D,3,Sample X75,979,
D,4,Sample X76,1298,
D,5,Sample X77,2539,
D,6,Sample X78,3308,
D,7,Sample X79,4073,
D,8,Sample X80,5251,
D,9,Sample X81,5302,
D,10,Sample X82,4206,
D,11,Sample X83,3617,
D,12,Sample X84,4033,
D,13,Sample X85,131348,
D,14,Sample X86,152991,
