Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,148714,
A,2,Sample X2,151597,
A,3,Sample X3,164433,
A,4,Sample X4,155011,
A,5,Sample X5,154744,
A,6,Sample X6,146230,
A,7,Sample X7,150144,
A,8,Sample X8,149137,
A,9,Sample X9,2617,
A,10,Sample X10,2703,
A,11,Sample X11,2719,
A,12,Sample X12,2667,
A,13,Sample X13,2799,
A,14,Sample X14,12033,
A,15,Sample X15,59464,
A,16,Sample X16,94065,
A,17,Sample X17,135312,
A,18,Sample X18,146229,
A,19,Sample X19,153418,
A,20,Sample X20,142213,
A,21,Sample X21,157896,
A,22,Sample X22,163315,
A,23,Sample X23,157983,
A,24,Sample X24,157094,
B,1,Sample X25,163157,
B,2,Sample X26,159388,
B,3,Sample X27,160350,
B,4,Sample X28,151367,
B,5,Sample X29,154507,
B,6,Sample X30,147332,
B,7,Sample X31,151938,
B,8,Sample X32,151100,
B,9,Sample X33,148746,
B,10,Sample X34,154694,
B,11,Sample X35,147453,
B,12,Sample X36,154000,
B,13,Sample X37,147020,
B,14,Sample X38,146379,
B,15,Sample X39,145654,
B,16,Sample X40,155806,
B,17,Sample X41,162745,
B,18,Sample X42,160566,
B,19,Sample X43,157990,
B,20,Sample X44,158840,
B,21,Sample X45,159309,
B,22,Sample X46,161689,
B,23,Sample X47,164024,
B,24,Sample X48,161080,
C,1,Sample X49,161950,
C,2,Sample X50,3021,
C,3,Sample X51,3165,
C,4,Sample X52,81261,
C,5,Sample X53,145652,
C,6,Sample X54,146899,
C,7,Sample X55,145519,
C,8,Sample X56,155162,
C,9,Sample X57,159094,
C,10,Sample X58,140722,
C,11,Sample X59,153534,
C,12,Sample X60,140559,
C,13,Sample X61,58329,
C,14,Sample X62,145936,
C,15,Sample X63,139045,
C,16,Sample X64,147946,
C,17,Sample X65,152200,
C,18,Sample X66,161875,
C,19,Sample X67,154730,
C,20,Sample X68,155613,
C,21,Sample X69,159569,
C,22,Sample X70,157582,
C,23,Sample X71,162537,
C,24,Sample X72,166580,
D,1,Sample X73,163347,
D,2,Sample X74,2999,
D,3,Sample X75,3963,
D,4,Sample X76,59293,
D,5,Sample X77,133302,
D,6,Sample X78,155609,
D,7,Sample X79,155032,
D,8,Sample X80,121671,
D,9,Sample X81,124533,
D,10,Sample X82,133894,
D,11,Sample X83,131904,
D,12,Sample X84,124149,
D,13,Sample X85,117832,
D,14,Sample X86,129673,
D,15,Sample X87,114723,
D,16,Sample X88,119531,
D,17,Sample X89,130622,
D,18,Sample X90,141507,
D,19,Sample X91,145868,
D,20,Sample X92,154362,
D,21,Sample X93,147836,
D,22,Sample X94,165621,
D,23,Sample X95,159467,
D,24,Sample X96,158106,
E,1,Sample X97,161238,
E,2,Sample X98,117025,
E,3,Sample X99,139867,
E,4,Sample X100,154706,
E,5,Sample X101,155911,
E,6,Sample X102,164143,
E,7,Sample X103,143036,
E,8,Sample X104,136723,
E,9,Sample X105,103366,
E,10,Sample X106,107918,
E,11,Sample X107,153042,
E,12,Sample X108,134205,
E,13,Sample X109,2857,
E,14,Sample X110,3041,
E,15,Sample X111,3067,
E,16,Sample X112,3073,
E,17,Sample X113,139524,
E,18,Sample X114,3062,
E,19,Sample X115,3105,
E,20,Sample X116,55722,
E,21,Sample X117,148617,
E,22,Sample X118,158791,
E,23,Sample X119,163708,
E,24,Sample X120,158385,
F,1,Sample X121,163186,
F,2,Sample X122,82734,
F,3,Sample X123,129640,
F,4,Sample X124,151853,
F,5,Sample X125,154418,
F,6,Sample X126,155193,
F,7,Sample X127,143042,
F,8,Sample X128,147766,
F,9,Sample X129,122594,
F,10,Sample X130,113666,
F,11,Sample X131,137190,
F,12,Sample X132,141947,
F,13,Sample X133,20064,
F,14,Sample X134,20768,
F,15,Sample X135,51637,
F,16,Sample X136,67784,
F,17,Sample X137,127147,
F,18,Sample X138,98284,
F,19,Sample X139,135127,
F,20,Sample X140,148590,
F,21,Sample X141,146741,
F,22,Sample X142,158454,
F,23,Sample X143,161924,
F,24,Sample X144,162449,
G,1,Sample X145,163358,
G,2,Sample X146,18842,
G,3,Sample X147,113656,
G,4,Sample X148,155778,
G,5,Sample X149,148300,
G,6,Sample X150,158949,
G,7,Sample X151,158755,
G,8,Sample X152,146913,
G,9,Sample X153,148130,
G,10,Sample X154,144584,
G,11,Sample X155,146427,
G,12,Sample X156,147669,
G,13,Sample X157,152522,
G,14,Sample X158,151036,
G,15,Sample X159,152227,
G,16,Sample X160,157232,
G,17,Sample X161,156355,
G,18,Sample X162,149158,
G,19,Sample X163,155714,
G,20,Sample X164,157255,
G,21,Sample X165,162877,
G,22,Sample X166,162319,
G,23,Sample X167,167337,
G,24,Sample X168,162859,
H,1,Sample X169,159224,
H,2,Sample X170,166486,
H,3,Sample X171,169993,
H,4,Sample X172,163220,
H,5,Sample X173,147485,
H,6,Sample X174,154512,
H,7,Sample X175,152153,
H,8,Sample X176,146823,
H,9,Sample X177,140457,
H,10,Sample X178,132332,
H,11,Sample X179,142776,
H,12,Sample X180,150822,
H,13,Sample X181,145429,
H,14,Sample X182,149630,
H,15,Sample X183,146113,
H,16,Sample X184,153722,
H,17,Sample X185,132972,
H,18,Sample X186,151952,
H,19,Sample X187,118398,
H,20,Sample X188,143725,
H,21,Sample X189,159595,
H,22,Sample X190,162132,
H,23,Sample X191,163130,
H,24,Sample X192,161363,
I,1,Sample X193,160140,
I,2,Sample X194,158971,
I,3,Sample X195,162741,
I,4,Sample X196,159482,
I,5,Sample X197,154789,
I,6,Sample X198,151805,
I,7,Sample X199,144608,
I,8,Sample X200,142188,
I,9,Sample X201,141698,
I,10,Sample X202,148651,
I,11,Sample X203,146351,
I,12,Sample X204,136709,
I,13,Sample X205,2978,
I,14,Sample X206,4451,
I,15,Sample X207,73649,
I,16,Sample X208,143783,
