Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,2760,
A,2,Sample X2,2660,
A,3,Sample X3,2311,
A,4,Sample X4,2747,
A,5,Sample X5,2139,
A,6,Sample X6,2471,
A,7,Sample X7,2149,
A,8,Sample X8,2446,
A,9,Sample X9,231,
A,10,Sample X10,108,
A,11,Sample X11,606,
A,12,Sample X12,105,
A,13,Sample X13,256,
A,14,Sample X14,587,
A,15,Sample X15,1681,
A,16,Sample X16,2145,
A,17,Sample X17,2576,
A,18,Sample X18,2250,
A,19,Sample X19,2347,
A,20,Sample X20,2296,
A,21,Sample X21,2736,
A,22,Sample X22,2508,
A,23,Sample X23,2209,
A,24,Sample X24,2312,
B,1,Sample X25,2373,
B,2,Sample X26,2334,
B,3,Sample X27,2544,
B,4,Sample X28,2585,
B,5,Sample X29,2388,
B,6,Sample X30,2199,
B,7,Sample X31,2245,
B,8,Sample X32,2195,
B,9,Sample X33,222830,
B,10,Sample X34,229944,
B,11,Sample X35,215628,
B,12,Sample X36,232791,
B,13,Sample X37,245134,
B,14,Sample X38,218553,
B,15,Sample X39,244992,
B,16,Sample X40,196764,
B,17,Sample X41,135431,
B,18,Sample X42,134031,
B,19,Sample X43,95983,
B,20,Sample X44,58924,
B,21,Sample X45,28104,
B,22,Sample X46,15384,
B,23,Sample X47,7813,
B,24,Sample X48,2502,
C,1,Sample X49,2523,
C,2,Sample X50,1262,
C,3,Sample X51,1755,
C,4,Sample X52,1754,
C,5,Sample X53,2151,
C,6,Sample X54,2306,
C,7,Sample X55,2766,
C,8,Sample X56,2613,
C,9,Sample X57,2265,
C,10,Sample X58,2381,
C,11,Sample X59,2296,
C,12,Sample X60,2595,
C,13,Sample X61,1701,
C,14,Sample X62,1826,
C,15,Sample X63,2148,
C,16,Sample X64,2018,
C,17,Sample X65,2335,
C,18,Sample X66,2139,
C,19,Sample X67,2283,
C,20,Sample X68,2013,
C,21,Sample X69,2399,
C,22,Sample X70,2566,
C,23,Sample X71,2421,
C,24,Sample X72,2711,
D,1,Sample X73,2582,
D,2,Sample X74,7918,
D,3,Sample X75,9100,
D,4,Sample X76,15315,
D,5,Sample X77,17374,
D,6,Sample X78,9385,
D,7,Sample X79,6164,
D,8,Sample X80,3411,
D,9,Sample X81,1766,
D,10,Sample X82,1892,
D,11,Sample X83,2422,
D,12,Sample X84,2639,
D,13,Sample X85,862,
D,14,Sample X86,855,
D,15,Sample X87,1378,
D,16,Sample X88,1915,
D,17,Sample X89,2381,
D,18,Sample X90,2217,
D,19,Sample X91,2913,
D,20,Sample X92,2477,
D,21,Sample X93,2472,
D,22,Sample X94,2536,
D,23,Sample X95,2122,
D,24,Sample X96,2541,
E,1,Sample X97,2296,
E,2,Sample X98,1086,
E,3,Sample X99,1372,
E,4,Sample X100,2114,
E,5,Sample X101,2747,
E,6,Sample X102,2939,
E,7,Sample X103,2452,
E,8,Sample X104,2407,
E,9,Sample X105,2388,
E,10,Sample X106,2418,
E,11,Sample X107,2447,
E,12,Sample X108,2372,
E,13,Sample X109,747,
E,14,Sample X110,752,
E,15,Sample X111,759,
E,16,Sample X112,918,
E,17,Sample X113,1571,
E,18,Sample X114,1651,
E,19,Sample X115,2011,
E,20,Sample X116,2417,
E,21,Sample X117,2381,
E,22,Sample X118,2557,
E,23,Sample X119,2327,
E,24,Sample X120,2574,
F,1,Sample X121,2427,
F,2,Sample X122,10539,
F,3,Sample X123,8330,
F,4,Sample X124,4831,
F,5,Sample X125,2512,
F,6,Sample X126,2141,
F,7,Sample X127,1853,
F,8,Sample X128,1975,
F,9,Sample X129,1838,
F,10,Sample X130,2166,
F,11,Sample X131,2140,
F,12,Sample X132,2188,
F,13,Sample X133,1817,
F,14,Sample X134,2276,
F,15,Sample X135,2209,
F,16,Sample X136,2477,
F,17,Sample X137,2312,
F,18,Sample X138,2431,
F,19,Sample X139,2287,
F,20,Sample X140,2635,
F,21,Sample X141,2403,
F,22,Sample X142,2117,
F,23,Sample X143,2333,
F,24,Sample X144,2490,
G,1,Sample X145,2372,
G,2,Sample X146,917,
G,3,Sample X147,1172,
G,4,Sample X148,2115,
G,5,Sample X149,2123,
G,6,Sample X150,3632,
G,7,Sample X151,2395,
G,8,Sample X152,3256,
G,9,Sample X153,2375,
G,10,Sample X154,2270,
G,11,Sample X155,2551,
G,12,Sample X156,2473,
G,13,Sample X157,1124,
G,14,Sample X158,1363,
G,15,Sample X159,1740,
G,16,Sample X160,1943,
G,17,Sample X161,2219,
G,18,Sample X162,2297,
G,19,Sample X163,2365,
G,20,Sample X164,2309,
G,21,Sample X165,2387,
G,22,Sample X166,2522,
G,23,Sample X167,2559,
