Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,147663,
A,2,Sample X2,147569,
A,3,Sample X3,146280,
A,4,Sample X4,147084,
A,5,Sample X5,153358,
A,6,Sample X6,147700,
A,7,Sample X7,146254,
A,8,Sample X8,141827,
A,9,Sample X9,2157,
A,10,Sample X10,2144,
A,11,Sample X11,2183,
A,12,Sample X12,2171,
A,13,Sample X13,2564,
A,14,Sample X14,17739,
A,15,Sample X15,52840,
A,16,Sample X16,111452,
A,17,Sample X17,133239,
A,18,Sample X18,148604,
A,19,Sample X19,149309,
A,20,Sample X20,152024,
A,21,Sample X21,155854,
A,22,Sample X22,153204,
A,23,Sample X23,153385,
A,24,Sample X24,146204,
B,1,Sample X25,149128,
B,2,Sample X26,155571,
B,3,Sample X27,148129,
B,4,Sample X28,156072,
B,5,Sample X29,149642,
B,6,Sample X30,151980,
B,7,Sample X31,148562,
B,8,Sample X32,149073,
B,9,Sample X33,145811,
B,10,Sample X34,145368,
B,11,Sample X35,144846,
B,12,Sample X36,145822,
B,13,Sample X37,137184,
B,14,Sample X38,137987,
B,15,Sample X39,148926,
B,16,Sample X40,146952,
B,17,Sample X41,145302,
B,18,Sample X42,153218,
B,19,Sample X43,151131,
B,20,Sample X44,153760,
B,21,Sample X45,153728,
B,22,Sample X46,152879,
B,23,Sample X47,155356,
B,24,Sample X48,156506,
C,1,Sample X49,149098,
C,2,Sample X50,159430,
C,3,Sample X51,157662,
C,4,Sample X52,155904,
C,5,Sample X53,148622,
C,6,Sample X54,157043,
C,7,Sample X55,154807,
C,8,Sample X56,140498,
C,9,Sample X57,148454,
C,10,Sample X58,149988,
C,11,Sample X59,150274,
C,12,Sample X60,140787,
C,13,Sample X61,135276,
C,14,Sample X62,136229,
C,15,Sample X63,143865,
C,16,Sample X64,149648,
C,17,Sample X65,151604,
C,18,Sample X66,152018,
C,19,Sample X67,150349,
C,20,Sample X68,151809,
C,21,Sample X69,150705,
C,22,Sample X70,157214,
C,23,Sample X71,157477,
C,24,Sample X72,153790,
D,1,Sample X73,148961,
D,2,Sample X74,153215,
D,3,Sample X75,151163,
D,4,Sample X76,154285,
D,5,Sample X77,154379,
D,6,Sample X78,149595,
D,7,Sample X79,152659,
D,8,Sample X80,147681,
D,9,Sample X81,150047,
D,10,Sample X82,146112,
D,11,Sample X83,143417,
D,12,Sample X84,140402,
D,13,Sample X85,140484,
D,14,Sample X86,142101,
D,15,Sample X87,142197,
D,16,Sample X88,145804,
D,17,Sample X89,147733,
D,18,Sample X90,149296,
D,19,Sample X91,142212,
D,20,Sample X92,149890,
D,21,Sample X93,148926,
D,22,Sample X94,144259,
D,23,Sample X95,157190,
D,24,Sample X96,148960,
E,1,Sample X97,155226,
E,2,Sample X98,150520,
E,3,Sample X99,151786,
E,4,Sample X100,153774,
E,5,Sample X101,141422,
E,6,Sample X102,151636,
E,7,Sample X103,145184,
E,8,Sample X104,145615,
E,9,Sample X105,147755,
E,10,Sample X106,141840,
E,11,Sample X107,147873,
E,12,Sample X108,139379,
E,13,Sample X109,136863,
E,14,Sample X110,137823,
E,15,Sample X111,145345,
E,16,Sample X112,132496,
E,17,Sample X113,151102,
E,18,Sample X114,149372,
E,19,Sample X115,146939,
E,20,Sample X116,146996,
E,21,Sample X117,149588,
E,22,Sample X118,153076,
E,23,Sample X119,157478,
E,24,Sample X120,155185,
F,1,Sample X121,152101,
F,2,Sample X122,117610,
F,3,Sample X123,137621,
F,4,Sample X124,141544,
F,5,Sample X125,145552,
F,6,Sample X126,147565,
F,7,Sample X127,142150,
F,8,Sample X128,141505,
F,9,Sample X129,138425,
F,10,Sample X130,144016,
F,11,Sample X131,141450,
F,12,Sample X132,134573,
F,13,Sample X133,96146,
F,14,Sample X134,127233,
F,15,Sample X135,138265,
F,16,Sample X136,138681,
F,17,Sample X137,141698,
F,18,Sample X138,145731,
F,19,Sample X139,145352,
F,20,Sample X140,145340,
F,21,Sample X141,151577,
F,22,Sample X142,152957,
F,23,Sample X143,151312,
F,24,Sample X144,152023,
G,1,Sample X145,152184,
G,2,Sample X146,146652,
G,3,Sample X147,151220,
G,4,Sample X148,149855,
G,5,Sample X149,145608,
G,6,Sample X150,138881,
G,7,Sample X151,139677,
G,8,Sample X152,138580,
G,9,Sample X153,141691,
G,10,Sample X154,146271,
G,11,Sample X155,137950,
G,12,Sample X156,141298,
G,13,Sample X157,109583,
G,14,Sample X158,131861,
G,15,Sample X159,134327,
G,16,Sample X160,142627,
G,17,Sample X161,138064,
G,18,Sample X162,144560,
G,19,Sample X163,137449,
G,20,Sample X164,145895,
G,21,Sample X165,153555,
G,22,Sample X166,154672,
G,23,Sample X167,154190,
G,24,Sample X168,156639,
H,1,Sample X169,156835,
H,2,Sample X170,141059,
H,3,Sample X171,142842,
H,4,Sample X172,148821,
H,5,Sample X173,139814,
H,6,Sample X174,131950,
H,7,Sample X175,133731,
H,8,Sample X176,127947,
H,9,Sample X177,133595,
H,10,Sample X178,133983,
H,11,Sample X179,132056,
