Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,142591,
A,2,Sample X2,138646,
A,3,Sample X3,137035,
A,4,Sample X4,135293,
A,5,Sample X5,130973,
A,6,Sample X6,138580,
A,7,Sample X7,138868,
A,8,Sample X8,135368,
A,9,Sample X9,2556,
A,10,Sample X10,2564,
A,11,Sample X11,2503,
A,12,Sample X12,2592,
A,13,Sample X13,3007,
A,14,Sample X14,3511,
A,15,Sample X15,21513,
A,16,Sample X16,81563,
A,17,Sample X17,101152,
A,18,Sample X18,129890,
A,19,Sample X19,134684,
A,20,Sample X20,143098,
A,21,Sample X21,151609,
A,22,Sample X22,142173,
A,23,Sample X23,141859,
A,24,Sample X24,139904,
B,1,Sample X25,155022,
B,2,Sample X26,154459,
B,3,Sample X27,144992,
B,4,Sample X28,143798,
B,5,Sample X29,143360,
B,6,Sample X30,152340,
B,7,Sample X31,138602,
B,8,Sample X32,140517,
B,9,Sample X33,133050,
B,10,Sample X34,136818,
B,11,Sample X35,137910,
B,12,Sample X36,138754,
B,13,Sample X37,130778,
B,14,Sample X38,131288,
B,15,Sample X39,127984,
B,16,Sample X40,136823,
B,17,Sample X41,133741,
B,18,Sample X42,135317,
B,19,Sample X43,137374,
B,20,Sample X44,126909,
B,21,Sample X45,145132,
B,22,Sample X46,144995,
B,23,Sample X47,140989,
B,24,Sample X48,140388,
C,1,Sample X49,146516,
C,2,Sample X50,159075,
C,3,Sample X51,150968,
C,4,Sample X52,136934,
C,5,Sample X53,138734,
C,6,Sample X54,135933,
C,7,Sample X55,139551,
C,8,Sample X56,140911,
C,9,Sample X57,139912,
C,10,Sample X58,140398,
C,11,Sample X59,132702,
C,12,Sample X60,124363,
C,13,Sample X61,137759,
C,14,Sample X62,134284,
C,15,Sample X63,134558,
C,16,Sample X64,132289,
C,17,Sample X65,129001,
C,18,Sample X66,127597,
C,19,Sample X67,121165,
C,20,Sample X68,129730,
C,21,Sample X69,131473,
C,22,Sample X70,139963,
C,23,Sample X71,141477,
C,24,Sample X72,147905,
D,1,Sample X73,146327,
D,2,Sample X74,107971,
