Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,2190,
A,2,Sample X2,2511,
A,3,Sample X3,2447,
A,4,Sample X4,2250,
A,5,Sample X5,2315,
A,6,Sample X6,2589,
A,7,Sample X7,2124,
A,8,Sample X8,2465,
A,9,Sample X9,148,
A,10,Sample X10,204,
A,11,Sample X11,168,
A,12,Sample X12,183,
A,13,Sample X13,406,
A,14,Sample X14,581,
A,15,Sample X15,1254,
A,16,Sample X16,2250,
A,17,Sample X17,2166,
A,18,Sample X18,2323,
A,19,Sample X19,2197,
A,20,Sample X20,2425,
A,21,Sample X21,2654,
A,22,Sample X22,2503,
A,23,Sample X23,2299,
A,24,Sample X24,2204,
B,1,Sample X25,1663,
B,2,Sample X26,2501,
B,3,Sample X27,2527,
B,4,Sample X28,2526,
B,5,Sample X29,2269,
B,6,Sample X30,2389,
B,7,Sample X31,2394,
B,8,Sample X32,2040,
B,9,Sample X33,235278,
B,10,Sample X34,254542,
B,11,Sample X35,222469,
B,12,Sample X36,288247,
B,13,Sample X37,277998,
B,14,Sample X38,231514,
B,15,Sample X39,210298,
B,16,Sample X40,194822,
B,17,Sample X41,160960,
B,18,Sample X42,150320,
B,19,Sample X43,96578,
B,20,Sample X44,56399,
B,21,Sample X45,31014,
B,22,Sample X46,17164,
B,23,Sample X47,8680,
B,24,Sample X48,3501,
C,1,Sample X49,2433,
C,2,Sample X50,1129,
C,3,Sample X51,1367,
C,4,Sample X52,1988,
C,5,Sample X53,2534,
C,6,Sample X54,3081,
C,7,Sample X55,11326,
C,8,Sample X56,5604,
C,9,Sample X57,2520,
C,10,Sample X58,2336,
C,11,Sample X59,2407,
C,12,Sample X60,2457,
C,13,Sample X61,1777,
C,14,Sample X62,2308,
C,15,Sample X63,2148,
C,16,Sample X64,1949,
C,17,Sample X65,2335,
C,18,Sample X66,2211,
C,19,Sample X67,1973,
C,20,Sample X68,1887,
C,21,Sample X69,2356,
C,22,Sample X70,1985,
C,23,Sample X71,2280,
