Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,3757,
A,2,Sample X2,3456,
A,3,Sample X3,3517,
A,4,Sample X4,2976,
A,5,Sample X5,3250,
A,6,Sample X6,3192,
A,7,Sample X7,3632,
A,8,Sample X8,3269,
A,9,Sample X9,240,
A,10,Sample X10,201,
A,11,Sample X11,170,
A,12,Sample X12,849,
A,13,Sample X13,434,
A,14,Sample X14,1067,
A,15,Sample X15,1735,
A,16,Sample X16,3389,
A,17,Sample X17,3560,
A,18,Sample X18,3454,
A,19,Sample X19,3745,
A,20,Sample X20,3015,
A,21,Sample X21,4221,
A,22,Sample X22,3324,
A,23,Sample X23,4137,
A,24,Sample X24,3815,
B,1,Sample X25,3542,
B,2,Sample X26,4143,
B,3,Sample X27,3561,
B,4,Sample X28,3308,
B,5,Sample X29,3760,
B,6,Sample X30,3848,
B,7,Sample X31,3637,
B,8,Sample X32,3369,
B,9,Sample X33,307193,
B,10,Sample X34,318623,
B,11,Sample X35,335412,
B,12,Sample X36,337268,
B,13,Sample X37,336862,
B,14,Sample X38,293059,
B,15,Sample X39,293271,
B,16,Sample X40,283609,
B,17,Sample X41,227740,
B,18,Sample X42,189334,
B,19,Sample X43,144730,
B,20,Sample X44,101725,
B,21,Sample X45,57424,
B,22,Sample X46,25472,
B,23,Sample X47,11780,
B,24,Sample X48,3771,
C,1,Sample X49,4110,
C,2,Sample X50,1484,
C,3,Sample X51,1393,
C,4,Sample X52,1269,
C,5,Sample X53,2505,
C,6,Sample X54,2962,
C,7,Sample X55,3002,
C,8,Sample X56,3827,
C,9,Sample X57,3753,
C,10,Sample X58,3502,
C,11,Sample X59,4052,
C,12,Sample X60,4097,
C,13,Sample X61,2695,
C,14,Sample X62,3624,
C,15,Sample X63,3905,
C,16,Sample X64,4074,
C,17,Sample X65,3656,
C,18,Sample X66,3726,
C,19,Sample X67,3426,
C,20,Sample X68,3872,
C,21,Sample X69,3679,
C,22,Sample X70,3892,
C,23,Sample X71,3679,
C,24,Sample X72,4475,
D,1,Sample X73,3560,
D,2,Sample X74,772,
D,3,Sample X75,1750,
D,4,Sample X76,3603,
D,5,Sample X77,4426,
D,6,Sample X78,4567,
D,7,Sample X79,4070,
D,8,Sample X80,3909,
D,9,Sample X81,3483,
D,10,Sample X82,3612,
D,11,Sample X83,4329,
D,12,Sample X84,3855,
D,13,Sample X85,2225,
D,14,Sample X86,2667,
D,15,Sample X87,3280,
D,16,Sample X88,3672,
D,17,Sample X89,3520,
D,18,Sample X90,3584,
D,19,Sample X91,3366,
D,20,Sample X92,4482,
D,21,Sample X93,3846,
D,22,Sample X94,4477,
D,23,Sample X95,3527,
D,24,Sample X96,4230,
E,1,Sample X97,4223,
E,2,Sample X98,2394,
E,3,Sample X99,2918,
E,4,Sample X100,3534,
E,5,Sample X101,3740,
E,6,Sample X102,3522,
E,7,Sample X103,3651,
E,8,Sample X104,3412,
E,9,Sample X105,4045,
E,10,Sample X106,3400,
E,11,Sample X107,4200,
E,12,Sample X108,4005,
E,13,Sample X109,1382,
E,14,Sample X110,1188,
E,15,Sample X111,1389,
E,16,Sample X112,1416,
E,17,Sample X113,1369,
E,18,Sample X114,1620,
E,19,Sample X115,1519,
E,20,Sample X116,1478,
E,21,Sample X117,2542,
E,22,Sample X118,3868,
E,23,Sample X119,3446,
E,24,Sample X120,4114,
F,1,Sample X121,4030,
F,2,Sample X122,1255,
F,3,Sample X123,1584,
F,4,Sample X124,1971,
F,5,Sample X125,3694,
F,6,Sample X126,4141,
F,7,Sample X127,4484,
F,8,Sample X128,3690,
F,9,Sample X129,3491,
F,10,Sample X130,3498,
F,11,Sample X131,3618,
F,12,Sample X132,4104,
F,13,Sample X133,1296,
F,14,Sample X134,1261,
F,15,Sample X135,1549,
F,16,Sample X136,1773,
F,17,Sample X137,2414,
F,18,Sample X138,1725,
F,19,Sample X139,3473,
F,20,Sample X140,3326,
F,21,Sample X141,3712,
F,22,Sample X142,3681,
F,23,Sample X143,3791,
F,24,Sample X144,3788,
G,1,Sample X145,3978,
G,2,Sample X146,2002,
G,3,Sample X147,1902,
G,4,Sample X148,2260,
G,5,Sample X149,3041,
G,6,Sample X150,3431,
G,7,Sample X151,3135,
G,8,Sample X152,3217,
G,9,Sample X153,3145,
G,10,Sample X154,3906,
G,11,Sample X155,3427,
G,12,Sample X156,3892,
G,13,Sample X157,3582,
G,14,Sample X158,3598,
G,15,Sample X159,3442,
G,16,Sample X160,4013,
G,17,Sample X161,3663,
G,18,Sample X162,3863,
G,19,Sample X163,3649,
G,20,Sample X164,4010,
G,21,Sample X165,3973,
G,22,Sample X166,3989,
G,23,Sample X167,3842,
G,24,Sample X168,3555,
H,1,Sample X169,4026,
H,2,Sample X170,3521,
H,3,Sample X171,4052,
H,4,Sample X172,3379,
H,5,Sample X173,3251,
H,6,Sample X174,3525,
H,7,Sample X175,3651,
H,8,Sample X176,3865,
H,9,Sample X177,3918,
H,10,Sample X178,3329,
H,11,Sample X179,3408,
H,12,Sample X180,4075,
H,13,Sample X181,3654,
H,14,Sample X182,4159,
H,15,Sample X183,3497,
H,16,Sample X184,3324,
H,17,Sample X185,3855,
H,18,Sample X186,3795,
H,19,Sample X187,4136,
H,20,Sample X188,4437,
H,21,Sample X189,3792,
H,22,Sample X190,4680,
H,23,Sample X191,4361,
H,24,Sample X192,4242,
I,1,Sample X193,3714,
I,2,Sample X194,13062,
I,3,Sample X195,16988,
I,4,Sample X196,11715,
I,5,Sample X197,6043,
I,6,Sample X198,3400,
I,7,Sample X199,3555,
I,8,Sample X200,4373,
I,9,Sample X201,3659,
I,10,Sample X202,3404,
I,11,Sample X203,3212,
I,12,Sample X204,3544,
I,13,Sample X205,1205,
I,14,Sample X206,1291,
I,15,Sample X207,2021,
I,16,Sample X208,3178,
