Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,124812,
A,2,Sample X2,133242,
A,3,Sample X3,134407,
A,4,Sample X4,137852,
A,5,Sample X5,140030,
A,6,Sample X6,131566,
A,7,Sample X7,128255,
A,8,Sample X8,131274,
A,9,Sample X9,2148,
A,10,Sample X10,2155,
A,11,Sample X11,2156,
A,12,Sample X12,2147,
A,13,Sample X13,70866,
A,14,Sample X14,91085,
A,15,Sample X15,105571,
A,16,Sample X16,113123,
A,17,Sample X17,121307,
A,18,Sample X18,119418,
A,19,Sample X19,125253,
A,20,Sample X20,127487,
A,21,Sample X21,127626,
A,22,Sample X22,129908,
A,23,Sample X23,122828,
A,24,Sample X24,118137,
B,1,Sample X25,132595,
B,2,Sample X26,135865,
B,3,Sample X27,139632,
B,4,Sample X28,136028,
B,5,Sample X29,139197,
B,6,Sample X30,141155,
B,7,Sample X31,135319,
B,8,Sample X32,135444,
B,9,Sample X33,89257,
B,10,Sample X34,85242,
B,11,Sample X35,83201,
B,12,Sample X36,83606,
B,13,Sample X37,123889,
B,14,Sample X38,132733,
B,15,Sample X39,134118,
B,16,Sample X40,128115,
B,17,Sample X41,134428,
B,18,Sample X42,126539,
B,19,Sample X43,134900,
B,20,Sample X44,131816,
B,21,Sample X45,124477,
B,22,Sample X46,133113,
B,23,Sample X47,123922,
B,24,Sample X48,123742,
C,1,Sample X49,133651,
C,2,Sample X50,139850,
C,3,Sample X51,138040,
C,4,Sample X52,141596,
C,5,Sample X53,139341,
C,6,Sample X54,139661,
C,7,Sample X55,138522,
C,8,Sample X56,137002,
C,9,Sample X57,135342,
C,10,Sample X58,135782,
C,11,Sample X59,131953,
C,12,Sample X60,123681,
C,13,Sample X61,119407,
C,14,Sample X62,120010,
C,15,Sample X63,123603,
C,16,Sample X64,125165,
C,17,Sample X65,125150,
C,18,Sample X66,127574,
C,19,Sample X67,123120,
C,20,Sample X68,123477,
C,21,Sample X69,125201,
C,22,Sample X70,125779,
C,23,Sample X71,125615,
C,24,Sample X72,127173,
D,1,Sample X73,137183,
D,2,Sample X74,106883,
D,3,Sample X75,113064,
D,4,Sample X76,121827,
D,5,Sample X77,128457,
D,6,Sample X78,129592,
D,7,Sample X79,135304,
D,8,Sample X80,132113,
D,9,Sample X81,129625,
D,10,Sample X82,124896,
D,11,Sample X83,127261,
D,12,Sample X84,111514,
D,13,Sample X85,70543,
D,14,Sample X86,69001,
D,15,Sample X87,85431,
D,16,Sample X88,97128,
D,17,Sample X89,113071,
D,18,Sample X90,100316,
D,19,Sample X91,106473,
D,20,Sample X92,108604,
D,21,Sample X93,117939,
D,22,Sample X94,129007,
D,23,Sample X95,125988,
D,24,Sample X96,123021,
E,1,Sample X97,132425,
E,2,Sample X98,19567,
E,3,Sample X99,87166,
E,4,Sample X100,113213,
E,5,Sample X101,115104,
E,6,Sample X102,121773,
E,7,Sample X103,120975,
E,8,Sample X104,126030,
E,9,Sample X105,126079,
E,10,Sample X106,123626,
E,11,Sample X107,124340,
E,12,Sample X108,118402,
E,13,Sample X109,2722,
E,14,Sample X110,2686,
E,15,Sample X111,2770,
E,16,Sample X112,49165,
E,17,Sample X113,49981,
E,18,Sample X114,82850,
E,19,Sample X115,87751,
E,20,Sample X116,66819,
E,21,Sample X117,97696,
E,22,Sample X118,120033,
E,23,Sample X119,125884,
E,24,Sample X120,127613,
F,1,Sample X121,137689,
F,2,Sample X122,143792,
F,3,Sample X123,138606,
F,4,Sample X124,124904,
F,5,Sample X125,121327,
F,6,Sample X126,124160,
F,7,Sample X127,121168,
F,8,Sample X128,125341,
F,9,Sample X129,126323,
F,10,Sample X130,124176,
F,11,Sample X131,123031,
F,12,Sample X132,115968,
F,13,Sample X133,120779,
F,14,Sample X134,116317,
F,15,Sample X135,110354,
F,16,Sample X136,91180,
F,17,Sample X137,84996,
F,18,Sample X138,82034,
F,19,Sample X139,84469,
F,20,Sample X140,92617,
F,21,Sample X141,102237,
F,22,Sample X142,106256,
F,23,Sample X143,125978,
F,24,Sample X144,124058,
G,1,Sample X145,137421,
G,2,Sample X146,2652,
G,3,Sample X147,2695,
G,4,Sample X148,104415,
G,5,Sample X149,113683,
G,6,Sample X150,117971,
G,7,Sample X151,124591,
G,8,Sample X152,123512,
G,9,Sample X153,116704,
G,10,Sample X154,118331,
G,11,Sample X155,117838,
G,12,Sample X156,122583,
G,13,Sample X157,119577,
G,14,Sample X158,120231,
G,15,Sample X159,104181,
G,16,Sample X160,108778,
G,17,Sample X161,96454,
G,18,Sample X162,82569,
G,19,Sample X163,77233,
G,20,Sample X164,75407,
G,21,Sample X165,75917,
G,22,Sample X166,105881,
G,23,Sample X167,125890,
G,24,Sample X168,126436,
H,1,Sample X169,126599,
H,2,Sample X170,75651,
