Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,2112,
A,2,Sample X2,1971,
A,3,Sample X3,1976,
A,4,Sample X4,2012,
A,5,Sample X5,2314,
A,6,Sample X6,2369,
A,7,Sample X7,3028,
A,8,Sample X8,3339,
A,9,Sample X9,273,
A,10,Sample X10,304,
A,11,Sample X11,336,
A,12,Sample X12,319,
A,13,Sample X13,547,
A,14,Sample X14,985,
A,15,Sample X15,2844,
A,16,Sample X16,4180,
A,17,Sample X17,5784,
A,18,Sample X18,5506,
A,19,Sample X19,7062,
A,20,Sample X20,6001,
A,21,Sample X21,5810,
A,22,Sample X22,5606,
A,23,Sample X23,6251,
A,24,Sample X24,6285,
B,1,Sample X25,6452,
B,2,Sample X26,6265,
B,3,Sample X27,6385,
B,4,Sample X28,7677,
B,5,Sample X29,6150,
B,6,Sample X30,6044,
B,7,Sample X31,5860,
B,8,Sample X32,6230,
B,9,Sample X33,392870,
B,10,Sample X34,399287,
B,11,Sample X35,388870,
B,12,Sample X36,396898,
B,13,Sample X37,416291,
B,14,Sample X38,383207,
B,15,Sample X39,377436,
B,16,Sample X40,364114,
B,17,Sample X41,287745,
B,18,Sample X42,232997,
B,19,Sample X43,178832,
B,20,Sample X44,109174,
B,21,Sample X45,51590,
B,22,Sample X46,27671,
B,23,Sample X47,14688,
B,24,Sample X48,6544,
C,1,Sample X49,6142,
C,2,Sample X50,2142,
C,3,Sample X51,3454,
C,4,Sample X52,4994,
C,5,Sample X53,6046,
C,6,Sample X54,5858,
C,7,Sample X55,6233,
C,8,Sample X56,6103,
C,9,Sample X57,9911,
C,10,Sample X58,6724,
C,11,Sample X59,6609,
C,12,Sample X60,6208,
C,13,Sample X61,4009,
C,14,Sample X62,5538,
C,15,Sample X63,6616,
C,16,Sample X64,7233,
C,17,Sample X65,6635,
C,18,Sample X66,8209,
C,19,Sample X67,6235,
C,20,Sample X68,6173,
C,21,Sample X69,6556,
C,22,Sample X70,6242,
C,23,Sample X71,6396,
C,24,Sample X72,6664,
D,1,Sample X73,7496,
D,2,Sample X74,1322,
D,3,Sample X75,1307,
D,4,Sample X76,1736,
D,5,Sample X77,4057,
D,6,Sample X78,6337,
D,7,Sample X79,7629,
D,8,Sample X80,9794,
D,9,Sample X81,9600,
D,10,Sample X82,7563,
D,11,Sample X83,7468,
D,12,Sample X84,6728,
D,13,Sample X85,120602,
D,14,Sample X86,169415,
D,15,Sample X87,238335,
D,16,Sample X88,256148,
D,17,Sample X89,246046,
D,18,Sample X90,225461,
D,19,Sample X91,178938,
D,20,Sample X92,154689,
D,21,Sample X93,111484,
D,22,Sample X94,81091,
D,23,Sample X95,7936,
D,24,Sample X96,6480,
E,1,Sample X97,6863,
E,2,Sample X98,2218,
E,3,Sample X99,2858,
E,4,Sample X100,3462,
E,5,Sample X101,5274,
E,6,Sample X102,6203,
E,7,Sample X103,5752,
E,8,Sample X104,5751,
E,9,Sample X105,5995,
E,10,Sample X106,6639,
E,11,Sample X107,6343,
E,12,Sample X108,6326,
E,13,Sample X109,861,
E,14,Sample X110,934,
E,15,Sample X111,1185,
E,16,Sample X112,1384,
E,17,Sample X113,2959,
E,18,Sample X114,4217,
E,19,Sample X115,5728,
E,20,Sample X116,6284,
E,21,Sample X117,6291,
E,22,Sample X118,5810,
E,23,Sample X119,6075,
E,24,Sample X120,6412,
F,1,Sample X121,6712,
F,2,Sample X122,1396,
F,3,Sample X123,1329,
F,4,Sample X124,2979,
F,5,Sample X125,6265,
F,6,Sample X126,6535,
F,7,Sample X127,6922,
F,8,Sample X128,9272,
F,9,Sample X129,6467,
F,10,Sample X130,6056,
F,11,Sample X131,6630,
F,12,Sample X132,6786,
F,13,Sample X133,2991,
F,14,Sample X134,5736,
F,15,Sample X135,17951,
F,16,Sample X136,19703,
F,17,Sample X137,13661,
F,18,Sample X138,12607,
F,19,Sample X139,8663,
F,20,Sample X140,6547,
F,21,Sample X141,5905,
F,22,Sample X142,6249,
F,23,Sample X143,5914,
F,24,Sample X144,6409,
G,1,Sample X145,6558,
G,2,Sample X146,6344,
G,3,Sample X147,6317,
G,4,Sample X148,6276,
G,5,Sample X149,6471,
G,6,Sample X150,6198,
G,7,Sample X151,6273,
G,8,Sample X152,8106,
G,9,Sample X153,6296,
G,10,Sample X154,6189,
G,11,Sample X155,6430,
G,12,Sample X156,6560,
G,13,Sample X157,1189,
G,14,Sample X158,1411,
G,15,Sample X159,2800,
G,16,Sample X160,5193,
G,17,Sample X161,6455,
G,18,Sample X162,5854,
G,19,Sample X163,5770,
G,20,Sample X164,5525,
G,21,Sample X165,5950,
G,22,Sample X166,6488,
G,23,Sample X167,6238,
G,24,Sample X168,8057,
H,1,Sample X169,7092,
H,2,Sample X170,276724,
H,3,Sample X171,293536,
H,4,Sample X172,276672,
H,5,Sample X173,292072,
H,6,Sample X174,296596,
H,7,Sample X175,301008,
H,8,Sample X176,290806,
H,9,Sample X177,250135,
H,10,Sample X178,219321,
H,11,Sample X179,157508,
H,12,Sample X180,13408,
H,13,Sample X181,3369,
H,14,Sample X182,4534,
H,15,Sample X183,5263,
H,16,Sample X184,5848,
H,17,Sample X185,6629,
H,18,Sample X186,5712,
H,19,Sample X187,6082,
H,20,Sample X188,6078,
H,21,Sample X189,6178,
H,22,Sample X190,6180,
H,23,Sample X191,5997,
H,24,Sample X192,6409,
I,1,Sample X193,6878,
I,2,Sample X194,7236,
I,3,Sample X195,7490,
I,4,Sample X196,7301,
I,5,Sample X197,7199,
I,6,Sample X198,7218,
I,7,Sample X199,6911,
I,8,Sample X200,6627,
I,9,Sample X201,6924,
I,10,Sample X202,6039,
I,11,Sample X203,6681,
I,12,Sample X204,6108,
I,13,Sample X205,629,
I,14,Sample X206,682,
I,15,Sample X207,756,
I,16,Sample X208,1638,
I,17,Sample X209,3538,
I,18,Sample X210,4402,
I,19,Sample X211,5361,
I,20,Sample X212,6092,
