Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,126288,
A,2,Sample X2,121433,
A,3,Sample X3,129081,
A,4,Sample X4,132900,
A,5,Sample X5,133745,
A,6,Sample X6,129096,
A,7,Sample X7,126649,
A,8,Sample X8,134088,
A,9,Sample X9,2264,
A,10,Sample X10,2292,
A,11,Sample X11,2251,
A,12,Sample X12,2264,
A,13,Sample X13,2514,
A,14,Sample X14,19250,
A,15,Sample X15,31113,
A,16,Sample X16,88163,
A,17,Sample X17,94123,
A,18,Sample X18,117336,
A,19,Sample X19,121704,
A,20,Sample X20,121089,
A,21,Sample X21,127452,
A,22,Sample X22,133252,
A,23,Sample X23,133457,
A,24,Sample X24,123221,
B,1,Sample X25,132330,
B,2,Sample X26,132117,
B,3,Sample X27,132887,
B,4,Sample X28,134585,
B,5,Sample X29,127230,
B,6,Sample X30,129254,
B,7,Sample X31,130368,
B,8,Sample X32,136044,
B,9,Sample X33,102612,
B,10,Sample X34,117764,
B,11,Sample X35,126833,
B,12,Sample X36,123071,
B,13,Sample X37,121345,
B,14,Sample X38,122493,
B,15,Sample X39,121177,
B,16,Sample X40,119234,
B,17,Sample X41,125326,
B,18,Sample X42,126974,
B,19,Sample X43,128236,
B,20,Sample X44,130086,
B,21,Sample X45,131713,
B,22,Sample X46,134095,
B,23,Sample X47,130958,
B,24,Sample X48,127373,
C,1,Sample X49,134124,
C,2,Sample X50,139791,
C,3,Sample X51,142539,
C,4,Sample X52,138870,
C,5,Sample X53,135541,
C,6,Sample X54,132602,
C,7,Sample X55,130381,
C,8,Sample X56,132232,
C,9,Sample X57,128960,
C,10,Sample X58,127484,
C,11,Sample X59,128582,
C,12,Sample X60,120020,
C,13,Sample X61,115389,
C,14,Sample X62,129069,
C,15,Sample X63,127212,
C,16,Sample X64,130305,
C,17,Sample X65,129681,
C,18,Sample X66,130757,
C,19,Sample X67,135548,
C,20,Sample X68,139624,
C,21,Sample X69,137807,
C,22,Sample X70,131957,
C,23,Sample X71,141761,
C,24,Sample X72,125826,
D,1,Sample X73,132626,
D,2,Sample X74,94780,
D,3,Sample X75,113225,
D,4,Sample X76,120405,
D,5,Sample X77,128460,
D,6,Sample X78,131227,
D,7,Sample X79,131116,
D,8,Sample X80,131660,
D,9,Sample X81,127075,
D,10,Sample X82,128600,
D,11,Sample X83,119266,
D,12,Sample X84,121396,
D,13,Sample X85,61610,
D,14,Sample X86,62119,
D,15,Sample X87,79996,
D,16,Sample X88,111082,
D,17,Sample X89,123477,
D,18,Sample X90,137863,
D,19,Sample X91,139669,
D,20,Sample X92,136345,
D,21,Sample X93,135800,
D,22,Sample X94,136080,
D,23,Sample X95,140020,
D,24,Sample X96,132156,
E,1,Sample X97,129106,
E,2,Sample X98,48009,
E,3,Sample X99,109151,
E,4,Sample X100,132362,
E,5,Sample X101,132955,
E,6,Sample X102,130011,
E,7,Sample X103,122427,
E,8,Sample X104,126499,
E,9,Sample X105,129579,
E,10,Sample X106,124729,
E,11,Sample X107,116673,
E,12,Sample X108,109155,
E,13,Sample X109,3059,
E,14,Sample X110,3017,
E,15,Sample X111,3136,
E,16,Sample X112,75866,
E,17,Sample X113,110873,
E,18,Sample X114,138376,
E,19,Sample X115,137832,
E,20,Sample X116,139574,
E,21,Sample X117,135949,
E,22,Sample X118,133762,
E,23,Sample X119,135993,
E,24,Sample X120,135120,
F,1,Sample X121,129462,
F,2,Sample X122,125955,
F,3,Sample X123,130504,
F,4,Sample X124,137621,
F,5,Sample X125,123987,
F,6,Sample X126,135280,
F,7,Sample X127,128718,
F,8,Sample X128,119903,
F,9,Sample X129,128692,
F,10,Sample X130,120795,
F,11,Sample X131,114355,
F,12,Sample X132,127453,
F,13,Sample X133,111586,
F,14,Sample X134,113702,
F,15,Sample X135,110486,
F,16,Sample X136,110963,
F,17,Sample X137,129696,
F,18,Sample X138,128004,
F,19,Sample X139,133172,
F,20,Sample X140,131527,
F,21,Sample X141,137570,
F,22,Sample X142,137648,
F,23,Sample X143,137096,
F,24,Sample X144,135940,
G,1,Sample X145,127876,
G,2,Sample X146,2887,
G,3,Sample X147,2930,
G,4,Sample X148,77865,
G,5,Sample X149,135760,
G,6,Sample X150,128242,
G,7,Sample X151,129561,
G,8,Sample X152,123014,
G,9,Sample X153,130654,
G,10,Sample X154,127354,
G,11,Sample X155,131759,
G,12,Sample X156,110947,
G,13,Sample X157,113068,
G,14,Sample X158,119023,
G,15,Sample X159,105725,
G,16,Sample X160,111119,
G,17,Sample X161,122429,
G,18,Sample X162,133081,
G,19,Sample X163,132256,
G,20,Sample X164,132214,
G,21,Sample X165,141643,
G,22,Sample X166,141854,
G,23,Sample X167,135421,
G,24,Sample X168,130127,
H,1,Sample X169,132149,
H,2,Sample X170,76686,
H,3,Sample X171,92593,
H,4,Sample X172,109733,
H,5,Sample X173,119842,
H,6,Sample X174,130961,
H,7,Sample X175,115493,
H,8,Sample X176,128203,
H,9,Sample X177,126512,
H,10,Sample X178,113366,
H,11,Sample X179,122992,
H,12,Sample X180,104227,
H,13,Sample X181,111142,
H,14,Sample X182,118687,
H,15,Sample X183,108838,
H,16,Sample X184,122923,
H,17,Sample X185,124134,
H,18,Sample X186,132566,
H,19,Sample X187,137387,
H,20,Sample X188,100375,
H,21,Sample X189,129993,
H,22,Sample X190,135543,
H,23,Sample X191,135139,
H,24,Sample X192,135533,
I,1,Sample X193,125196,
I,2,Sample X194,126026,
I,3,Sample X195,127583,
I,4,Sample X196,128501,
I,5,Sample X197,130416,
I,6,Sample X198,117484,
I,7,Sample X199,117545,
I,8,Sample X200,117027,
I,9,Sample X201,122712,
I,10,Sample X202,116955,
I,11,Sample X203,107491,
I,12,Sample X204,117272,
I,13,Sample X205,90323,
I,14,Sample X206,89855,
I,15,Sample X207,103214,
I,16,Sample X208,105081,
I,17,Sample X209,127042,
I,18,Sample X210,138105,
I,19,Sample X211,139756,
I,20,Sample X212,140598,
I,21,Sample X213,129575,
I,22,Sample X214,136253,
I,23,Sample X215,138847,
I,24,Sample X216,133373,
J,1,Sample X217,131911,
J,2,Sample X218,130411,
J,3,Sample X219,131871,
J,4,Sample X220,133111,
J,5,Sample X221,134808,
J,6,Sample X222,131946,
J,7,Sample X223,130720,
J,8,Sample X224,114586,
J,9,Sample X225,100241,
J,10,Sample X226,106915,
J,11,Sample X227,117730,
J,12,Sample X228,114205,
J,13,Sample X229,114733,
J,14,Sample X230,115491,
J,15,Sample X231,112608,
J,16,Sample X232,111753,
J,17,Sample X233,128501,
J,18,Sample X234,136413,
J,19,Sample X235,137147,
J,20,Sample X236,134164,
J,21,Sample X237,135270,
J,22,Sample X238,136001,
J,23,Sample X239,136211,
J,24,Sample X240,132979,
K,1,Sample X241,136436,
K,2,Sample X242,112931,
K,3,Sample X243,124657,
K,4,Sample X244,129287,
K,5,Sample X245,121197,
K,6,Sample X246,131735,
K,7,Sample X247,121562,
K,8,Sample X248,118329,
K,9,Sample X249,121014,
K,10,Sample X250,106405,
K,11,Sample X251,107557,
K,12,Sample X252,120198,
K,13,Sample X253,2754,
K,14,Sample X254,3361,
K,15,Sample X255,52197,
K,16,Sample X256,103102,
K,17,Sample X257,117013,
K,18,Sample X258,132003,
K,19,Sample X259,139509,
K,20,Sample X260,139281,
K,21,Sample X261,138617,
K,22,Sample X262,141222,
K,23,Sample X263,139124,
K,24,Sample X264,133500,
L,1,Sample X265,134600,
L,2,Sample X266,133934,
L,3,Sample X267,137290,
L,4,Sample X268,136742,
L,5,Sample X269,132804,
L,6,Sample X270,131602,
L,7,Sample X271,126062,
L,8,Sample X272,123668,
L,9,Sample X273,124322,
L,10,Sample X274,121180,
L,11,Sample X275,112279,
L,12,Sample X276,118488,
L,13,Sample X277,106876,
L,14,Sample X278,111516,
L,15,Sample X279,121673,
L,16,Sample X280,130084,
L,17,Sample X281,134662,
L,18,Sample X282,136375,
L,19,Sample X283,138565,
L,20,Sample X284,137237,
L,21,Sample X285,135174,
L,22,Sample X286,139220,
L,23,Sample X287,141923,
L,24,Sample X288,131651,
M,1,Sample X289,136713,
M,2,Sample X290,134684,
M,3,Sample X291,132503,
M,4,Sample X292,129746,
M,5,Sample X293,124091,
M,6,Sample X294,123298,
M,7,Sample X295,113109,
M,8,Sample X296,127699,
M,9,Sample X297,130981,
M,10,Sample X298,124177,
M,11,Sample X299,124445,
