Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,130171,
A,2,Sample X2,136617,
A,3,Sample X3,136363,
A,4,Sample X4,130752,
A,5,Sample X5,142302,
A,6,Sample X6,132521,
A,7,Sample X7,136877,
A,8,Sample X8,129764,
A,9,Sample X9,2236,
A,10,Sample X10,2203,
A,11,Sample X11,2214,
A,12,Sample X12,2241,
A,13,Sample X13,8334,
A,14,Sample X14,19191,
A,15,Sample X15,49662,
A,16,Sample X16,104663,
A,17,Sample X17,109292,
A,18,Sample X18,130398,
A,19,Sample X19,129231,
A,20,Sample X20,139895,
A,21,Sample X21,139299,
A,22,Sample X22,139275,
A,23,Sample X23,138702,
A,24,Sample X24,141826,
B,1,Sample X25,140443,
B,2,Sample X26,140485,
B,3,Sample X27,142411,
B,4,Sample X28,142151,
B,5,Sample X29,136783,
B,6,Sample X30,142020,
B,7,Sample X31,135760,
B,8,Sample X32,140267,
B,9,Sample X33,136573,
B,10,Sample X34,134538,
B,11,Sample X35,136773,
B,12,Sample X36,139392,
B,13,Sample X37,140537,
B,14,Sample X38,136259,
B,15,Sample X39,135647,
B,16,Sample X40,136463,
B,17,Sample X41,144423,
B,18,Sample X42,140660,
B,19,Sample X43,142588,
B,20,Sample X44,143304,
B,21,Sample X45,144762,
B,22,Sample X46,147552,
B,23,Sample X47,141492,
B,24,Sample X48,137065,
C,1,Sample X49,144265,
C,2,Sample X50,152934,
C,3,Sample X51,151640,
C,4,Sample X52,150333,
C,5,Sample X53,141705,
C,6,Sample X54,140777,
C,7,Sample X55,148082,
C,8,Sample X56,142210,
C,9,Sample X57,139674,
C,10,Sample X58,137940,
C,11,Sample X59,136673,
C,12,Sample X60,134693,
C,13,Sample X61,128491,
C,14,Sample X62,137996,
C,15,Sample X63,140201,
C,16,Sample X64,145854,
C,17,Sample X65,141301,
C,18,Sample X66,138581,
C,19,Sample X67,144321,
C,20,Sample X68,145168,
C,21,Sample X69,146887,
C,22,Sample X70,145383,
C,23,Sample X71,142454,
C,24,Sample X72,140790,
D,1,Sample X73,136548,
D,2,Sample X74,146208,
D,3,Sample X75,143769,
D,4,Sample X76,142464,
D,5,Sample X77,133963,
D,6,Sample X78,143026,
D,7,Sample X79,136860,
D,8,Sample X80,143226,
D,9,Sample X81,134895,
D,10,Sample X82,134180,
D,11,Sample X83,137286,
D,12,Sample X84,128118,
D,13,Sample X85,137646,
D,14,Sample X86,137981,
D,15,Sample X87,127050,
D,16,Sample X88,131426,
D,17,Sample X89,145860,
D,18,Sample X90,140180,
D,19,Sample X91,146841,
D,20,Sample X92,143267,
D,21,Sample X93,144808,
D,22,Sample X94,143461,
D,23,Sample X95,145947,
D,24,Sample X96,143045,
E,1,Sample X97,142802,
E,2,Sample X98,141978,
E,3,Sample X99,143330,
E,4,Sample X100,143562,
E,5,Sample X101,137313,
E,6,Sample X102,141016,
E,7,Sample X103,137464,
E,8,Sample X104,135886,
E,9,Sample X105,135633,
E,10,Sample X106,137598,
E,11,Sample X107,129738,
E,12,Sample X108,123896,
E,13,Sample X109,131175,
E,14,Sample X110,141019,
E,15,Sample X111,140082,
E,16,Sample X112,144064,
E,17,Sample X113,139268,
E,18,Sample X114,145667,
E,19,Sample X115,145792,
E,20,Sample X116,146016,
E,21,Sample X117,145814,
E,22,Sample X118,147939,
E,23,Sample X119,142977,
E,24,Sample X120,140844,
F,1,Sample X121,144347,
F,2,Sample X122,113192,
F,3,Sample X123,132240,
F,4,Sample X124,138304,
F,5,Sample X125,138805,
F,6,Sample X126,144827,
F,7,Sample X127,136895,
F,8,Sample X128,143643,
F,9,Sample X129,141542,
F,10,Sample X130,140646,
F,11,Sample X131,138263,
F,12,Sample X132,136080,
F,13,Sample X133,82884,
F,14,Sample X134,131573,
F,15,Sample X135,136352,
F,16,Sample X136,142876,
F,17,Sample X137,143692,
F,18,Sample X138,149005,
F,19,Sample X139,150811,
F,20,Sample X140,151592,
F,21,Sample X141,145630,
F,22,Sample X142,146634,
F,23,Sample X143,143396,
F,24,Sample X144,140744,
G,1,Sample X145,143269,
G,2,Sample X146,138566,
G,3,Sample X147,145387,
G,4,Sample X148,140600,
G,5,Sample X149,150123,
G,6,Sample X150,137751,
G,7,Sample X151,133651,
G,8,Sample X152,133709,
G,9,Sample X153,118834,
G,10,Sample X154,135977,
G,11,Sample X155,119413,
G,12,Sample X156,117998,
G,13,Sample X157,97881,
G,14,Sample X158,129610,
G,15,Sample X159,130396,
G,16,Sample X160,136312,
G,17,Sample X161,137376,
G,18,Sample X162,141044,
G,19,Sample X163,144428,
G,20,Sample X164,149524,
G,21,Sample X165,150466,
G,22,Sample X166,147509,
G,23,Sample X167,150412,
G,24,Sample X168,138073,
H,1,Sample X169,141712,
H,2,Sample X170,141857,
H,3,Sample X171,139061,
H,4,Sample X172,138134,
H,5,Sample X173,136464,
H,6,Sample X174,117119,
H,7,Sample X175,131018,
H,8,Sample X176,121461,
H,9,Sample X177,108700,
