Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,173780,
A,2,Sample X2,152146,
A,3,Sample X3,153237,
A,4,Sample X4,149794,
A,5,Sample X5,130966,
A,6,Sample X6,164936,
A,7,Sample X7,122593,
A,8,Sample X8,116015,
A,9,Sample X9,2269,
A,10,Sample X10,2295,
A,11,Sample X11,2037,
A,12,Sample X12,1713,
A,13,Sample X13,7514,
A,14,Sample X14,11046,
A,15,Sample X15,101967,
A,16,Sample X16,102317,
A,17,Sample X17,123037,
A,18,Sample X18,138341,
A,19,Sample X19,136392,
A,20,Sample X20,139379,
A,21,Sample X21,146454,
A,22,Sample X22,148583,
A,23,Sample X23,138023,
A,24,Sample X24,145632,
B,1,Sample X25,155060,
B,2,Sample X26,151698,
B,3,Sample X27,103624,
B,4,Sample X28,150503,
B,5,Sample X29,155874,
B,6,Sample X30,156402,
B,7,Sample X31,149573,
B,8,Sample X32,103591,
B,9,Sample X33,155442,
B,10,Sample X34,143397,
B,11,Sample X35,158376,
B,12,Sample X36,154945,
B,13,Sample X37,128580,
B,14,Sample X38,146463,
B,15,Sample X39,144070,
B,16,Sample X40,138468,
B,17,Sample X41,154070,
B,18,Sample X42,151078,
B,19,Sample X43,96859,
B,20,Sample X44,145190,
B,21,Sample X45,152161,
B,22,Sample X46,80472,
B,23,Sample X47,154273,
B,24,Sample X48,128870,
C,1,Sample X49,152179,
C,2,Sample X50,154581,
C,3,Sample X51,162687,
C,4,Sample X52,153975,
C,5,Sample X53,150040,
C,6,Sample X54,118773,
C,7,Sample X55,160435,
C,8,Sample X56,159884,
C,9,Sample X57,161342,
C,10,Sample X58,149110,
C,11,Sample X59,152714,
C,12,Sample X60,147928,
C,13,Sample X61,157862,
C,14,Sample X62,149624,
C,15,Sample X63,149555,
C,16,Sample X64,150765,
C,17,Sample X65,149696,
C,18,Sample X66,143563,
C,19,Sample X67,146949,
C,20,Sample X68,131941,
C,21,Sample X69,156718,
C,22,Sample X70,148100,
C,23,Sample X71,159782,
C,24,Sample X72,156853,
D,1,Sample X73,161020,
D,2,Sample X74,123404,
D,3,Sample X75,141942,
D,4,Sample X76,149052,
D,5,Sample X77,152072,
D,6,Sample X78,158298,
D,7,Sample X79,152120,
D,8,Sample X80,155791,
D,9,Sample X81,151909,
D,10,Sample X82,153882,
D,11,Sample X83,156135,
D,12,Sample X84,144736,
D,13,Sample X85,150734,
D,14,Sample X86,145284,
D,15,Sample X87,143607,
D,16,Sample X88,148450,
D,17,Sample X89,141494,
D,18,Sample X90,145993,
D,19,Sample X91,148047,
D,20,Sample X92,126765,
D,21,Sample X93,136657,
D,22,Sample X94,130280,
D,23,Sample X95,150418,
