Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,149455,
A,2,Sample X2,155616,
A,3,Sample X3,157095,
A,4,Sample X4,157370,
A,5,Sample X5,156189,
A,6,Sample X6,153447,
A,7,Sample X7,154244,
A,8,Sample X8,152612,
A,9,Sample X9,2252,
A,10,Sample X10,2227,
A,11,Sample X11,2278,
A,12,Sample X12,2277,
A,13,Sample X13,2443,
A,14,Sample X14,52164,
A,15,Sample X15,57145,
A,16,Sample X16,110184,
A,17,Sample X17,142754,
A,18,Sample X18,146762,
A,19,Sample X19,150239,
A,20,Sample X20,154688,
A,21,Sample X21,152001,
A,22,Sample X22,149677,
A,23,Sample X23,155865,
A,24,Sample X24,152694,
B,1,Sample X25,159874,
B,2,Sample X26,158455,
B,3,Sample X27,155718,
B,4,Sample X28,159760,
B,5,Sample X29,153054,
B,6,Sample X30,164566,
B,7,Sample X31,156051,
B,8,Sample X32,156516,
B,9,Sample X33,151795,
B,10,Sample X34,153470,
B,11,Sample X35,156912,
B,12,Sample X36,156573,
B,13,Sample X37,154212,
B,14,Sample X38,150353,
B,15,Sample X39,154496,
B,16,Sample X40,154540,
B,17,Sample X41,156553,
B,18,Sample X42,154838,
B,19,Sample X43,157649,
B,20,Sample X44,156922,
B,21,Sample X45,156117,
B,22,Sample X46,160368,
B,23,Sample X47,157761,
B,24,Sample X48,155461,
C,1,Sample X49,156987,
C,2,Sample X50,143301,
C,3,Sample X51,153969,
C,4,Sample X52,159369,
C,5,Sample X53,158578,
C,6,Sample X54,161864,
C,7,Sample X55,159402,
C,8,Sample X56,157205,
C,9,Sample X57,151889,
C,10,Sample X58,155753,
C,11,Sample X59,152469,
C,12,Sample X60,153319,
C,13,Sample X61,148382,
C,14,Sample X62,149198,
C,15,Sample X63,151805,
C,16,Sample X64,155193,
C,17,Sample X65,153091,
C,18,Sample X66,154555,
C,19,Sample X67,160383,
C,20,Sample X68,156398,
C,21,Sample X69,151554,
C,22,Sample X70,157030,
C,23,Sample X71,153211,
C,24,Sample X72,151318,
D,1,Sample X73,159916,
D,2,Sample X74,28107,
D,3,Sample X75,134476,
D,4,Sample X76,143939,
D,5,Sample X77,151561,
D,6,Sample X78,153979,
D,7,Sample X79,152754,
D,8,Sample X80,151955,
D,9,Sample X81,153363,
D,10,Sample X82,159359,
D,11,Sample X83,160073,
D,12,Sample X84,153956,
D,13,Sample X85,140931,
D,14,Sample X86,149888,
D,15,Sample X87,148911,
D,16,Sample X88,151434,
D,17,Sample X89,148429,
D,18,Sample X90,153600,
D,19,Sample X91,156284,
D,20,Sample X92,152562,
D,21,Sample X93,151253,
D,22,Sample X94,155405,
D,23,Sample X95,156413,
D,24,Sample X96,152609,
E,1,Sample X97,162947,
E,2,Sample X98,154282,
E,3,Sample X99,153138,
E,4,Sample X100,154978,
E,5,Sample X101,148200,
E,6,Sample X102,155569,
E,7,Sample X103,148304,
E,8,Sample X104,148092,
E,9,Sample X105,154944,
E,10,Sample X106,148673,
E,11,Sample X107,146890,
E,12,Sample X108,145237,
E,13,Sample X109,2691,
E,14,Sample X110,2671,
E,15,Sample X111,2711,
E,16,Sample X112,41041,
E,17,Sample X113,122247,
E,18,Sample X114,138102,
E,19,Sample X115,149160,
E,20,Sample X116,147641,
E,21,Sample X117,150719,
E,22,Sample X118,157228,
E,23,Sample X119,154314,
E,24,Sample X120,157694,
F,1,Sample X121,155705,
F,2,Sample X122,27040,
F,3,Sample X123,109998,
F,4,Sample X124,140419,
F,5,Sample X125,145298,
F,6,Sample X126,142253,
F,7,Sample X127,142679,
F,8,Sample X128,137931,
F,9,Sample X129,134798,
F,10,Sample X130,130121,
F,11,Sample X131,139782,
F,12,Sample X132,140653,
F,13,Sample X133,89265,
F,14,Sample X134,127576,
F,15,Sample X135,131115,
F,16,Sample X136,135454,
F,17,Sample X137,135896,
F,18,Sample X138,144946,
F,19,Sample X139,143094,
F,20,Sample X140,143485,
F,21,Sample X141,148802,
F,22,Sample X142,152443,
F,23,Sample X143,159420,
F,24,Sample X144,155029,
G,1,Sample X145,156356,
G,2,Sample X146,151891,
G,3,Sample X147,151739,
G,4,Sample X148,151364,
G,5,Sample X149,142483,
G,6,Sample X150,137253,
G,7,Sample X151,134788,
G,8,Sample X152,126460,
G,9,Sample X153,134060,
G,10,Sample X154,135329,
G,11,Sample X155,134658,
G,12,Sample X156,133454,
G,13,Sample X157,44675,
G,14,Sample X158,117863,
G,15,Sample X159,130544,
G,16,Sample X160,129539,
G,17,Sample X161,130721,
G,18,Sample X162,127205,
G,19,Sample X163,128350,
G,20,Sample X164,139369,
G,21,Sample X165,149642,
G,22,Sample X166,146069,
G,23,Sample X167,151946,
G,24,Sample X168,156814,
H,1,Sample X169,158267,
H,2,Sample X170,148365,
H,3,Sample X171,148650,
H,4,Sample X172,144578,
H,5,Sample X173,133459,
H,6,Sample X174,133099,
H,7,Sample X175,133238,
H,8,Sample X176,124015,
H,9,Sample X177,126349,
H,10,Sample X178,136273,
H,11,Sample X179,130252,
H,12,Sample X180,126094,
H,13,Sample X181,120769,
H,14,Sample X182,121414,
H,15,Sample X183,121971,
H,16,Sample X184,128090,
H,17,Sample X185,125646,
H,18,Sample X186,123749,
H,19,Sample X187,127790,
H,20,Sample X188,131596,
H,21,Sample X189,141239,
H,22,Sample X190,150193,
H,23,Sample X191,154234,
H,24,Sample X192,159700,
I,1,Sample X193,157674,
I,2,Sample X194,152082,
I,3,Sample X195,148905,
I,4,Sample X196,157103,
I,5,Sample X197,145117,
I,6,Sample X198,138159,
I,7,Sample X199,123901,
I,8,Sample X200,128652,
I,9,Sample X201,125806,
I,10,Sample X202,132510,
I,11,Sample X203,127835,
I,12,Sample X204,123328,
I,13,Sample X205,2498,
I,14,Sample X206,2499,
I,15,Sample X207,4199,
I,16,Sample X208,91081,
I,17,Sample X209,117901,
I,18,Sample X210,123289,
I,19,Sample X211,128932,
I,20,Sample X212,137563,
I,21,Sample X213,148501,
I,22,Sample X214,152836,
I,23,Sample X215,158315,
I,24,Sample X216,152400,
J,1,Sample X217,162062,
J,2,Sample X218,161419,
J,3,Sample X219,157230,
J,4,Sample X220,148538,
J,5,Sample X221,139441,
J,6,Sample X222,133081,
J,7,Sample X223,130573,
J,8,Sample X224,134347,
J,9,Sample X225,134331,
J,10,Sample X226,126110,
J,11,Sample X227,123994,
J,12,Sample X228,126013,
J,13,Sample X229,116198,
J,14,Sample X230,129897,
J,15,Sample X231,129991,
J,16,Sample X232,119859,
J,17,Sample X233,128305,
J,18,Sample X234,131017,
J,19,Sample X235,133400,
J,20,Sample X236,128356,
J,21,Sample X237,140154,
J,22,Sample X238,147654,
J,23,Sample X239,158424,
J,24,Sample X240,158447,
K,1,Sample X241,155120,
K,2,Sample X242,155926,
K,3,Sample X243,150264,
K,4,Sample X244,150406,
K,5,Sample X245,137015,
K,6,Sample X246,130028,
K,7,Sample X247,138808,
K,8,Sample X248,137715,
K,9,Sample X249,120975,
K,10,Sample X250,126571,
K,11,Sample X251,118712,
K,12,Sample X252,110676,
K,13,Sample X253,128352,
K,14,Sample X254,122355,
K,15,Sample X255,118485,
K,16,Sample X256,127786,
K,17,Sample X257,121510,
K,18,Sample X258,137711,
K,19,Sample X259,136285,
K,20,Sample X260,137500,
K,21,Sample X261,144113,
K,22,Sample X262,153046,
K,23,Sample X263,156874,
K,24,Sample X264,162527,
L,1,Sample X265,155130,
L,2,Sample X266,29776,
L,3,Sample X267,82102,
L,4,Sample X268,127061,
L,5,Sample X269,152553,
L,6,Sample X270,151980,
L,7,Sample X271,142444,
L,8,Sample X272,142661,
L,9,Sample X273,128984,
L,10,Sample X274,117777,
L,11,Sample X275,126253,
L,12,Sample X276,129359,
L,13,Sample X277,118325,
L,14,Sample X278,126965,
L,15,Sample X279,121979,
L,16,Sample X280,133402,
L,17,Sample X281,137902,
L,18,Sample X282,137834,
L,19,Sample X283,142209,
L,20,Sample X284,146201,
L,21,Sample X285,149798,
L,22,Sample X286,150685,
L,23,Sample X287,156076,
L,24,Sample X288,158730,
M,1,Sample X289,158884,
M,2,Sample X290,152311,
M,3,Sample X291,152274,
M,4,Sample X292,149527,
M,5,Sample X293,153585,
M,6,Sample X294,146681,
M,7,Sample X295,150772,
M,8,Sample X296,141430,
M,9,Sample X297,139576,
M,10,Sample X298,132694,
M,11,Sample X299,136155,
M,12,Sample X300,142259,
M,13,Sample X301,132546,
M,14,Sample X302,141024,
M,15,Sample X303,141073,
M,16,Sample X304,138132,
M,17,Sample X305,147994,
M,18,Sample X306,149205,
M,19,Sample X307,145730,
M,20,Sample X308,151608,
M,21,Sample X309,155775,
M,22,Sample X310,156627,
M,23,Sample X311,155295,
M,24,Sample X312,154137,
N,1,Sample X313,159167,
N,2,Sample X314,161545,
N,3,Sample X315,150728,
N,4,Sample X316,158322,
N,5,Sample X317,149225,
N,6,Sample X318,149522,
N,7,Sample X319,148786,
N,8,Sample X320,145572,
N,9,Sample X321,142892,
N,10,Sample X322,144283,
N,11,Sample X323,148941,
