Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,160184,
A,2,Sample X2,166540,
A,3,Sample X3,165345,
A,4,Sample X4,161764,
A,5,Sample X5,162503,
A,6,Sample X6,163261,
A,7,Sample X7,157535,
A,8,Sample X8,159859,
A,9,Sample X9,2306,
A,10,Sample X10,2218,
A,11,Sample X11,2257,
A,12,Sample X12,2244,
A,13,Sample X13,2900,
A,14,Sample X14,15246,
A,15,Sample X15,81506,
A,16,Sample X16,110991,
A,17,Sample X17,149523,
A,18,Sample X18,153699,
A,19,Sample X19,158168,
A,20,Sample X20,162262,
A,21,Sample X21,163605,
A,22,Sample X22,165097,
A,23,Sample X23,170742,
A,24,Sample X24,157484,
B,1,Sample X25,160691,
B,2,Sample X26,164058,
B,3,Sample X27,166456,
B,4,Sample X28,160495,
B,5,Sample X29,163704,
B,6,Sample X30,167836,
B,7,Sample X31,158207,
B,8,Sample X32,161851,
B,9,Sample X33,164464,
B,10,Sample X34,160678,
B,11,Sample X35,162286,
B,12,Sample X36,156635,
B,13,Sample X37,162009,
B,14,Sample X38,156774,
B,15,Sample X39,157052,
B,16,Sample X40,161986,
B,17,Sample X41,164412,
B,18,Sample X42,166067,
B,19,Sample X43,160560,
B,20,Sample X44,167864,
B,21,Sample X45,164906,
B,22,Sample X46,167025,
B,23,Sample X47,169621,
B,24,Sample X48,164795,
C,1,Sample X49,161012,
C,2,Sample X50,169972,
C,3,Sample X51,166748,
C,4,Sample X52,162846,
C,5,Sample X53,169849,
C,6,Sample X54,166559,
C,7,Sample X55,167096,
C,8,Sample X56,159801,
C,9,Sample X57,165950,
C,10,Sample X58,159922,
C,11,Sample X59,166986,
C,12,Sample X60,164936,
C,13,Sample X61,170523,
C,14,Sample X62,170093,
C,15,Sample X63,168124,
C,16,Sample X64,162539,
C,17,Sample X65,163940,
C,18,Sample X66,162539,
C,19,Sample X67,161592,
C,20,Sample X68,158705,
C,21,Sample X69,162065,
C,22,Sample X70,157231,
C,23,Sample X71,162945,
C,24,Sample X72,159139,
D,1,Sample X73,162326,
D,2,Sample X74,151220,
D,3,Sample X75,155906,
D,4,Sample X76,165351,
D,5,Sample X77,159274,
D,6,Sample X78,161478,
D,7,Sample X79,166477,
D,8,Sample X80,168032,
D,9,Sample X81,164438,
D,10,Sample X82,159927,
D,11,Sample X83,164391,
D,12,Sample X84,163135,
D,13,Sample X85,159447,
D,14,Sample X86,161961,
D,15,Sample X87,164015,
D,16,Sample X88,167649,
D,17,Sample X89,164971,
D,18,Sample X90,162988,
D,19,Sample X91,162576,
D,20,Sample X92,171897,
D,21,Sample X93,176259,
D,22,Sample X94,162693,
D,23,Sample X95,159952,
D,24,Sample X96,164756,
E,1,Sample X97,166875,
E,2,Sample X98,181362,
E,3,Sample X99,177152,
E,4,Sample X100,168636,
E,5,Sample X101,172679,
E,6,Sample X102,172978,
E,7,Sample X103,166546,
E,8,Sample X104,162646,
E,9,Sample X105,167232,
E,10,Sample X106,165681,
E,11,Sample X107,166016,
E,12,Sample X108,157723,
E,13,Sample X109,146275,
E,14,Sample X110,155522,
E,15,Sample X111,165506,
E,16,Sample X112,171185,
E,17,Sample X113,165575,
E,18,Sample X114,168341,
E,19,Sample X115,165136,
E,20,Sample X116,166282,
E,21,Sample X117,163161,
E,22,Sample X118,159130,
E,23,Sample X119,162321,
E,24,Sample X120,164407,
F,1,Sample X121,156368,
F,2,Sample X122,162496,
F,3,Sample X123,157079,
F,4,Sample X124,162200,
F,5,Sample X125,157903,
F,6,Sample X126,155471,
F,7,Sample X127,158537,
F,8,Sample X128,158581,
F,9,Sample X129,162431,
F,10,Sample X130,157310,
F,11,Sample X131,159837,
F,12,Sample X132,163836,
F,13,Sample X133,2644,
F,14,Sample X134,2683,
F,15,Sample X135,133552,
F,16,Sample X136,159596,
F,17,Sample X137,161829,
F,18,Sample X138,164861,
F,19,Sample X139,166174,
F,20,Sample X140,163425,
F,21,Sample X141,161926,
F,22,Sample X142,160513,
F,23,Sample X143,167945,
F,24,Sample X144,162569,
G,1,Sample X145,165391,
G,2,Sample X146,2852,
G,3,Sample X147,2857,
G,4,Sample X148,3137,
G,5,Sample X149,144536,
G,6,Sample X150,163125,
G,7,Sample X151,161401,
G,8,Sample X152,163073,
G,9,Sample X153,166684,
G,10,Sample X154,159960,
G,11,Sample X155,161125,
G,12,Sample X156,166724,
G,13,Sample X157,160805,
G,14,Sample X158,161017,
G,15,Sample X159,159871,
G,16,Sample X160,171960,
G,17,Sample X161,161844,
G,18,Sample X162,166624,
G,19,Sample X163,166197,
G,20,Sample X164,161632,
G,21,Sample X165,155575,
G,22,Sample X166,161677,
G,23,Sample X167,163290,
G,24,Sample X168,162439,
H,1,Sample X169,164952,
H,2,Sample X170,165165,
H,3,Sample X171,170559,
H,4,Sample X172,170089,
H,5,Sample X173,169976,
H,6,Sample X174,170280,
H,7,Sample X175,170532,
H,8,Sample X176,167799,
H,9,Sample X177,163249,
H,10,Sample X178,159929,
H,11,Sample X179,156668,
H,12,Sample X180,152935,
H,13,Sample X181,150358,
H,14,Sample X182,152819,
H,15,Sample X183,162453,
H,16,Sample X184,158854,
H,17,Sample X185,159226,
H,18,Sample X186,167104,
H,19,Sample X187,162310,
H,20,Sample X188,165637,
H,21,Sample X189,160763,
H,22,Sample X190,163623,
H,23,Sample X191,162021,
H,24,Sample X192,163049,
I,1,Sample X193,166090,
I,2,Sample X194,2751,
I,3,Sample X195,6421,
I,4,Sample X196,161575,
I,5,Sample X197,173225,
I,6,Sample X198,173032,
I,7,Sample X199,167704,
I,8,Sample X200,163015,
I,9,Sample X201,157224,
I,10,Sample X202,153621,
I,11,Sample X203,141010,
I,12,Sample X204,143181,
I,13,Sample X205,139795,
I,14,Sample X206,142295,
I,15,Sample X207,147371,
I,16,Sample X208,159291,
I,17,Sample X209,155697,
I,18,Sample X210,164884,
I,19,Sample X211,167677,
I,20,Sample X212,169118,
I,21,Sample X213,165795,
I,22,Sample X214,171672,
I,23,Sample X215,167888,
I,24,Sample X216,164856,
J,1,Sample X217,167790,
J,2,Sample X218,161832,
J,3,Sample X219,166108,
J,4,Sample X220,169054,
J,5,Sample X221,170518,
J,6,Sample X222,163099,
J,7,Sample X223,163298,
J,8,Sample X224,161479,
J,9,Sample X225,157147,
J,10,Sample X226,147254,
J,11,Sample X227,144197,
J,12,Sample X228,147072,
J,13,Sample X229,143228,
J,14,Sample X230,149555,
J,15,Sample X231,150574,
J,16,Sample X232,161151,
J,17,Sample X233,165327,
J,18,Sample X234,170548,
J,19,Sample X235,165887,
J,20,Sample X236,171214,
J,21,Sample X237,174819,
J,22,Sample X238,170814,
J,23,Sample X239,168953,
J,24,Sample X240,168588,
K,1,Sample X241,167013,
K,2,Sample X242,150445,
K,3,Sample X243,155402,
K,4,Sample X244,167721,
K,5,Sample X245,167715,
K,6,Sample X246,164432,
K,7,Sample X247,167029,
K,8,Sample X248,161334,
K,9,Sample X249,155641,
K,10,Sample X250,159725,
K,11,Sample X251,154784,
K,12,Sample X252,155092,
K,13,Sample X253,150312,
K,14,Sample X254,151626,
K,15,Sample X255,152131,
K,16,Sample X256,161574,
K,17,Sample X257,164795,
K,18,Sample X258,164333,
K,19,Sample X259,164207,
K,20,Sample X260,163739,
K,21,Sample X261,172089,
K,22,Sample X262,160486,
K,23,Sample X263,165260,
K,24,Sample X264,163996,
L,1,Sample X265,165105,
L,2,Sample X266,163296,
L,3,Sample X267,167265,
L,4,Sample X268,167409,
L,5,Sample X269,171136,
L,6,Sample X270,167376,
L,7,Sample X271,171688,
L,8,Sample X272,166623,
L,9,Sample X273,168290,
L,10,Sample X274,168638,
L,11,Sample X275,161591,
L,12,Sample X276,164464,
L,13,Sample X277,160278,
L,14,Sample X278,163524,
L,15,Sample X279,164305,
L,16,Sample X280,163822,
L,17,Sample X281,170988,
L,18,Sample X282,168198,
L,19,Sample X283,163389,
L,20,Sample X284,165478,
L,21,Sample X285,171249,
L,22,Sample X286,165955,
L,23,Sample X287,175097,
L,24,Sample X288,165623,
M,1,Sample X289,169490,
M,2,Sample X290,164725,
M,3,Sample X291,168522,
M,4,Sample X292,165645,
M,5,Sample X293,174501,
M,6,Sample X294,166074,
M,7,Sample X295,167728,
M,8,Sample X296,166252,
M,9,Sample X297,164915,
M,10,Sample X298,175798,
M,11,Sample X299,170689,
M,12,Sample X300,173406,
M,13,Sample X301,166298,
M,14,Sample X302,172079,
M,15,Sample X303,167759,
M,16,Sample X304,175296,
M,17,Sample X305,169339,
M,18,Sample X306,168959,
M,19,Sample X307,173683,
M,20,Sample X308,170668,
M,21,Sample X309,172035,
M,22,Sample X310,175149,
M,23,Sample X311,171640,
M,24,Sample X312,162490,
N,1,Sample X313,157737,
N,2,Sample X314,163383,
N,3,Sample X315,163554,
N,4,Sample X316,166515,
N,5,Sample X317,168187,
N,6,Sample X318,168476,
N,7,Sample X319,163827,
N,8,Sample X320,160192,
N,9,Sample X321,161896,
N,10,Sample X322,167549,
N,11,Sample X323,158268,
N,12,Sample X324,163933,
N,13,Sample X325,153505,
N,14,Sample X326,166233,
N,15,Sample X327,159435,
N,16,Sample X328,174515,
N,17,Sample X329,163204,
N,18,Sample X330,160268,
N,19,Sample X331,163935,
