Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,139822,
A,2,Sample X2,151826,
A,3,Sample X3,151652,
A,4,Sample X4,146992,
A,5,Sample X5,144945,
A,6,Sample X6,150182,
A,7,Sample X7,143664,
A,8,Sample X8,146421,
A,9,Sample X9,2512,
A,10,Sample X10,2571,
A,11,Sample X11,2520,
A,12,Sample X12,2483,
A,13,Sample X13,2705,
A,14,Sample X14,15234,
A,15,Sample X15,47562,
A,16,Sample X16,52748,
A,17,Sample X17,99257,
A,18,Sample X18,129621,
A,19,Sample X19,134544,
A,20,Sample X20,141941,
A,21,Sample X21,144842,
A,22,Sample X22,153076,
A,23,Sample X23,153355,
A,24,Sample X24,138872,
B,1,Sample X25,154023,
B,2,Sample X26,163267,
B,3,Sample X27,152331,
B,4,Sample X28,154905,
B,5,Sample X29,157016,
B,6,Sample X30,150679,
B,7,Sample X31,152660,
B,8,Sample X32,144995,
B,9,Sample X33,145060,
B,10,Sample X34,143726,
B,11,Sample X35,142836,
B,12,Sample X36,143828,
B,13,Sample X37,139871,
B,14,Sample X38,140095,
B,15,Sample X39,138445,
B,16,Sample X40,137806,
B,17,Sample X41,141447,
B,18,Sample X42,145354,
B,19,Sample X43,138931,
B,20,Sample X44,143849,
B,21,Sample X45,141353,
B,22,Sample X46,143339,
B,23,Sample X47,144851,
B,24,Sample X48,135313,
C,1,Sample X49,160389,
C,2,Sample X50,157014,
C,3,Sample X51,157434,
C,4,Sample X52,154674,
C,5,Sample X53,156007,
C,6,Sample X54,154905,
C,7,Sample X55,149482,
C,8,Sample X56,148942,
C,9,Sample X57,141230,
C,10,Sample X58,150355,
C,11,Sample X59,144612,
C,12,Sample X60,142925,
C,13,Sample X61,133099,
C,14,Sample X62,139869,
C,15,Sample X63,148506,
C,16,Sample X64,141964,
C,17,Sample X65,139712,
C,18,Sample X66,145768,
C,19,Sample X67,143270,
C,20,Sample X68,148155,
C,21,Sample X69,147734,
C,22,Sample X70,145324,
C,23,Sample X71,146732,
C,24,Sample X72,141961,
D,1,Sample X73,152028,
D,2,Sample X74,133929,
D,3,Sample X75,129098,
D,4,Sample X76,139219,
D,5,Sample X77,145332,
D,6,Sample X78,149916,
D,7,Sample X79,149055,
D,8,Sample X80,144790,
D,9,Sample X81,149507,
D,10,Sample X82,144826,
D,11,Sample X83,143196,
D,12,Sample X84,146491,
D,13,Sample X85,85788,
D,14,Sample X86,84041,
D,15,Sample X87,102065,
D,16,Sample X88,124043,
D,17,Sample X89,135497,
D,18,Sample X90,134438,
D,19,Sample X91,137605,
D,20,Sample X92,137934,
D,21,Sample X93,138612,
D,22,Sample X94,139733,
D,23,Sample X95,141507,
D,24,Sample X96,144040,
E,1,Sample X97,155193,
E,2,Sample X98,25552,
E,3,Sample X99,117932,
E,4,Sample X100,142333,
E,5,Sample X101,132343,
E,6,Sample X102,147709,
E,7,Sample X103,139246,
E,8,Sample X104,140098,
E,9,Sample X105,139439,
E,10,Sample X106,140535,
E,11,Sample X107,141704,
E,12,Sample X108,143002,
E,13,Sample X109,3274,
E,14,Sample X110,3250,
E,15,Sample X111,3527,
E,16,Sample X112,103815,
E,17,Sample X113,119286,
E,18,Sample X114,124335,
E,19,Sample X115,128024,
E,20,Sample X116,129916,
E,21,Sample X117,141628,
E,22,Sample X118,143437,
E,23,Sample X119,145913,
E,24,Sample X120,146538,
F,1,Sample X121,157392,
F,2,Sample X122,145480,
F,3,Sample X123,154589,
F,4,Sample X124,153337,
F,5,Sample X125,145995,
F,6,Sample X126,147234,
F,7,Sample X127,145780,
F,8,Sample X128,138439,
F,9,Sample X129,143414,
F,10,Sample X130,142792,
F,11,Sample X131,136919,
F,12,Sample X132,135826,
F,13,Sample X133,153841,
F,14,Sample X134,144504,
F,15,Sample X135,135386,
F,16,Sample X136,137911,
F,17,Sample X137,134740,
F,18,Sample X138,133072,
F,19,Sample X139,122371,
F,20,Sample X140,125215,
F,21,Sample X141,141102,
F,22,Sample X142,140466,
F,23,Sample X143,150822,
F,24,Sample X144,146060,
G,1,Sample X145,155792,
G,2,Sample X146,3169,
G,3,Sample X147,3205,
G,4,Sample X148,131418,
G,5,Sample X149,133399,
G,6,Sample X150,139827,
G,7,Sample X151,140564,
G,8,Sample X152,142036,
G,9,Sample X153,144188,
G,10,Sample X154,146353,
G,11,Sample X155,142694,
G,12,Sample X156,136632,
G,13,Sample X157,134997,
G,14,Sample X158,136581,
G,15,Sample X159,139757,
G,16,Sample X160,105530,
G,17,Sample X161,143718,
G,18,Sample X162,135189,
G,19,Sample X163,116439,
G,20,Sample X164,125412,
G,21,Sample X165,134892,
G,22,Sample X166,140030,
G,23,Sample X167,149730,
G,24,Sample X168,142600,
H,1,Sample X169,151714,
H,2,Sample X170,113657,
H,3,Sample X171,123218,
H,4,Sample X172,138167,
H,5,Sample X173,141371,
H,6,Sample X174,141469,
H,7,Sample X175,139728,
H,8,Sample X176,142477,
H,9,Sample X177,138187,
H,10,Sample X178,137514,
H,11,Sample X179,140367,
H,12,Sample X180,141419,
H,13,Sample X181,136767,
H,14,Sample X182,138515,
H,15,Sample X183,134327,
H,16,Sample X184,137683,
H,17,Sample X185,131132,
H,18,Sample X186,130052,
H,19,Sample X187,131700,
H,20,Sample X188,133989,
H,21,Sample X189,135422,
H,22,Sample X190,142670,
H,23,Sample X191,149066,
H,24,Sample X192,151822,
I,1,Sample X193,160810,
I,2,Sample X194,141354,
I,3,Sample X195,143206,
I,4,Sample X196,142123,
I,5,Sample X197,138696,
I,6,Sample X198,137788,
I,7,Sample X199,136986,
I,8,Sample X200,146675,
I,9,Sample X201,141829,
I,10,Sample X202,141677,
I,11,Sample X203,138798,
I,12,Sample X204,134188,
I,13,Sample X205,84161,
I,14,Sample X206,109700,
I,15,Sample X207,134136,
I,16,Sample X208,133349,
I,17,Sample X209,130506,
I,18,Sample X210,140495,
I,19,Sample X211,122838,
I,20,Sample X212,133280,
I,21,Sample X213,135757,
I,22,Sample X214,146511,
I,23,Sample X215,148663,
I,24,Sample X216,145666,
J,1,Sample X217,157626,
J,2,Sample X218,141613,
J,3,Sample X219,145835,
J,4,Sample X220,138662,
J,5,Sample X221,139453,
J,6,Sample X222,134196,
J,7,Sample X223,139932,
J,8,Sample X224,143750,
J,9,Sample X225,144773,
J,10,Sample X226,138542,
J,11,Sample X227,145775,
J,12,Sample X228,137907,
J,13,Sample X229,120892,
J,14,Sample X230,140079,
J,15,Sample X231,140530,
J,16,Sample X232,142718,
J,17,Sample X233,138280,
J,18,Sample X234,128549,
J,19,Sample X235,129626,
J,20,Sample X236,126876,
J,21,Sample X237,139725,
J,22,Sample X238,143520,
J,23,Sample X239,145902,
J,24,Sample X240,149106,
K,1,Sample X241,150340,
K,2,Sample X242,125318,
K,3,Sample X243,138889,
K,4,Sample X244,143596,
K,5,Sample X245,141094,
K,6,Sample X246,139017,
K,7,Sample X247,141653,
K,8,Sample X248,135447,
K,9,Sample X249,144422,
K,10,Sample X250,133179,
K,11,Sample X251,132978,
K,12,Sample X252,138425,
K,13,Sample X253,2969,
K,14,Sample X254,8251,
K,15,Sample X255,116477,
K,16,Sample X256,138105,
K,17,Sample X257,111041,
K,18,Sample X258,138327,
K,19,Sample X259,136107,
K,20,Sample X260,85634,
K,21,Sample X261,138328,
K,22,Sample X262,144197,
K,23,Sample X263,149646,
K,24,Sample X264,148106,
L,1,Sample X265,153248,
L,2,Sample X266,150697,
L,3,Sample X267,156027,
L,4,Sample X268,158150,
L,5,Sample X269,146745,
L,6,Sample X270,140056,
L,7,Sample X271,141001,
L,8,Sample X272,143016,
L,9,Sample X273,144842,
L,10,Sample X274,138884,
L,11,Sample X275,134620,
L,12,Sample X276,133595,
L,13,Sample X277,140599,
L,14,Sample X278,138137,
L,15,Sample X279,132775,
L,16,Sample X280,125141,
L,17,Sample X281,137594,
L,18,Sample X282,134144,
L,19,Sample X283,133463,
L,20,Sample X284,128195,
L,21,Sample X285,134946,
L,22,Sample X286,143516,
L,23,Sample X287,151983,
L,24,Sample X288,151926,
M,1,Sample X289,157411,
M,2,Sample X290,148921,
M,3,Sample X291,150562,
M,4,Sample X292,151112,
M,5,Sample X293,142527,
M,6,Sample X294,143200,
M,7,Sample X295,146684,
M,8,Sample X296,143628,
M,9,Sample X297,147147,
M,10,Sample X298,138184,
M,11,Sample X299,127505,
M,12,Sample X300,135749,
M,13,Sample X301,3073,
M,14,Sample X302,116811,
M,15,Sample X303,134256,
M,16,Sample X304,140497,
M,17,Sample X305,136625,
M,18,Sample X306,92351,
M,19,Sample X307,138114,
M,20,Sample X308,132204,
M,21,Sample X309,142657,
M,22,Sample X310,144759,
M,23,Sample X311,152139,
M,24,Sample X312,148554,
N,1,Sample X313,146967,
N,2,Sample X314,121328,
N,3,Sample X315,140682,
N,4,Sample X316,145647,
N,5,Sample X317,140334,
N,6,Sample X318,149533,
N,7,Sample X319,149827,
N,8,Sample X320,134522,
N,9,Sample X321,145305,
N,10,Sample X322,143741,
N,11,Sample X323,143980,
N,12,Sample X324,142361,
N,13,Sample X325,144522,
N,14,Sample X326,146360,
N,15,Sample X327,149572,
N,16,Sample X328,146900,
N,17,Sample X329,144403,
N,18,Sample X330,145183,
N,19,Sample X331,145873,
N,20,Sample X332,147341,
N,21,Sample X333,144336,
N,22,Sample X334,148942,
N,23,Sample X335,150066,
N,24,Sample X336,146417,
O,1,Sample X337,151739,
O,2,Sample X338,150552,
O,3,Sample X339,152990,
O,4,Sample X340,156317,
O,5,Sample X341,151180,
O,6,Sample X342,149192,
O,7,Sample X343,157720,
O,8,Sample X344,155265,
O,9,Sample X345,152888,
O,10,Sample X346,151839,
O,11,Sample X347,155323,
O,12,Sample X348,142309,
O,13,Sample X349,149369,
O,14,Sample X350,141593,
O,15,Sample X351,146381,
O,16,Sample X352,145487,
