Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,5452,
A,2,Sample X2,5508,
A,3,Sample X3,5782,
A,4,Sample X4,5282,
A,5,Sample X5,4834,
A,6,Sample X6,3888,
A,7,Sample X7,5470,
A,8,Sample X8,4204,
A,9,Sample X9,316,
A,10,Sample X10,321,
A,11,Sample X11,326,
A,12,Sample X12,319,
A,13,Sample X13,618,
A,14,Sample X14,948,
A,15,Sample X15,2144,
A,16,Sample X16,4253,
A,17,Sample X17,4700,
A,18,Sample X18,4139,
A,19,Sample X19,5611,
A,20,Sample X20,4079,
A,21,Sample X21,6314,
A,22,Sample X22,5299,
A,23,Sample X23,4226,
A,24,Sample X24,4422,
B,1,Sample X25,7017,
B,2,Sample X26,6468,
B,3,Sample X27,5473,
B,4,Sample X28,7273,
B,5,Sample X29,5464,
B,6,Sample X30,4867,
B,7,Sample X31,5221,
B,8,Sample X32,6076,
B,9,Sample X33,388283,
B,10,Sample X34,370361,
B,11,Sample X35,392973,
B,12,Sample X36,371018,
B,13,Sample X37,418580,
B,14,Sample X38,399134,
B,15,Sample X39,412370,
B,16,Sample X40,332068,
B,17,Sample X41,273640,
B,18,Sample X42,204273,
B,19,Sample X43,151757,
B,20,Sample X44,94950,
B,21,Sample X45,52102,
B,22,Sample X46,27069,
B,23,Sample X47,14308,
B,24,Sample X48,4767,
C,1,Sample X49,5774,
C,2,Sample X50,1601,
C,3,Sample X51,1419,
C,4,Sample X52,1206,
C,5,Sample X53,4203,
C,6,Sample X54,5236,
C,7,Sample X55,4263,
C,8,Sample X56,5330,
C,9,Sample X57,5302,
C,10,Sample X58,5913,
C,11,Sample X59,5555,
C,12,Sample X60,5790,
C,13,Sample X61,5144,
C,14,Sample X62,6637,
C,15,Sample X63,6302,
C,16,Sample X64,5663,
C,17,Sample X65,6613,
C,18,Sample X66,6461,
C,19,Sample X67,5767,
C,20,Sample X68,4809,
C,21,Sample X69,5598,
C,22,Sample X70,6015,
C,23,Sample X71,4637,
C,24,Sample X72,6170,
D,1,Sample X73,6121,
D,2,Sample X74,1019,
D,3,Sample X75,2410,
D,4,Sample X76,5584,
D,5,Sample X77,6969,
D,6,Sample X78,7377,
D,7,Sample X79,6623,
D,8,Sample X80,5212,
D,9,Sample X81,5566,
D,10,Sample X82,4983,
D,11,Sample X83,5863,
D,12,Sample X84,5793,
D,13,Sample X85,4353,
D,14,Sample X86,4321,
D,15,Sample X87,4734,
D,16,Sample X88,4604,
D,17,Sample X89,6331,
D,18,Sample X90,5215,
D,19,Sample X91,5583,
D,20,Sample X92,5789,
D,21,Sample X93,5462,
D,22,Sample X94,5362,
D,23,Sample X95,6006,
D,24,Sample X96,5248,
E,1,Sample X97,5459,
E,2,Sample X98,2771,
E,3,Sample X99,4376,
E,4,Sample X100,4807,
E,5,Sample X101,6151,
E,6,Sample X102,6141,
E,7,Sample X103,5864,
E,8,Sample X104,5574,
E,9,Sample X105,5637,
E,10,Sample X106,6453,
E,11,Sample X107,6221,
E,12,Sample X108,5768,
E,13,Sample X109,1334,
E,14,Sample X110,1310,
E,15,Sample X111,1405,
E,16,Sample X112,1414,
E,17,Sample X113,1501,
E,18,Sample X114,1619,
E,19,Sample X115,1444,
E,20,Sample X116,1372,
E,21,Sample X117,4351,
E,22,Sample X118,6573,
E,23,Sample X119,5879,
E,24,Sample X120,5662,
F,1,Sample X121,6866,
F,2,Sample X122,1670,
F,3,Sample X123,1911,
F,4,Sample X124,2708,
F,5,Sample X125,5091,
F,6,Sample X126,7285,
F,7,Sample X127,7204,
F,8,Sample X128,5553,
F,9,Sample X129,6091,
F,10,Sample X130,6055,
F,11,Sample X131,6041,
F,12,Sample X132,5411,
F,13,Sample X133,1259,
F,14,Sample X134,1482,
F,15,Sample X135,1725,
F,16,Sample X136,2105,
F,17,Sample X137,2344,
F,18,Sample X138,1879,
F,19,Sample X139,5093,
F,20,Sample X140,5893,
F,21,Sample X141,6533,
F,22,Sample X142,6354,
F,23,Sample X143,5354,
F,24,Sample X144,5585,
G,1,Sample X145,6163,
G,2,Sample X146,2180,
G,3,Sample X147,2209,
G,4,Sample X148,3157,
G,5,Sample X149,4529,
G,6,Sample X150,5312,
G,7,Sample X151,5538,
G,8,Sample X152,4656,
G,9,Sample X153,5338,
G,10,Sample X154,5155,
G,11,Sample X155,5795,
G,12,Sample X156,6280,
G,13,Sample X157,5056,
G,14,Sample X158,5392,
G,15,Sample X159,5236,
G,16,Sample X160,4998,
G,17,Sample X161,6085,
G,18,Sample X162,5997,
G,19,Sample X163,5911,
G,20,Sample X164,5879,
G,21,Sample X165,6882,
G,22,Sample X166,5786,
G,23,Sample X167,6266,
G,24,Sample X168,6274,
H,1,Sample X169,5554,
H,2,Sample X170,6000,
H,3,Sample X171,6257,
H,4,Sample X172,6612,
H,5,Sample X173,6388,
H,6,Sample X174,4869,
H,7,Sample X175,5535,
H,8,Sample X176,5733,
H,9,Sample X177,7484,
H,10,Sample X178,4887,
H,11,Sample X179,5732,
H,12,Sample X180,6249,
H,13,Sample X181,5533,
H,14,Sample X182,4975,
H,15,Sample X183,5284,
H,16,Sample X184,5475,
H,17,Sample X185,5903,
H,18,Sample X186,5665,
H,19,Sample X187,5868,
H,20,Sample X188,5562,
H,21,Sample X189,6000,
H,22,Sample X190,5654,
H,23,Sample X191,5990,
H,24,Sample X192,5212,
I,1,Sample X193,5947,
I,2,Sample X194,16697,
I,3,Sample X195,30055,
I,4,Sample X196,29182,
I,5,Sample X197,16925,
I,6,Sample X198,7639,
I,7,Sample X199,6285,
I,8,Sample X200,5048,
I,9,Sample X201,5604,
I,10,Sample X202,5706,
I,11,Sample X203,4888,
I,12,Sample X204,5949,
I,13,Sample X205,1448,
I,14,Sample X206,1369,
I,15,Sample X207,2955,
I,16,Sample X208,5660,
I,17,Sample X209,5679,
I,18,Sample X210,5598,
I,19,Sample X211,5639,
I,20,Sample X212,5490,
I,21,Sample X213,5812,
I,22,Sample X214,6340,
I,23,Sample X215,5758,
I,24,Sample X216,6069,
J,1,Sample X217,5960,
J,2,Sample X218,3451,
J,3,Sample X219,3899,
J,4,Sample X220,4525,
J,5,Sample X221,5333,
J,6,Sample X222,6439,
J,7,Sample X223,5018,
J,8,Sample X224,5712,
J,9,Sample X225,5818,
J,10,Sample X226,5492,
J,11,Sample X227,6242,
J,12,Sample X228,6415,
J,13,Sample X229,1039,
J,14,Sample X230,2376,
J,15,Sample X231,4139,
J,16,Sample X232,4890,
J,17,Sample X233,4770,
J,18,Sample X234,4832,
J,19,Sample X235,5461,
J,20,Sample X236,5701,
J,21,Sample X237,5463,
J,22,Sample X238,5596,
J,23,Sample X239,5517,
J,24,Sample X240,5568,
K,1,Sample X241,4720,
K,2,Sample X242,1020,
K,3,Sample X243,1111,
K,4,Sample X244,1052,
K,5,Sample X245,3288,
K,6,Sample X246,4718,
K,7,Sample X247,4579,
K,8,Sample X248,5349,
K,9,Sample X249,6377,
