Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,145768,
A,2,Sample X2,143196,
A,3,Sample X3,139851,
A,4,Sample X4,143794,
A,5,Sample X5,148025,
A,6,Sample X6,148893,
A,7,Sample X7,148400,
A,8,Sample X8,147609,
A,9,Sample X9,2180,
A,10,Sample X10,2144,
A,11,Sample X11,2098,
A,12,Sample X12,2183,
A,13,Sample X13,2324,
A,14,Sample X14,33575,
A,15,Sample X15,38187,
A,16,Sample X16,90136,
A,17,Sample X17,105152,
A,18,Sample X18,133550,
A,19,Sample X19,134205,
A,20,Sample X20,137739,
A,21,Sample X21,136983,
A,22,Sample X22,144959,
A,23,Sample X23,149011,
A,24,Sample X24,137472,
B,1,Sample X25,150919,
B,2,Sample X26,150028,
B,3,Sample X27,147632,
B,4,Sample X28,141757,
B,5,Sample X29,146947,
B,6,Sample X30,145416,
B,7,Sample X31,146267,
B,8,Sample X32,147711,
B,9,Sample X33,142061,
B,10,Sample X34,145264,
B,11,Sample X35,140692,
B,12,Sample X36,142356,
B,13,Sample X37,141328,
B,14,Sample X38,134093,
B,15,Sample X39,139770,
B,16,Sample X40,140906,
B,17,Sample X41,146177,
B,18,Sample X42,139690,
B,19,Sample X43,143068,
B,20,Sample X44,142723,
B,21,Sample X45,142600,
B,22,Sample X46,147877,
B,23,Sample X47,149532,
B,24,Sample X48,143252,
C,1,Sample X49,147518,
C,2,Sample X50,133914,
C,3,Sample X51,141121,
C,4,Sample X52,145687,
C,5,Sample X53,150561,
C,6,Sample X54,150970,
C,7,Sample X55,149176,
C,8,Sample X56,146785,
C,9,Sample X57,146555,
C,10,Sample X58,147194,
C,11,Sample X59,143992,
C,12,Sample X60,146460,
C,13,Sample X61,143534,
C,14,Sample X62,148969,
C,15,Sample X63,146699,
C,16,Sample X64,145431,
C,17,Sample X65,145691,
C,18,Sample X66,141895,
C,19,Sample X67,148753,
C,20,Sample X68,149625,
C,21,Sample X69,149206,
C,22,Sample X70,151224,
C,23,Sample X71,145929,
C,24,Sample X72,146276,
D,1,Sample X73,140625,
D,2,Sample X74,61587,
D,3,Sample X75,124752,
D,4,Sample X76,139716,
D,5,Sample X77,146630,
D,6,Sample X78,142734,
D,7,Sample X79,141722,
D,8,Sample X80,145312,
D,9,Sample X81,147178,
D,10,Sample X82,145321,
D,11,Sample X83,149284,
D,12,Sample X84,143584,
D,13,Sample X85,139557,
D,14,Sample X86,139017,
D,15,Sample X87,136190,
D,16,Sample X88,133937,
D,17,Sample X89,139624,
D,18,Sample X90,140998,
D,19,Sample X91,145019,
D,20,Sample X92,147347,
D,21,Sample X93,146200,
D,22,Sample X94,149808,
D,23,Sample X95,149995,
D,24,Sample X96,145484,
E,1,Sample X97,143122,
E,2,Sample X98,143377,
E,3,Sample X99,148537,
E,4,Sample X100,145053,
E,5,Sample X101,139492,
E,6,Sample X102,140677,
E,7,Sample X103,144594,
E,8,Sample X104,139728,
E,9,Sample X105,143796,
E,10,Sample X106,137761,
E,11,Sample X107,143664,
E,12,Sample X108,139423,
E,13,Sample X109,2672,
E,14,Sample X110,2642,
E,15,Sample X111,2705,
E,16,Sample X112,29310,
E,17,Sample X113,110014,
E,18,Sample X114,132160,
E,19,Sample X115,140411,
E,20,Sample X116,143602,
E,21,Sample X117,144821,
E,22,Sample X118,147722,
E,23,Sample X119,144797,
E,24,Sample X120,143724,
F,1,Sample X121,141898,
F,2,Sample X122,22723,
F,3,Sample X123,74928,
F,4,Sample X124,141282,
F,5,Sample X125,135930,
F,6,Sample X126,134269,
F,7,Sample X127,128177,
F,8,Sample X128,128676,
F,9,Sample X129,128281,
F,10,Sample X130,130179,
F,11,Sample X131,131652,
F,12,Sample X132,133275,
F,13,Sample X133,50247,
F,14,Sample X134,118018,
F,15,Sample X135,125129,
F,16,Sample X136,127355,
F,17,Sample X137,130344,
F,18,Sample X138,127700,
F,19,Sample X139,137122,
F,20,Sample X140,143253,
F,21,Sample X141,142441,
F,22,Sample X142,144271,
F,23,Sample X143,144401,
F,24,Sample X144,141097,
G,1,Sample X145,137346,
G,2,Sample X146,138911,
G,3,Sample X147,143598,
G,4,Sample X148,143807,
G,5,Sample X149,135187,
G,6,Sample X150,128426,
G,7,Sample X151,130122,
G,8,Sample X152,125360,
G,9,Sample X153,126885,
G,10,Sample X154,126601,
G,11,Sample X155,132519,
G,12,Sample X156,117554,
G,13,Sample X157,21757,
G,14,Sample X158,86603,
G,15,Sample X159,118562,
G,16,Sample X160,118337,
G,17,Sample X161,128889,
G,18,Sample X162,126966,
G,19,Sample X163,127415,
G,20,Sample X164,138943,
G,21,Sample X165,145059,
G,22,Sample X166,147087,
G,23,Sample X167,147431,
G,24,Sample X168,141734,
H,1,Sample X169,139300,
H,2,Sample X170,134588,
H,3,Sample X171,138190,
H,4,Sample X172,139541,
H,5,Sample X173,139303,
H,6,Sample X174,122037,
H,7,Sample X175,119428,
H,8,Sample X176,108779,
H,9,Sample X177,118287,
H,10,Sample X178,122675,
H,11,Sample X179,118199,
H,12,Sample X180,119171,
H,13,Sample X181,105762,
H,14,Sample X182,111398,
H,15,Sample X183,111595,
H,16,Sample X184,91281,
H,17,Sample X185,122461,
H,18,Sample X186,124285,
H,19,Sample X187,125770,
H,20,Sample X188,133486,
H,21,Sample X189,138081,
H,22,Sample X190,141804,
H,23,Sample X191,141414,
H,24,Sample X192,143431,
I,1,Sample X193,146535,
I,2,Sample X194,146114,
I,3,Sample X195,142839,
I,4,Sample X196,144066,
I,5,Sample X197,138945,
I,6,Sample X198,124520,
I,7,Sample X199,124873,
I,8,Sample X200,122606,
I,9,Sample X201,123543,
I,10,Sample X202,94218,
I,11,Sample X203,103592,
