Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,256927,
A,2,Sample X2,207840,
A,3,Sample X3,218862,
A,4,Sample X4,234020,
A,5,Sample X5,225315,
A,6,Sample X6,228369,
A,7,Sample X7,212619,
A,8,Sample X8,193377,
A,9,Sample X9,333,
A,10,Sample X10,246,
A,11,Sample X11,261,
A,12,Sample X12,288,
A,13,Sample X13,112457,
A,14,Sample X14,168878,
A,15,Sample X15,179341,
A,16,Sample X16,182994,
A,17,Sample X17,161512,
A,18,Sample X18,181968,
A,19,Sample X19,213725,
A,20,Sample X20,175976,
A,21,Sample X21,162521,
A,22,Sample X22,206492,
A,23,Sample X23,206747,
A,24,Sample X24,223938,
B,1,Sample X25,196728,
B,2,Sample X26,190932,
B,3,Sample X27,154835,
B,4,Sample X28,170518,
B,5,Sample X29,180814,
B,6,Sample X30,146381,
B,7,Sample X31,208938,
B,8,Sample X32,192348,
B,9,Sample X33,6425,
B,10,Sample X34,6587,
B,11,Sample X35,5592,
B,12,Sample X36,5731,
B,13,Sample X37,14726,
B,14,Sample X38,22561,
B,15,Sample X39,32794,
B,16,Sample X40,38709,
B,17,Sample X41,67868,
B,18,Sample X42,111455,
B,19,Sample X43,146047,
B,20,Sample X44,178180,
B,21,Sample X45,195003,
B,22,Sample X46,187995,
B,23,Sample X47,192637,
B,24,Sample X48,207063,
C,1,Sample X49,182321,
C,2,Sample X50,121248,
C,3,Sample X51,136741,
C,4,Sample X52,159949,
C,5,Sample X53,195218,
C,6,Sample X54,149129,
C,7,Sample X55,183642,
C,8,Sample X56,203836,
C,9,Sample X57,213358,
C,10,Sample X58,179658,
C,11,Sample X59,166462,
C,12,Sample X60,164787,
C,13,Sample X61,145494,
C,14,Sample X62,159692,
C,15,Sample X63,197219,
C,16,Sample X64,197623,
C,17,Sample X65,197475,
C,18,Sample X66,167877,
C,19,Sample X67,213662,
C,20,Sample X68,216272,
C,21,Sample X69,204842,
C,22,Sample X70,189347,
C,23,Sample X71,207878,
