Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,159408,
A,2,Sample X2,162475,
A,3,Sample X3,155687,
A,4,Sample X4,160571,
A,5,Sample X5,163233,
A,6,Sample X6,163501,
A,7,Sample X7,161045,
A,8,Sample X8,154527,
A,9,Sample X9,2316,
A,10,Sample X10,1592,
A,11,Sample X11,2258,
A,12,Sample X12,2233,
A,13,Sample X13,5469,
A,14,Sample X14,40304,
A,15,Sample X15,56784,
A,16,Sample X16,109833,
A,17,Sample X17,141946,
A,18,Sample X18,143571,
A,19,Sample X19,147613,
A,20,Sample X20,150307,
A,21,Sample X21,133809,
A,22,Sample X22,155692,
A,23,Sample X23,149405,
A,24,Sample X24,151632,
B,1,Sample X25,163691,
B,2,Sample X26,167278,
B,3,Sample X27,166904,
B,4,Sample X28,164206,
B,5,Sample X29,161369,
B,6,Sample X30,164960,
B,7,Sample X31,163622,
B,8,Sample X32,162783,
B,9,Sample X33,154839,
B,10,Sample X34,157887,
B,11,Sample X35,152477,
B,12,Sample X36,158425,
B,13,Sample X37,144133,
B,14,Sample X38,153998,
B,15,Sample X39,158006,
B,16,Sample X40,155961,
B,17,Sample X41,136546,
B,18,Sample X42,153550,
B,19,Sample X43,155457,
B,20,Sample X44,150003,
B,21,Sample X45,150302,
B,22,Sample X46,147203,
B,23,Sample X47,150904,
B,24,Sample X48,123944,
C,1,Sample X49,161453,
C,2,Sample X50,168255,
C,3,Sample X51,170058,
C,4,Sample X52,157543,
C,5,Sample X53,165426,
C,6,Sample X54,165055,
C,7,Sample X55,165166,
C,8,Sample X56,165814,
C,9,Sample X57,166371,
C,10,Sample X58,118849,
C,11,Sample X59,150012,
C,12,Sample X60,148380,
C,13,Sample X61,149971,
C,14,Sample X62,158972,
C,15,Sample X63,159276,
C,16,Sample X64,165175,
C,17,Sample X65,159021,
C,18,Sample X66,162471,
C,19,Sample X67,160832,
C,20,Sample X68,151305,
C,21,Sample X69,114235,
C,22,Sample X70,142563,
C,23,Sample X71,152505,
C,24,Sample X72,152945,
D,1,Sample X73,162361,
D,2,Sample X74,135090,
D,3,Sample X75,135645,
