Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,135800,
A,2,Sample X2,129591,
A,3,Sample X3,123526,
A,4,Sample X4,124509,
A,5,Sample X5,123652,
A,6,Sample X6,125822,
A,7,Sample X7,122885,
A,8,Sample X8,109681,
A,9,Sample X9,2068,
A,10,Sample X10,2132,
A,11,Sample X11,1991,
A,12,Sample X12,2051,
A,13,Sample X13,8978,
A,14,Sample X14,34178,
A,15,Sample X15,64913,
A,16,Sample X16,94095,
A,17,Sample X17,112080,
A,18,Sample X18,122912,
A,19,Sample X19,124218,
A,20,Sample X20,122387,
A,21,Sample X21,130190,
A,22,Sample X22,125378,
A,23,Sample X23,122259,
A,24,Sample X24,124902,
B,1,Sample X25,135120,
B,2,Sample X26,129973,
B,3,Sample X27,129379,
B,4,Sample X28,129937,
B,5,Sample X29,122710,
B,6,Sample X30,121727,
B,7,Sample X31,118811,
B,8,Sample X32,121734,
B,9,Sample X33,115391,
B,10,Sample X34,118172,
B,11,Sample X35,111328,
B,12,Sample X36,115494,
B,13,Sample X37,108361,
B,14,Sample X38,112761,
B,15,Sample X39,119170,
B,16,Sample X40,116982,
B,17,Sample X41,118574,
B,18,Sample X42,122828,
B,19,Sample X43,122114,
B,20,Sample X44,122377,
B,21,Sample X45,124189,
B,22,Sample X46,126143,
B,23,Sample X47,124072,
B,24,Sample X48,118064,
C,1,Sample X49,133260,
C,2,Sample X50,138998,
C,3,Sample X51,138055,
C,4,Sample X52,132740,
C,5,Sample X53,121577,
C,6,Sample X54,116510,
C,7,Sample X55,121681,
C,8,Sample X56,121651,
C,9,Sample X57,112919,
C,10,Sample X58,117360,
C,11,Sample X59,111564,
C,12,Sample X60,115914,
C,13,Sample X61,109795,
C,14,Sample X62,111059,
C,15,Sample X63,111724,
C,16,Sample X64,121841,
C,17,Sample X65,124826,
C,18,Sample X66,107392,
C,19,Sample X67,115952,
C,20,Sample X68,113297,
C,21,Sample X69,120902,
C,22,Sample X70,124649,
C,23,Sample X71,128126,
C,24,Sample X72,132365,
D,1,Sample X73,129624,
D,2,Sample X74,131201,
D,3,Sample X75,127472,
D,4,Sample X76,123862,
D,5,Sample X77,120569,
D,6,Sample X78,114132,
D,7,Sample X79,109537,
D,8,Sample X80,97946,
D,9,Sample X81,84911,
D,10,Sample X82,102166,
D,11,Sample X83,111067,
D,12,Sample X84,92671,
D,13,Sample X85,95170,
D,14,Sample X86,100380,
D,15,Sample X87,93326,
D,16,Sample X88,108959,
D,17,Sample X89,111391,
D,18,Sample X90,114482,
D,19,Sample X91,118333,
D,20,Sample X92,113268,
D,21,Sample X93,129944,
D,22,Sample X94,124122,
D,23,Sample X95,122395,
D,24,Sample X96,128610,
E,1,Sample X97,133364,
E,2,Sample X98,134095,
E,3,Sample X99,127044,
E,4,Sample X100,124776,
E,5,Sample X101,113626,
E,6,Sample X102,112981,
E,7,Sample X103,94149,
E,8,Sample X104,110644,
E,9,Sample X105,100160,
E,10,Sample X106,76194,
E,11,Sample X107,94099,
E,12,Sample X108,91303,
E,13,Sample X109,98511,
E,14,Sample X110,75047,
E,15,Sample X111,80458,
E,16,Sample X112,78297,
