Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,129472,
A,2,Sample X2,132487,
A,3,Sample X3,127023,
A,4,Sample X4,125539,
A,5,Sample X5,126522,
A,6,Sample X6,132121,
A,7,Sample X7,123742,
A,8,Sample X8,133832,
A,9,Sample X9,2265,
A,10,Sample X10,2265,
A,11,Sample X11,2241,
A,12,Sample X12,2219,
A,13,Sample X13,2445,
A,14,Sample X14,8968,
A,15,Sample X15,34806,
A,16,Sample X16,54718,
A,17,Sample X17,91004,
A,18,Sample X18,110694,
A,19,Sample X19,113668,
A,20,Sample X20,112919,
A,21,Sample X21,124172,
A,22,Sample X22,125529,
A,23,Sample X23,117208,
A,24,Sample X24,119778,
B,1,Sample X25,129612,
B,2,Sample X26,133173,
B,3,Sample X27,131893,
B,4,Sample X28,128041,
B,5,Sample X29,121514,
B,6,Sample X30,128976,
B,7,Sample X31,122347,
B,8,Sample X32,123771,
B,9,Sample X33,119424,
B,10,Sample X34,112617,
B,11,Sample X35,117438,
B,12,Sample X36,117961,
B,13,Sample X37,113612,
B,14,Sample X38,120167,
B,15,Sample X39,113704,
B,16,Sample X40,116039,
B,17,Sample X41,119834,
B,18,Sample X42,119693,
B,19,Sample X43,120525,
B,20,Sample X44,119273,
B,21,Sample X45,118586,
B,22,Sample X46,121147,
B,23,Sample X47,122793,
B,24,Sample X48,123558,
C,1,Sample X49,131316,
C,2,Sample X50,132991,
C,3,Sample X51,125925,
C,4,Sample X52,125351,
C,5,Sample X53,122855,
C,6,Sample X54,124090,
C,7,Sample X55,121063,
C,8,Sample X56,117586,
C,9,Sample X57,120832,
C,10,Sample X58,120847,
C,11,Sample X59,118387,
C,12,Sample X60,121084,
C,13,Sample X61,115900,
C,14,Sample X62,123192,
C,15,Sample X63,119731,
C,16,Sample X64,119244,
C,17,Sample X65,116451,
C,18,Sample X66,117734,
C,19,Sample X67,118693,
C,20,Sample X68,115655,
C,21,Sample X69,114893,
C,22,Sample X70,118117,
C,23,Sample X71,126697,
C,24,Sample X72,126752,
D,1,Sample X73,132491,
D,2,Sample X74,81037,
D,3,Sample X75,105839,
D,4,Sample X76,110321,
D,5,Sample X77,116421,
D,6,Sample X78,119245,
D,7,Sample X79,117870,
D,8,Sample X80,116022,
D,9,Sample X81,113058,
D,10,Sample X82,113044,
D,11,Sample X83,116015,
D,12,Sample X84,119255,
D,13,Sample X85,114714,
D,14,Sample X86,114912,
D,15,Sample X87,114987,
D,16,Sample X88,119159,
D,17,Sample X89,114129,
D,18,Sample X90,116187,
D,19,Sample X91,116577,
D,20,Sample X92,109261,
D,21,Sample X93,113869,
D,22,Sample X94,118227,
D,23,Sample X95,125271,
D,24,Sample X96,122888,
E,1,Sample X97,131264,
E,2,Sample X98,151018,
E,3,Sample X99,142056,
E,4,Sample X100,135242,
E,5,Sample X101,127301,
E,6,Sample X102,121050,
E,7,Sample X103,111600,
E,8,Sample X104,109324,
E,9,Sample X105,114551,
E,10,Sample X106,114990,
E,11,Sample X107,119390,
E,12,Sample X108,118546,
E,13,Sample X109,103129,
E,14,Sample X110,112773,
E,15,Sample X111,117923,
E,16,Sample X112,113639,
E,17,Sample X113,114304,
E,18,Sample X114,112961,
E,19,Sample X115,112887,
E,20,Sample X116,114872,
E,21,Sample X117,110687,
E,22,Sample X118,118477,
E,23,Sample X119,122555,
E,24,Sample X120,131958,
F,1,Sample X121,127216,
F,2,Sample X122,135839,
F,3,Sample X123,124260,
F,4,Sample X124,118585,
F,5,Sample X125,116780,
F,6,Sample X126,110503,
F,7,Sample X127,111563,
F,8,Sample X128,114454,
F,9,Sample X129,113916,
F,10,Sample X130,114592,
F,11,Sample X131,117466,
F,12,Sample X132,116114,
F,13,Sample X133,2786,
F,14,Sample X134,2809,
F,15,Sample X135,64201,
F,16,Sample X136,110233,
F,17,Sample X137,113908,
F,18,Sample X138,107267,
F,19,Sample X139,116549,
F,20,Sample X140,110724,
F,21,Sample X141,96103,
F,22,Sample X142,118099,
F,23,Sample X143,120887,
F,24,Sample X144,129354,
G,1,Sample X145,127490,
G,2,Sample X146,3028,
G,3,Sample X147,2997,
G,4,Sample X148,3146,
G,5,Sample X149,73988,
G,6,Sample X150,104309,
G,7,Sample X151,119778,
G,8,Sample X152,117217,
G,9,Sample X153,113619,
G,10,Sample X154,109765,
G,11,Sample X155,105686,
G,12,Sample X156,116826,
G,13,Sample X157,98849,
G,14,Sample X158,108416,
G,15,Sample X159,79064,
G,16,Sample X160,94922,
G,17,Sample X161,105470,
G,18,Sample X162,96305,
G,19,Sample X163,89556,
G,20,Sample X164,104298,
G,21,Sample X165,111280,
G,22,Sample X166,121286,
G,23,Sample X167,128199,
G,24,Sample X168,123866,
H,1,Sample X169,124447,
H,2,Sample X170,129518,
H,3,Sample X171,120461,
H,4,Sample X172,119221,
H,5,Sample X173,118248,
H,6,Sample X174,116291,
H,7,Sample X175,116803,
H,8,Sample X176,114717,
H,9,Sample X177,108908,
H,10,Sample X178,110788,
H,11,Sample X179,104434,
H,12,Sample X180,110821,
H,13,Sample X181,99519,
H,14,Sample X182,96092,
H,15,Sample X183,92137,
H,16,Sample X184,87811,
H,17,Sample X185,73387,
H,18,Sample X186,84633,
H,19,Sample X187,96574,
