Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,139676,
A,2,Sample X2,136761,
A,3,Sample X3,137741,
A,4,Sample X4,133026,
A,5,Sample X5,145328,
A,6,Sample X6,143808,
A,7,Sample X7,140428,
A,8,Sample X8,134672,
A,9,Sample X9,2081,
A,10,Sample X10,2292,
A,11,Sample X11,2258,
A,12,Sample X12,2282,
A,13,Sample X13,2956,
A,14,Sample X14,5624,
A,15,Sample X15,62839,
A,16,Sample X16,108028,
A,17,Sample X17,103828,
A,18,Sample X18,128611,
A,19,Sample X19,130109,
A,20,Sample X20,133655,
A,21,Sample X21,135110,
A,22,Sample X22,133989,
A,23,Sample X23,136944,
A,24,Sample X24,122841,
B,1,Sample X25,137432,
B,2,Sample X26,134256,
B,3,Sample X27,137033,
B,4,Sample X28,139269,
B,5,Sample X29,137502,
B,6,Sample X30,136790,
B,7,Sample X31,142188,
B,8,Sample X32,139277,
B,9,Sample X33,136494,
B,10,Sample X34,135447,
B,11,Sample X35,135966,
B,12,Sample X36,128650,
B,13,Sample X37,133608,
B,14,Sample X38,137223,
B,15,Sample X39,132654,
B,16,Sample X40,136716,
B,17,Sample X41,136611,
B,18,Sample X42,131066,
B,19,Sample X43,134141,
B,20,Sample X44,140973,
B,21,Sample X45,135535,
B,22,Sample X46,137145,
B,23,Sample X47,135592,
B,24,Sample X48,129767,
C,1,Sample X49,140804,
C,2,Sample X50,144399,
C,3,Sample X51,146206,
C,4,Sample X52,138733,
C,5,Sample X53,142690,
C,6,Sample X54,143391,
C,7,Sample X55,142551,
C,8,Sample X56,141416,
C,9,Sample X57,135687,
C,10,Sample X58,135173,
C,11,Sample X59,137345,
C,12,Sample X60,139917,
C,13,Sample X61,146393,
C,14,Sample X62,143354,
C,15,Sample X63,140679,
C,16,Sample X64,144163,
C,17,Sample X65,132810,
C,18,Sample X66,142720,
C,19,Sample X67,135858,
C,20,Sample X68,135706,
C,21,Sample X69,132372,
C,22,Sample X70,138115,
C,23,Sample X71,127368,
C,24,Sample X72,137751,
D,1,Sample X73,136590,
D,2,Sample X74,111272,
D,3,Sample X75,138516,
D,4,Sample X76,136550,
D,5,Sample X77,143577,
D,6,Sample X78,136295,
D,7,Sample X79,143652,
D,8,Sample X80,141097,
D,9,Sample X81,136079,
D,10,Sample X82,134931,
D,11,Sample X83,143130,
D,12,Sample X84,139166,
D,13,Sample X85,138396,
D,14,Sample X86,135951,
D,15,Sample X87,138324,
D,16,Sample X88,136017,
D,17,Sample X89,132102,
D,18,Sample X90,134978,
D,19,Sample X91,139040,
D,20,Sample X92,130768,
D,21,Sample X93,141601,
D,22,Sample X94,132891,
D,23,Sample X95,134677,
D,24,Sample X96,135586,
E,1,Sample X97,146430,
E,2,Sample X98,165446,
E,3,Sample X99,157386,
E,4,Sample X100,156736,
E,5,Sample X101,145200,
E,6,Sample X102,147267,
E,7,Sample X103,144218,
E,8,Sample X104,146262,
E,9,Sample X105,139096,
E,10,Sample X106,140572,
E,11,Sample X107,139468,
E,12,Sample X108,144769,
E,13,Sample X109,132056,
E,14,Sample X110,136564,
E,15,Sample X111,137731,
E,16,Sample X112,138143,
E,17,Sample X113,127797,
E,18,Sample X114,130878,
E,19,Sample X115,137236,
E,20,Sample X116,136705,
E,21,Sample X117,137343,
E,22,Sample X118,140936,
E,23,Sample X119,139231,
E,24,Sample X120,132555,
F,1,Sample X121,140901,
F,2,Sample X122,152561,
F,3,Sample X123,153495,
F,4,Sample X124,141419,
F,5,Sample X125,147625,
F,6,Sample X126,146604,
F,7,Sample X127,140464,
F,8,Sample X128,138651,
F,9,Sample X129,138448,
F,10,Sample X130,140714,
F,11,Sample X131,135283,
F,12,Sample X132,133702,
F,13,Sample X133,2786,
F,14,Sample X134,2783,
F,15,Sample X135,92479,
F,16,Sample X136,135108,
F,17,Sample X137,138932,
F,18,Sample X138,139510,
F,19,Sample X139,131667,
F,20,Sample X140,134696,
F,21,Sample X141,140962,
F,22,Sample X142,140542,
F,23,Sample X143,136309,
F,24,Sample X144,140424,
G,1,Sample X145,147664,
G,2,Sample X146,2938,
G,3,Sample X147,2915,
G,4,Sample X148,2924,
G,5,Sample X149,99679,
G,6,Sample X150,137846,
G,7,Sample X151,138039,
G,8,Sample X152,135419,
G,9,Sample X153,138035,
G,10,Sample X154,133445,
G,11,Sample X155,129031,
G,12,Sample X156,125406,
G,13,Sample X157,117223,
G,14,Sample X158,118099,
G,15,Sample X159,132117,
G,16,Sample X160,136342,
G,17,Sample X161,133375,
