Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,159739,
A,2,Sample X2,152422,
A,3,Sample X3,157657,
A,4,Sample X4,158277,
A,5,Sample X5,164281,
A,6,Sample X6,161767,
A,7,Sample X7,144126,
A,8,Sample X8,153004,
A,9,Sample X9,2692,
A,10,Sample X10,2788,
A,11,Sample X11,2660,
A,12,Sample X12,2738,
A,13,Sample X13,2899,
A,14,Sample X14,8912,
A,15,Sample X15,38620,
A,16,Sample X16,76146,
A,17,Sample X17,157328,
A,18,Sample X18,142728,
A,19,Sample X19,158430,
A,20,Sample X20,166477,
A,21,Sample X21,170317,
A,22,Sample X22,173761,
A,23,Sample X23,166232,
A,24,Sample X24,172805,
B,1,Sample X25,164560,
B,2,Sample X26,168710,
B,3,Sample X27,169545,
B,4,Sample X28,159380,
B,5,Sample X29,171148,
B,6,Sample X30,162736,
B,7,Sample X31,158348,
B,8,Sample X32,141375,
B,9,Sample X33,158778,
B,10,Sample X34,157222,
B,11,Sample X35,152333,
B,12,Sample X36,152343,
B,13,Sample X37,159384,
B,14,Sample X38,144411,
B,15,Sample X39,150064,
B,16,Sample X40,160162,
B,17,Sample X41,166027,
B,18,Sample X42,169932,
B,19,Sample X43,170119,
B,20,Sample X44,168359,
B,21,Sample X45,171715,
B,22,Sample X46,172355,
B,23,Sample X47,176033,
B,24,Sample X48,163865,
C,1,Sample X49,168844,
C,2,Sample X50,3085,
C,3,Sample X51,3244,
C,4,Sample X52,84645,
C,5,Sample X53,150056,
C,6,Sample X54,167567,
C,7,Sample X55,164996,
C,8,Sample X56,161169,
C,9,Sample X57,142960,
C,10,Sample X58,150272,
C,11,Sample X59,128981,
C,12,Sample X60,156620,
C,13,Sample X61,133176,
C,14,Sample X62,148652,
C,15,Sample X63,161635,
C,16,Sample X64,162794,
C,17,Sample X65,168164,
C,18,Sample X66,164458,
C,19,Sample X67,170651,
C,20,Sample X68,161061,
C,21,Sample X69,163976,
C,22,Sample X70,170477,
C,23,Sample X71,170874,
C,24,Sample X72,168966,
D,1,Sample X73,161261,
D,2,Sample X74,3038,
D,3,Sample X75,3115,
D,4,Sample X76,67965,
D,5,Sample X77,152383,
D,6,Sample X78,148308,
D,7,Sample X79,157212,
D,8,Sample X80,147518,
D,9,Sample X81,142387,
D,10,Sample X82,125730,
D,11,Sample X83,126522,
D,12,Sample X84,145352,
D,13,Sample X85,146402,
D,14,Sample X86,146243,
D,15,Sample X87,143424,
D,16,Sample X88,129826,
D,17,Sample X89,144756,
D,18,Sample X90,144366,
D,19,Sample X91,168806,
D,20,Sample X92,152917,
D,21,Sample X93,171227,
D,22,Sample X94,172811,
D,23,Sample X95,173187,
D,24,Sample X96,168120,
E,1,Sample X97,168565,
E,2,Sample X98,128740,
E,3,Sample X99,150374,
E,4,Sample X100,157071,
E,5,Sample X101,160303,
E,6,Sample X102,164158,
E,7,Sample X103,130729,
E,8,Sample X104,149494,
E,9,Sample X105,146785,
E,10,Sample X106,152097,
E,11,Sample X107,129518,
E,12,Sample X108,147551,
E,13,Sample X109,3163,
E,14,Sample X110,3192,
E,15,Sample X111,3181,
E,16,Sample X112,3211,
E,17,Sample X113,3215,
E,18,Sample X114,3186,
E,19,Sample X115,3315,
E,20,Sample X116,109279,
E,21,Sample X117,165589,
E,22,Sample X118,168611,
E,23,Sample X119,174007,
E,24,Sample X120,168466,
F,1,Sample X121,164087,
F,2,Sample X122,89799,
F,3,Sample X123,134588,
F,4,Sample X124,159791,
F,5,Sample X125,164405,
F,6,Sample X126,163051,
F,7,Sample X127,157233,
F,8,Sample X128,157571,
F,9,Sample X129,141990,
F,10,Sample X130,156929,
F,11,Sample X131,153549,
F,12,Sample X132,144416,
F,13,Sample X133,31704,
F,14,Sample X134,24827,
F,15,Sample X135,59127,
F,16,Sample X136,137675,
F,17,Sample X137,139953,
F,18,Sample X138,112622,
F,19,Sample X139,159864,
F,20,Sample X140,167447,
F,21,Sample X141,168694,
F,22,Sample X142,174178,
F,23,Sample X143,173026,
F,24,Sample X144,171452,
G,1,Sample X145,164723,
G,2,Sample X146,53342,
G,3,Sample X147,120251,
G,4,Sample X148,148324,
G,5,Sample X149,164998,
G,6,Sample X150,152011,
G,7,Sample X151,166585,
G,8,Sample X152,166062,
G,9,Sample X153,163689,
G,10,Sample X154,142487,
G,11,Sample X155,158975,
G,12,Sample X156,155747,
G,13,Sample X157,154117,
G,14,Sample X158,151148,
G,15,Sample X159,141790,
G,16,Sample X160,157665,
G,17,Sample X161,167088,
