Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,145471,
A,2,Sample X2,147123,
A,3,Sample X3,143522,
A,4,Sample X4,148894,
A,5,Sample X5,147766,
A,6,Sample X6,146196,
A,7,Sample X7,138600,
A,8,Sample X8,143421,
A,9,Sample X9,2068,
A,10,Sample X10,2154,
A,11,Sample X11,2129,
A,12,Sample X12,2149,
A,13,Sample X13,2233,
A,14,Sample X14,17770,
A,15,Sample X15,39171,
A,16,Sample X16,108605,
A,17,Sample X17,119636,
A,18,Sample X18,127273,
A,19,Sample X19,133393,
A,20,Sample X20,135308,
A,21,Sample X21,139315,
A,22,Sample X22,147529,
A,23,Sample X23,137196,
A,24,Sample X24,142145,
B,1,Sample X25,152205,
B,2,Sample X26,145812,
B,3,Sample X27,143212,
B,4,Sample X28,141815,
B,5,Sample X29,143398,
B,6,Sample X30,142861,
B,7,Sample X31,139330,
B,8,Sample X32,139004,
B,9,Sample X33,139678,
B,10,Sample X34,137000,
B,11,Sample X35,138619,
B,12,Sample X36,137583,
B,13,Sample X37,140609,
B,14,Sample X38,135414,
B,15,Sample X39,126706,
B,16,Sample X40,123864,
B,17,Sample X41,132473,
B,18,Sample X42,130359,
B,19,Sample X43,139900,
B,20,Sample X44,142187,
B,21,Sample X45,136217,
B,22,Sample X46,140111,
B,23,Sample X47,135823,
B,24,Sample X48,134316,
C,1,Sample X49,153087,
C,2,Sample X50,154791,
C,3,Sample X51,142451,
C,4,Sample X52,145133,
C,5,Sample X53,146108,
C,6,Sample X54,147583,
C,7,Sample X55,144642,
C,8,Sample X56,139131,
C,9,Sample X57,135600,
C,10,Sample X58,139507,
C,11,Sample X59,137198,
C,12,Sample X60,140096,
C,13,Sample X61,139869,
C,14,Sample X62,137338,
C,15,Sample X63,133104,
C,16,Sample X64,138833,
C,17,Sample X65,128894,
C,18,Sample X66,123763,
C,19,Sample X67,127195,
C,20,Sample X68,121509,
C,21,Sample X69,135252,
C,22,Sample X70,136496,
C,23,Sample X71,134962,
C,24,Sample X72,138662,
D,1,Sample X73,145335,
D,2,Sample X74,115406,
D,3,Sample X75,130222,
D,4,Sample X76,129354,
D,5,Sample X77,129201,
D,6,Sample X78,135023,
D,7,Sample X79,141322,
D,8,Sample X80,132711,
D,9,Sample X81,133830,
D,10,Sample X82,128609,
D,11,Sample X83,131004,
D,12,Sample X84,131522,
D,13,Sample X85,130223,
D,14,Sample X86,136012,
D,15,Sample X87,129675,
D,16,Sample X88,130190,
D,17,Sample X89,128969,
D,18,Sample X90,101288,
D,19,Sample X91,115711,
D,20,Sample X92,128286,
D,21,Sample X93,123322,
D,22,Sample X94,122179,
D,23,Sample X95,132507,
D,24,Sample X96,142555,
E,1,Sample X97,152595,
E,2,Sample X98,157927,
E,3,Sample X99,151328,
E,4,Sample X100,137885,
E,5,Sample X101,139034,
E,6,Sample X102,133963,
E,7,Sample X103,133704,
E,8,Sample X104,135378,
E,9,Sample X105,139439,
E,10,Sample X106,137084,
E,11,Sample X107,134725,
E,12,Sample X108,135280,
E,13,Sample X109,124059,
E,14,Sample X110,128804,
E,15,Sample X111,133490,
E,16,Sample X112,120001,
E,17,Sample X113,115201,
E,18,Sample X114,118393,
E,19,Sample X115,125022,
E,20,Sample X116,126396,
E,21,Sample X117,122916,
E,22,Sample X118,131522,
E,23,Sample X119,138315,
E,24,Sample X120,144665,
F,1,Sample X121,143240,
F,2,Sample X122,145231,
F,3,Sample X123,136645,
F,4,Sample X124,131486,
F,5,Sample X125,130525,
F,6,Sample X126,129186,
F,7,Sample X127,140225,
F,8,Sample X128,126473,
F,9,Sample X129,126118,
F,10,Sample X130,128983,
F,11,Sample X131,127394,
F,12,Sample X132,122550,
F,13,Sample X133,2624,
F,14,Sample X134,2639,
F,15,Sample X135,96987,
F,16,Sample X136,126142,
F,17,Sample X137,126420,
F,18,Sample X138,126872,
F,19,Sample X139,119027,
F,20,Sample X140,101453,
F,21,Sample X141,124463,
F,22,Sample X142,125087,
F,23,Sample X143,136957,
F,24,Sample X144,150240,
G,1,Sample X145,156386,
G,2,Sample X146,2867,
G,3,Sample X147,2809,
G,4,Sample X148,2942,
G,5,Sample X149,102013,
G,6,Sample X150,132024,
G,7,Sample X151,132718,
G,8,Sample X152,134101,
G,9,Sample X153,133303,
G,10,Sample X154,134718,
G,11,Sample X155,88673,
G,12,Sample X156,128738,
G,13,Sample X157,125782,
G,14,Sample X158,127795,
G,15,Sample X159,124812,
G,16,Sample X160,128128,
G,17,Sample X161,126199,
G,18,Sample X162,115537,
G,19,Sample X163,119766,
G,20,Sample X164,107111,
G,21,Sample X165,110266,
G,22,Sample X166,127651,
G,23,Sample X167,142129,
G,24,Sample X168,141630,
H,1,Sample X169,149032,
H,2,Sample X170,143293,
H,3,Sample X171,133405,
H,4,Sample X172,133217,
H,5,Sample X173,138039,
H,6,Sample X174,132325,
H,7,Sample X175,133078,
H,8,Sample X176,126146,
H,9,Sample X177,130285,
H,10,Sample X178,131104,
H,11,Sample X179,126358,
H,12,Sample X180,128424,
H,13,Sample X181,122928,
H,14,Sample X182,124454,
H,15,Sample X183,118549,
H,16,Sample X184,122071,
H,17,Sample X185,115558,
H,18,Sample X186,111186,
H,19,Sample X187,86512,
H,20,Sample X188,118003,
H,21,Sample X189,123584,
H,22,Sample X190,123153,
H,23,Sample X191,133817,
H,24,Sample X192,138517,
I,1,Sample X193,147100,
I,2,Sample X194,2792,
I,3,Sample X195,5761,
I,4,Sample X196,123176,
I,5,Sample X197,134116,
I,6,Sample X198,136106,
I,7,Sample X199,125593,
I,8,Sample X200,129466,
I,9,Sample X201,126564,
I,10,Sample X202,126579,
I,11,Sample X203,125572,
I,12,Sample X204,121247,
I,13,Sample X205,92752,
I,14,Sample X206,104731,
I,15,Sample X207,123017,
I,16,Sample X208,107285,
I,17,Sample X209,120875,
I,18,Sample X210,123343,
I,19,Sample X211,123207,
I,20,Sample X212,124547,
I,21,Sample X213,129791,
I,22,Sample X214,124705,
I,23,Sample X215,137766,
I,24,Sample X216,139472,
J,1,Sample X217,152482,
J,2,Sample X218,141641,
J,3,Sample X219,134552,
J,4,Sample X220,130404,
J,5,Sample X221,133235,
J,6,Sample X222,132412,
J,7,Sample X223,128195,
J,8,Sample X224,127282,
J,9,Sample X225,130006,
J,10,Sample X226,121972,
J,11,Sample X227,131899,
J,12,Sample X228,125562,
J,13,Sample X229,125057,
J,14,Sample X230,127296,
J,15,Sample X231,130698,
J,16,Sample X232,118318,
J,17,Sample X233,94499,
J,18,Sample X234,94395,
J,19,Sample X235,120252,
J,20,Sample X236,123530,
J,21,Sample X237,130239,
J,22,Sample X238,128003,
J,23,Sample X239,138878,
J,24,Sample X240,143019,
K,1,Sample X241,153830,
K,2,Sample X242,121486,
K,3,Sample X243,121260,
K,4,Sample X244,122750,
K,5,Sample X245,129777,
K,6,Sample X246,127559,
K,7,Sample X247,124235,
K,8,Sample X248,131105,
K,9,Sample X249,127810,
K,10,Sample X250,127978,
K,11,Sample X251,131959,
K,12,Sample X252,118085,
K,13,Sample X253,124387,
K,14,Sample X254,115614,
K,15,Sample X255,129015,
K,16,Sample X256,122657,
K,17,Sample X257,128978,
K,18,Sample X258,135667,
K,19,Sample X259,130656,
K,20,Sample X260,122311,
K,21,Sample X261,133664,
K,22,Sample X262,116896,
K,23,Sample X263,137089,
K,24,Sample X264,143621,
L,1,Sample X265,152932,
L,2,Sample X266,148606,
L,3,Sample X267,133648,
L,4,Sample X268,132345,
L,5,Sample X269,140176,
L,6,Sample X270,136017,
L,7,Sample X271,126885,
L,8,Sample X272,136223,
L,9,Sample X273,128688,
L,10,Sample X274,128610,
L,11,Sample X275,120788,
L,12,Sample X276,121139,
L,13,Sample X277,119714,
L,14,Sample X278,126608,
L,15,Sample X279,124130,
L,16,Sample X280,122709,
L,17,Sample X281,127911,
L,18,Sample X282,108367,
L,19,Sample X283,118618,
L,20,Sample X284,93334,
L,21,Sample X285,119654,
L,22,Sample X286,130547,
L,23,Sample X287,138913,
L,24,Sample X288,137737,
M,1,Sample X289,152286,
M,2,Sample X290,139422,
M,3,Sample X291,141541,
M,4,Sample X292,136340,
M,5,Sample X293,137860,
M,6,Sample X294,134956,
M,7,Sample X295,131757,
M,8,Sample X296,132667,
M,9,Sample X297,134060,
M,10,Sample X298,131357,
M,11,Sample X299,133301,
M,12,Sample X300,131628,
M,13,Sample X301,131595,
M,14,Sample X302,130491,
M,15,Sample X303,126341,
M,16,Sample X304,131275,
M,17,Sample X305,127269,
M,18,Sample X306,119166,
M,19,Sample X307,110056,
M,20,Sample X308,128184,
M,21,Sample X309,129093,
M,22,Sample X310,134850,
M,23,Sample X311,143840,
M,24,Sample X312,146998,
N,1,Sample X313,158056,
N,2,Sample X314,148577,
N,3,Sample X315,138630,
N,4,Sample X316,135604,
N,5,Sample X317,140857,
N,6,Sample X318,140894,
N,7,Sample X319,133532,
N,8,Sample X320,136296,
N,9,Sample X321,136491,
N,10,Sample X322,137326,
N,11,Sample X323,136056,
N,12,Sample X324,136821,
N,13,Sample X325,128154,
N,14,Sample X326,131750,
N,15,Sample X327,134985,
N,16,Sample X328,130530,
N,17,Sample X329,128697,
N,18,Sample X330,130918,
N,19,Sample X331,133304,
N,20,Sample X332,128133,
N,21,Sample X333,136700,
N,22,Sample X334,138281,
N,23,Sample X335,142276,
N,24,Sample X336,141992,
O,1,Sample X337,163703,
O,2,Sample X338,149681,
O,3,Sample X339,150424,
O,4,Sample X340,153682,
O,5,Sample X341,149253,
O,6,Sample X342,146309,
O,7,Sample X343,145573,
O,8,Sample X344,146967,
O,9,Sample X345,144920,
O,10,Sample X346,144054,
O,11,Sample X347,142783,
O,12,Sample X348,142512,
O,13,Sample X349,128563,
O,14,Sample X350,146130,
O,15,Sample X351,143982,
O,16,Sample X352,147642,
O,17,Sample X353,145227,
O,18,Sample X354,144469,
O,19,Sample X355,136223,
O,20,Sample X356,140051,
O,21,Sample X357,146369,
O,22,Sample X358,144319,
O,23,Sample X359,144205,
O,24,Sample X360,145642,
P,1,Sample X361,134090,
P,2,Sample X362,115113,
P,3,Sample X363,100588,
P,4,Sample X364,92240,
P,5,Sample X365,91653,
P,6,Sample X366,82884,
P,7,Sample X367,78304,
P,8,Sample X368,78255,
P,9,Sample X369,78223,
P,10,Sample X370,79558,
P,11,Sample X371,93309,
P,12,Sample X372,106570,
P,13,Sample X373,121522,
P,14,Sample X374,132019,
P,15,Sample X375,131931,
P,16,Sample X376,135844,
P,17,Sample X377,141201,
P,18,Sample X378,142789,
P,19,Sample X379,140996,
P,20,Sample X380,144143,
P,21,Sample X381,144573,
P,22,Sample X382,145048,
P,23,Sample X383,145754,
P,24,Sample X384,145417,
