Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,133739,
A,2,Sample X2,136199,
A,3,Sample X3,137690,
A,4,Sample X4,132405,
A,5,Sample X5,136349,
A,6,Sample X6,131193,
A,7,Sample X7,128427,
A,8,Sample X8,130143,
A,9,Sample X9,2133,
A,10,Sample X10,2166,
A,11,Sample X11,2163,
A,12,Sample X12,2163,
A,13,Sample X13,2264,
A,14,Sample X14,14013,
A,15,Sample X15,28301,
A,16,Sample X16,99472,
A,17,Sample X17,112365,
A,18,Sample X18,121792,
A,19,Sample X19,121922,
A,20,Sample X20,118152,
A,21,Sample X21,127500,
A,22,Sample X22,125525,
A,23,Sample X23,133944,
A,24,Sample X24,120405,
B,1,Sample X25,136616,
B,2,Sample X26,133030,
B,3,Sample X27,131133,
B,4,Sample X28,129954,
B,5,Sample X29,130216,
B,6,Sample X30,129880,
B,7,Sample X31,133546,
B,8,Sample X32,126447,
B,9,Sample X33,121061,
B,10,Sample X34,126325,
B,11,Sample X35,122712,
B,12,Sample X36,118440,
B,13,Sample X37,118421,
B,14,Sample X38,113744,
B,15,Sample X39,124471,
B,16,Sample X40,117658,
B,17,Sample X41,117866,
B,18,Sample X42,121937,
B,19,Sample X43,112655,
B,20,Sample X44,115531,
B,21,Sample X45,117871,
B,22,Sample X46,122804,
B,23,Sample X47,124300,
B,24,Sample X48,128399,
C,1,Sample X49,134324,
C,2,Sample X50,135392,
C,3,Sample X51,140513,
C,4,Sample X52,134932,
C,5,Sample X53,129644,
C,6,Sample X54,133826,
C,7,Sample X55,127997,
C,8,Sample X56,125220,
C,9,Sample X57,127881,
C,10,Sample X58,123228,
C,11,Sample X59,118096,
C,12,Sample X60,120759,
C,13,Sample X61,112962,
C,14,Sample X62,116560,
C,15,Sample X63,118460,
C,16,Sample X64,114337,
C,17,Sample X65,116204,
C,18,Sample X66,120790,
C,19,Sample X67,111192,
C,20,Sample X68,111529,
C,21,Sample X69,114460,
C,22,Sample X70,118426,
C,23,Sample X71,115910,
C,24,Sample X72,125369,
D,1,Sample X73,135053,
D,2,Sample X74,135333,
D,3,Sample X75,131232,
D,4,Sample X76,127047,
D,5,Sample X77,128798,
D,6,Sample X78,124931,
D,7,Sample X79,120248,
D,8,Sample X80,124159,
D,9,Sample X81,118395,
D,10,Sample X82,118323,
D,11,Sample X83,114496,
D,12,Sample X84,111332,
D,13,Sample X85,105702,
D,14,Sample X86,92806,
D,15,Sample X87,109478,
D,16,Sample X88,95341,
D,17,Sample X89,108948,
D,18,Sample X90,90697,
D,19,Sample X91,107286,
D,20,Sample X92,102849,
D,21,Sample X93,116743,
