Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,133349,
A,2,Sample X2,136256,
A,3,Sample X3,134466,
A,4,Sample X4,137219,
A,5,Sample X5,135882,
A,6,Sample X6,135509,
A,7,Sample X7,134902,
A,8,Sample X8,123826,
A,9,Sample X9,2164,
A,10,Sample X10,2224,
A,11,Sample X11,2145,
A,12,Sample X12,2166,
A,13,Sample X13,2295,
A,14,Sample X14,8820,
A,15,Sample X15,31515,
A,16,Sample X16,83177,
A,17,Sample X17,113482,
A,18,Sample X18,124507,
A,19,Sample X19,123916,
A,20,Sample X20,129374,
A,21,Sample X21,124403,
A,22,Sample X22,130200,
A,23,Sample X23,128796,
A,24,Sample X24,121037,
B,1,Sample X25,138078,
B,2,Sample X26,137070,
B,3,Sample X27,135380,
B,4,Sample X28,137975,
B,5,Sample X29,134686,
B,6,Sample X30,133193,
B,7,Sample X31,132626,
B,8,Sample X32,128649,
B,9,Sample X33,127680,
B,10,Sample X34,130935,
B,11,Sample X35,126000,
B,12,Sample X36,131008,
B,13,Sample X37,123935,
B,14,Sample X38,120581,
B,15,Sample X39,126773,
B,16,Sample X40,126883,
B,17,Sample X41,128915,
B,18,Sample X42,131796,
B,19,Sample X43,128047,
B,20,Sample X44,129227,
B,21,Sample X45,128775,
B,22,Sample X46,127754,
B,23,Sample X47,125939,
B,24,Sample X48,121575,
C,1,Sample X49,139532,
C,2,Sample X50,142781,
C,3,Sample X51,128248,
C,4,Sample X52,129198,
C,5,Sample X53,130097,
C,6,Sample X54,127959,
C,7,Sample X55,126630,
C,8,Sample X56,134665,
C,9,Sample X57,127967,
C,10,Sample X58,126123,
C,11,Sample X59,127698,
C,12,Sample X60,121759,
C,13,Sample X61,135335,
C,14,Sample X62,130821,
C,15,Sample X63,118958,
C,16,Sample X64,122198,
C,17,Sample X65,122004,
C,18,Sample X66,118978,
C,19,Sample X67,120773,
C,20,Sample X68,119028,
C,21,Sample X69,120847,
C,22,Sample X70,126215,
C,23,Sample X71,134500,
C,24,Sample X72,136339,
D,1,Sample X73,142391,
D,2,Sample X74,90635,
D,3,Sample X75,109060,
D,4,Sample X76,116506,
D,5,Sample X77,123348,
D,6,Sample X78,126249,
D,7,Sample X79,127225,
D,8,Sample X80,122250,
D,9,Sample X81,119279,
D,10,Sample X82,127620,
D,11,Sample X83,117596,
D,12,Sample X84,118980,
D,13,Sample X85,118340,
D,14,Sample X86,122388,
D,15,Sample X87,115739,
D,16,Sample X88,119678,
D,17,Sample X89,107854,
D,18,Sample X90,115480,
D,19,Sample X91,115836,
D,20,Sample X92,116180,
D,21,Sample X93,118484,
D,22,Sample X94,120551,
D,23,Sample X95,126489,
D,24,Sample X96,130042,
E,1,Sample X97,141348,
E,2,Sample X98,155423,
E,3,Sample X99,142099,
E,4,Sample X100,132613,
E,5,Sample X101,129549,
E,6,Sample X102,131204,
E,7,Sample X103,127885,
E,8,Sample X104,125765,
E,9,Sample X105,127619,
E,10,Sample X106,124149,
E,11,Sample X107,120992,
E,12,Sample X108,120210,
E,13,Sample X109,117897,
E,14,Sample X110,124802,
E,15,Sample X111,116476,
E,16,Sample X112,114284,
E,17,Sample X113,118976,
E,18,Sample X114,111872,
E,19,Sample X115,104413,
E,20,Sample X116,99005,
E,21,Sample X117,118957,
E,22,Sample X118,115369,
E,23,Sample X119,128863,
E,24,Sample X120,129925,
F,1,Sample X121,138618,
F,2,Sample X122,137873,
F,3,Sample X123,129700,
F,4,Sample X124,120247,
F,5,Sample X125,122974,
F,6,Sample X126,123694,
F,7,Sample X127,123707,
F,8,Sample X128,120893,
F,9,Sample X129,125049,
F,10,Sample X130,114872,
F,11,Sample X131,118669,
F,12,Sample X132,124890,
F,13,Sample X133,2694,
F,14,Sample X134,2630,
F,15,Sample X135,93883,
F,16,Sample X136,114081,
F,17,Sample X137,108576,
F,18,Sample X138,112950,
F,19,Sample X139,105024,
F,20,Sample X140,106711,
F,21,Sample X141,101231,
F,22,Sample X142,116423,
F,23,Sample X143,128655,
F,24,Sample X144,124988,
G,1,Sample X145,140145,
G,2,Sample X146,2908,
G,3,Sample X147,2868,
G,4,Sample X148,2875,
G,5,Sample X149,81534,
G,6,Sample X150,109606,
G,7,Sample X151,118919,
G,8,Sample X152,125081,
G,9,Sample X153,120099,
G,10,Sample X154,121660,
G,11,Sample X155,122880,
G,12,Sample X156,125686,
G,13,Sample X157,108155,
G,14,Sample X158,108539,
G,15,Sample X159,112229,
G,16,Sample X160,109529,
G,17,Sample X161,108206,
G,18,Sample X162,93030,
G,19,Sample X163,84101,
G,20,Sample X164,102583,
G,21,Sample X165,115814,
G,22,Sample X166,117935,
G,23,Sample X167,122056,
G,24,Sample X168,127966,
H,1,Sample X169,136178,
H,2,Sample X170,139411,
H,3,Sample X171,129679,
H,4,Sample X172,122728,
H,5,Sample X173,122986,
H,6,Sample X174,119160,
H,7,Sample X175,128779,
H,8,Sample X176,124650,
H,9,Sample X177,119796,
H,10,Sample X178,122141,
H,11,Sample X179,121325,
H,12,Sample X180,118431,
H,13,Sample X181,110587,
H,14,Sample X182,112738,
H,15,Sample X183,108645,
H,16,Sample X184,108832,
H,17,Sample X185,104135,
H,18,Sample X186,73037,
H,19,Sample X187,71316,
H,20,Sample X188,89790,
H,21,Sample X189,72869,
H,22,Sample X190,115729,
H,23,Sample X191,124161,
H,24,Sample X192,127705,
I,1,Sample X193,137608,
I,2,Sample X194,2801,
I,3,Sample X195,3599,
I,4,Sample X196,115180,
I,5,Sample X197,121649,
I,6,Sample X198,125552,
I,7,Sample X199,125367,
I,8,Sample X200,123982,
I,9,Sample X201,121808,
I,10,Sample X202,118203,
I,11,Sample X203,114360,
I,12,Sample X204,109864,
I,13,Sample X205,76221,
I,14,Sample X206,94669,
I,15,Sample X207,114031,
I,16,Sample X208,82840,
I,17,Sample X209,96617,
I,18,Sample X210,93956,
I,19,Sample X211,69248,
I,20,Sample X212,91049,
I,21,Sample X213,110872,
I,22,Sample X214,113462,
I,23,Sample X215,125573,
I,24,Sample X216,130560,
J,1,Sample X217,136838,
J,2,Sample X218,128906,
J,3,Sample X219,124260,
J,4,Sample X220,121110,
J,5,Sample X221,122137,
J,6,Sample X222,121848,
J,7,Sample X223,120381,
J,8,Sample X224,120697,
J,9,Sample X225,125004,
J,10,Sample X226,120109,
J,11,Sample X227,119024,
J,12,Sample X228,116789,
J,13,Sample X229,108593,
J,14,Sample X230,95690,
J,15,Sample X231,107762,
J,16,Sample X232,107390,
J,17,Sample X233,82375,
J,18,Sample X234,88014,
J,19,Sample X235,69106,
J,20,Sample X236,73462,
J,21,Sample X237,110884,
J,22,Sample X238,121624,
J,23,Sample X239,125767,
J,24,Sample X240,131935,
K,1,Sample X241,137781,
K,2,Sample X242,107487,
K,3,Sample X243,105109,
K,4,Sample X244,116755,
K,5,Sample X245,122096,
K,6,Sample X246,123844,
K,7,Sample X247,115118,
K,8,Sample X248,117640,
K,9,Sample X249,118981,
K,10,Sample X250,121560,
K,11,Sample X251,118633,
K,12,Sample X252,109392,
K,13,Sample X253,110449,
K,14,Sample X254,104860,
K,15,Sample X255,111584,
K,16,Sample X256,96457,
K,17,Sample X257,84563,
K,18,Sample X258,90716,
K,19,Sample X259,70017,
K,20,Sample X260,115941,
K,21,Sample X261,110689,
K,22,Sample X262,117280,
K,23,Sample X263,130609,
K,24,Sample X264,134099,
L,1,Sample X265,140452,
L,2,Sample X266,129092,
L,3,Sample X267,134881,
L,4,Sample X268,124483,
L,5,Sample X269,123892,
L,6,Sample X270,119606,
L,7,Sample X271,123049,
L,8,Sample X272,111718,
L,9,Sample X273,114304,
L,10,Sample X274,119218,
L,11,Sample X275,116304,
L,12,Sample X276,115401,
L,13,Sample X277,112101,
L,14,Sample X278,107112,
L,15,Sample X279,71499,
L,16,Sample X280,108154,
L,17,Sample X281,71068,
L,18,Sample X282,69680,
L,19,Sample X283,106521,
L,20,Sample X284,94889,
L,21,Sample X285,105724,
L,22,Sample X286,122998,
L,23,Sample X287,127581,
L,24,Sample X288,135012,
M,1,Sample X289,137274,
M,2,Sample X290,126576,
M,3,Sample X291,129551,
M,4,Sample X292,120416,
M,5,Sample X293,121792,
M,6,Sample X294,123002,
M,7,Sample X295,116652,
M,8,Sample X296,114361,
M,9,Sample X297,119453,
M,10,Sample X298,119400,
M,11,Sample X299,123733,
M,12,Sample X300,107053,
M,13,Sample X301,101563,
M,14,Sample X302,107508,
M,15,Sample X303,96160,
M,16,Sample X304,112011,
M,17,Sample X305,88089,
M,18,Sample X306,112416,
M,19,Sample X307,97408,
M,20,Sample X308,108925,
M,21,Sample X309,119222,
M,22,Sample X310,122800,
M,23,Sample X311,126862,
M,24,Sample X312,135140,
