Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,135673,
A,2,Sample X2,142802,
A,3,Sample X3,144785,
A,4,Sample X4,137754,
A,5,Sample X5,144297,
A,6,Sample X6,140251,
A,7,Sample X7,140220,
A,8,Sample X8,138935,
A,9,Sample X9,2101,
A,10,Sample X10,2201,
A,11,Sample X11,2153,
A,12,Sample X12,2277,
A,13,Sample X13,6011,
A,14,Sample X14,16518,
A,15,Sample X15,41010,
A,16,Sample X16,110757,
A,17,Sample X17,118784,
A,18,Sample X18,127282,
A,19,Sample X19,140729,
A,20,Sample X20,139808,
A,21,Sample X21,138272,
A,22,Sample X22,143106,
A,23,Sample X23,143954,
A,24,Sample X24,135422,
B,1,Sample X25,141423,
B,2,Sample X26,145295,
B,3,Sample X27,138788,
B,4,Sample X28,145796,
B,5,Sample X29,142404,
B,6,Sample X30,140147,
B,7,Sample X31,140133,
B,8,Sample X32,144247,
B,9,Sample X33,137992,
B,10,Sample X34,135909,
B,11,Sample X35,138695,
B,12,Sample X36,137026,
B,13,Sample X37,134532,
B,14,Sample X38,132261,
B,15,Sample X39,141895,
B,16,Sample X40,139817,
B,17,Sample X41,143417,
B,18,Sample X42,146735,
B,19,Sample X43,146448,
B,20,Sample X44,147589,
B,21,Sample X45,145649,
B,22,Sample X46,148590,
B,23,Sample X47,146832,
B,24,Sample X48,144860,
C,1,Sample X49,143619,
C,2,Sample X50,144259,
C,3,Sample X51,142814,
C,4,Sample X52,142163,
C,5,Sample X53,144328,
C,6,Sample X54,142842,
C,7,Sample X55,139369,
C,8,Sample X56,140262,
C,9,Sample X57,139461,
C,10,Sample X58,141001,
C,11,Sample X59,144557,
C,12,Sample X60,141861,
C,13,Sample X61,150228,
C,14,Sample X62,146582,
C,15,Sample X63,144412,
C,16,Sample X64,145144,
C,17,Sample X65,145765,
C,18,Sample X66,144980,
C,19,Sample X67,145764,
C,20,Sample X68,145647,
C,21,Sample X69,144606,
C,22,Sample X70,147182,
C,23,Sample X71,142473,
C,24,Sample X72,143764,
D,1,Sample X73,148976,
D,2,Sample X74,116848,
D,3,Sample X75,133406,
D,4,Sample X76,141112,
D,5,Sample X77,144979,
D,6,Sample X78,137958,
D,7,Sample X79,140104,
D,8,Sample X80,135211,
D,9,Sample X81,132764,
D,10,Sample X82,140798,
D,11,Sample X83,135402,
D,12,Sample X84,144964,
D,13,Sample X85,141740,
D,14,Sample X86,137329,
D,15,Sample X87,143178,
D,16,Sample X88,147017,
D,17,Sample X89,140576,
D,18,Sample X90,143668,
D,19,Sample X91,142193,
D,20,Sample X92,142878,
D,21,Sample X93,147942,
D,22,Sample X94,143694,
D,23,Sample X95,141935,
D,24,Sample X96,146256,
E,1,Sample X97,148141,
E,2,Sample X98,167535,
E,3,Sample X99,161302,
E,4,Sample X100,150122,
E,5,Sample X101,144660,
E,6,Sample X102,148994,
E,7,Sample X103,141819,
E,8,Sample X104,139511,
E,9,Sample X105,138632,
E,10,Sample X106,142633,
E,11,Sample X107,141618,
E,12,Sample X108,144585,
E,13,Sample X109,126196,
E,14,Sample X110,136627,
E,15,Sample X111,137998,
E,16,Sample X112,139693,
