Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,130857,
A,2,Sample X2,132713,
A,3,Sample X3,134879,
A,4,Sample X4,137876,
A,5,Sample X5,136518,
A,6,Sample X6,138942,
A,7,Sample X7,136204,
A,8,Sample X8,133596,
A,9,Sample X9,2206,
A,10,Sample X10,2261,
A,11,Sample X11,2200,
A,12,Sample X12,2235,
A,13,Sample X13,2559,
A,14,Sample X14,23695,
A,15,Sample X15,42534,
A,16,Sample X16,81337,
A,17,Sample X17,116020,
A,18,Sample X18,122692,
A,19,Sample X19,126785,
A,20,Sample X20,126286,
A,21,Sample X21,130701,
A,22,Sample X22,136896,
A,23,Sample X23,133354,
A,24,Sample X24,132004,
B,1,Sample X25,133413,
B,2,Sample X26,135189,
B,3,Sample X27,139454,
B,4,Sample X28,138231,
B,5,Sample X29,133682,
B,6,Sample X30,136167,
B,7,Sample X31,136091,
B,8,Sample X32,136968,
B,9,Sample X33,125962,
B,10,Sample X34,131842,
B,11,Sample X35,128246,
B,12,Sample X36,128009,
B,13,Sample X37,127730,
B,14,Sample X38,126403,
B,15,Sample X39,129032,
B,16,Sample X40,128860,
B,17,Sample X41,135361,
B,18,Sample X42,132841,
B,19,Sample X43,129823,
B,20,Sample X44,136960,
B,21,Sample X45,134414,
B,22,Sample X46,137817,
B,23,Sample X47,133068,
B,24,Sample X48,132593,
C,1,Sample X49,142049,
C,2,Sample X50,121369,
C,3,Sample X51,133138,
C,4,Sample X52,135072,
C,5,Sample X53,138291,
C,6,Sample X54,136387,
C,7,Sample X55,139935,
C,8,Sample X56,133872,
C,9,Sample X57,130454,
C,10,Sample X58,137298,
C,11,Sample X59,135349,
C,12,Sample X60,132456,
C,13,Sample X61,129588,
C,14,Sample X62,134415,
C,15,Sample X63,131983,
C,16,Sample X64,137871,
C,17,Sample X65,135969,
C,18,Sample X66,138917,
C,19,Sample X67,134746,
C,20,Sample X68,135423,
C,21,Sample X69,135169,
C,22,Sample X70,139831,
C,23,Sample X71,138514,
C,24,Sample X72,137018,
D,1,Sample X73,136116,
D,2,Sample X74,15535,
D,3,Sample X75,103108,
D,4,Sample X76,129414,
D,5,Sample X77,133094,
D,6,Sample X78,136213,
D,7,Sample X79,121956,
D,8,Sample X80,128053,
D,9,Sample X81,133457,
D,10,Sample X82,128318,
D,11,Sample X83,132122,
D,12,Sample X84,133240,
D,13,Sample X85,120905,
D,14,Sample X86,120182,
D,15,Sample X87,122338,
D,16,Sample X88,129564,
D,17,Sample X89,129803,
D,18,Sample X90,132486,
D,19,Sample X91,129825,
D,20,Sample X92,132443,
D,21,Sample X93,134918,
D,22,Sample X94,134077,
D,23,Sample X95,140759,
D,24,Sample X96,141386,
E,1,Sample X97,144181,
E,2,Sample X98,134837,
E,3,Sample X99,134325,
E,4,Sample X100,134346,
E,5,Sample X101,123968,
E,6,Sample X102,123124,
E,7,Sample X103,120966,
E,8,Sample X104,124412,
E,9,Sample X105,118450,
E,10,Sample X106,131141,
E,11,Sample X107,125914,
E,12,Sample X108,124461,
E,13,Sample X109,2945,
E,14,Sample X110,2935,
E,15,Sample X111,2958,
E,16,Sample X112,9154,
E,17,Sample X113,82294,
E,18,Sample X114,112343,
E,19,Sample X115,124616,
E,20,Sample X116,131831,
E,21,Sample X117,129401,
E,22,Sample X118,135180,
E,23,Sample X119,135797,
E,24,Sample X120,136361,
F,1,Sample X121,140322,
F,2,Sample X122,11283,
F,3,Sample X123,77362,
F,4,Sample X124,124984,
F,5,Sample X125,122141,
F,6,Sample X126,116107,
F,7,Sample X127,119681,
F,8,Sample X128,118511,
F,9,Sample X129,123042,
F,10,Sample X130,121571,
F,11,Sample X131,114365,
F,12,Sample X132,118463,
F,13,Sample X133,40141,
F,14,Sample X134,97791,
F,15,Sample X135,108078,
F,16,Sample X136,112410,
F,17,Sample X137,116079,
F,18,Sample X138,109927,
F,19,Sample X139,117143,
F,20,Sample X140,124238,
F,21,Sample X141,122338,
F,22,Sample X142,130944,
F,23,Sample X143,137523,
F,24,Sample X144,139852,
G,1,Sample X145,137522,
G,2,Sample X146,131750,
G,3,Sample X147,129614,
G,4,Sample X148,128189,
G,5,Sample X149,114296,
G,6,Sample X150,115363,
G,7,Sample X151,113232,
G,8,Sample X152,103374,
G,9,Sample X153,110712,
G,10,Sample X154,108386,
G,11,Sample X155,83289,
G,12,Sample X156,100648,
G,13,Sample X157,15990,
G,14,Sample X158,70092,
G,15,Sample X159,95401,
G,16,Sample X160,90069,
G,17,Sample X161,97274,
G,18,Sample X162,110063,
G,19,Sample X163,109921,
G,20,Sample X164,124055,
G,21,Sample X165,128095,
G,22,Sample X166,136256,
G,23,Sample X167,137238,
G,24,Sample X168,136824,
H,1,Sample X169,142075,
H,2,Sample X170,124018,
H,3,Sample X171,124418,
H,4,Sample X172,121708,
H,5,Sample X173,116182,
H,6,Sample X174,108029,
H,7,Sample X175,109951,
H,8,Sample X176,82183,
H,9,Sample X177,88426,
H,10,Sample X178,77998,
H,11,Sample X179,85980,
H,12,Sample X180,86986,
H,13,Sample X181,87484,
H,14,Sample X182,85698,
H,15,Sample X183,85931,
H,16,Sample X184,93958,
H,17,Sample X185,94283,
H,18,Sample X186,101890,
H,19,Sample X187,95979,
H,20,Sample X188,115056,
H,21,Sample X189,127677,
H,22,Sample X190,138875,
H,23,Sample X191,138184,
H,24,Sample X192,137608,
I,1,Sample X193,142181,
I,2,Sample X194,134053,
I,3,Sample X195,139469,
I,4,Sample X196,131838,
I,5,Sample X197,121647,
I,6,Sample X198,114250,
I,7,Sample X199,102999,
I,8,Sample X200,106413,
I,9,Sample X201,89088,
I,10,Sample X202,92824,
I,11,Sample X203,83759,
I,12,Sample X204,83042,
I,13,Sample X205,2769,
I,14,Sample X206,2800,
I,15,Sample X207,2983,
I,16,Sample X208,50692,
I,17,Sample X209,78985,
I,18,Sample X210,92880,
I,19,Sample X211,94578,
I,20,Sample X212,116225,
I,21,Sample X213,127848,
I,22,Sample X214,135479,
I,23,Sample X215,137977,
I,24,Sample X216,139270,
J,1,Sample X217,138874,
J,2,Sample X218,146873,
J,3,Sample X219,145155,
J,4,Sample X220,137673,
J,5,Sample X221,125378,
J,6,Sample X222,119164,
J,7,Sample X223,99534,
J,8,Sample X224,91810,
J,9,Sample X225,93556,
J,10,Sample X226,80721,
J,11,Sample X227,83313,
J,12,Sample X228,69759,
J,13,Sample X229,30758,
J,14,Sample X230,54575,
J,15,Sample X231,69383,
J,16,Sample X232,78130,
J,17,Sample X233,89353,
J,18,Sample X234,96552,
J,19,Sample X235,95166,
J,20,Sample X236,116188,
J,21,Sample X237,128298,
J,22,Sample X238,130015,
J,23,Sample X239,138943,
J,24,Sample X240,134612,
K,1,Sample X241,144261,
K,2,Sample X242,150681,
K,3,Sample X243,143951,
K,4,Sample X244,138057,
K,5,Sample X245,120495,
K,6,Sample X246,106467,
K,7,Sample X247,84343,
K,8,Sample X248,98997,
K,9,Sample X249,97984,
K,10,Sample X250,111303,
K,11,Sample X251,94522,
K,12,Sample X252,77044,
K,13,Sample X253,75364,
K,14,Sample X254,74660,
K,15,Sample X255,90105,
K,16,Sample X256,72522,
K,17,Sample X257,90933,
K,18,Sample X258,98746,
K,19,Sample X259,105603,
K,20,Sample X260,109584,
K,21,Sample X261,114238,
K,22,Sample X262,132745,
K,23,Sample X263,137018,
K,24,Sample X264,133927,
L,1,Sample X265,143697,
L,2,Sample X266,17241,
L,3,Sample X267,58703,
L,4,Sample X268,94877,
L,5,Sample X269,123366,
L,6,Sample X270,121832,
L,7,Sample X271,109307,
L,8,Sample X272,101425,
L,9,Sample X273,85563,
L,10,Sample X274,100180,
L,11,Sample X275,100108,
L,12,Sample X276,102601,
L,13,Sample X277,80085,
L,14,Sample X278,72963,
L,15,Sample X279,98617,
L,16,Sample X280,98054,
L,17,Sample X281,99173,
L,18,Sample X282,102403,
L,19,Sample X283,102490,
L,20,Sample X284,120812,
L,21,Sample X285,124658,
L,22,Sample X286,133540,
L,23,Sample X287,137448,
L,24,Sample X288,135848,
M,1,Sample X289,144109,
M,2,Sample X290,141328,
M,3,Sample X291,146285,
M,4,Sample X292,141953,
M,5,Sample X293,135122,
M,6,Sample X294,133990,
M,7,Sample X295,116381,
M,8,Sample X296,120201,
M,9,Sample X297,116780,
M,10,Sample X298,116870,
M,11,Sample X299,108164,
M,12,Sample X300,120018,
M,13,Sample X301,121518,
M,14,Sample X302,114468,
M,15,Sample X303,107973,
M,16,Sample X304,112677,
M,17,Sample X305,118079,
M,18,Sample X306,118264,
M,19,Sample X307,120070,
M,20,Sample X308,125254,
M,21,Sample X309,132787,
M,22,Sample X310,137906,
M,23,Sample X311,140420,
M,24,Sample X312,138881,
N,1,Sample X313,142115,
N,2,Sample X314,140606,
N,3,Sample X315,146654,
N,4,Sample X316,135725,
N,5,Sample X317,128292,
N,6,Sample X318,126140,
N,7,Sample X319,121593,
N,8,Sample X320,112479,
N,9,Sample X321,117617,
N,10,Sample X322,121576,
N,11,Sample X323,126324,
N,12,Sample X324,130173,
N,13,Sample X325,84904,
N,14,Sample X326,110199,
N,15,Sample X327,127240,
N,16,Sample X328,126905,
N,17,Sample X329,131659,
N,18,Sample X330,130184,
N,19,Sample X331,119442,
N,20,Sample X332,135969,
N,21,Sample X333,136116,
N,22,Sample X334,138164,
N,23,Sample X335,139696,
N,24,Sample X336,140603,
O,1,Sample X337,135975,
O,2,Sample X338,144975,
O,3,Sample X339,145639,
O,4,Sample X340,144167,
O,5,Sample X341,145564,
O,6,Sample X342,143814,
O,7,Sample X343,142945,
O,8,Sample X344,143865,
O,9,Sample X345,143844,
O,10,Sample X346,140362,
O,11,Sample X347,141293,
O,12,Sample X348,141243,
O,13,Sample X349,140495,
O,14,Sample X350,143500,
O,15,Sample X351,140853,
O,16,Sample X352,140092,
O,17,Sample X353,140262,
O,18,Sample X354,136854,
O,19,Sample X355,137894,
O,20,Sample X356,142884,
O,21,Sample X357,141098,
O,22,Sample X358,139773,
O,23,Sample X359,140575,
O,24,Sample X360,138486,
P,1,Sample X361,130025,
P,2,Sample X362,128596,
P,3,Sample X363,110168,
P,4,Sample X364,99689,
P,5,Sample X365,87721,
P,6,Sample X366,80351,
P,7,Sample X367,78593,
P,8,Sample X368,79983,
P,9,Sample X369,81412,
P,10,Sample X370,82628,
P,11,Sample X371,95174,
P,12,Sample X372,107871,
P,13,Sample X373,118090,
P,14,Sample X374,127839,
P,15,Sample X375,134237,
P,16,Sample X376,135933,
P,17,Sample X377,135999,
P,18,Sample X378,136918,
P,19,Sample X379,137605,
P,20,Sample X380,139197,
P,21,Sample X381,141599,
P,22,Sample X382,138925,
P,23,Sample X383,140752,
P,24,Sample X384,135375,
